SA1_CODE_2021,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_Non_Indig_M,A_0_4_Non_Indig_F,A_0_4_Non_Indig_P,A_0_4_Indig_status_ns_M,A_0_4_Indig_status_ns_F,A_0_4_Indig_status_ns_P,A_0_4_Tot_M,A_0_4_Tot_F,A_0_4_Tot_P,A_5_9_Indig_M,A_5_9_Indig_F,A_5_9_Indig_P,A_5_9_Non_Indig_M,A_5_9_Non_Indig_F,A_5_9_Non_Indig_P,A_5_9_Indig_status_ns_M,A_5_9_Indig_status_ns_F,A_5_9_Indig_status_ns_P,A_5_9_Tot_M,A_5_9_Tot_F,A_5_9_Tot_P,A_10_14_Indig_M,A_10_14_Indig_F,A_10_14_Indig_P,A_10_14_Non_Indig_M,A_10_14_Non_Indig_F,A_10_14_Non_Indig_P,A_10_14_Indig_status_ns_M,A_10_14_Indig_status_ns_F,A_10_14_Indig_status_ns_P,A_10_14_Tot_M,A_10_14_Tot_F,A_10_14_Tot_P,A_15_19_Indig_M,A_15_19_Indig_F,A_15_19_Indig_P,A_15_19_Non_Indig_M,A_15_19_Non_Indig_F,A_15_19_Non_Indig_P,A_15_19_Indig_status_ns_M,A_15_19_Indig_status_ns_F,A_15_19_Indig_status_ns_P,A_15_19_Tot_M,A_15_19_Tot_F,A_15_19_Tot_P,A_20_24_Indig_M,A_20_24_Indig_F,A_20_24_Indig_P,A_20_24_Non_Indig_M,A_20_24_Non_Indig_F,A_20_24_Non_Indig_P,A_20_24_Indig_status_ns_M,A_20_24_Indig_status_ns_F,A_20_24_Indig_status_ns_P,A_20_24_Tot_M,A_20_24_Tot_F,A_20_24_Tot_P,A_25_29_Indig_M,A_25_29_Indig_F,A_25_29_Indig_P,A_25_29_Non_Indig_M,A_25_29_Non_Indig_F,A_25_29_Non_Indig_P,A_25_29_Indig_status_ns_M,A_25_29_Indig_status_ns_F,A_25_29_Indig_status_ns_P,A_25_29_Tot_M,A_25_29_Tot_F,A_25_29_Tot_P,A_30_34_Indig_M,A_30_34_Indig_F,A_30_34_Indig_P,A_30_34_Non_Indig_M,A_30_34_Non_Indig_F,A_30_34_Non_Indig_P,A_30_34_Indig_status_ns_M,A_30_34_Indig_status_ns_F,A_30_34_Indig_status_ns_P,A_30_34_Tot_M,A_30_34_Tot_F,A_30_34_Tot_P,A_35_39_Indig_M,A_35_39_Indig_F,A_35_39_Indig_P,A_35_39_Non_Indig_M,A_35_39_Non_Indig_F,A_35_39_Non_Indig_P,A_35_39_Indig_status_ns_M,A_35_39_Indig_status_ns_F,A_35_39_Indig_status_ns_P,A_35_39_Tot_M,A_35_39_Tot_F,A_35_39_Tot_P,A_40_44_Indig_M,A_40_44_Indig_F,A_40_44_Indig_P,A_40_44_Non_Indig_M,A_40_44_Non_Indig_F,A_40_44_Non_Indig_P,A_40_44_Indig_status_ns_M,A_40_44_Indig_status_ns_F,A_40_44_Indig_status_ns_P,A_40_44_Tot_M,A_40_44_Tot_F,A_40_44_Tot_P,A_45_49_Indig_M,A_45_49_Indig_F,A_45_49_Indig_P,A_45_49_Non_Indig_M,A_45_49_Non_Indig_F,A_45_49_Non_Indig_P,A_45_49_Indig_status_ns_M,A_45_49_Indig_status_ns_F,A_45_49_Indig_status_ns_P,A_45_49_Tot_M,A_45_49_Tot_F,A_45_49_Tot_P,A_50_54_Indig_M,A_50_54_Indig_F,A_50_54_Indig_P,A_50_54_Non_Indig_M,A_50_54_Non_Indig_F,A_50_54_Non_Indig_P,A_50_54_Indig_status_ns_M,A_50_54_Indig_status_ns_F,A_50_54_Indig_status_ns_P,A_50_54_Tot_M,A_50_54_Tot_F,A_50_54_Tot_P,A_55_59_Indig_M,A_55_59_Indig_F,A_55_59_Indig_P,A_55_59_Non_Indig_M,A_55_59_Non_Indig_F,A_55_59_Non_Indig_P,A_55_59_Indig_status_ns_M,A_55_59_Indig_status_ns_F,A_55_59_Indig_status_ns_P,A_55_59_Tot_M,A_55_59_Tot_F,A_55_59_Tot_P,A_60_64_Indig_M,A_60_64_Indig_F,A_60_64_Indig_P,A_60_64_Non_Indig_M,A_60_64_Non_Indig_F,A_60_64_Non_Indig_P,A_60_64_Indig_status_ns_M,A_60_64_Indig_status_ns_F,A_60_64_Indig_status_ns_P,A_60_64_Tot_M,A_60_64_Tot_F,A_60_64_Tot_P,A_65_and_over_Indig_M,A_65_and_over_Indig_F,A_65_and_over_Indig_P,A_65_and_over_Non_Indig_M,A_65_and_over_Non_Indig_F,A_65_and_over_Non_Indig_P,A_65_and_over_Indig_stat_ns_M,A_65_and_over_Indig_stat_ns_F,A_65_and_over_Indig_stat_ns_P,A_65_and_over_Tot_M,A_65_and_over_Tot_F,A_65_and_over_Tot_P,Tot_Indig_M,Tot_Indig_F,Tot_Indig_P,Tot_Non_Indig_M,Tot_Non_Indig_F,Tot_Non_Indig_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50102100812,0,0,0,9,6,13,0,0,3,12,7,13,0,0,0,8,3,10,0,0,0,10,3,10,0,0,4,3,7,6,3,0,3,8,5,13,0,0,0,5,6,10,0,3,3,5,12,11,0,0,0,6,4,17,0,0,3,12,9,18,0,0,0,13,16,27,0,3,5,10,16,26,0,0,0,14,9,23,0,0,0,19,10,27,0,0,0,9,3,15,0,4,4,9,10,15,0,0,0,5,11,16,0,0,0,11,11,18,0,0,0,11,8,14,0,0,0,11,8,14,0,0,4,8,8,19,5,0,0,13,10,26,0,0,0,11,10,26,0,5,5,14,12,28,0,0,0,16,13,27,3,0,3,14,15,31,0,0,0,45,58,101,4,0,8,48,61,109,5,9,11,158,169,322,16,18,38,180,193,375
50102100813,3,0,5,7,10,21,0,0,0,17,11,29,0,5,3,16,19,35,0,0,0,18,19,36,0,4,4,16,9,30,0,0,3,23,16,31,0,3,5,13,14,21,3,0,3,15,18,31,3,3,3,19,20,38,0,0,0,20,22,41,3,0,3,8,13,25,0,0,0,19,15,31,3,0,3,10,13,32,3,3,4,15,19,36,0,0,0,7,16,25,0,0,0,10,16,22,0,0,0,14,12,27,0,0,4,15,17,29,0,0,0,10,10,24,0,5,5,13,11,24,0,0,0,9,25,31,0,5,5,9,31,39,0,0,0,8,10,19,0,0,0,8,12,24,0,0,5,9,16,23,0,0,0,14,16,29,0,0,0,29,34,58,0,0,0,29,33,63,18,25,45,179,220,398,14,13,23,212,253,463
50102100814,0,7,3,10,11,10,0,0,0,8,13,18,0,0,0,7,9,10,3,0,7,11,4,15,3,0,6,5,0,7,0,0,0,5,5,10,4,0,7,4,3,8,0,0,0,10,8,19,0,0,0,12,11,23,0,8,9,17,16,30,0,0,0,17,5,20,0,0,6,16,9,20,0,0,0,11,10,15,0,0,0,11,12,23,0,0,8,4,12,15,0,5,3,6,14,24,0,0,0,12,6,17,0,5,5,12,9,19,0,0,0,9,8,23,4,0,7,13,12,28,0,0,0,11,8,23,3,0,3,11,8,23,0,0,0,13,18,25,0,0,0,13,19,27,0,0,0,19,13,25,0,0,0,21,13,30,0,3,3,28,34,63,0,3,0,29,40,69,17,20,30,145,136,286,18,21,37,177,182,352
50102100815,4,3,8,13,16,31,0,0,5,18,20,40,7,0,3,11,13,27,0,0,0,16,17,32,4,6,8,9,12,23,0,0,3,12,18,37,5,3,4,12,7,18,0,8,8,14,11,25,0,0,0,15,13,29,4,4,4,19,17,38,0,0,0,13,26,41,0,0,6,13,25,46,3,4,3,20,17,36,0,0,0,24,23,48,4,0,5,13,19,34,5,3,5,24,23,41,0,0,0,6,18,27,0,0,4,12,20,29,0,3,3,17,18,29,0,3,3,17,19,29,0,0,0,12,22,31,0,3,3,11,26,37,0,0,0,16,12,31,3,0,3,17,18,32,0,0,0,11,13,25,3,0,3,16,12,31,0,0,0,28,43,73,0,3,4,32,43,76,26,17,41,201,251,452,16,28,50,244,298,537
50102100816,0,0,0,3,6,13,0,0,0,8,6,16,0,0,0,10,4,19,0,0,0,12,4,19,0,0,5,15,6,15,0,0,4,13,11,22,0,0,0,10,11,16,0,0,0,10,11,16,3,0,3,8,10,15,0,0,0,9,10,16,0,0,0,12,15,27,0,0,0,12,16,32,0,0,0,6,7,7,0,0,0,4,10,10,0,0,0,5,10,16,0,0,0,5,11,18,0,0,0,3,16,18,0,0,0,7,18,19,0,0,0,9,11,18,0,0,0,13,11,24,0,0,0,12,10,21,0,0,0,12,13,23,0,0,0,6,7,9,0,0,0,6,7,9,0,0,0,9,11,19,0,0,0,9,8,21,0,0,3,27,25,53,0,0,0,32,23,52,5,7,17,127,145,274,0,3,5,139,154,293
50102100817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100818,0,0,0,13,12,25,0,0,0,13,12,25,0,0,0,3,5,12,0,0,0,7,5,10,0,0,0,0,3,10,4,0,4,6,10,7,0,6,6,9,3,10,0,0,0,9,6,7,0,0,0,4,3,5,0,0,0,4,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,11,14,0,0,0,7,11,14,0,0,0,7,3,8,0,0,0,7,6,12,0,0,0,4,4,4,0,0,0,6,4,10,0,0,0,3,0,8,0,0,0,3,4,5,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,4,0,3,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,9,6,0,0,0,5,9,6,0,6,6,62,61,122,6,0,5,65,70,137
50102100901,0,0,0,9,0,5,0,0,0,9,0,5,0,0,0,7,10,15,0,0,0,7,10,20,0,0,0,14,9,25,0,0,0,14,9,25,0,0,0,8,5,13,0,0,0,5,5,10,0,0,0,0,4,6,0,0,0,4,4,9,0,0,0,8,8,16,0,0,0,11,10,16,0,0,0,4,0,10,0,0,0,4,0,10,0,0,0,5,9,13,0,0,0,5,9,13,0,0,4,5,10,13,0,0,0,8,9,17,0,0,0,5,0,6,0,0,0,5,0,6,0,0,0,4,5,14,0,0,0,4,5,14,0,0,0,9,12,18,0,0,0,9,14,20,0,0,0,11,9,17,0,0,4,12,12,18,0,0,0,28,35,61,0,4,3,32,37,66,7,4,11,111,116,223,0,4,6,119,123,241
50102100902,0,0,0,6,9,18,0,0,3,18,7,24,0,4,4,13,4,17,0,0,0,11,8,24,3,4,0,7,14,21,0,0,0,7,13,25,0,4,4,14,9,17,0,0,4,12,15,19,0,0,0,6,5,9,0,0,0,5,7,12,0,0,0,11,9,18,0,0,5,12,11,25,0,0,0,13,4,15,3,0,3,11,4,16,0,0,0,12,10,26,0,3,4,15,12,30,0,0,0,12,11,23,0,0,0,8,11,22,0,0,0,11,10,15,0,0,0,17,10,19,0,0,0,17,10,29,0,0,0,17,14,29,0,0,0,16,15,28,0,0,0,14,18,34,0,0,4,12,13,25,0,0,6,17,18,36,5,0,5,40,55,101,0,4,4,49,55,105,15,8,26,184,180,365,16,13,29,217,201,418
50102100903,0,0,0,20,13,32,0,0,0,17,13,31,0,0,0,11,6,23,0,0,0,18,6,22,0,0,4,12,16,25,4,0,4,17,15,31,0,0,0,8,7,19,0,0,0,13,7,19,0,0,0,8,14,22,0,0,0,8,14,22,0,0,0,12,19,35,0,0,0,12,19,35,0,0,0,9,12,23,0,0,0,9,12,23,0,0,0,7,5,17,0,0,0,7,5,17,0,0,0,8,8,14,0,0,0,8,8,14,0,0,0,13,13,21,0,0,0,13,12,22,0,0,0,7,9,19,0,0,0,7,9,19,0,0,0,10,12,19,0,0,0,8,12,21,0,0,0,8,10,15,0,0,0,8,10,15,0,0,0,43,54,96,3,4,5,50,53,102,5,0,4,187,191,379,7,4,9,198,200,395
50102100904,0,0,0,6,0,8,0,0,0,5,0,15,0,0,0,12,5,11,0,0,0,12,5,11,0,0,0,12,9,18,0,0,0,12,9,18,3,0,4,9,5,18,0,0,0,13,5,16,3,0,0,4,6,17,0,0,0,11,13,21,0,0,0,9,5,15,3,0,0,7,3,17,0,0,0,6,7,11,0,0,0,9,7,10,0,0,0,3,8,9,0,0,4,5,5,11,0,0,0,3,3,10,0,0,0,3,0,6,3,0,3,11,12,20,0,0,0,15,11,20,0,0,0,6,9,15,0,0,0,6,6,16,0,0,0,10,15,20,0,0,0,15,15,24,0,0,0,12,18,24,0,0,0,12,18,24,0,0,3,30,33,61,5,0,5,34,39,68,11,8,14,132,122,262,6,6,16,153,139,289
50102100905,0,0,6,21,13,39,0,6,4,26,22,45,3,0,10,27,18,37,0,0,0,31,18,52,0,5,3,9,14,21,0,3,3,11,21,36,0,0,0,9,16,24,3,12,13,15,25,38,0,4,7,10,7,20,0,0,0,10,10,21,0,0,0,22,21,46,0,3,5,21,24,50,0,3,0,27,15,39,6,0,9,32,20,53,0,0,5,24,21,42,5,5,13,30,23,56,0,0,0,26,15,41,6,0,8,34,20,53,0,0,0,21,13,36,7,3,9,24,24,47,0,0,5,12,21,35,0,0,0,15,25,44,0,0,0,28,18,47,6,4,3,31,21,51,0,0,0,18,21,41,3,0,8,25,22,46,0,3,3,54,45,104,5,5,8,64,51,113,15,23,40,303,282,582,56,30,90,376,339,710
50102100906,0,0,0,8,3,11,0,0,0,8,4,8,4,0,4,7,13,21,0,0,0,10,17,24,0,3,4,5,10,19,0,4,6,7,15,21,7,0,7,8,6,12,3,4,0,13,8,15,0,0,0,3,5,11,0,0,0,7,5,11,0,0,3,4,12,16,0,0,0,14,12,19,4,0,4,4,15,22,0,3,3,12,15,23,0,0,0,7,9,17,0,0,5,10,10,20,0,0,0,8,10,20,0,0,0,8,8,16,0,0,3,7,9,19,3,0,3,7,10,22,0,0,0,4,9,19,0,0,0,3,10,16,0,0,0,9,8,21,0,0,0,9,8,21,0,0,0,9,8,20,0,0,0,11,9,16,5,0,5,29,22,51,4,0,4,32,25,57,20,9,30,123,137,263,10,19,26,156,157,313
50102100907,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,3,0,12,0,0,0,3,0,12,0,0,0,10,7,13,0,3,5,12,13,20,0,0,0,6,3,13,0,0,0,10,6,13,0,0,0,3,3,9,0,3,3,3,10,9,0,0,0,6,10,10,0,0,0,6,10,10,0,0,0,4,5,10,0,0,0,4,5,10,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,8,13,22,0,0,0,10,11,23,0,0,0,10,12,17,0,0,0,13,10,22,0,0,0,9,13,23,0,0,0,9,13,23,0,0,0,8,3,12,0,0,0,8,3,11,0,0,0,27,19,48,0,0,0,27,19,48,0,0,0,114,103,219,9,7,14,125,106,228
50102100908,0,0,0,12,3,17,0,0,0,13,7,16,0,0,0,13,6,13,0,0,0,8,6,16,0,0,0,7,4,10,3,0,6,14,7,17,0,0,0,9,5,11,0,0,0,9,11,13,0,0,3,12,7,20,0,0,0,14,7,23,0,0,0,3,4,12,0,0,5,9,11,17,0,0,0,14,9,21,0,0,0,14,13,23,0,0,0,8,3,9,0,0,3,9,7,13,0,0,0,10,4,18,0,0,3,9,10,15,0,0,0,3,9,19,0,0,0,7,14,19,0,0,0,10,9,22,0,0,3,15,11,22,0,0,0,11,15,29,0,0,0,12,15,32,0,0,0,21,8,34,0,0,0,21,13,33,0,0,0,39,25,68,4,0,4,43,25,68,7,9,11,164,133,301,13,12,22,186,149,333
50102100909,0,0,0,4,0,10,0,0,0,4,4,11,0,0,0,8,4,10,0,0,0,8,4,10,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,4,5,7,7,6,0,0,0,3,0,10,0,0,0,6,0,8,0,0,0,3,9,14,0,0,0,3,6,15,0,0,0,3,8,9,0,0,0,9,8,9,0,0,0,6,5,15,0,0,0,6,7,16,0,0,0,5,6,14,3,0,7,7,11,16,0,0,0,6,7,10,0,0,0,6,7,10,0,0,0,11,7,18,0,4,4,11,12,24,0,0,0,9,11,23,0,0,0,15,10,24,0,0,0,15,14,24,0,0,0,15,17,27,0,0,0,40,44,84,0,0,0,40,44,84,4,4,8,129,121,252,10,13,19,142,135,280
50102100910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,3
50102100911,0,0,0,3,8,13,0,4,7,7,10,15,0,0,0,3,8,13,0,0,0,3,8,13,0,0,0,14,10,18,0,0,0,11,10,20,0,0,0,8,0,7,0,0,0,12,0,14,0,0,0,0,5,5,0,5,5,0,8,7,0,0,0,3,7,9,0,5,5,5,10,15,0,0,0,8,11,19,0,0,0,8,11,19,0,0,0,10,8,15,0,0,0,10,8,12,0,0,3,8,11,18,0,0,0,10,9,24,0,0,0,5,4,3,0,0,0,4,4,11,0,0,0,11,13,24,0,0,0,14,13,23,0,0,0,6,8,16,0,0,0,6,7,16,0,0,0,3,10,12,0,0,0,3,10,12,0,0,0,24,19,47,0,0,0,24,19,47,6,0,6,107,115,224,10,16,22,119,130,250
50102100912,6,0,4,12,10,26,0,0,0,13,10,29,0,0,0,8,4,15,0,0,0,7,4,19,0,0,0,15,14,26,0,0,0,12,14,26,0,0,0,5,9,16,0,0,0,12,9,20,0,0,3,11,11,20,0,0,0,10,14,27,0,0,0,3,10,11,0,0,0,8,10,14,0,0,0,12,10,18,0,0,0,12,10,18,0,0,0,9,12,25,0,0,0,9,12,25,0,0,0,9,7,13,0,0,0,9,5,13,0,0,0,3,10,12,0,0,0,3,10,12,0,0,0,10,15,25,0,0,0,10,14,25,0,0,0,12,14,26,0,0,0,12,14,26,0,0,0,8,15,26,0,0,0,8,15,26,0,0,0,45,32,69,0,0,0,44,34,77,4,6,13,167,165,329,3,6,6,179,175,349
50102100913,0,0,0,5,4,9,0,0,0,5,4,9,0,0,0,0,3,4,0,0,0,6,3,7,0,0,0,8,6,16,0,0,0,8,6,13,0,0,0,4,9,10,0,0,0,3,9,15,0,0,0,4,4,10,0,0,0,4,4,10,0,0,0,8,5,10,0,0,0,8,5,10,0,0,0,0,8,10,0,0,0,5,8,10,0,0,0,5,5,12,0,0,0,10,10,14,0,0,0,5,3,11,0,0,0,6,3,14,0,0,0,11,0,12,0,0,0,11,0,9,0,0,0,9,14,18,0,0,0,9,16,20,0,0,0,8,10,14,0,0,0,8,10,14,0,0,0,3,11,15,0,0,0,9,11,19,0,0,0,23,17,42,0,0,0,23,26,46,11,6,11,94,103,196,0,0,10,105,112,218
50102100914,0,0,0,4,7,11,0,0,0,3,7,9,0,0,0,8,7,17,0,0,0,8,7,17,0,0,0,9,3,15,0,0,0,7,8,19,0,0,0,7,4,12,0,0,0,7,7,13,0,0,0,6,5,10,0,0,3,10,11,17,0,0,0,3,5,7,0,0,0,0,5,8,0,0,0,3,3,10,4,0,4,7,3,11,0,0,0,9,7,11,0,0,0,9,7,11,0,0,0,10,6,20,0,0,0,10,7,20,0,0,0,5,8,18,4,0,4,5,8,19,0,0,0,13,11,21,0,0,0,13,8,18,0,0,0,17,12,27,4,0,0,17,15,28,0,0,0,11,17,31,6,0,6,17,17,32,0,0,0,35,29,59,4,0,4,34,28,58,0,0,0,136,126,257,11,10,22,156,132,282
50102100915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,6,0,0,0,3,0,6
50102100916,0,0,0,11,9,27,0,3,0,15,16,27,0,0,0,9,14,21,0,0,0,13,7,21,0,4,4,10,12,28,4,4,6,17,23,37,0,0,0,11,13,22,0,0,0,11,13,22,6,0,0,8,13,20,0,0,0,9,11,26,0,0,0,13,11,24,0,0,0,13,11,25,0,0,0,8,12,19,0,0,0,7,9,20,0,0,0,16,13,23,0,4,3,17,14,32,0,0,0,13,5,17,3,4,6,10,12,22,0,0,0,9,21,28,0,0,3,13,16,32,0,0,0,17,17,34,0,0,0,17,17,34,0,0,0,15,12,23,0,0,0,15,12,27,0,0,0,16,20,31,0,0,0,17,21,37,0,3,9,67,82,146,0,5,7,69,90,158,3,5,9,219,245,461,18,20,38,244,272,510
50102100917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,3,7,0,0,0,0,3,7
50102100918,0,0,0,3,0,7,0,0,0,3,0,10,0,0,0,7,9,15,0,0,0,7,9,15,0,0,0,3,3,8,0,0,0,3,3,8,0,0,0,0,5,7,0,0,0,0,5,7,0,0,0,9,5,10,0,0,0,7,5,10,0,0,4,7,9,15,0,0,0,5,7,19,0,0,0,0,6,12,3,0,3,4,6,8,0,0,0,3,0,8,0,0,0,3,0,8,0,0,0,4,4,10,0,0,0,11,4,9,0,0,0,0,7,12,0,0,0,0,11,17,0,0,0,5,0,11,0,0,0,5,0,6,0,0,0,4,7,13,0,0,0,11,6,19,0,0,0,9,12,19,0,0,0,9,12,17,0,0,0,25,30,55,10,14,23,36,38,78,8,0,7,95,96,191,11,23,35,115,114,231
50102100920,0,5,5,13,16,27,0,0,0,15,19,33,0,3,8,15,23,35,7,0,4,19,30,44,0,3,3,18,10,31,0,3,3,22,16,36,3,0,0,9,19,29,3,4,4,12,19,31,0,0,0,18,7,27,0,0,0,17,7,26,0,0,3,14,4,17,0,0,0,12,7,17,0,0,0,11,15,23,0,0,0,10,15,26,0,0,0,14,16,31,0,0,0,15,16,36,0,0,0,16,19,35,0,3,3,21,21,35,0,0,5,6,14,24,0,0,0,5,17,20,0,0,0,12,13,30,0,0,0,13,12,33,0,0,0,14,9,24,0,0,0,16,9,32,0,0,0,14,14,29,0,0,0,14,14,29,0,0,0,49,42,88,0,0,3,44,42,88,9,10,21,220,215,437,19,12,24,246,242,484
50102100921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12,0,0,3,9,8,14
50102100922,0,0,0,5,0,5,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,7,0,7,0,0,0,0,3,4,0,0,0,0,5,7,0,0,0,4,3,11,0,0,0,4,3,11,0,0,0,3,0,5,0,0,0,3,0,5,0,0,0,6,3,7,0,0,0,6,3,7,0,0,0,0,3,8,0,4,0,0,8,12,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,10,11,0,0,0,5,10,11,0,0,0,9,6,10,0,0,0,9,6,10,0,0,0,0,6,12,0,0,4,4,11,14,0,0,0,9,7,13,0,0,0,9,7,19,0,0,0,28,22,53,0,0,4,27,28,48,0,0,0,77,74,149,6,6,12,83,80,167
50102100923,0,0,0,9,6,14,0,0,0,9,6,14,0,0,0,10,6,20,0,0,0,15,6,16,0,0,0,8,11,18,0,0,3,15,13,25,0,0,0,17,15,32,0,0,0,17,15,32,0,0,0,7,7,13,0,0,0,7,6,15,0,0,0,9,4,8,0,0,0,9,4,8,0,0,0,5,3,15,0,0,5,10,11,15,0,0,0,3,15,21,0,0,0,3,15,21,0,0,0,7,6,15,0,0,0,7,4,17,0,0,0,14,5,18,0,0,0,14,5,18,0,0,0,19,17,36,0,0,0,19,17,36,0,0,0,12,16,30,0,0,0,12,15,31,0,0,0,14,14,29,0,0,5,18,12,30,0,0,0,26,19,46,0,0,3,27,18,46,0,0,7,161,155,318,7,3,10,166,156,325
50102100924,0,0,0,0,5,7,0,0,0,0,7,10,0,0,0,4,4,7,0,0,0,3,4,12,0,0,0,15,4,21,0,0,0,15,4,21,0,0,0,11,5,11,0,0,0,11,5,11,0,0,0,0,3,10,0,0,0,0,3,10,0,0,0,3,3,4,0,0,0,3,3,4,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,3,3,10,0,0,0,6,3,12,0,0,0,7,12,15,0,0,0,7,12,15,0,0,0,5,11,14,0,0,0,5,11,14,0,0,0,9,4,16,0,0,0,9,4,16,0,0,0,5,6,11,0,0,0,8,6,13,0,0,0,3,15,15,0,0,0,3,15,15,0,0,0,11,7,24,0,0,0,11,7,24,0,0,4,80,81,164,0,0,0,84,85,172
50102100925,3,0,4,8,8,16,0,0,0,18,9,26,0,3,4,17,15,31,0,0,0,22,16,32,0,0,5,8,4,12,0,0,0,13,7,21,3,0,3,13,4,18,0,0,0,17,4,21,0,0,0,4,4,18,0,0,0,7,4,16,0,0,0,4,11,15,0,0,0,9,11,18,0,0,0,11,10,17,0,0,0,11,10,17,5,5,9,8,11,20,0,0,0,16,10,33,0,0,0,11,7,19,0,0,0,7,9,18,0,0,0,5,7,13,0,0,0,6,7,21,0,0,0,6,7,11,0,0,0,6,12,17,0,0,0,17,13,25,0,0,0,17,10,28,0,0,0,7,7,13,0,0,3,9,10,18,0,0,0,22,17,35,0,4,5,23,18,39,19,12,31,147,134,280,5,3,6,172,149,321
