SA1_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
50301103316,37,0,0,0,0,37,47,0,0,0,0,47,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,106,0,0,0,0,106
50301103317,52,3,0,0,0,53,37,4,0,0,0,38,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,15,3,0,0,0,0,3,4,0,0,0,0,4,114,6,0,0,0,116
50301103318,43,0,0,0,0,45,42,0,3,0,0,46,11,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,102,4,13,0,0,114
50301103319,52,9,0,0,0,63,34,3,0,0,0,42,13,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,20,0,3,0,0,0,3,4,0,0,0,0,4,109,22,0,0,0,133
50301103320,85,0,0,0,0,85,88,0,0,0,0,88,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,205
50301103321,67,0,0,0,0,67,38,0,0,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,117
50301103322,41,0,0,0,0,41,49,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,101,0,0,0,0,101
50301103401,26,11,5,0,0,41,5,12,3,0,0,21,3,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,5,0,17,0,0,23,0,0,0,0,0,3,0,0,0,0,0,3,44,18,29,0,0,93
50301103402,67,0,0,0,0,67,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,88,0,0,0,0,88
50301103403,83,7,0,0,0,93,56,4,3,0,0,67,9,14,28,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,16,26,0,0,59,0,0,0,0,0,0,4,4,0,0,0,5,159,36,29,0,0,225
50301103404,61,0,0,0,0,61,37,0,0,0,0,37,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,12,4,0,0,0,0,5,3,0,0,0,0,3,118,4,5,0,0,122
50301103405,75,0,0,0,0,75,71,0,0,0,0,71,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,3,0,0,0,0,3,10,0,0,0,0,10,181,0,0,0,0,181
50301103406,58,0,0,0,0,58,64,0,0,0,0,64,12,0,0,0,0,12,0,51,0,0,0,51,0,5,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,58,0,0,0,71,3,0,0,0,0,3,3,8,0,0,0,9,144,67,0,0,0,211
50301103407,70,3,0,0,0,78,69,0,0,0,0,69,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,19,0,0,0,0,0,0,13,0,0,0,0,13,168,6,0,0,0,180
50301103408,41,0,0,0,0,41,56,0,0,0,0,56,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,5,0,0,0,0,5,127,0,0,0,0,127
50301103409,66,11,0,0,0,70,68,0,0,0,0,66,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,18,3,0,0,0,16,0,21,0,0,0,23,3,0,0,0,0,6,145,36,0,0,0,180
50301103410,98,0,0,0,0,102,64,0,0,0,0,65,14,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,195,5,0,0,0,195
50301103411,54,0,0,0,0,54,31,0,0,0,0,31,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,99,0,0,0,0,99
50301103412,49,0,9,0,0,59,21,0,0,0,0,18,9,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,15,0,0,0,0,0,0,3,0,3,0,0,4,78,0,16,0,0,98
50301103413,23,8,33,0,0,65,18,7,34,0,0,55,4,18,137,0,0,161,0,7,0,0,0,7,0,0,0,0,0,0,5,5,29,0,0,35,0,0,0,0,0,3,0,0,0,0,0,0,8,25,166,0,0,204,0,0,3,0,0,4,0,4,13,0,0,18,50,47,243,0,3,345
50301103414,21,14,7,0,0,44,33,15,7,0,0,52,10,5,56,0,0,73,4,0,0,0,0,4,0,0,0,0,0,0,5,9,14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,17,13,70,0,0,100,0,0,0,0,0,0,0,0,7,0,0,9,79,39,90,0,0,204
50301103415,0,5,17,0,0,28,4,15,18,0,0,31,4,11,130,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,0,0,39,0,0,0,0,0,7,0,0,0,0,0,0,5,20,162,0,0,189,0,0,0,0,0,0,0,0,18,0,0,23,11,40,226,0,0,278
50301103416,62,11,0,0,0,74,38,10,0,0,0,47,6,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,19,16,0,0,0,38,3,0,0,0,0,3,3,0,0,0,0,4,126,33,0,0,0,163
50301103417,53,0,0,0,0,58,35,0,0,0,0,42,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,112,5,0,0,0,117
50301103418,68,0,0,0,0,68,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,101
50301103419,34,0,0,0,0,34,43,0,0,0,0,43,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,5,0,0,0,0,5,3,0,0,0,0,3,99,0,0,0,0,99
50301103420,48,3,6,0,0,62,74,0,5,0,0,72,12,0,26,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,18,0,44,0,0,66,0,0,0,0,0,0,0,0,3,3,0,11,136,3,61,3,0,208
50301103421,48,9,15,0,0,76,44,14,9,0,0,72,12,16,57,0,0,89,0,22,63,0,0,91,0,0,0,0,0,0,5,5,20,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,23,50,137,0,0,211,0,0,3,0,0,6,3,5,16,0,0,24,121,86,181,0,0,395
50301103422,53,0,0,0,0,53,49,0,0,0,0,49,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,126
50301103423,66,0,0,0,0,63,43,0,0,0,0,43,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,122,5,0,0,0,124
50301103424,8,50,9,0,0,66,11,46,19,0,0,73,0,38,40,0,0,79,0,0,15,0,0,15,0,3,0,0,0,3,0,17,13,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,58,68,0,0,130,0,8,0,0,0,8,0,5,11,0,0,16,15,167,104,0,0,292
50301103501,46,0,0,0,0,46,28,0,0,0,0,28,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,85
50301103502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50301103503,57,0,0,0,0,57,54,0,0,0,0,54,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,4,0,17,0,0,21,0,0,0,0,0,6,134,0,20,0,0,157
50301103504,0,6,3,0,0,16,0,6,9,0,0,8,0,23,83,0,0,116,0,0,5,0,0,5,0,0,0,0,0,5,4,12,25,0,0,45,0,4,9,0,0,17,0,0,0,0,0,0,5,48,129,0,0,179,0,0,0,0,0,0,0,6,18,0,0,17,10,64,153,0,0,231
50301103505,0,15,46,0,0,61,0,3,20,0,0,20,0,5,129,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,5,7,22,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,13,154,0,0,170,0,0,6,0,0,8,0,0,7,0,0,7,6,27,234,0,0,263
50301103506,9,8,5,0,0,15,0,7,9,0,0,13,7,27,58,0,0,93,5,0,0,0,0,3,4,0,0,0,0,5,3,3,13,0,0,19,5,0,9,0,0,13,0,0,0,0,0,0,14,38,78,0,0,130,0,0,0,0,0,0,0,4,6,0,0,8,23,50,95,0,0,172
50301103507,5,7,6,0,0,14,0,6,0,0,0,10,3,15,39,0,0,59,0,0,7,0,0,9,0,0,7,0,0,8,5,11,15,0,0,25,4,0,18,0,0,24,0,0,0,0,0,0,6,29,90,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,11,47,92,0,0,151
50301103508,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18
50301103509,21,4,0,0,0,25,16,3,0,0,0,23,8,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,45,19,4,0,0,64
50301103510,82,3,22,0,0,110,37,0,5,0,0,51,16,0,11,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,6,13,0,0,39,5,0,0,0,0,9,4,3,0,0,0,6,151,11,43,0,0,207
50301103511,67,15,4,0,0,77,34,5,0,0,0,44,12,13,12,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,19,16,10,0,0,50,3,0,0,0,0,3,0,0,0,0,0,4,121,41,16,0,0,175
50301103512,85,12,0,0,0,96,51,7,0,0,0,62,18,6,0,0,0,25,0,0,12,0,0,12,0,0,18,0,0,18,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,27,8,25,0,0,60,0,0,0,0,0,5,5,0,3,0,0,8,174,29,29,0,0,229
50301103513,107,0,0,0,0,106,71,0,0,0,0,71,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,203,4,0,0,0,209
50301103514,65,3,4,0,0,72,55,0,4,0,0,53,24,0,12,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,28,5,17,0,0,50,0,0,0,0,0,3,0,0,0,0,0,0,143,7,21,0,0,179
50301103515,63,0,0,0,0,63,29,0,0,0,0,29,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,110
50301103516,66,3,3,0,0,71,31,0,0,0,0,37,16,0,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,24,6,0,0,0,0,7,0,0,3,0,0,3,126,8,15,0,0,143
50301103517,77,3,5,0,0,78,37,3,6,0,0,45,20,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,7,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,139,10,8,0,0,157
50301103518,60,0,0,0,0,63,31,0,0,0,0,31,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,112,5,0,0,0,113
50301103519,56,0,0,0,0,58,27,0,0,0,0,27,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,7,0,0,0,0,7,101,0,0,0,0,103
50301103520,66,0,0,0,0,66,37,0,0,0,0,37,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,15,4,0,0,0,0,4,3,0,0,0,0,3,130,0,0,0,0,130
50301103521,62,41,9,0,0,113,29,20,5,0,0,57,24,66,27,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,7,19,10,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,33,90,40,0,0,159,4,4,0,0,0,6,8,7,0,0,0,16,139,155,57,0,0,347
50301103522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103523,5,29,141,0,0,172,0,12,34,0,0,41,4,6,32,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,22,0,0,4,0,0,4,0,0,0,0,0,0,3,6,58,0,0,67,0,0,4,0,0,4,0,3,16,0,0,16,7,43,251,0,0,302
50301103524,0,11,0,0,0,11,0,4,3,0,0,9,6,27,17,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,26,23,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,6,47,29,0,0,82
50301103525,90,0,0,0,0,88,42,0,0,0,0,46,38,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,47,4,0,0,0,0,4,4,0,0,0,0,4,190,6,0,0,0,188
50301103526,41,3,0,0,0,46,36,0,0,0,0,37,23,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,27,6,0,0,0,0,6,0,0,0,0,0,0,109,6,0,0,0,110
50301103527,42,14,3,0,0,61,22,10,3,0,0,35,10,13,27,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,14,26,0,0,59,0,0,0,0,0,3,0,0,0,0,0,0,82,39,39,0,0,159
50301103528,96,0,0,0,0,99,45,0,0,0,0,45,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,25,5,0,0,0,0,5,4,0,0,0,0,4,172,3,0,0,0,176
50301103529,70,0,0,0,0,70,30,0,0,0,0,30,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,118,0,0,0,0,118
50301103530,62,3,0,0,0,66,16,6,0,0,0,24,15,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,105,15,0,0,0,116
50301103531,57,0,0,0,0,57,44,0,0,0,0,44,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,127
50301103532,104,0,0,0,0,104,65,0,0,0,0,65,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,5,0,0,0,0,5,7,0,0,0,0,7,204,0,0,0,0,204
50301103533,137,16,0,0,0,151,53,4,0,0,0,59,32,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,48,9,0,0,0,52,4,0,0,0,0,0,4,0,0,0,0,4,237,35,0,0,0,276
50301103534,22,0,0,0,0,22,16,0,0,0,0,18,4,8,0,0,0,12,0,6,0,0,0,6,0,18,0,0,0,18,0,6,0,0,0,9,0,10,0,0,0,10,0,0,0,0,0,0,5,48,0,0,0,57,0,9,0,0,0,9,0,4,0,0,0,4,41,61,0,0,0,101
50301103535,72,18,6,0,0,92,50,6,0,0,0,58,11,20,15,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,17,0,0,5,0,0,5,0,0,0,0,0,0,17,26,22,0,0,57,4,0,0,0,0,5,0,0,0,0,0,6,141,51,34,0,0,224
50301103536,50,14,0,0,0,66,49,19,0,0,0,68,16,10,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,21,4,0,0,43,0,0,0,0,0,5,0,0,4,0,0,4,123,54,13,0,0,189
50301103537,56,0,0,0,0,62,49,0,0,0,0,49,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,4,130,0,0,0,0,129
50301103538,72,8,0,0,0,83,53,9,0,0,0,60,26,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,36,10,0,0,0,42,5,0,0,0,0,5,0,0,0,0,0,0,156,27,3,0,0,188
50301103539,28,26,8,0,0,64,13,15,14,0,0,37,15,23,19,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,20,29,31,0,0,76,5,0,0,0,0,5,0,0,3,0,0,7,64,78,53,0,0,193
50301103540,92,3,0,0,0,92,41,5,0,0,0,43,16,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,32,3,0,0,0,0,3,4,0,0,0,0,4,163,14,0,0,0,171
50301103541,81,0,0,0,0,75,56,0,0,0,0,56,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,152,0,0,0,0,157
50301103601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103602,46,60,0,0,0,106,44,12,3,0,0,54,8,9,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,22,0,4,0,0,0,6,5,3,0,0,0,4,93,92,10,0,0,193
50301103603,76,0,0,0,0,76,56,0,0,0,0,56,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,146
50301103604,43,0,0,0,0,43,35,0,0,0,0,35,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,86
50301103605,46,5,0,0,0,57,40,3,0,0,0,45,9,3,0,0,0,9,3,3,0,0,0,9,0,10,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,0,0,27,0,18,0,0,0,21,5,0,0,0,0,6,105,47,0,0,0,158
50301103606,58,5,3,0,0,64,64,4,3,0,0,75,11,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,6,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11,0,0,27,0,0,43,0,0,46,0,0,4,0,0,14,142,9,70,0,0,222
50301103607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,5
50301103608,45,0,0,0,0,48,47,5,0,0,0,48,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,111,4,0,0,0,119
50301103609,89,3,0,0,0,94,62,8,0,0,0,64,10,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,176,9,0,0,0,189
50301103610,38,3,0,0,0,44,25,0,0,0,0,25,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,74,3,0,0,0,79
50301103611,78,12,39,0,0,133,84,9,28,0,0,115,7,0,51,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,17,0,0,3,0,0,3,0,0,0,0,0,0,16,0,65,0,0,84,0,0,0,0,0,4,5,0,8,0,0,14,181,22,144,0,0,346
50301103612,87,0,0,0,0,89,86,3,0,0,0,87,8,5,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,9,203,8,0,0,0,212
50301103613,37,8,0,0,0,48,27,6,0,0,0,39,5,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,100
