SA1_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50102125105,9,3,4,8,0,0,30,0,5,3,5,0,0,0,0,14,0,13,19,28,13,5,0,0,73,0,0,13,7,11,0,0,0,36,13,11,22,20,14,3,0,0,88,4,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,10,16,15,25,27,13,6,0,0,104,0,0,0,0,0,0,0,0,7,0,0,3,0,0,4,0,0,13,17,35,76,78,46,18,6,0,280
50102125106,0,0,3,0,0,0,9,0,0,0,5,0,0,0,0,9,3,8,3,17,6,0,0,0,44,0,0,5,6,10,7,0,0,29,18,22,3,23,10,12,4,0,87,3,0,0,0,0,0,0,0,9,0,5,0,6,0,0,0,0,8,21,23,5,22,10,12,4,0,106,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,12,31,36,27,51,31,22,9,0,204
50102125107,0,10,7,0,0,0,19,0,0,3,3,5,0,0,0,12,4,7,16,27,9,3,0,0,66,4,7,4,16,8,0,4,0,33,14,3,11,14,14,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,11,18,17,6,0,0,66,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,13,21,18,39,68,40,11,8,4,213
50102125108,3,3,3,0,0,0,9,0,0,3,4,4,0,0,0,7,0,0,0,4,6,0,0,0,17,0,4,12,7,0,5,0,0,27,8,12,9,20,3,0,0,0,59,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,8,12,13,19,7,0,0,0,70,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,6,26,38,34,20,10,8,0,140
50102125109,3,0,0,0,0,0,3,0,5,3,0,5,0,0,0,7,0,4,12,6,5,6,0,0,39,0,0,7,5,6,0,0,0,23,9,14,15,9,14,8,5,0,70,6,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,0,6,3,14,22,18,14,7,5,0,83,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,0,0,16,15,31,49,31,24,23,0,0,176
50102125110,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,8,9,14,9,7,0,0,41,4,12,14,13,3,6,4,0,50,21,24,20,18,19,9,0,0,105,4,4,0,6,0,0,0,0,11,0,0,6,3,0,0,0,0,12,27,29,25,24,19,3,5,0,132,0,5,0,0,0,0,0,0,5,4,4,0,0,4,0,6,0,17,34,57,59,47,33,20,10,0,254
50102125111,0,4,6,0,0,0,9,0,4,0,4,3,0,0,0,11,0,0,10,18,7,0,0,0,38,0,0,4,7,13,0,0,0,30,6,8,10,18,4,0,0,0,45,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,8,13,3,12,20,11,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,14,11,11,39,55,35,7,0,0,158
50102125112,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,11,13,8,5,0,0,43,0,5,12,12,6,5,0,0,36,11,23,26,26,11,3,5,0,112,8,0,8,4,0,0,0,0,16,0,0,3,0,4,0,0,0,6,27,31,28,31,16,3,5,0,136,0,0,0,0,0,0,0,0,3,0,0,4,4,0,3,3,0,20,27,38,66,61,34,14,5,0,251
50102125113,0,0,8,0,0,0,7,0,0,0,0,6,0,0,0,5,0,10,8,18,7,3,3,0,51,0,4,6,9,4,9,0,0,31,14,26,15,27,27,5,5,0,119,0,3,0,0,7,0,0,0,6,0,0,0,5,3,0,0,0,8,19,22,20,31,35,11,5,0,141,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,26,48,37,64,50,25,5,0,253
50102125114,7,0,0,0,0,0,7,0,5,5,7,4,0,0,0,21,8,21,13,8,3,3,0,0,62,0,10,14,6,7,4,0,0,51,18,30,35,31,23,4,0,0,142,4,3,5,0,0,0,0,0,16,0,0,0,5,3,0,0,0,9,26,36,43,33,26,4,0,0,166,0,0,0,0,0,0,0,0,0,9,11,13,9,4,0,0,0,38,44,79,93,67,42,12,4,0,341
50102125115,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,3,8,13,5,8,0,0,39,0,9,4,9,3,3,0,0,25,11,29,20,23,9,12,4,0,96,5,0,5,4,0,0,0,0,10,0,0,0,0,0,0,0,0,5,10,29,20,26,10,9,4,0,113,0,0,0,0,0,0,0,0,0,9,0,4,3,8,0,0,0,25,23,44,47,50,31,15,4,0,214
50102125116,9,14,0,0,0,0,25,0,0,0,3,0,0,0,0,4,3,18,42,16,0,3,0,0,81,3,11,17,12,3,6,3,0,57,8,23,19,14,21,6,6,0,95,5,4,3,0,0,0,0,0,7,0,0,3,5,4,0,0,0,10,15,29,26,18,19,6,6,0,111,0,3,0,0,0,0,0,0,4,5,0,3,3,0,0,0,0,9,22,57,97,65,32,17,3,0,298
50102125117,6,4,0,0,0,0,10,0,0,0,5,0,0,0,0,11,5,3,18,33,18,10,3,0,82,3,0,0,15,10,3,0,0,33,16,8,6,39,14,7,0,0,88,4,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,20,5,13,43,16,9,0,0,101,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,14,25,8,37,102,44,23,6,0,256
50102125201,0,0,4,5,0,0,15,0,0,4,0,0,0,0,0,6,0,0,9,10,12,4,0,0,32,0,0,5,6,0,5,0,0,10,7,7,7,16,3,4,6,0,43,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,7,7,17,3,4,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,13,13,9,32,35,25,22,3,0,140
50102125202,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,5,0,0,0,13,10,0,0,0,25,0,0,5,3,4,0,0,0,13,3,12,6,13,4,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,12,17,7,3,0,0,58,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,19,18,37,23,18,3,0,111
50102125203,5,0,8,4,0,0,16,0,0,3,10,5,0,0,0,20,0,11,21,28,17,16,5,0,91,3,5,17,9,21,12,3,0,63,12,12,30,35,24,28,0,0,147,0,0,0,4,0,0,0,0,4,4,0,4,6,3,3,0,0,16,20,12,34,40,28,29,4,0,162,0,0,0,0,0,0,0,0,3,0,0,6,0,0,5,0,0,20,20,28,83,91,77,65,13,4,378
50102125204,0,3,3,0,0,0,14,0,0,3,3,0,0,4,0,17,3,11,10,9,13,6,0,0,55,0,0,4,15,18,9,7,0,52,19,13,13,30,26,13,3,0,120,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,11,23,13,19,32,24,17,3,0,134,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,3,0,21,25,31,33,73,66,37,18,0,293
50102125205,5,6,3,0,0,0,10,0,0,0,0,3,0,0,0,6,0,0,10,11,11,3,3,0,43,0,3,3,4,6,4,0,0,23,10,10,11,14,18,3,3,0,63,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,11,14,10,10,20,16,10,3,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,15,18,25,41,45,16,12,0,166
50102125206,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,5,0,9,10,4,0,0,37,0,0,0,3,3,3,0,0,17,6,6,6,11,14,9,0,0,51,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,7,6,9,9,11,11,0,0,58,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,11,8,16,12,27,34,21,5,0,127
50102125207,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,3,0,4,11,15,6,3,0,0,41,0,5,0,8,5,6,0,0,28,7,7,12,14,12,8,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,8,7,14,18,15,6,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,8,15,25,40,34,20,0,0,157
50102125208,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,6,3,4,8,11,0,0,31,0,0,0,3,3,3,0,0,15,3,0,3,7,17,3,0,4,39,6,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,11,7,0,7,8,17,9,0,4,56,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,9,15,7,20,22,34,19,0,0,114
50102125301,7,11,3,0,4,0,37,0,7,3,3,3,7,0,0,22,6,33,14,14,16,21,10,0,108,0,7,9,11,17,10,0,0,54,6,18,23,17,23,19,3,0,112,3,0,3,0,5,0,0,0,9,0,0,0,0,0,4,0,0,8,13,16,25,16,32,21,4,0,123,0,0,0,0,0,0,0,0,4,3,9,9,4,5,0,0,0,28,24,78,65,68,68,63,17,0,378
50102125302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,7,7,3,0,0,0,26,0,0,8,6,11,10,0,0,31,6,10,12,13,20,13,0,0,77,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,14,6,13,18,16,15,0,0,84,0,0,0,0,0,0,0,0,0,0,4,4,0,9,3,0,0,16,15,22,32,31,34,25,3,4,172
50102125303,7,0,4,0,0,0,15,0,0,3,0,0,0,3,0,12,4,7,4,4,11,0,0,0,31,0,0,4,0,7,0,3,0,19,10,22,19,15,20,0,4,3,92,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,9,25,19,18,19,8,4,3,98,0,0,0,0,0,0,0,0,3,3,12,6,4,10,10,4,4,50,25,54,42,29,41,13,16,0,227
50102125304,8,14,8,8,0,0,44,0,0,4,6,13,0,0,0,22,0,17,13,34,19,8,8,0,99,0,4,14,9,17,8,0,0,49,9,9,17,17,23,11,4,3,86,6,3,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,6,15,14,17,17,21,9,3,3,107,0,0,0,0,0,0,0,0,5,0,6,11,10,18,8,7,0,59,15,41,74,95,100,39,19,3,378
50102125305,7,5,0,0,0,0,9,0,0,0,0,0,0,0,0,3,4,6,15,6,7,4,0,0,38,0,9,4,0,8,3,4,0,27,0,8,4,14,14,11,0,0,56,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,9,8,15,13,11,0,0,60,0,0,0,0,0,0,0,0,9,0,0,5,7,3,0,0,3,23,12,34,42,33,26,18,10,5,173
50102125306,9,5,5,5,3,0,27,0,3,8,0,0,3,0,0,15,3,27,18,25,5,7,0,3,89,0,7,8,14,11,4,7,4,57,10,24,24,17,18,9,7,0,104,3,3,0,4,0,0,0,0,13,0,4,0,5,8,0,0,0,10,14,32,24,20,23,9,7,0,129,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,6,6,23,24,67,73,69,51,32,19,14,343
50102125307,6,0,0,0,6,0,12,0,0,0,0,0,0,0,0,8,0,0,10,7,5,4,0,0,30,0,8,5,3,0,9,0,0,23,7,18,18,18,15,13,3,0,82,0,3,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,5,5,13,20,15,14,12,3,0,90,0,0,0,0,4,0,0,0,4,0,5,0,0,0,7,0,0,15,11,30,43,27,25,23,11,0,168
50102125308,9,8,8,6,0,0,34,0,4,0,0,0,0,0,0,9,0,12,11,14,16,10,12,0,75,4,6,5,8,7,11,6,4,44,10,8,10,16,9,7,5,11,84,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,7,5,13,12,16,15,6,5,7,99,0,0,0,0,0,0,0,0,4,8,0,5,7,8,3,3,4,43,21,34,49,52,51,48,31,27,309
50102125309,8,0,0,0,0,0,13,0,0,3,0,0,0,0,0,10,0,4,3,11,0,4,0,0,29,0,6,4,9,5,3,3,0,25,10,18,12,19,9,5,3,0,77,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,11,19,21,11,15,14,11,6,0,99,0,0,0,0,0,0,0,0,7,4,8,0,3,3,0,4,5,32,25,46,30,37,29,17,12,4,208
50102125310,0,0,0,5,0,0,6,0,0,3,4,0,0,0,0,8,0,3,9,7,11,11,6,0,46,0,0,4,6,10,9,4,3,33,3,3,12,13,11,5,5,0,62,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,9,8,12,13,11,5,6,0,72,0,0,0,0,0,3,0,0,6,0,3,4,3,3,3,0,3,36,14,21,27,35,39,38,16,6,201
50102125311,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,11,0,10,9,11,5,4,3,3,36,0,3,9,9,5,3,0,0,34,13,26,19,18,11,11,0,0,105,4,4,4,0,0,0,0,0,9,0,0,0,4,5,0,0,0,10,22,29,25,17,16,11,0,0,119,0,0,0,0,0,0,0,0,0,3,0,5,3,0,4,0,0,16,26,43,43,50,32,22,7,4,223
50102125312,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,5,5,12,9,6,3,0,0,35,0,4,0,5,0,11,0,0,26,7,6,8,8,13,3,4,0,59,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,9,12,8,16,13,3,4,0,65,0,0,0,0,0,6,0,0,3,0,6,0,5,6,0,6,5,32,18,26,28,27,37,21,11,8,172
50102125313,4,3,0,0,0,0,14,0,0,5,4,4,3,0,0,12,0,11,13,20,14,7,6,0,70,0,3,12,5,3,5,6,0,31,7,16,14,12,13,7,7,0,76,5,0,0,0,0,4,0,0,12,0,0,0,0,3,0,0,0,4,9,15,17,15,18,8,9,0,89,0,0,0,0,0,0,0,0,0,0,5,3,0,4,6,4,0,21,9,35,48,45,41,25,22,5,233
50102125314,4,4,0,0,0,0,17,0,0,3,9,0,0,0,0,15,3,12,14,19,13,7,0,0,61,0,10,4,9,12,4,4,0,40,5,7,13,19,16,15,4,3,76,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,11,9,13,17,17,18,3,3,86,0,0,0,0,0,0,0,0,4,4,0,8,0,8,4,15,37,79,20,37,39,59,50,37,28,40,303
50102125315,10,4,3,3,0,0,39,0,5,0,6,6,4,0,0,17,8,40,30,25,18,3,0,0,120,0,14,13,9,7,5,3,0,50,12,21,30,19,21,8,3,0,114,4,4,0,0,0,0,0,0,10,3,0,0,0,0,0,5,0,9,20,26,29,24,23,8,7,0,136,0,4,0,0,0,5,0,0,12,6,5,11,13,3,3,0,0,38,36,98,86,85,60,26,12,0,409
50102125316,3,8,0,0,0,0,17,0,0,0,3,6,8,0,0,15,3,13,17,24,9,10,10,3,86,0,7,12,4,7,10,6,0,43,4,7,20,27,19,20,0,0,98,3,0,0,0,0,0,0,0,11,0,0,0,3,3,3,0,0,9,8,9,20,25,25,20,6,0,114,0,0,3,0,0,0,0,0,3,0,0,0,0,0,8,0,4,15,12,32,58,62,44,49,21,8,297
50102125317,0,0,0,0,0,0,11,0,0,3,3,0,0,0,0,8,0,11,6,8,6,11,0,3,40,0,0,6,9,3,3,3,0,21,4,9,4,12,8,3,5,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,4,9,9,13,8,8,8,4,66,0,0,0,0,0,0,7,0,9,0,0,0,0,0,9,10,35,64,5,23,31,26,20,29,30,44,214
50102125318,0,13,0,6,0,0,17,0,3,0,0,3,4,5,0,12,0,15,16,25,13,19,5,7,92,0,0,9,8,17,8,8,4,51,11,10,20,13,15,18,10,0,89,8,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,12,11,8,20,18,25,17,4,0,108,0,0,0,0,0,0,0,0,7,0,7,0,0,6,3,6,5,19,11,33,43,66,64,62,29,11,317
50102125319,0,0,0,3,0,0,12,0,3,0,4,0,0,0,0,11,4,28,11,10,7,5,8,5,78,0,7,7,7,6,3,0,0,37,9,21,11,6,11,0,6,6,78,0,3,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,6,16,20,20,9,12,3,8,6,94,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,3,23,27,65,46,32,34,21,23,14,253
50102125320,4,0,0,0,0,0,9,0,0,0,0,0,4,0,0,5,0,7,4,7,4,10,0,3,32,0,3,4,9,10,4,5,3,37,12,17,11,13,15,8,3,4,78,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,9,19,13,14,18,10,4,0,92,0,0,0,0,0,0,0,0,3,3,3,0,6,4,6,7,9,30,19,37,25,40,38,28,16,14,211
50102125321,5,5,6,0,0,0,33,0,0,5,4,6,0,0,0,14,6,27,16,17,18,12,3,0,93,0,3,11,0,20,15,3,0,60,5,15,12,6,18,11,9,3,75,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,7,6,15,14,8,22,16,8,3,90,0,0,0,0,0,0,0,0,3,0,14,12,14,18,8,9,3,78,20,64,59,54,97,56,24,4,379
50102125322,6,0,3,5,0,0,16,0,0,0,4,6,0,0,0,12,4,11,10,14,9,0,0,0,46,0,4,3,3,7,4,0,0,30,10,17,17,17,15,6,4,0,86,3,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,19,22,19,16,17,7,4,0,102,0,0,0,0,0,0,0,0,0,3,4,4,4,8,8,3,0,28,23,45,42,47,49,23,8,0,233
50102125323,0,0,5,0,0,0,11,0,0,5,3,0,0,0,0,10,0,5,13,14,6,5,7,0,47,0,0,8,5,0,9,7,0,25,11,6,10,12,5,9,0,0,46,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,11,10,7,9,10,9,7,3,0,63,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,6,0,15,14,23,38,37,24,23,11,0,168
50102125324,0,0,3,0,0,0,10,0,0,4,3,4,0,0,0,8,4,12,13,6,0,4,0,0,34,0,0,4,5,0,4,0,0,12,8,12,19,16,10,6,0,0,65,0,4,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,6,7,17,21,17,13,6,0,0,83,0,0,0,0,0,0,0,0,0,0,9,3,0,4,0,0,3,16,15,42,41,30,28,12,4,5,169
50102125325,0,3,0,0,0,0,7,0,0,0,4,7,4,0,0,14,3,5,3,11,15,9,0,0,45,0,3,3,5,8,7,5,0,33,9,0,3,3,7,5,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,9,0,4,6,4,10,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,12,7,15,26,33,36,10,0,146
50102125326,3,4,4,0,0,0,13,0,3,0,3,0,0,0,0,11,5,17,19,14,6,3,0,0,62,3,0,10,9,9,12,0,0,37,13,17,20,17,11,15,5,0,102,4,0,0,0,0,0,0,0,6,4,0,3,3,5,0,0,0,11,23,19,23,27,17,15,9,0,120,0,0,0,0,0,0,0,0,0,3,3,0,4,6,0,6,3,22,32,38,57,57,35,26,14,3,267
50102125327,3,9,0,0,0,0,21,0,0,0,6,3,0,0,0,7,0,0,12,9,14,11,4,0,58,0,0,3,8,6,9,0,0,25,0,11,8,7,7,4,0,0,40,3,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,9,9,11,5,9,14,9,0,0,54,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,9,20,26,42,41,35,11,0,183
50102125328,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,18,9,6,9,0,0,0,50,0,10,3,8,9,0,0,0,29,8,15,9,17,13,11,0,0,83,4,0,0,0,0,0,0,0,9,0,0,0,5,6,0,0,0,7,13,19,11,18,18,13,0,0,96,0,0,0,0,0,0,0,0,0,3,6,4,0,0,9,4,0,29,19,54,35,41,34,23,6,8,210
50102125401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,8,4,5,0,0,17,10,17,11,8,8,8,3,0,70,7,5,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,4,14,25,14,14,10,7,3,0,82,0,0,0,0,0,0,0,0,0,6,6,12,14,9,7,4,3,64,23,34,32,33,22,20,12,5,175
50102125402,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,4,5,0,0,0,0,7,18,9,17,14,6,3,4,0,65,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,18,18,22,10,5,5,4,0,82,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,3,0,20,22,20,42,22,15,4,3,0,134
50102125403,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,9,6,4,0,0,0,0,26,0,0,3,0,3,5,0,0,18,16,10,12,15,7,4,4,0,58,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,14,10,11,15,8,8,4,0,66,0,0,0,0,0,0,0,0,3,11,4,3,0,5,9,6,3,39,26,31,26,19,14,21,13,4,164
50102125404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,10,0,0,4,0,4,0,0,0,7,7,12,9,8,6,4,4,0,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,12,8,8,6,0,6,0,58,0,0,0,0,0,0,0,0,0,13,9,10,18,13,0,3,0,57,20,26,23,34,24,9,4,0,140
50102125405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,3,4,0,0,0,0,10,20,5,9,10,14,10,0,0,63,3,3,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,5,20,8,11,11,15,9,0,0,79,0,0,0,0,0,0,0,0,0,0,4,3,0,6,5,0,0,24,25,20,19,16,23,17,5,0,123
50102125406,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,8,4,6,6,0,0,26,0,0,8,5,9,0,3,0,32,11,13,8,18,11,9,0,0,76,3,3,0,5,0,5,0,0,13,0,3,0,0,3,0,0,0,7,13,14,11,25,15,14,0,0,94,0,0,0,0,0,0,0,0,3,7,7,9,7,7,5,5,0,49,24,34,34,43,35,24,11,0,208
50102125407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,8,3,0,0,26,0,0,4,8,3,3,3,0,25,10,21,28,18,23,15,7,0,130,5,0,0,0,0,0,0,0,9,0,0,4,3,0,3,0,0,13,18,25,32,24,23,19,7,0,153,0,0,0,0,0,3,0,0,3,3,5,6,4,0,0,0,0,25,28,34,47,46,40,29,11,0,234
50102125408,0,6,0,0,0,0,10,0,3,4,0,0,0,0,0,12,3,3,12,11,8,12,0,0,50,0,13,5,10,11,5,0,0,47,3,25,26,17,18,10,4,0,99,9,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,4,9,26,26,16,17,5,4,0,115,0,0,0,0,0,0,0,0,4,0,0,0,4,4,3,5,0,18,15,45,54,46,37,30,8,0,238
50102125409,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,8,4,3,0,0,0,18,6,6,3,3,3,3,0,0,22,3,7,12,14,9,4,0,0,50,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,12,13,12,14,7,4,0,0,66,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,17,11,28,28,22,22,8,5,0,125
50102125410,0,0,4,0,0,0,3,0,0,0,4,0,0,0,0,3,0,4,10,9,3,0,0,0,20,0,5,3,0,5,4,0,0,25,9,4,3,12,9,6,0,0,46,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,13,3,14,9,9,0,0,55,0,0,0,0,0,0,0,0,0,5,4,3,4,0,0,0,0,11,11,18,19,30,20,15,3,0,114
50102125411,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,17,0,0,0,5,5,3,0,0,13,9,11,12,12,8,9,0,0,62,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,14,14,16,16,10,10,0,0,80,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,20,21,26,20,19,22,14,5,4,125
50102125412,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,6,3,12,0,0,0,0,25,0,9,4,3,8,6,0,0,27,12,20,9,14,7,10,4,0,78,10,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,10,18,26,14,12,12,8,4,0,96,0,0,0,0,0,0,0,0,0,3,7,8,6,5,5,0,0,28,23,47,27,31,23,17,9,0,175
50102125413,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,14,0,0,3,0,4,4,0,0,9,7,10,21,11,10,9,0,0,63,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,8,14,20,11,15,9,0,0,71,0,0,0,0,0,0,0,0,0,3,4,0,4,3,8,3,0,25,10,21,24,18,21,18,11,0,122
