SA1_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
50102125117,9,17,3,9,45,18,7,6,0,113,0,3,0,0,9,6,5,0,0,22,0,0,0,3,17,9,8,5,3,41,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,17,13,22,5,12,65,37,27,11,3,192,8,9,4,17,38,19,10,4,0,109,0,0,0,0,7,4,0,0,0,14,0,0,3,8,8,12,11,3,0,46,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,9,9,33,63,38,21,8,0,185,12,26,10,29,85,42,14,7,0,221,0,3,0,4,12,7,5,0,0,33,0,0,3,9,26,19,16,9,3,84,0,0,0,0,0,0,5,5,0,8
50102125201,6,5,6,15,14,10,7,0,0,55,0,4,0,0,0,3,5,0,0,9,0,0,3,3,8,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,7,5,22,30,16,15,3,0,99,0,4,6,18,13,16,5,0,0,71,0,0,0,0,0,0,4,0,0,7,0,0,0,0,7,7,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,8,23,22,21,14,0,4,101,5,9,16,34,27,28,13,0,0,127,0,4,0,5,6,0,3,0,0,21,4,0,3,3,12,4,8,3,0,41,0,0,0,0,0,0,0,0,0,0
50102125202,8,5,8,0,13,8,5,0,0,51,0,0,3,0,3,0,0,0,0,10,0,0,0,4,5,4,7,0,0,27,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,10,8,14,22,18,18,0,0,93,0,4,8,10,17,12,4,0,0,50,0,0,0,0,9,4,0,0,0,16,0,0,0,3,4,3,6,5,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,15,29,20,14,5,0,92,5,9,12,13,28,21,11,0,0,102,0,4,3,5,12,4,0,0,0,22,0,0,3,7,12,8,10,5,0,46,0,0,0,0,0,3,3,0,0,10
50102125203,5,10,9,30,30,27,21,4,0,140,4,4,0,8,12,9,3,0,0,32,6,0,3,10,22,22,25,8,0,99,0,0,0,3,6,0,7,0,0,17,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,16,13,17,18,51,70,55,63,8,7,308,9,14,15,36,45,45,20,4,0,182,0,0,4,3,6,6,8,0,0,31,0,0,0,9,17,14,19,3,5,65,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,11,13,23,54,63,60,51,11,4,296,13,16,32,65,80,67,42,4,3,324,4,6,4,13,12,15,8,0,4,63,6,5,6,19,33,35,49,11,5,161,3,0,0,3,6,0,8,6,0,24
50102125204,3,13,7,17,26,18,15,0,0,100,0,4,3,5,4,8,0,0,0,34,0,0,6,5,10,17,14,8,0,74,0,0,0,4,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,21,7,22,24,31,50,56,38,18,0,239,9,12,17,18,35,25,8,8,0,129,0,0,0,9,3,3,7,0,0,25,0,0,6,3,14,11,11,7,0,55,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,9,11,10,21,33,55,48,37,11,0,225,9,21,25,35,64,45,27,17,0,229,0,4,4,8,11,22,7,0,0,57,0,0,12,14,25,30,28,10,0,126,0,0,0,4,4,0,6,3,0,17
50102125205,3,5,4,8,13,10,8,0,0,57,0,0,0,0,8,3,0,0,0,12,0,0,3,0,12,19,6,0,0,40,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,6,11,20,33,33,21,5,0,126,0,10,9,12,20,13,5,3,0,74,0,0,0,0,4,3,0,0,0,11,0,0,0,0,10,6,6,0,0,27,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,12,10,14,33,26,13,7,0,121,3,15,13,25,33,27,7,5,0,133,0,0,0,0,10,5,5,0,0,26,0,0,3,3,17,26,11,3,0,62,0,0,0,0,4,0,3,0,0,12
50102125206,0,5,3,0,8,14,13,0,0,44,0,0,0,0,3,3,8,0,0,13,0,0,5,5,3,5,7,0,0,37,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,8,6,21,29,21,3,0,104,3,6,8,8,18,20,12,0,3,70,0,0,0,0,0,4,4,0,0,13,0,0,0,0,6,4,7,0,0,17,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,9,8,25,35,18,0,4,114,6,7,12,8,25,27,17,0,3,116,3,0,0,0,8,4,7,0,0,27,3,0,5,8,10,15,12,3,0,56,4,0,0,0,0,5,0,0,3,10
50102125207,0,3,3,6,16,11,11,0,0,61,3,5,0,3,0,0,4,0,0,12,0,3,4,7,6,9,4,3,0,38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,7,8,10,17,27,27,26,5,0,119,0,8,12,13,21,12,12,0,0,71,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,10,3,4,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,4,8,10,15,26,28,16,0,0,104,4,9,16,17,36,26,22,0,0,130,3,5,0,9,0,7,0,0,0,21,0,3,4,3,14,15,5,7,0,59,0,0,0,0,0,0,0,0,0,3
50102125208,0,0,6,0,10,11,8,0,0,32,0,0,0,0,0,3,0,0,0,6,0,0,0,6,4,6,10,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,3,3,9,12,25,11,0,0,80,3,3,4,5,10,14,11,0,0,46,0,0,0,0,0,5,0,0,0,9,0,0,0,3,7,7,3,0,0,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,12,13,24,17,4,0,85,3,4,7,10,17,15,13,3,0,77,0,0,0,0,0,6,0,0,0,13,0,0,0,5,7,20,15,0,4,51,0,0,0,0,0,7,0,0,0,4
50102125301,0,7,24,35,28,21,32,6,0,148,0,0,7,4,7,5,0,0,0,23,0,4,11,7,6,19,19,5,0,78,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,16,0,8,44,50,42,51,53,20,4,288,8,8,49,25,25,42,20,8,5,184,0,0,0,0,6,3,6,0,0,28,3,0,0,7,6,10,16,9,0,61,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,3,3,4,0,8,0,0,19,11,16,54,43,46,62,52,19,8,309,8,17,70,61,49,64,46,17,3,341,0,4,4,3,12,9,10,0,0,52,3,4,14,18,13,32,37,19,0,134,0,0,0,0,3,3,3,6,0,17
50102125302,0,8,8,6,7,5,10,6,0,48,0,0,3,0,3,5,7,0,0,16,5,0,3,9,13,16,13,0,5,71,0,0,4,0,0,5,3,0,0,7,0,0,0,0,0,4,4,5,0,7,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,6,0,0,0,12,3,7,15,23,25,42,36,13,3,169,0,10,8,11,16,10,9,0,0,67,0,0,6,4,4,0,0,0,0,17,0,0,4,9,11,25,13,3,4,58,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,7,4,12,22,19,32,40,25,14,6,164,3,19,17,16,18,23,18,3,0,124,0,4,8,3,6,5,10,0,0,30,4,0,4,13,26,36,28,6,3,129,0,0,4,0,0,3,3,3,6,15
50102125303,0,4,13,16,3,10,8,4,0,59,0,3,6,0,9,4,0,0,0,21,0,0,3,7,10,11,7,4,8,46,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,21,0,10,32,26,24,29,19,9,8,156,4,5,13,11,8,7,0,4,0,51,0,0,6,0,4,6,0,0,0,12,0,5,4,3,6,5,14,4,5,44,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,0,13,4,7,25,20,16,21,19,9,11,130,0,4,31,29,15,13,6,6,0,112,0,3,11,0,8,11,0,0,0,32,0,4,7,10,16,16,17,9,9,87,0,0,0,0,0,4,4,6,0,16
50102125304,0,4,16,24,38,37,20,5,0,141,4,0,4,4,0,7,4,0,0,20,3,0,3,7,14,5,7,5,0,50,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,0,0,19,7,6,18,33,57,59,37,18,3,237,5,5,19,28,49,34,12,4,0,154,0,4,5,3,3,6,4,0,0,21,0,0,0,3,4,12,4,9,0,41,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,7,8,18,36,63,50,31,22,5,233,6,11,32,47,85,68,38,8,0,293,0,4,4,9,8,12,9,3,0,42,6,0,4,8,21,16,14,13,0,82,0,0,0,0,0,4,0,0,0,9
50102125305,0,3,14,9,6,4,6,3,0,53,0,0,0,5,0,3,0,0,0,15,0,0,8,8,8,6,3,4,0,31,0,0,6,3,0,0,0,0,0,8,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,4,0,9,3,5,21,26,23,20,10,14,4,124,0,10,18,16,12,9,4,4,6,85,0,0,0,0,3,3,0,4,0,15,0,0,0,7,9,6,5,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11,4,12,24,32,28,22,14,9,10,154,3,13,36,32,22,16,8,9,6,137,0,0,3,5,7,9,4,4,0,30,3,0,6,7,17,13,6,0,0,68,0,0,6,3,0,0,0,4,0,8
50102125306,4,5,33,24,21,15,13,7,3,124,0,3,5,5,3,0,3,3,0,27,0,3,6,7,13,18,8,5,0,58,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,5,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,10,9,22,44,41,47,35,31,20,7,238,0,10,32,37,25,19,9,5,3,151,0,0,3,6,6,4,6,0,0,30,0,0,0,4,14,17,15,5,0,62,0,0,0,0,0,0,3,0,4,12,0,0,0,0,0,0,5,0,5,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,4,12,48,48,47,46,42,17,18,275,5,20,69,57,46,35,24,16,9,275,3,3,7,11,10,4,8,3,0,62,4,7,12,8,27,34,23,13,0,119,0,0,0,0,0,3,6,6,4,19
50102125307,0,3,7,11,17,6,7,0,0,53,4,0,3,0,4,0,0,0,0,13,0,0,7,7,7,6,14,4,0,38,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,6,25,24,23,17,26,9,5,137,0,5,16,20,8,10,5,0,0,65,0,0,0,0,4,8,6,0,0,19,0,0,4,0,8,10,14,8,0,42,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,21,29,18,23,21,16,0,141,0,3,23,41,21,15,11,3,3,123,4,3,7,7,3,6,5,0,0,37,0,6,8,11,12,13,25,6,0,78,0,0,0,0,0,0,4,7,0,14
50102125308,0,11,12,14,21,14,11,6,3,103,4,4,5,9,6,0,5,0,0,21,3,0,5,9,4,13,6,9,4,49,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,5,25,9,16,25,26,37,27,28,22,19,209,5,11,24,19,15,19,18,7,6,128,0,6,0,4,0,9,3,0,3,21,0,5,0,7,9,7,7,15,27,65,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,17,7,17,27,33,22,37,32,24,62,256,8,20,37,33,45,38,29,18,9,230,4,9,7,5,6,6,7,3,3,44,6,6,5,5,9,14,12,16,32,113,0,0,0,0,0,0,4,0,11,19
50102125309,6,16,14,12,12,7,5,3,0,76,0,4,4,0,4,0,0,0,0,15,0,0,6,10,9,9,8,5,0,46,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,3,3,4,3,0,0,0,12,10,16,30,28,29,20,20,7,4,162,4,11,14,12,16,12,6,9,4,84,0,0,3,3,6,0,0,0,0,14,0,0,4,0,6,8,17,6,0,40,0,0,0,0,0,0,6,4,0,15,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,13,9,16,25,18,30,25,29,14,6,173,11,23,35,24,25,16,10,13,0,160,0,4,6,4,10,0,0,0,0,29,0,0,8,9,19,18,21,5,6,90,0,0,0,0,0,0,4,4,0,16
50102125310,0,6,11,6,11,16,12,0,0,56,0,0,3,7,5,7,3,0,0,17,0,0,0,4,6,5,12,4,0,32,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,18,7,7,14,19,18,24,28,11,7,134,0,6,15,8,18,21,18,0,0,91,0,0,0,4,5,0,7,3,0,23,0,0,0,0,3,4,13,9,5,38,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,15,0,10,19,12,25,27,45,28,12,179,3,15,24,17,23,37,30,4,0,151,3,0,4,5,9,5,9,3,0,38,0,0,0,9,8,10,23,19,5,78,0,0,0,0,0,0,7,0,3,14
50102125311,9,12,16,14,15,6,10,6,0,80,4,3,8,6,0,0,0,0,0,23,3,0,6,8,8,10,18,9,0,57,0,0,5,0,0,0,5,5,4,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,14,13,19,30,24,38,16,32,16,0,191,6,12,21,21,18,12,9,4,3,100,4,0,4,7,6,0,6,0,0,27,3,0,0,5,11,20,15,6,0,65,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,16,22,37,40,34,26,19,8,210,8,24,34,33,34,19,18,3,6,179,3,6,11,11,11,0,6,0,0,49,6,0,9,15,17,29,32,13,3,120,0,0,5,0,0,0,9,3,4,23
50102125312,0,10,14,10,8,8,8,0,3,70,0,4,6,0,0,0,0,4,0,13,0,3,7,6,9,5,7,3,0,44,0,0,0,0,0,3,0,5,4,9,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,0,0,3,21,3,21,29,19,21,23,26,15,7,164,0,7,25,16,11,15,6,0,0,77,0,0,0,0,0,8,4,8,0,18,6,0,8,4,7,8,13,3,6,48,0,0,0,0,0,3,4,4,0,14,0,0,3,0,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,4,18,6,9,28,17,26,29,31,19,17,184,3,22,34,30,19,19,17,3,6,147,0,4,6,6,4,8,4,4,0,29,4,3,12,12,13,15,19,9,9,94,0,0,0,0,0,5,3,4,4,18
50102125313,6,3,10,10,12,15,9,5,0,80,0,0,3,8,0,0,0,0,0,15,0,0,3,0,12,5,7,9,0,46,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,3,0,0,18,12,4,24,28,27,29,26,20,5,168,0,3,10,29,26,22,14,8,0,107,0,0,0,7,0,6,0,0,0,13,0,0,5,5,0,5,8,4,5,28,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,7,4,6,16,43,27,31,25,18,11,172,5,8,20,42,35,38,22,12,0,187,0,0,7,10,0,7,0,0,0,36,4,0,6,8,8,13,9,19,12,76,0,0,0,0,3,0,9,0,3,18
50102125314,0,5,19,12,10,16,8,3,0,79,0,0,6,4,7,3,0,0,0,20,0,0,3,4,12,10,10,10,0,44,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,4,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,9,11,44,4,9,28,26,32,36,32,25,16,197,3,12,20,21,26,14,10,5,0,107,0,0,0,0,0,0,4,0,0,12,0,0,0,3,4,13,10,9,5,50,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,26,39,3,11,20,28,35,40,29,19,27,216,5,11,37,29,41,27,15,9,0,185,0,5,7,8,5,7,4,0,0,32,0,0,4,3,19,22,19,12,5,91,0,0,0,0,0,0,9,5,0,13
50102125315,6,10,31,33,28,19,12,10,0,147,0,0,8,8,0,3,4,0,0,27,0,0,16,3,6,18,7,5,0,63,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,16,5,18,58,51,50,42,27,11,0,262,0,18,33,26,18,25,14,4,0,126,0,0,3,6,4,4,5,0,0,19,0,0,3,3,10,9,10,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,15,39,31,37,35,26,9,7,201,8,26,65,57,44,48,24,7,0,270,0,6,10,7,9,4,4,0,0,44,0,4,18,11,19,29,20,9,0,105,0,0,0,4,0,0,0,0,0,7
50102125316,0,5,15,22,26,13,23,11,0,109,0,0,3,4,7,0,3,0,0,26,3,3,0,4,10,21,20,3,0,68,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,7,4,24,33,45,38,55,24,7,235,7,6,15,31,27,22,19,6,3,140,0,0,4,6,4,6,6,0,0,20,0,0,0,10,6,8,15,9,0,55,0,0,0,0,0,0,3,4,0,14,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,22,42,37,45,50,26,7,236,9,10,34,51,53,33,45,18,4,247,3,0,6,7,10,12,6,0,0,41,3,3,4,13,23,36,35,11,3,122,0,0,0,0,0,4,7,6,4,25
50102125317,0,5,3,10,6,9,15,4,0,56,0,0,0,3,3,0,8,4,3,19,0,0,0,3,6,0,11,0,0,24,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,14,0,4,9,20,13,15,29,20,12,130,0,12,13,17,13,7,4,14,4,81,0,0,0,3,0,3,6,0,0,11,0,0,0,4,4,3,8,9,15,55,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,39,3,12,23,25,21,9,24,36,52,204,6,11,19,23,17,12,19,16,8,139,0,0,0,6,3,5,11,3,3,26,0,0,4,3,11,10,19,14,15,75,0,0,0,0,0,5,0,3,10,15
50102125318,8,8,12,17,17,23,27,15,0,123,0,0,0,3,3,7,3,0,0,24,0,0,0,6,9,12,12,17,0,64,0,0,0,0,0,0,5,5,0,12,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,3,0,14,3,9,22,31,36,54,56,40,3,243,3,4,18,16,32,23,19,11,9,139,0,0,4,4,4,5,8,3,5,36,0,0,5,3,10,13,24,12,13,75,0,0,0,0,0,0,4,5,5,17,0,0,0,0,0,0,5,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,5,4,27,28,40,53,62,36,40,292,9,9,34,33,46,49,47,23,11,260,0,0,0,6,5,17,9,3,3,56,0,0,4,9,21,24,37,27,13,138,0,0,0,0,0,0,11,9,5,32
50102125319,0,4,34,14,9,8,3,5,4,82,0,4,10,3,0,4,0,0,0,18,0,5,9,5,10,10,3,3,0,45,0,0,0,0,0,6,3,0,3,10,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,14,0,13,55,22,25,23,14,8,10,174,0,20,27,23,12,12,8,6,6,124,0,0,6,5,3,11,4,0,0,20,0,3,4,6,9,11,15,12,4,58,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,4,17,0,24,34,31,23,33,29,32,16,234,0,21,62,37,25,23,16,10,8,208,0,4,10,3,4,12,5,0,0,44,0,3,11,8,18,17,13,13,3,104,0,0,0,0,0,6,3,4,5,15
