SA1_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
50302104339,0,9,0,9,0,9,0,9,0,33,5,40,5,37,0,51,3,30,0,35,9,25,4,37,3,25,0,23,0,5,0,6,0,4,0,4,25,177,13,210,0,6,0,6,0,10,0,14,8,52,3,61,7,41,0,48,0,25,0,31,12,32,0,43,10,24,0,26,3,7,0,11,0,3,0,3,30,206,16,245,0,16,0,16,0,22,0,26,3,82,6,97,9,82,4,98,8,58,6,66,18,52,3,78,10,42,0,58,3,11,0,15,0,12,0,9,53,375,24,457
50302104340,0,7,3,8,0,8,0,8,4,56,4,58,4,72,5,76,0,15,4,18,0,3,0,4,3,6,0,9,0,6,0,6,0,0,0,0,7,176,14,197,0,0,0,0,0,8,0,10,8,81,3,85,6,48,4,60,0,4,0,7,0,9,0,9,0,3,3,5,0,0,0,0,0,0,0,0,15,156,12,188,0,10,3,14,0,15,0,17,5,133,5,146,13,121,4,139,0,22,3,28,0,9,0,18,3,9,3,17,0,6,0,6,0,0,0,0,27,331,24,378
50302104341,0,3,0,3,3,11,0,20,0,48,3,51,0,48,0,52,0,9,0,10,3,6,0,11,0,9,0,9,0,0,0,0,0,0,0,0,6,137,8,153,0,4,0,4,0,17,0,19,0,62,7,68,0,36,0,38,0,8,0,8,4,9,0,9,0,8,0,10,0,3,0,4,0,0,0,0,5,141,8,160,0,12,0,12,3,32,3,38,3,109,4,118,4,84,7,88,0,17,0,15,3,8,0,20,0,16,0,19,0,3,0,4,0,0,0,0,12,278,17,308
50302104342,0,0,0,7,0,11,0,11,3,50,7,59,6,53,4,58,0,11,0,18,0,4,0,3,0,3,0,3,0,0,0,0,0,0,0,0,10,147,5,166,0,4,0,4,0,19,0,24,0,66,0,68,5,40,0,41,0,9,0,7,0,8,0,7,0,9,0,4,0,0,0,0,0,0,0,0,7,145,9,160,0,8,0,9,0,32,0,37,6,112,5,126,3,95,0,102,0,18,3,27,3,9,3,15,0,6,0,9,0,4,0,4,0,0,0,0,20,295,15,326
50302104343,0,0,0,0,0,9,3,9,3,33,0,43,0,28,3,30,0,11,0,12,3,18,5,19,0,8,0,10,0,0,0,4,0,0,0,0,14,101,14,131,0,8,3,10,0,4,0,4,0,36,0,45,0,20,3,24,0,15,0,16,0,5,0,8,3,5,0,8,0,3,0,3,0,0,0,0,18,90,12,122,0,8,3,10,0,16,3,20,7,73,6,87,0,48,5,53,0,25,5,25,6,23,5,30,6,8,0,14,0,0,0,7,0,4,0,4,24,195,26,245
50302104344,0,3,0,3,0,18,0,19,0,58,4,69,4,39,0,37,3,11,0,12,0,7,0,7,0,6,0,6,0,0,0,0,0,0,0,0,7,135,14,162,0,0,0,0,3,25,0,26,0,60,3,67,0,28,4,32,3,14,0,17,0,9,0,8,0,4,0,7,0,3,0,3,0,0,0,0,10,141,8,159,0,3,0,3,5,41,0,47,0,120,14,135,3,62,4,66,0,27,0,33,0,14,0,15,0,4,0,8,0,3,0,3,0,0,0,0,15,276,21,320
50302104345,0,0,0,3,0,13,0,13,0,57,3,60,5,29,4,33,0,15,0,14,0,7,0,7,0,4,0,9,0,0,0,0,0,0,0,0,4,127,11,143,0,0,0,3,0,17,0,17,7,62,8,73,3,22,0,28,9,15,0,22,0,6,0,15,0,9,0,10,0,0,0,3,0,0,0,0,22,135,11,167,0,4,4,8,0,30,0,30,8,118,10,132,4,54,4,62,10,26,6,38,0,19,0,20,0,17,0,18,0,3,0,3,0,0,0,0,22,261,24,309
50302129501,0,6,0,6,0,29,0,32,6,59,3,68,0,35,3,41,5,29,5,37,11,46,0,63,3,46,3,53,4,10,0,7,0,3,0,3,32,263,16,312,0,20,0,20,0,19,4,25,0,54,6,67,0,37,4,45,4,33,0,42,16,44,3,64,8,31,0,38,0,4,0,10,0,0,0,0,33,251,17,303,0,26,0,26,0,44,5,50,8,116,13,133,4,78,5,85,10,59,4,75,27,93,5,125,13,81,9,92,3,19,0,19,0,3,0,3,64,521,37,615
50302129502,0,3,0,6,0,11,0,13,0,71,4,78,0,52,3,57,0,31,0,30,0,33,0,36,0,20,0,22,0,3,3,9,0,0,0,0,5,239,12,262,0,0,0,0,0,21,0,23,0,72,6,79,0,38,3,41,4,32,0,42,8,30,4,42,0,17,0,22,0,5,0,3,0,0,0,0,15,218,15,256,0,7,0,5,0,33,0,37,0,150,13,159,5,93,8,105,4,69,5,71,6,70,4,76,3,36,0,39,0,12,0,12,0,0,0,0,19,461,33,511
50302129503,0,7,0,7,0,21,3,22,4,67,8,80,3,59,6,69,0,29,8,37,4,16,3,26,0,10,3,14,0,4,0,5,0,0,0,0,10,210,32,253,0,6,0,6,6,21,0,25,0,81,5,86,4,37,0,38,0,33,3,44,3,15,0,16,0,10,4,15,0,5,0,5,0,0,0,0,14,202,13,230,0,10,0,10,6,41,4,45,5,151,14,167,5,88,13,106,4,62,14,80,10,32,3,38,0,20,5,28,0,0,0,8,0,0,0,0,24,415,48,483
50302129504,0,7,0,7,0,5,0,6,0,21,0,21,0,13,0,20,0,21,3,27,6,22,9,31,6,20,0,28,3,16,0,20,0,0,0,0,19,132,14,162,0,0,0,0,0,6,0,6,0,12,4,14,3,19,0,21,3,16,0,16,3,21,0,24,5,28,0,35,0,9,3,16,0,0,0,0,17,108,11,137,0,6,0,10,0,10,0,8,0,30,3,33,3,38,0,41,9,33,0,43,6,39,7,58,3,52,0,60,6,26,9,33,0,0,0,6,37,242,23,303
50302129505,0,0,0,0,0,23,0,23,0,105,9,115,0,73,13,89,5,29,10,46,3,28,4,33,0,19,0,17,0,4,0,6,0,0,0,0,19,287,31,337,0,4,0,4,0,31,0,32,4,102,3,109,10,41,3,52,4,18,0,19,0,18,0,20,0,6,0,14,0,10,0,9,0,0,0,0,22,232,15,267,0,11,0,11,0,61,0,55,6,207,20,230,13,114,21,142,10,47,9,63,4,45,0,50,7,25,0,31,4,15,0,17,0,0,0,0,40,516,49,607
50302129506,0,3,0,3,4,11,0,19,0,72,8,80,4,31,7,41,0,13,0,17,0,18,0,18,0,22,4,22,0,10,0,13,0,7,0,7,12,191,18,217,0,3,0,3,0,25,0,31,3,82,6,97,7,19,0,27,0,6,0,5,4,13,0,18,0,8,0,18,0,11,0,11,0,13,0,13,15,194,15,222,0,3,0,3,4,41,0,48,5,157,12,176,11,53,8,66,0,20,0,20,4,30,0,34,0,31,4,36,0,19,0,20,0,24,0,22,24,381,30,438
50302129507,0,3,0,4,0,18,7,21,0,51,18,62,0,26,6,32,0,18,0,22,0,15,3,20,5,16,3,19,0,10,0,10,0,0,0,0,10,151,36,198,0,4,0,6,0,8,0,10,0,44,4,52,0,25,3,28,0,19,3,21,7,13,3,23,5,19,0,26,0,6,0,6,0,0,0,0,13,140,25,174,0,6,5,13,0,25,7,31,0,97,21,119,0,47,9,58,0,35,8,39,7,32,5,46,8,32,3,50,0,15,0,18,0,0,0,0,21,292,52,371
50302129508,0,7,0,6,0,30,6,35,6,98,12,109,0,83,13,96,3,37,12,47,3,21,7,31,0,18,8,24,0,0,0,6,0,0,0,0,16,287,53,357,0,6,0,10,0,42,10,47,4,124,9,135,8,61,9,78,4,36,6,47,6,24,3,30,0,10,3,16,0,0,0,0,0,0,0,0,22,309,43,374,0,14,3,13,0,68,8,81,6,212,24,250,9,142,20,175,5,70,13,93,6,49,10,65,0,34,9,43,0,6,0,8,0,0,0,0,36,597,95,724
50302129509,0,8,4,7,0,6,0,8,0,17,0,14,0,21,5,29,4,18,3,30,12,34,8,47,5,30,0,37,0,13,0,13,0,6,0,6,20,142,25,189,0,5,0,5,0,4,6,8,0,24,8,27,0,24,6,29,4,26,4,34,14,33,3,50,3,20,4,28,0,11,0,13,0,5,0,5,20,152,27,200,0,14,4,17,0,12,7,16,0,39,6,48,7,49,11,59,8,50,5,58,24,62,12,99,10,47,8,59,0,24,0,24,0,4,0,4,42,298,48,391
50302129510,0,5,0,5,0,11,4,17,0,71,8,78,0,35,8,44,0,10,0,20,4,8,6,22,0,9,0,10,0,0,4,9,0,4,0,4,6,161,28,196,0,6,0,6,0,24,0,27,3,56,4,74,4,36,6,37,0,9,0,9,0,9,4,14,0,7,0,7,0,3,0,4,0,0,0,3,12,153,22,184,0,7,0,12,0,38,0,42,3,127,14,149,4,65,12,83,4,24,9,32,4,18,13,31,0,13,0,18,0,3,0,6,0,6,0,8,16,311,51,379
50302129511,0,6,0,5,0,25,0,28,0,61,5,69,0,55,3,58,3,18,7,31,0,15,0,15,0,6,0,3,0,0,0,0,0,0,0,0,10,179,16,203,0,6,0,6,0,16,0,19,0,63,5,72,0,39,4,46,3,19,0,18,3,11,0,13,0,3,0,3,0,0,0,0,0,0,0,0,9,156,13,180,0,5,0,8,4,43,3,43,0,130,6,137,0,89,9,103,5,35,6,51,3,22,0,24,0,8,0,4,0,0,0,4,0,0,0,0,12,332,35,377
50302129512,0,4,0,4,0,8,0,8,0,18,0,25,3,19,0,30,0,12,3,14,0,14,0,15,0,13,0,10,0,6,0,5,0,0,0,0,4,94,8,108,0,0,0,4,0,7,0,7,0,27,4,31,0,19,0,17,0,11,0,15,7,3,0,11,4,15,0,21,0,5,0,5,0,4,0,4,13,90,9,105,0,4,0,5,0,14,0,14,0,47,3,54,3,41,6,43,0,19,3,31,3,18,0,22,0,27,0,30,0,8,0,9,0,4,0,4,19,176,13,211
50302129513,0,3,0,5,0,67,4,70,8,137,18,158,3,96,7,112,0,37,3,39,5,31,0,37,0,13,3,17,0,0,0,0,0,0,0,0,14,390,37,439,0,9,0,9,0,48,6,53,3,153,5,161,4,78,6,84,0,31,0,31,0,14,0,20,0,9,0,9,0,0,0,0,0,0,0,0,16,346,20,372,0,16,0,13,7,116,7,125,14,293,22,324,7,175,15,195,6,66,4,73,5,48,0,58,0,19,0,28,0,0,0,4,0,0,0,0,31,732,57,814
50302129514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302129515,0,3,0,3,0,28,3,32,4,127,4,137,3,67,5,77,0,27,4,35,3,30,0,32,3,11,0,16,0,4,0,5,0,0,0,0,18,305,18,339,0,8,0,11,0,42,3,46,0,114,8,122,4,35,0,41,0,12,0,17,3,28,0,31,4,7,0,16,0,0,0,0,0,0,0,0,16,259,18,293,0,15,0,23,4,73,6,85,8,237,15,258,4,106,3,118,0,41,4,52,0,62,0,63,3,22,0,27,0,7,0,11,0,0,0,0,30,562,29,632
50302129516,0,0,0,0,0,12,0,14,0,57,5,61,3,36,8,52,0,39,4,44,3,31,7,38,0,26,0,33,0,12,6,13,0,0,0,0,6,214,24,246,0,9,0,9,0,16,0,16,0,55,4,61,0,41,5,44,3,28,0,30,7,24,5,34,0,27,0,24,0,8,0,9,0,0,0,4,13,197,17,235,0,7,0,8,0,27,0,28,0,111,10,119,3,74,14,95,0,68,4,75,12,52,7,73,3,55,4,57,0,20,0,25,0,3,0,6,23,412,47,475
50302129517,0,6,0,3,0,17,4,18,4,72,15,86,6,44,7,48,5,22,15,37,0,13,7,25,3,12,14,25,0,9,0,8,0,0,0,0,16,185,59,263,0,4,0,7,0,16,0,19,8,69,9,84,4,27,9,41,4,9,8,20,0,20,5,24,0,10,0,13,0,5,0,5,0,0,0,0,14,161,32,212,0,9,0,12,0,34,7,37,11,144,21,172,7,70,13,91,7,30,16,58,0,32,13,49,3,22,19,39,0,10,0,9,0,0,0,0,27,352,89,470
50302129518,0,0,0,0,0,15,0,15,5,59,9,68,4,47,3,57,3,16,0,22,6,25,4,40,6,35,0,44,4,21,0,22,0,5,0,9,21,221,21,269,0,0,0,4,0,23,0,23,0,80,4,85,3,41,4,46,4,8,0,19,0,22,3,27,8,21,0,33,3,12,0,21,0,11,3,11,22,224,23,272,0,3,0,9,0,42,0,38,3,136,9,157,9,89,10,99,10,26,6,40,11,48,6,61,14,57,4,75,4,29,0,40,0,16,3,23,44,450,42,535
50302129519,0,3,0,3,0,9,3,13,0,24,0,27,0,13,0,16,4,24,4,29,0,22,0,21,3,18,0,23,0,12,0,13,0,0,0,0,8,122,12,151,0,0,0,0,0,10,0,10,0,26,0,25,0,17,0,19,0,22,0,26,9,18,0,23,9,20,0,27,0,9,0,11,0,0,0,0,14,120,9,138,0,5,0,5,0,19,3,19,3,48,4,58,0,33,8,34,3,43,9,56,10,38,0,45,11,40,0,49,0,17,0,22,0,5,0,5,22,244,22,290
50302129520,0,3,0,3,0,8,0,12,0,36,9,43,3,25,0,27,0,21,0,14,0,24,0,23,4,20,5,32,0,3,0,3,0,3,0,3,9,148,13,164,0,0,0,0,0,7,0,7,0,48,4,52,0,17,3,23,0,20,0,28,5,27,0,36,6,14,0,20,0,3,0,11,0,0,0,0,17,151,12,183,0,3,0,3,0,22,0,21,4,87,15,100,3,44,3,44,3,38,0,41,8,55,0,60,9,43,3,53,0,6,0,14,0,3,0,3,25,293,23,342
50302129521,0,0,0,0,0,3,0,3,0,50,5,50,0,23,4,29,3,17,0,26,4,18,0,26,4,17,0,21,0,5,0,8,0,0,0,0,12,138,15,168,0,5,0,5,0,3,0,5,0,41,0,48,0,17,0,16,4,14,0,15,9,18,0,27,3,15,3,18,0,0,0,0,0,0,0,0,13,118,6,137,0,7,0,9,0,13,0,8,7,90,5,100,5,39,4,45,6,34,0,42,12,37,4,46,3,34,0,38,0,9,0,11,0,0,0,0,26,259,25,305
50302129522,0,8,4,10,0,20,0,23,0,70,3,81,5,67,13,80,11,34,3,53,6,27,5,34,0,9,9,22,0,5,0,5,0,0,0,0,26,242,43,310,0,5,0,11,5,28,0,30,7,71,6,79,6,35,4,42,4,44,6,51,3,17,0,26,5,14,0,17,0,3,0,10,0,0,0,0,26,213,19,260,0,13,4,15,5,48,6,48,10,141,11,160,13,102,17,126,18,80,11,104,13,45,6,65,3,25,5,37,0,7,5,13,0,0,0,0,55,457,62,570
50302129523,0,0,0,0,0,23,0,27,4,96,17,115,0,39,7,51,0,23,13,39,0,17,11,26,0,17,0,20,0,8,0,14,0,5,0,5,3,230,55,289,0,4,0,4,0,23,4,28,4,68,9,75,0,29,3,36,0,21,0,27,0,13,0,16,0,17,0,16,0,3,0,5,0,3,0,9,9,182,26,213,0,3,0,4,0,46,10,52,4,163,27,195,0,67,12,84,0,44,17,60,0,28,7,36,0,33,5,38,0,18,5,23,0,9,0,6,12,412,80,498
50302129524,0,7,0,7,0,9,3,11,7,49,5,61,0,35,9,43,0,19,5,19,0,10,0,12,0,5,0,5,0,0,0,0,0,0,0,0,8,130,18,151,0,4,0,4,0,8,0,9,0,47,3,52,4,19,4,27,0,4,0,8,0,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,7,90,14,115,0,10,0,9,0,19,3,18,4,97,11,111,4,57,11,69,0,22,0,26,0,15,0,21,0,5,0,5,0,0,0,0,0,0,0,0,8,221,38,263
50302129525,0,7,0,7,0,13,0,13,0,35,3,42,0,19,0,18,0,15,0,18,9,26,0,31,7,15,0,14,0,8,0,8,0,0,0,3,15,132,3,152,4,0,0,3,0,7,6,14,0,26,5,35,4,17,0,15,4,16,0,19,7,17,0,26,0,14,0,21,0,5,0,5,0,5,0,5,21,109,7,136,4,7,0,11,0,20,3,31,0,68,9,73,4,31,0,38,3,29,0,37,14,43,0,57,9,29,0,36,0,10,0,8,0,4,0,6,38,243,12,291
50302129601,0,6,0,6,0,19,0,19,4,56,12,68,0,36,0,35,4,14,0,23,4,11,0,18,0,17,0,17,0,13,0,19,0,10,0,10,12,187,22,218,0,5,0,5,3,17,0,17,4,60,0,65,0,30,0,29,8,7,0,20,0,10,0,6,0,12,0,16,0,14,0,14,0,9,0,9,18,159,4,178,0,7,0,7,3,35,0,41,6,110,9,129,3,65,0,72,12,24,0,35,4,20,0,23,0,31,0,34,0,32,3,32,0,18,0,16,31,343,21,398
50302129602,0,4,0,4,0,29,7,33,5,82,16,104,5,55,11,72,5,22,4,33,3,25,0,30,0,15,0,18,0,7,0,7,0,0,0,0,22,238,42,297,0,3,0,8,0,25,4,28,7,73,4,86,10,38,3,53,0,27,0,30,12,19,0,33,3,11,0,16,4,6,0,5,0,8,0,8,25,216,19,260,0,10,0,8,0,51,8,63,6,157,22,184,12,93,18,122,5,53,4,60,11,47,3,57,5,28,0,32,4,13,0,13,0,4,0,4,44,455,56,561
50302129603,4,4,0,3,0,11,0,16,7,72,3,82,0,55,0,53,0,23,3,25,0,11,0,15,0,4,0,9,0,0,0,0,0,0,0,0,17,177,12,206,0,3,0,3,0,10,0,10,8,85,4,92,3,35,0,36,4,18,0,23,5,0,0,9,0,3,0,8,0,0,0,0,0,0,0,0,11,165,7,179,4,9,0,11,0,27,0,26,15,152,8,178,3,89,0,93,0,43,4,51,7,14,4,20,0,12,0,13,0,0,0,0,0,0,0,0,31,341,18,392
50302129604,0,11,0,11,0,11,0,14,6,53,5,67,3,28,7,31,5,23,3,26,10,16,0,30,0,14,0,12,3,11,0,9,0,0,0,0,24,158,15,192,0,7,0,8,0,19,0,21,0,55,13,68,0,15,0,21,8,13,0,22,12,19,4,28,0,12,0,17,0,6,0,6,0,0,0,0,19,159,20,201,0,13,0,18,0,29,3,33,7,114,16,131,8,45,6,54,11,33,8,47,17,39,6,58,3,23,0,29,3,12,0,16,0,0,0,0,44,316,33,392
50302129605,0,4,0,4,0,14,5,15,5,86,6,99,0,50,4,52,0,28,0,31,7,15,3,26,0,18,0,18,0,10,0,8,0,5,0,5,15,224,20,261,0,10,0,10,0,19,4,22,4,75,4,85,3,42,3,50,6,24,5,37,4,14,3,18,4,11,6,18,0,3,0,3,0,3,0,3,18,209,19,247,0,15,0,12,0,28,7,36,10,163,12,183,8,91,9,107,7,52,6,69,7,26,5,41,4,32,6,38,0,14,0,16,0,8,0,8,35,436,45,509
50302129606,0,13,0,12,0,29,3,35,4,89,10,101,0,35,4,41,0,33,7,48,4,32,0,41,0,17,0,22,0,5,0,10,0,0,0,0,21,261,32,313,0,4,0,10,0,37,6,36,11,76,9,93,0,34,4,39,7,29,3,33,10,19,3,36,4,11,0,19,0,11,0,11,0,6,0,4,26,229,25,276,5,14,0,19,0,62,8,74,17,167,19,196,0,69,6,78,6,63,11,83,14,52,8,74,8,33,0,39,5,17,0,17,0,9,0,8,50,487,55,592
50302129607,0,3,0,5,0,6,0,9,0,43,5,53,0,19,5,24,0,10,0,16,4,11,0,9,0,13,0,12,0,3,0,3,0,0,0,0,8,109,11,131,0,4,0,4,0,10,0,12,0,47,3,55,3,19,0,26,0,15,0,15,3,9,0,14,0,9,0,7,0,0,0,0,0,0,0,0,9,120,9,137,0,6,0,8,0,21,0,23,3,91,11,109,3,44,0,55,0,25,0,27,3,16,0,26,0,15,0,21,0,4,0,4,0,0,0,0,15,222,20,265
50302129608,0,5,0,5,4,17,0,23,0,54,13,72,6,24,5,34,4,17,3,24,6,12,0,21,0,5,0,8,0,8,0,8,0,0,0,0,19,145,20,188,0,6,0,6,0,19,0,17,0,41,8,50,4,33,0,35,4,12,0,14,9,18,4,30,0,12,0,16,0,0,0,0,0,0,0,0,16,143,16,171,0,9,0,9,4,37,0,42,4,93,23,118,6,58,7,71,5,27,3,37,8,34,4,48,0,20,0,28,0,5,0,5,0,3,0,3,35,285,36,359
50302129609,0,0,0,0,0,8,0,8,0,49,8,58,0,34,4,33,0,15,0,16,0,13,0,19,0,9,0,9,0,0,0,0,0,0,0,0,3,130,17,151,0,0,0,0,0,14,0,14,0,45,6,48,0,29,4,39,0,13,0,16,7,11,0,14,0,3,0,4,0,6,0,6,0,0,0,0,9,124,13,146,0,0,0,0,0,25,0,25,0,88,17,104,0,57,8,67,0,30,0,30,10,29,0,38,0,18,0,16,0,4,0,4,0,0,0,0,17,257,27,291
50302129610,0,0,0,0,0,29,0,27,3,92,13,110,0,54,0,61,0,26,4,31,0,14,0,16,0,4,0,9,0,0,0,0,0,0,0,0,13,223,20,253,0,6,0,4,0,22,0,25,3,104,8,113,5,38,0,46,0,17,4,20,7,14,0,23,0,7,0,9,0,4,0,4,0,4,0,4,23,203,13,235,0,6,0,10,0,44,4,51,6,194,16,215,4,90,9,108,0,44,4,46,7,27,0,38,0,16,6,14,0,3,0,3,0,4,0,5,28,426,33,485
50302129611,0,10,0,11,0,11,0,19,4,40,16,53,3,37,11,52,4,31,5,42,0,20,10,27,0,11,0,14,0,0,0,0,0,0,0,0,14,164,47,222,0,0,3,3,0,6,6,13,0,52,14,67,3,33,4,40,3,13,5,18,3,13,0,16,5,10,0,14,0,0,0,0,0,0,0,0,18,126,28,171,0,10,3,7,0,19,4,24,4,90,30,122,9,73,14,96,7,45,5,62,4,34,10,49,6,18,4,24,0,0,0,9,0,0,0,0,32,290,72,396
50302129612,0,5,0,8,5,27,7,37,0,59,7,69,0,46,3,48,0,22,3,29,4,11,0,11,0,3,0,4,0,3,0,3,0,0,0,0,10,171,22,203,0,3,0,6,0,31,6,38,3,73,8,84,0,40,0,44,5,9,0,12,3,12,0,13,0,4,0,4,0,4,0,4,0,0,0,0,10,174,17,204,0,5,0,9,3,58,7,75,4,132,12,151,0,85,5,87,4,31,4,42,4,22,0,29,0,3,0,11,0,6,0,6,0,0,0,0,19,350,39,405
50302129613,0,3,0,3,0,18,8,22,3,35,8,50,3,33,3,40,0,13,0,18,4,14,3,15,0,11,0,11,0,3,0,8,0,0,0,0,17,126,19,161,0,8,0,8,0,23,4,18,0,38,5,44,0,26,0,29,5,17,0,19,6,5,0,7,0,11,0,15,0,3,0,3,0,3,0,3,7,124,8,136,0,6,0,6,0,34,8,39,6,76,10,97,3,56,3,64,3,33,0,37,8,14,3,24,0,17,0,19,0,7,0,11,0,4,0,4,22,248,28,298
50302129614,0,5,0,4,0,14,0,19,0,56,3,64,3,35,0,36,5,21,0,30,6,28,0,35,0,27,3,29,7,0,0,9,4,4,0,11,22,186,16,225,0,7,0,7,0,14,5,20,3,62,5,69,6,35,0,45,3,19,0,30,7,17,0,25,4,25,3,30,0,6,0,6,0,4,0,4,21,195,18,232,0,6,0,6,4,31,8,43,5,121,9,127,8,70,4,76,11,42,3,59,9,43,3,56,0,52,5,61,7,8,0,11,4,8,0,10,43,378,33,454
50302129615,0,0,0,0,0,24,0,24,0,91,6,97,5,56,0,59,3,25,4,36,0,18,12,37,0,3,4,9,0,5,4,6,0,0,0,0,11,221,37,267,0,6,0,6,0,16,0,23,4,88,0,92,3,41,3,48,5,14,3,24,0,8,0,9,3,3,0,8,4,0,0,4,0,0,0,0,16,180,10,203,0,6,0,6,0,41,0,43,4,177,11,191,5,96,5,104,10,46,8,61,0,25,13,47,3,7,4,14,3,5,4,9,0,0,0,0,25,402,44,471
50302129616,0,0,0,0,0,10,0,9,6,41,10,52,0,38,6,42,6,12,0,16,0,14,0,14,0,3,0,3,0,4,0,5,0,0,0,0,8,123,16,148,0,6,0,6,0,11,4,13,0,38,5,48,0,30,0,31,3,8,0,14,0,9,0,4,0,9,0,8,0,4,0,4,0,0,0,0,9,106,13,128,0,6,0,6,0,22,4,22,10,78,17,99,3,69,6,75,3,17,3,28,0,23,0,23,0,11,0,12,0,7,4,8,0,0,0,0,21,234,28,280
