SA1_CODE_2021,A_0_4_y_Indigenous_M,A_0_4_y_Indigenous_F,A_0_4_y_Indigenous_P,A_0_4_y_Non_Indigenous_M,A_0_4_y_Non_Indigenous_F,A_0_4_y_Non_Indigenous_P,A_0_4_y_Indig_stat_ns_M,A_0_4_y_Indig_stat_ns_F,A_0_4_y_Indig_stat_ns_P,A_0_4_y_Tot_M,A_0_4_y_Tot_F,A_0_4_y_Tot_P,A_5_9_y_Indigenous_M,A_5_9_y_Indigenous_F,A_5_9_y_Indigenous_P,A_5_9_y_Non_Indigenous_M,A_5_9_y_Non_Indigenous_F,A_5_9_y_Non_Indigenous_P,A_5_9_y_Indig_stat_ns_M,A_5_9_y_Indig_stat_ns_F,A_5_9_y_Indig_stat_ns_P,A_5_9_y_Tot_M,A_5_9_y_Tot_F,A_5_9_y_Tot_P,A_10_14_y_Indigenous_M,A_10_14_y_Indigenous_F,A_10_14_y_Indigenous_P,A_10_14_y_Non_Indig_M,A_10_14_y_Non_Indig_F,A_10_14_y_Non_Indig_P,A_10_14_y_Indig_stat_ns_M,A_10_14_y_Indig_stat_ns_F,A_10_14_y_Indig_stat_ns_P,A_10_14_y_Tot_M,A_10_14_y_Tot_F,A_10_14_y_Tot_P,A_15_19_y_Indigenous_M,A_15_19_y_Indigenous_F,A_15_19_y_Indigenous_P,A_15_19_y_Non_Indig_M,A_15_19_y_Non_Indig_F,A_15_19_y_Non_Indig_P,A_15_19_y_Indig_stat_ns_M,A_15_19_y_Indig_stat_ns_F,A_15_19_y_Indig_stat_ns_P,A_15_19_y_Tot_M,A_15_19_y_Tot_F,A_15_19_y_Tot_P,A_20_24_y_Indigenous_M,A_20_24_y_Indigenous_F,A_20_24_y_Indigenous_P,A_20_24_y_Non_Indig_M,A_20_24_y_Non_Indig_F,A_20_24_y_Non_Indig_P,A_20_24_y_Indig_stat_ns_M,A_20_24_y_Indig_stat_ns_F,A_20_24_y_Indig_stat_ns_P,A_20_24_y_Tot_M,A_20_24_y_Tot_F,A_20_24_y_Tot_P,A_25_29_y_Indigenous_M,A_25_29_y_Indigenous_F,A_25_29_y_Indigenous_P,A_25_29_y_Non_Indig_M,A_25_29_y_Non_Indig_F,A_25_29_y_Non_Indig_P,A_25_29_y_Indig_stat_ns_M,A_25_29_y_Indig_stat_ns_F,A_25_29_y_Indig_stat_ns_P,A_25_29_y_Tot_M,A_25_29_y_Tot_F,A_25_29_y_Tot_P,A_30_34_y_Indigenous_M,A_30_34_y_Indigenous_F,A_30_34_y_Indigenous_P,A_30_34_y_Non_Indig_M,A_30_34_y_Non_Indig_F,A_30_34_y_Non_Indig_P,A_30_34_y_Indig_stat_ns_M,A_30_34_y_Indig_stat_ns_F,A_30_34_y_Indig_stat_ns_P,A_30_34_y_Tot_M,A_30_34_y_Tot_F,A_30_34_y_Tot_P,A_35_39_y_Indigenous_M,A_35_39_y_Indigenous_F,A_35_39_y_Indigenous_P,A_35_39_y_Non_Indig_M,A_35_39_y_Non_Indig_F,A_35_39_y_Non_Indig_P,A_35_39_y_Indig_stat_ns_M,A_35_39_y_Indig_stat_ns_F,A_35_39_y_Indig_stat_ns_P,A_35_39_y_Tot_M,A_35_39_y_Tot_F,A_35_39_y_Tot_P,A_40_44_y_Indigenous_M,A_40_44_y_Indigenous_F,A_40_44_y_Indigenous_P,A_40_44_y_Non_Indig_M,A_40_44_y_Non_Indig_F,A_40_44_y_Non_Indig_P,A_40_44_y_Indig_stat_ns_M,A_40_44_y_Indig_stat_ns_F,A_40_44_y_Indig_stat_ns_P,A_40_44_y_Tot_M,A_40_44_y_Tot_F,A_40_44_y_Tot_P,A_45_49_y_Indigenous_M,A_45_49_y_Indigenous_F,A_45_49_y_Indigenous_P,A_45_49_y_Non_Indig_M,A_45_49_y_Non_Indig_F,A_45_49_y_Non_Indig_P,A_45_49_y_Indig_stat_ns_M,A_45_49_y_Indig_stat_ns_F,A_45_49_y_Indig_stat_ns_P,A_45_49_y_Tot_M,A_45_49_y_Tot_F,A_45_49_y_Tot_P,A_50_54_y_Indigenous_M,A_50_54_y_Indigenous_F,A_50_54_y_Indigenous_P,A_50_54_y_Non_Indig_M,A_50_54_y_Non_Indig_F,A_50_54_y_Non_Indig_P,A_50_54_y_Indig_stat_ns_M,A_50_54_y_Indig_stat_ns_F,A_50_54_y_Indig_stat_ns_P,A_50_54_y_Tot_M,A_50_54_y_Tot_F,A_50_54_y_Tot_P,A_55_59_y_Indigenous_M,A_55_59_y_Indigenous_F,A_55_59_y_Indigenous_P,A_55_59_y_Non_Indig_M,A_55_59_y_Non_Indig_F,A_55_59_y_Non_Indig_P,A_55_59_y_Indig_stat_ns_M,A_55_59_y_Indig_stat_ns_F,A_55_59_y_Indig_stat_ns_P,A_55_59_y_Tot_M,A_55_59_y_Tot_F,A_55_59_y_Tot_P,A_60_64_y_Indigenous_M,A_60_64_y_Indigenous_F,A_60_64_y_Indigenous_P,A_60_64_y_Non_Indig_M,A_60_64_y_Non_Indig_F,A_60_64_y_Non_Indig_P,A_60_64_y_Indig_stat_ns_M,A_60_64_y_Indig_stat_ns_F,A_60_64_y_Indig_stat_ns_P,A_60_64_y_Tot_M,A_60_64_y_Tot_F,A_60_64_y_Tot_P,A_65_y_ov_Indigenous_M,A_65_y_ov_Indigenous_F,A_65_y_ov_Indigenous_P,A_65_y_ov_Non_Indig_M,A_65_y_ov_Non_Indig_F,A_65_y_ov_Non_Indig_P,A_65_y_ov_Indig_stat_ns_M,A_65_y_ov_Indig_stat_ns_F,A_65_y_ov_Indig_stat_ns_P,A_65_y_ov_Tot_M,A_65_y_ov_Tot_F,A_65_y_ov_Tot_P,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Indigenous_P,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Non_Indigenous_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50102125101,0,0,0,30,28,62,0,0,0,31,32,63,5,5,6,27,36,59,0,0,0,29,39,63,0,0,3,22,16,37,0,0,0,18,15,38,7,4,10,20,23,47,4,0,3,33,26,60,0,0,0,23,24,42,0,0,4,23,23,42,0,0,4,15,19,36,0,0,0,20,29,42,0,7,7,33,31,63,6,0,6,38,30,73,3,0,5,33,33,64,0,0,4,36,37,79,0,0,0,15,25,44,0,0,0,17,25,43,0,0,0,15,17,33,0,0,3,14,20,36,0,0,0,4,15,23,0,0,0,8,15,28,0,0,0,11,15,28,0,0,0,13,16,28,0,0,0,6,17,26,0,0,0,6,20,29,0,0,0,65,88,155,4,11,12,70,103,172,14,23,33,327,396,720,22,16,36,362,430,790
50102125102,0,4,4,39,30,69,0,7,7,44,41,85,3,0,3,48,41,87,0,0,6,49,48,92,3,3,6,38,41,77,4,3,5,40,47,91,0,0,5,19,22,39,0,0,5,20,26,52,0,0,0,37,45,80,5,3,5,40,47,86,0,0,0,33,51,81,0,7,7,31,55,85,0,0,4,47,50,95,3,0,3,52,52,108,0,0,0,29,46,71,0,0,0,35,43,77,3,0,6,32,39,71,0,3,10,41,44,81,0,0,4,31,25,55,0,0,3,27,27,58,0,0,0,12,19,32,0,0,0,15,19,33,0,0,0,14,20,34,0,0,0,14,24,37,0,0,0,15,16,34,0,0,0,16,19,35,0,0,0,18,32,54,0,0,4,28,33,60,15,19,33,418,471,882,27,33,62,462,518,976
50102125103,0,0,0,12,5,15,0,0,0,12,8,18,0,0,0,10,3,17,0,0,0,10,7,12,0,0,0,18,18,37,0,0,0,18,18,37,0,0,0,22,18,37,0,0,0,22,18,37,0,0,0,8,4,12,0,0,0,8,4,12,0,0,0,3,4,6,0,0,0,3,4,6,0,0,0,6,10,16,0,0,0,6,13,15,0,0,0,5,12,20,0,0,0,6,12,23,0,0,0,16,10,23,0,0,0,16,10,23,0,0,0,13,18,27,0,0,0,13,18,27,0,0,0,7,15,29,0,0,0,10,21,28,0,0,0,6,8,18,0,0,0,9,5,16,0,0,0,0,9,9,0,0,0,9,9,15,0,0,0,14,17,34,0,0,0,14,17,34,0,5,4,144,155,294,0,0,7,151,155,311
50102125104,4,0,3,52,63,112,0,5,5,56,69,121,0,5,3,65,66,126,0,0,0,64,66,134,0,0,0,67,52,120,0,0,4,70,54,124,0,0,0,39,36,75,3,0,8,41,39,86,0,0,0,35,39,73,4,3,4,39,43,77,3,4,8,34,56,90,0,0,3,36,60,96,0,0,0,34,56,98,0,0,4,43,63,98,0,4,4,51,65,112,4,0,8,57,69,120,0,0,0,53,53,105,7,3,8,53,57,110,0,5,0,38,34,68,3,0,5,41,35,73,0,0,0,22,32,54,0,5,4,24,37,61,0,0,0,22,17,35,4,0,4,21,17,43,0,0,0,9,17,31,0,0,0,9,17,31,0,0,0,31,25,58,0,5,5,31,30,57,8,16,32,550,609,1158,21,20,48,584,646,1232
50102125105,0,0,0,17,15,33,0,0,0,22,15,32,0,0,0,21,20,42,0,0,0,21,21,45,0,0,0,24,22,51,0,0,4,30,28,53,3,0,3,29,32,59,0,0,0,31,32,62,0,0,0,7,6,11,0,0,0,7,6,11,0,0,0,8,11,21,0,0,0,8,14,20,0,0,0,7,17,25,0,0,0,7,17,25,0,0,0,13,19,35,0,0,0,15,19,37,0,0,0,16,25,40,0,0,0,17,24,45,0,0,0,24,20,52,0,0,0,29,20,50,0,0,0,27,33,50,0,0,0,27,33,57,0,0,0,19,18,35,0,0,0,25,19,40,0,0,0,14,10,23,0,0,0,14,10,23,0,0,0,25,22,44,0,0,3,28,23,47,10,5,11,268,264,525,11,3,15,277,272,550
50102125106,3,0,7,17,8,27,0,0,0,19,8,31,0,0,0,16,8,23,0,0,0,13,8,24,0,0,0,19,10,30,0,0,0,18,13,31,5,0,0,22,16,36,0,0,0,22,14,37,0,0,0,18,11,28,0,0,0,18,12,31,0,3,3,10,13,21,0,0,0,10,14,26,0,0,0,14,12,30,0,0,0,14,12,30,0,0,0,4,6,18,0,0,0,9,6,15,0,0,0,9,12,23,0,0,0,12,12,24,0,0,6,9,18,28,0,0,0,11,21,32,0,0,0,15,18,31,0,0,0,16,18,36,0,0,0,13,12,23,0,0,0,13,12,23,0,0,0,11,12,21,0,0,0,11,12,21,0,0,0,22,25,49,4,0,7,25,34,52,7,12,20,193,195,387,11,5,15,213,206,417
50102125107,0,0,0,4,8,10,0,0,0,3,8,7,0,0,0,17,15,22,0,0,0,17,15,22,0,0,0,26,12,38,0,0,0,26,12,38,0,0,0,27,15,44,0,0,0,27,18,44,0,0,0,6,10,17,0,0,0,6,10,17,0,0,0,7,3,6,0,5,5,7,7,11,0,0,0,4,5,12,0,0,0,4,5,12,0,0,0,7,5,20,0,0,0,5,11,17,0,0,0,8,17,25,0,0,0,8,17,25,0,0,0,19,24,44,0,0,0,19,24,44,0,0,0,20,23,41,0,0,0,20,23,41,0,0,0,24,15,37,3,0,5,30,16,44,0,0,0,9,11,19,0,0,0,9,11,19,0,0,0,24,25,46,5,0,3,26,25,49,0,0,0,206,191,395,12,11,15,212,198,409
50102125108,0,0,0,12,12,23,0,0,0,12,14,21,3,3,7,8,10,20,0,0,0,7,16,25,0,4,0,17,13,33,0,0,0,23,15,36,0,0,0,22,18,34,0,0,0,22,20,36,0,0,0,7,5,4,0,0,0,7,6,10,0,0,0,3,7,14,3,0,3,7,7,15,0,0,0,3,10,16,0,0,0,3,9,12,0,0,0,9,10,18,0,0,0,14,10,21,0,0,0,10,21,25,0,0,0,10,15,25,0,0,0,20,19,33,0,0,0,22,19,32,0,0,0,11,8,17,0,0,0,10,8,19,0,0,0,9,9,13,0,0,0,6,8,17,0,0,0,13,11,20,0,0,0,13,12,24,0,0,0,14,11,26,0,0,0,13,11,30,4,10,17,153,160,308,4,0,10,164,171,335
50102125109,0,0,0,11,10,20,0,0,0,12,10,20,0,0,0,8,16,25,0,0,0,8,19,30,0,0,0,24,18,45,0,0,0,27,18,43,0,0,0,14,11,29,0,0,0,11,11,27,0,0,0,10,8,13,0,3,3,12,6,18,0,0,0,7,13,11,0,0,0,3,12,13,0,0,0,14,14,25,0,0,0,14,15,24,0,0,0,12,16,28,0,0,0,12,16,28,0,0,0,15,20,36,0,0,0,18,19,36,0,0,0,11,15,28,0,0,0,11,13,32,0,0,0,3,5,11,0,0,0,3,5,11,0,0,0,12,15,27,0,0,0,12,16,27,0,0,0,7,9,16,0,0,0,11,9,16,0,0,0,26,26,56,4,0,4,31,26,59,0,5,9,167,200,366,11,7,16,179,211,388
50102125110,0,4,4,21,23,44,0,0,0,22,26,44,0,0,0,24,13,44,0,0,0,24,20,45,4,4,9,22,35,54,0,0,0,27,36,65,0,0,3,24,23,44,4,0,4,24,21,52,0,3,3,22,15,35,0,0,0,22,22,42,0,3,5,13,21,28,0,0,3,13,23,39,0,0,0,24,26,44,0,0,0,24,26,44,0,0,0,14,29,40,0,0,0,14,28,40,0,3,3,26,24,48,0,0,0,25,29,54,0,0,0,21,17,30,0,0,0,18,13,38,0,4,4,20,14,34,0,0,0,16,19,41,0,0,0,14,15,28,0,0,5,18,13,32,0,0,3,12,6,20,0,0,0,13,5,20,0,0,0,28,30,59,3,0,3,33,30,60,13,21,31,275,277,555,10,7,14,293,305,599
50102125111,0,0,0,11,9,10,0,0,0,4,9,10,0,0,0,7,7,18,0,0,4,10,11,19,0,0,0,7,16,25,0,0,0,7,16,25,0,0,0,8,17,28,0,0,0,8,17,28,0,0,0,5,7,16,0,0,0,5,7,16,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,4,9,10,0,0,0,4,9,10,0,0,0,5,8,13,0,5,6,11,11,23,0,0,0,10,10,21,0,0,0,12,10,24,0,0,0,17,23,36,0,0,0,16,23,36,0,0,0,17,18,36,0,0,0,17,18,36,0,0,0,15,16,31,0,0,0,15,16,31,0,0,0,15,6,25,4,0,3,22,6,31,0,0,0,14,15,33,0,0,4,19,18,32,0,0,0,143,154,302,16,6,19,156,163,322
50102125112,0,0,4,19,20,44,0,0,5,24,24,48,0,5,3,36,23,60,3,0,3,42,28,64,3,4,0,28,30,59,0,0,0,31,31,66,0,0,3,19,23,39,0,0,0,22,24,41,0,0,3,8,15,25,0,0,0,14,15,27,0,0,0,10,8,24,0,0,0,10,8,24,0,3,3,13,23,36,0,0,0,13,23,36,0,0,0,21,27,45,0,0,4,22,30,47,5,0,6,15,24,37,0,0,0,19,26,45,0,0,0,25,21,49,0,0,0,27,25,55,0,0,0,10,16,27,0,0,0,15,14,34,0,0,0,12,11,22,0,0,0,10,11,23,0,0,0,12,8,22,0,0,3,16,11,20,0,0,0,20,18,35,0,0,0,20,18,35,10,16,24,262,265,532,3,3,11,278,285,565
50102125113,0,0,0,16,11,30,0,0,0,14,11,28,0,0,0,23,18,37,0,0,0,19,18,41,0,0,0,20,12,33,0,0,0,20,12,33,0,3,3,19,25,42,0,0,0,19,30,48,3,3,5,12,9,19,5,0,0,16,11,29,0,0,0,14,10,23,0,0,0,14,10,23,0,0,0,15,18,31,0,0,0,15,15,35,0,0,0,11,7,20,0,0,0,11,7,20,0,0,0,12,16,30,0,0,0,14,16,32,0,3,3,14,14,30,0,3,3,14,20,36,4,0,4,31,29,56,0,0,0,36,29,56,0,0,0,23,29,53,0,0,0,23,31,49,0,0,0,20,14,28,0,0,0,20,14,28,0,0,0,22,30,50,0,0,0,22,30,54,7,7,17,244,246,486,8,4,9,260,260,521
50102125114,0,3,4,16,22,38,0,0,0,22,25,47,5,0,5,23,47,69,0,0,0,26,47,68,4,4,6,47,36,81,0,3,3,51,40,88,0,0,0,28,25,58,0,0,3,32,32,62,0,4,3,19,26,45,0,0,0,17,33,48,0,0,6,20,29,55,0,3,3,26,34,61,0,0,0,21,28,42,0,0,6,22,31,53,0,0,0,26,29,59,0,0,4,26,35,60,0,0,0,25,30,54,0,0,3,22,27,56,0,0,4,29,25,55,0,0,0,28,30,59,0,0,0,22,26,48,5,0,5,29,26,53,0,0,0,26,19,44,0,0,0,26,22,42,0,0,0,7,8,22,0,0,0,7,8,22,0,0,0,16,25,42,0,0,0,16,25,42,20,16,33,330,371,700,12,16,33,366,411,771
50102125115,4,0,4,18,22,37,0,0,0,21,23,44,5,6,4,39,15,47,0,0,6,38,22,59,8,5,5,16,19,34,3,0,3,29,23,41,4,9,5,22,17,40,3,4,3,23,23,45,0,0,4,9,7,13,0,0,0,12,10,17,0,5,5,13,13,25,0,0,0,13,13,23,0,0,5,21,24,41,0,0,5,24,28,51,0,0,0,10,17,23,4,0,4,13,15,26,0,3,3,17,17,33,0,0,0,16,17,37,0,0,0,15,17,32,0,0,0,20,17,39,0,0,0,10,21,32,0,0,0,16,20,32,0,0,0,12,11,26,3,4,3,17,9,28,0,0,0,4,13,19,5,0,4,9,11,20,0,0,0,23,31,60,0,0,0,28,31,60,16,20,39,231,228,458,24,12,31,270,256,529
50102125116,0,0,3,19,19,42,0,3,3,21,25,49,0,0,3,32,23,54,0,0,0,34,27,62,3,0,6,26,26,51,0,0,0,27,21,53,0,0,0,16,18,32,0,0,0,13,20,36,0,0,0,11,19,28,0,0,0,12,17,29,0,0,0,10,17,26,0,0,0,10,17,26,0,0,0,14,27,40,0,0,0,14,26,38,3,0,3,29,26,58,3,0,9,39,26,60,0,0,0,21,25,48,0,0,0,21,31,53,0,0,0,18,20,41,0,0,0,18,25,43,0,0,0,21,17,39,0,0,0,21,19,40,0,0,0,10,10,27,0,0,0,10,10,27,0,0,0,8,6,13,0,0,0,9,6,16,0,0,0,17,26,43,0,0,0,17,26,43,7,3,13,257,281,537,8,10,19,274,295,564
50102125117,0,0,0,8,7,11,0,0,0,8,7,11,0,0,0,12,13,29,0,0,0,12,13,29,0,0,0,18,24,45,0,0,0,21,24,46,0,0,0,24,22,47,0,0,0,21,22,45,3,0,3,17,9,24,0,0,0,22,9,26,0,0,0,5,4,6,0,0,0,5,4,6,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,5,10,9,0,0,0,5,10,9,0,0,0,11,19,31,0,0,0,6,19,31,0,0,0,30,32,56,0,0,0,30,32,56,0,0,0,38,35,70,6,4,3,41,36,77,0,0,0,20,19,41,0,0,0,19,19,40,0,0,0,16,15,30,0,0,0,16,15,37,0,0,0,34,25,57,0,0,5,37,29,63,3,0,3,234,238,471,12,3,15,246,241,491
50102125201,0,0,0,7,5,16,0,0,0,7,5,16,0,0,0,12,14,30,0,0,0,12,14,30,0,0,3,15,20,31,0,0,0,16,16,37,0,0,0,16,30,48,0,0,0,16,30,48,0,0,0,7,4,14,0,0,0,7,4,14,0,0,0,3,0,6,0,0,0,3,0,6,0,0,0,5,7,7,0,0,0,5,7,7,0,0,0,9,18,25,0,0,0,9,18,25,0,0,0,5,10,18,0,0,0,8,10,15,0,0,0,10,8,23,0,0,0,17,13,25,0,0,0,8,12,22,0,0,5,12,11,23,0,0,0,7,13,19,0,0,0,7,14,20,0,0,0,10,6,22,0,0,0,10,6,22,0,0,0,17,19,39,0,0,0,17,19,39,4,0,8,142,159,307,4,3,8,154,165,314
50102125202,0,0,0,0,5,6,0,0,0,5,5,7,0,0,0,6,15,16,0,0,0,6,15,16,0,0,0,14,11,23,0,0,0,14,11,23,0,0,0,18,12,30,0,0,0,18,12,30,0,0,0,5,4,11,0,0,0,10,4,10,0,0,0,3,4,7,0,0,0,4,4,7,0,0,0,8,4,10,0,0,0,8,4,10,0,0,0,8,5,8,0,0,0,8,5,8,0,0,0,10,11,15,0,0,0,10,11,15,0,0,0,10,10,21,0,0,0,10,17,21,0,0,0,13,13,27,0,0,0,13,13,27,0,0,0,11,14,22,3,0,3,13,14,22,0,0,0,9,6,12,0,0,0,9,6,12,0,0,0,17,19,33,0,0,0,17,19,33,3,0,3,122,131,253,0,0,3,125,131,259
50102125203,0,0,0,9,10,20,0,0,0,9,15,26,0,0,0,28,30,53,0,0,0,29,30,57,0,0,0,47,31,70,0,0,0,47,31,70,0,0,4,32,25,61,0,0,0,32,28,62,0,0,0,11,13,25,0,0,0,17,13,23,0,0,0,11,7,19,0,0,0,12,13,19,0,0,0,12,12,23,0,0,0,12,15,24,0,0,0,25,20,45,0,0,0,25,20,48,0,0,0,24,32,55,5,0,3,26,28,56,0,0,6,37,41,73,3,0,3,40,40,75,0,0,0,33,26,51,0,0,0,29,27,51,0,0,0,22,32,57,0,0,0,24,32,59,0,0,0,29,26,63,0,0,0,34,26,60,0,4,4,78,66,144,0,3,9,79,73,155,5,8,11,387,375,760,11,9,18,406,392,793
50102125204,0,0,0,13,9,22,0,0,0,13,9,22,0,0,0,22,12,30,0,0,0,23,12,33,5,0,5,20,16,36,0,0,0,25,20,37,0,0,0,23,22,46,0,0,0,23,22,46,0,0,0,19,12,32,0,4,4,22,10,31,0,0,0,8,7,17,0,0,0,8,8,18,0,0,0,13,9,24,3,0,3,14,9,23,0,0,0,8,16,27,0,0,0,13,16,26,0,0,0,17,15,32,0,0,0,17,15,32,0,0,0,12,20,33,0,0,4,13,23,38,0,0,4,31,31,60,0,0,0,32,36,63,0,0,0,19,26,47,7,4,4,28,27,51,0,0,0,33,19,54,3,0,3,37,19,53,0,0,0,54,51,101,3,0,3,55,48,103,9,4,16,283,269,550,16,6,26,305,276,583
50102125205,0,0,0,4,4,9,0,0,0,4,4,9,0,0,0,9,12,25,0,0,0,9,12,25,0,0,0,18,10,32,0,0,0,18,10,32,0,0,0,8,12,24,0,0,0,11,12,23,0,0,0,6,9,17,0,4,4,6,12,18,0,0,0,5,5,11,0,0,0,5,3,8,0,0,0,3,0,8,0,0,0,3,6,9,0,0,0,6,7,10,0,0,0,7,7,14,0,0,0,9,9,16,0,0,0,11,9,19,0,0,0,22,17,36,0,0,0,22,17,36,0,0,0,6,17,23,0,0,0,9,15,23,0,0,0,17,13,31,0,0,0,21,13,32,0,0,0,11,10,27,0,0,0,11,13,26,0,0,0,27,23,47,0,0,0,27,23,47,0,3,6,161,153,312,9,4,7,166,160,330
50102125206,0,0,0,9,0,9,0,0,0,9,3,7,0,0,0,9,3,11,0,0,0,9,3,11,0,0,0,6,3,15,0,0,0,6,4,13,0,0,0,13,9,23,0,0,0,11,9,22,0,0,0,5,4,13,0,0,0,5,4,13,0,0,0,3,5,10,0,0,0,10,5,14,0,0,0,4,3,13,0,0,0,4,3,13,0,0,0,3,5,7,0,0,0,3,5,7,0,0,0,3,3,11,0,0,0,3,3,11,0,0,0,4,14,23,0,0,0,8,14,19,0,0,0,11,10,21,0,4,4,15,14,26,0,0,0,13,19,30,0,0,0,13,19,30,0,0,0,14,13,28,0,0,0,14,11,25,0,0,0,27,25,53,0,0,5,31,28,54,3,6,9,124,123,245,3,7,7,130,129,262
50102125207,0,0,0,3,10,9,0,0,0,3,10,9,0,0,0,8,9,16,0,0,0,8,9,16,0,0,0,14,16,34,0,0,0,14,16,34,0,0,0,7,7,20,0,0,0,8,7,17,0,0,0,8,8,13,0,0,0,8,8,13,0,0,0,6,7,8,0,0,0,6,7,8,0,0,0,10,5,10,0,0,0,10,5,10,0,0,0,7,9,11,0,0,0,7,9,11,0,0,0,8,9,19,0,0,0,8,9,19,0,0,0,14,13,28,0,0,0,14,13,28,0,0,0,11,15,26,0,0,0,11,15,26,0,0,0,14,8,23,0,5,5,14,12,27,0,0,0,9,13,21,0,0,0,16,13,23,0,0,0,26,21,47,9,0,9,35,21,54,0,0,0,148,141,287,9,3,12,157,142,299
50102125208,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,5,6,13,0,0,0,11,6,16,0,0,0,5,12,14,4,0,4,3,12,12,0,0,0,3,4,9,0,0,0,3,4,9,0,0,0,6,4,4,0,0,0,6,4,4,0,0,0,0,5,7,0,0,0,0,5,7,0,0,0,6,4,7,0,0,0,3,5,13,0,0,0,5,8,13,0,0,0,5,8,13,0,0,0,4,8,17,0,0,0,4,8,17,0,0,0,9,6,9,0,0,0,5,5,16,0,0,0,6,12,17,0,0,0,6,12,17,0,0,0,16,13,26,0,0,3,11,14,28,0,0,0,21,26,41,0,0,0,21,26,41,0,0,7,87,101,188,6,3,10,92,108,204
50102125301,0,0,0,10,10,16,0,0,0,10,10,16,0,0,0,16,4,20,0,0,0,16,10,19,0,0,0,12,19,27,0,0,0,18,18,34,0,5,5,8,14,27,0,0,0,8,19,30,0,0,0,8,5,19,0,7,3,8,16,23,0,0,0,19,27,46,7,4,11,27,28,54,0,0,0,16,26,41,0,0,0,21,26,46,0,0,0,24,20,46,0,0,3,28,20,48,0,0,0,23,13,40,0,0,0,26,15,44,0,0,0,27,14,40,0,3,6,24,23,46,0,0,0,16,29,46,3,0,5,22,25,46,0,0,0,24,27,51,3,0,3,23,27,56,0,0,0,22,32,57,0,0,0,24,31,56,0,0,0,80,74,159,0,8,8,80,81,163,9,3,9,310,321,631,15,25,42,331,352,681
50102125302,0,0,0,5,5,10,0,0,0,3,8,11,0,0,0,6,4,5,0,0,0,6,3,11,0,0,6,11,6,16,0,0,0,14,7,18,0,0,4,3,8,16,0,0,0,9,11,17,0,0,0,9,12,21,0,0,0,7,12,23,3,0,3,5,12,14,0,0,0,8,12,19,0,0,0,3,6,11,0,0,0,8,8,12,0,0,0,11,13,22,0,0,0,10,12,25,0,0,0,13,3,16,0,0,0,13,5,19,0,0,0,3,13,14,0,0,0,3,11,19,0,0,0,18,17,37,0,0,0,22,17,32,0,0,0,12,16,28,0,0,0,12,15,32,0,0,0,25,19,41,0,0,0,23,19,45,0,0,0,55,40,90,0,5,5,55,39,94,11,10,20,176,175,354,4,3,14,190,193,387
50102125303,0,0,0,15,15,21,0,0,0,15,16,24,0,0,0,14,7,20,0,0,0,16,13,24,0,0,0,3,15,18,0,0,0,7,12,19,0,0,0,3,13,10,0,0,0,3,10,12,0,0,0,10,6,16,0,0,0,10,7,16,0,0,0,9,5,15,0,3,3,7,7,20,0,0,4,19,12,29,6,3,9,18,19,34,0,0,0,12,11,21,0,0,0,15,8,26,0,0,0,9,10,15,3,0,0,11,7,20,0,0,0,11,6,20,3,0,3,14,11,18,0,0,0,13,7,24,0,0,0,13,7,24,0,0,0,13,7,30,0,0,5,18,8,29,0,0,0,6,9,20,0,0,0,6,9,15,0,0,0,31,31,64,9,5,5,39,35,74,0,8,9,166,149,312,21,13,33,192,168,358
50102125304,0,0,0,8,16,25,0,0,0,8,17,25,0,0,0,13,18,30,0,0,0,13,15,29,0,0,0,17,26,47,0,3,3,17,29,44,0,0,3,22,21,44,0,0,0,27,23,48,0,0,0,0,6,10,0,0,3,6,8,12,0,0,0,13,11,25,0,0,0,13,10,24,0,0,0,7,7,12,0,0,0,8,7,11,0,0,0,10,16,29,0,0,0,10,16,29,0,0,0,22,18,35,3,0,3,24,15,45,0,0,0,22,31,49,0,0,3,20,33,56,0,0,0,31,27,58,3,0,3,34,30,63,0,0,0,34,24,55,4,0,3,33,25,65,0,0,0,24,25,42,4,0,3,26,22,46,0,0,0,54,48,100,10,0,5,56,51,111,0,7,14,274,295,568,18,14,33,296,313,605
50102125305,0,0,0,17,12,27,0,0,0,15,12,27,0,0,6,15,20,35,4,4,6,20,23,47,0,0,0,15,8,22,0,0,0,14,10,22,0,0,0,4,5,13,0,0,0,8,5,12,0,0,0,5,8,17,0,0,0,5,12,15,0,0,0,6,16,26,3,0,0,13,15,31,0,0,0,13,14,19,0,0,0,15,14,23,0,0,0,13,18,25,0,0,3,9,13,23,0,0,0,15,10,21,0,3,3,12,16,30,0,0,0,15,10,23,0,0,0,15,17,26,0,0,0,12,13,18,0,0,4,7,14,24,0,0,0,13,7,14,0,0,3,9,7,18,0,0,0,5,15,19,0,0,0,9,15,26,0,0,0,22,28,47,6,3,5,25,34,56,8,3,10,155,182,337,12,14,28,179,201,376
