SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50102101220,39,24,16,23,18,12,10,4,0,150,6,4,3,9,8,7,5,3,0,48,0,0,3,0,3,0,0,3,0,19,0,0,0,0,0,0,3,0,0,10,7,6,6,10,9,14,5,9,8,73,3,7,0,3,8,0,0,0,0,33,48,42,29,36,33,26,20,8,10,256,38,16,15,22,19,11,9,5,0,138,4,10,7,12,12,12,4,5,0,55,0,0,0,0,3,4,0,5,0,15,0,0,0,0,0,0,7,3,0,6,6,10,7,10,14,18,8,10,0,74,3,3,0,0,9,0,4,0,0,27,49,30,32,33,37,25,19,13,0,242,74,40,38,42,33,21,20,9,0,282,6,12,11,13,16,21,8,4,0,102,3,0,3,0,5,8,5,8,3,30,0,0,0,0,0,0,7,0,0,17,8,12,17,21,23,30,15,14,3,147,9,17,6,4,13,3,4,0,6,61
50102101221,30,20,12,15,15,8,6,0,0,108,6,7,0,0,5,6,9,0,0,40,0,0,0,3,0,4,6,4,0,19,0,0,0,0,0,0,0,0,0,6,6,6,0,6,5,14,16,11,0,64,6,10,4,0,0,0,0,0,0,18,39,34,14,22,21,19,23,7,0,186,21,15,9,11,22,16,6,0,0,102,4,7,8,9,3,4,11,0,0,45,0,0,0,6,5,9,5,0,0,20,0,0,0,0,3,0,3,0,0,12,4,7,10,13,12,13,20,0,0,74,5,0,5,3,0,0,3,0,0,24,33,27,20,27,34,25,26,7,0,200,49,32,24,31,28,20,13,3,0,212,8,18,10,10,10,15,17,0,0,82,0,0,0,5,5,9,9,3,0,35,0,0,0,0,3,0,7,4,0,15,8,19,7,9,21,25,38,9,0,135,14,9,10,4,8,0,8,0,0,41
50102101222,31,16,36,14,12,15,9,4,0,144,10,4,7,4,9,8,13,4,3,60,0,0,0,0,0,0,9,0,0,17,0,0,0,0,0,0,0,0,0,3,10,4,7,8,12,14,17,4,3,86,5,3,4,4,4,0,5,0,0,27,46,20,39,26,33,35,37,11,0,253,28,9,18,15,23,22,15,7,0,147,4,4,5,10,7,10,3,9,3,47,0,3,0,5,9,8,5,0,0,27,0,0,0,0,0,0,0,7,0,12,4,9,9,9,14,14,10,14,4,86,7,0,3,4,3,4,3,0,0,22,43,19,31,28,43,37,28,20,8,257,64,27,56,33,38,39,23,11,5,293,12,6,13,11,19,15,19,11,4,109,0,3,0,7,12,10,12,3,0,42,0,0,0,0,0,7,0,8,0,13,12,9,13,20,27,29,31,18,6,167,11,4,7,3,8,6,8,0,0,53
50102101223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101224,36,15,19,24,18,14,8,3,0,141,5,6,6,3,3,11,10,0,0,41,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,5,5,6,6,3,3,12,15,3,0,51,0,0,0,4,0,5,0,0,0,16,44,25,26,27,21,27,26,8,3,207,32,17,21,22,12,16,8,0,0,133,0,9,3,3,13,6,8,4,0,48,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,9,3,3,16,10,13,4,0,58,4,0,0,3,0,0,0,0,0,13,35,19,26,36,26,27,23,6,0,205,69,31,38,45,32,31,18,3,0,277,5,9,14,12,14,17,11,3,0,88,0,0,0,0,4,3,8,0,0,14,0,0,0,0,0,4,0,0,0,11,5,9,12,12,24,23,28,6,0,120,4,0,4,6,3,3,4,0,0,27
50102101225,64,25,40,32,34,25,4,0,0,227,11,6,0,9,9,11,12,6,0,64,0,0,3,3,6,10,3,9,0,20,0,0,0,0,0,0,0,3,0,3,11,6,5,12,8,17,14,14,0,89,8,0,5,4,3,10,0,0,0,26,80,39,47,51,46,50,26,18,0,349,72,28,24,45,28,25,10,6,0,225,4,10,15,10,10,14,9,9,0,80,0,5,3,0,6,4,7,3,0,23,0,0,0,0,0,0,5,0,0,4,5,14,17,10,16,15,17,11,4,108,4,0,0,3,5,8,3,0,0,26,77,43,48,52,46,44,34,10,4,358,134,51,66,72,58,46,16,4,0,452,15,21,20,15,14,26,24,10,0,150,0,0,3,6,11,8,7,8,0,43,0,0,0,0,0,0,4,6,0,12,22,23,26,22,23,37,36,22,4,201,5,0,12,9,9,13,3,6,0,53
50102101226,0,0,0,0,0,0,4,8,10,18,0,0,0,0,0,0,9,12,10,31,0,0,0,0,0,0,0,10,10,19,0,0,0,0,0,0,0,9,5,13,0,0,0,0,0,0,9,30,22,61,0,0,0,0,0,5,0,13,18,41,0,0,0,0,0,6,6,59,53,123,0,0,0,0,0,0,6,13,12,33,0,0,0,0,0,0,5,26,17,51,0,0,0,0,0,0,4,17,11,36,0,0,0,0,0,0,0,11,11,26,0,0,0,0,0,0,10,56,37,111,0,0,0,0,0,0,3,25,40,72,0,0,0,0,0,5,23,99,88,214,0,0,0,0,0,0,10,25,20,56,0,0,0,0,0,0,12,43,29,87,0,0,0,0,0,0,4,29,16,51,0,0,0,0,0,0,0,17,23,39,0,0,0,0,0,3,14,87,61,176,0,0,0,0,0,3,7,42,55,108
50102101227,62,20,36,36,26,12,6,0,0,200,12,9,3,8,4,3,0,4,0,46,0,0,0,0,0,0,9,3,0,12,0,0,0,0,0,0,4,0,0,7,12,9,3,11,5,9,14,4,0,66,4,4,12,11,0,5,0,0,0,36,75,34,47,52,32,17,26,9,0,291,62,26,21,41,20,7,9,0,0,185,4,5,11,16,5,4,10,0,0,68,0,0,3,0,0,3,10,4,0,22,0,0,0,0,0,3,3,0,0,7,5,5,14,14,6,9,23,4,0,94,7,0,8,0,3,0,0,0,0,25,71,32,42,57,35,27,28,5,0,305,120,48,56,78,49,20,11,3,0,388,17,13,16,25,9,11,8,5,0,104,0,0,3,4,5,3,16,4,0,30,0,0,0,0,0,3,12,0,0,19,15,14,20,26,16,16,35,13,0,157,8,4,14,12,6,0,0,0,0,60
50102101228,43,9,31,24,6,0,0,0,0,114,8,5,5,8,3,4,0,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,5,5,12,6,8,0,0,0,43,0,0,0,3,0,0,0,0,0,8,56,6,37,41,11,7,0,0,0,160,63,8,25,22,9,3,0,0,0,131,5,6,9,8,0,5,0,0,0,28,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,5,6,9,13,3,4,0,0,0,33,0,0,0,0,3,0,0,0,0,3,65,15,38,37,12,10,4,0,0,176,106,13,55,53,10,10,0,0,0,245,13,9,14,15,8,6,0,0,0,64,0,0,0,7,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,13,9,14,21,8,6,3,0,0,79,0,0,0,3,3,0,0,0,0,11
50102101229,59,20,28,33,14,16,0,0,0,171,12,4,4,10,3,3,0,0,0,34,0,0,0,0,0,4,5,0,0,11,0,0,0,0,0,0,0,0,0,3,12,9,6,10,4,12,3,0,0,50,3,3,0,3,0,0,0,0,0,11,66,27,37,43,20,24,7,0,0,231,68,13,25,33,7,10,4,0,0,164,4,9,10,10,4,3,3,0,0,53,0,0,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,4,9,14,10,11,6,5,0,0,63,9,0,3,0,0,0,0,0,0,15,79,26,43,46,21,20,12,0,3,242,119,35,60,64,26,27,7,0,0,338,8,17,14,14,15,10,5,0,5,87,0,0,0,3,5,3,5,0,0,14,0,0,0,0,0,3,4,0,0,4,8,17,19,21,15,13,14,0,5,105,14,3,3,3,0,6,0,0,0,31
50102101230,102,19,83,57,29,8,11,4,0,306,12,7,6,13,7,6,5,0,0,55,0,0,3,5,4,4,0,0,0,14,0,0,0,0,0,0,4,0,0,12,12,7,7,17,11,9,8,5,0,75,3,0,13,9,0,4,0,0,0,19,116,24,103,80,41,14,18,3,0,409,98,21,73,51,25,9,8,4,0,287,12,8,19,11,8,13,3,0,0,64,0,3,4,0,3,0,3,3,0,16,0,0,0,0,0,0,0,0,0,5,12,14,18,15,11,13,10,3,0,90,5,0,0,7,0,4,3,0,0,16,117,30,95,66,29,27,15,9,0,394,205,37,154,109,46,15,18,9,0,593,20,16,21,24,15,19,3,0,0,120,0,3,3,3,7,3,5,5,0,35,0,0,0,0,0,3,3,0,0,10,20,18,30,27,21,22,17,3,3,166,6,3,10,9,4,5,3,0,0,42
50102101231,27,22,33,16,10,9,12,9,3,136,9,4,3,6,5,0,8,14,3,42,0,0,4,0,0,0,3,8,6,19,0,0,0,0,0,0,5,4,0,13,9,4,3,4,7,0,10,26,11,72,3,4,5,0,0,0,4,9,3,23,37,27,47,19,15,7,26,43,18,237,35,14,28,10,13,10,17,16,0,153,0,5,12,5,3,8,11,23,4,77,0,0,0,3,0,4,9,11,5,33,0,0,0,0,0,6,3,6,5,12,0,5,12,9,3,14,21,39,14,119,0,0,0,0,0,0,9,8,4,28,38,25,45,19,14,27,50,63,15,298,65,35,58,32,17,23,33,27,5,290,3,10,17,3,8,8,20,35,12,122,0,0,4,3,0,8,12,23,8,55,0,0,0,0,0,6,4,11,7,26,3,10,20,11,11,18,35,66,19,193,3,4,4,0,0,0,11,16,3,46
50102101401,19,17,12,16,16,11,14,3,0,106,3,0,6,0,4,9,5,3,3,40,0,0,0,0,5,0,3,3,0,12,0,0,0,0,0,0,0,0,0,5,3,0,5,0,5,11,13,11,4,58,5,5,6,0,5,3,0,0,0,28,30,25,23,19,21,27,29,13,6,192,14,16,11,6,18,9,11,9,0,97,6,5,4,7,3,8,4,5,0,37,0,0,0,0,0,0,4,6,0,17,0,0,0,0,0,0,9,0,0,8,6,0,4,7,12,11,21,8,0,65,0,0,4,0,3,4,3,6,0,19,20,21,21,10,34,27,31,16,3,179,43,35,18,21,36,20,22,14,0,206,3,10,8,7,10,18,16,5,6,83,0,0,4,0,3,0,8,7,0,25,0,0,0,0,0,0,7,0,0,18,3,11,15,7,17,21,35,18,9,125,8,5,9,3,0,8,8,0,0,42
50102101402,39,28,11,18,26,24,13,4,6,158,5,0,0,0,3,9,10,5,4,36,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,3,0,7,3,0,0,6,3,15,15,8,4,48,11,3,0,4,0,5,4,0,0,33,50,27,14,26,35,43,30,14,3,242,20,22,12,22,17,16,11,8,0,128,0,0,0,7,6,5,7,6,0,34,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,7,0,0,0,9,0,0,0,7,11,12,14,13,0,53,9,0,4,5,9,0,3,0,0,30,27,25,15,29,28,29,26,19,0,207,59,44,24,35,42,40,22,13,6,288,5,3,0,6,6,11,16,12,4,69,0,0,0,0,0,3,0,4,0,19,0,0,0,0,0,4,7,3,0,13,3,3,0,5,16,22,23,19,4,99,15,3,7,11,9,5,6,0,0,57
50102101404,37,13,25,23,24,14,8,0,0,148,0,4,6,6,4,4,4,3,3,28,0,3,0,8,4,0,9,5,0,24,0,0,0,0,0,0,0,4,0,6,0,5,6,8,9,9,14,11,6,61,0,0,0,0,4,0,0,0,0,13,42,18,32,29,33,23,26,13,6,220,29,17,37,13,13,18,12,4,0,142,5,3,3,3,0,8,8,5,0,35,0,0,0,4,6,4,3,5,0,22,0,0,0,0,0,0,0,5,0,9,0,3,3,9,9,13,11,15,0,70,3,5,0,0,0,0,3,0,0,13,39,26,39,28,21,30,32,13,4,227,66,36,64,37,34,33,20,6,0,290,5,5,3,7,6,14,11,7,5,73,0,3,0,6,4,8,13,7,0,48,0,0,0,0,0,3,3,5,0,13,3,10,5,13,16,23,24,23,3,129,7,5,3,0,5,0,5,0,0,25
50102101405,25,22,23,19,16,12,13,6,0,136,4,0,0,4,3,5,3,3,0,26,0,0,0,0,0,5,3,3,0,15,0,0,0,0,0,0,0,0,0,7,4,0,0,4,3,7,10,7,6,40,4,3,4,0,0,0,0,0,0,12,33,24,28,22,19,20,18,13,7,188,34,16,24,8,11,24,6,9,0,135,6,0,8,6,7,3,9,6,4,48,0,0,0,0,4,0,3,3,0,18,0,0,0,0,0,0,5,0,0,13,6,6,6,9,10,10,20,12,4,72,0,3,0,0,0,0,5,0,0,15,44,25,36,18,25,30,23,27,4,220,62,32,49,28,30,32,21,18,0,276,4,3,11,7,13,13,4,11,4,76,0,0,0,0,4,5,6,7,0,28,0,0,0,0,0,0,9,3,0,19,4,8,10,7,14,18,20,24,4,121,8,3,4,0,0,0,4,0,0,21
50102101406,16,10,16,15,6,7,5,3,3,76,0,3,0,0,4,7,6,6,3,37,0,0,0,0,0,4,0,9,5,18,0,0,0,0,0,0,6,6,4,24,4,3,0,0,4,9,14,22,14,76,9,0,3,0,0,4,0,0,3,22,24,13,22,22,12,18,15,26,23,175,20,10,11,18,6,13,7,9,5,85,5,3,0,0,8,3,6,14,6,42,0,0,0,0,0,3,5,5,6,19,0,0,0,0,5,5,4,8,12,29,5,3,0,0,11,8,12,21,28,98,4,3,6,0,7,5,3,3,6,28,24,16,15,21,20,23,21,33,39,210,31,14,19,32,12,18,9,7,9,158,10,9,6,0,12,11,10,16,12,80,0,0,0,0,0,8,6,14,13,41,0,0,0,0,4,10,6,17,15,55,9,9,6,4,19,22,24,46,46,173,9,4,3,0,7,6,3,4,9,54
50102101407,46,22,40,24,20,8,8,7,5,170,3,7,0,8,0,3,6,5,4,35,0,0,0,0,4,0,4,4,0,8,0,0,0,0,0,0,4,3,0,12,3,5,0,8,6,9,18,10,4,64,0,0,0,0,0,0,0,5,4,21,51,26,42,36,24,14,25,28,7,255,37,15,31,16,13,10,12,6,0,143,3,3,0,4,3,3,9,0,3,34,0,0,0,4,3,7,6,7,0,25,0,0,0,0,7,3,4,0,0,14,3,3,0,9,15,14,20,11,9,78,9,4,3,0,0,10,0,4,3,21,40,17,33,21,28,25,34,20,10,246,82,33,69,40,37,17,25,13,4,320,3,4,0,13,6,11,14,8,7,72,0,0,0,5,6,7,12,8,0,37,0,0,0,0,4,9,11,6,0,29,3,7,0,12,23,21,37,21,11,138,7,0,3,5,0,10,4,12,4,45
50102101408,20,10,16,11,5,5,0,4,0,72,0,0,4,3,11,0,0,0,0,23,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,0,4,0,5,0,0,4,3,9,3,0,4,0,33,4,0,0,5,0,0,0,0,0,9,25,11,23,19,17,9,10,7,3,120,17,8,8,5,8,5,5,0,0,67,0,0,0,7,0,0,3,0,0,22,0,0,0,3,0,0,3,4,0,16,0,0,0,0,3,0,4,0,0,3,0,0,0,6,9,5,8,5,0,39,0,0,0,0,0,0,4,3,0,13,19,10,16,21,14,9,12,10,0,116,39,17,34,16,13,13,6,6,0,144,0,0,5,4,13,0,4,7,0,37,0,0,0,5,3,3,3,3,0,23,0,0,0,0,3,0,4,4,0,12,0,0,5,9,17,5,12,12,5,74,3,0,0,8,0,0,3,3,0,25
50102101409,17,11,4,5,17,5,7,6,0,66,0,4,3,0,0,3,3,0,0,16,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,7,0,4,3,0,4,7,3,6,0,28,0,0,0,0,0,0,0,0,0,7,21,12,8,6,21,10,13,9,5,103,8,7,13,6,9,7,6,4,0,61,0,0,0,0,3,0,8,6,0,20,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,3,0,3,0,11,0,0,0,0,7,9,11,6,0,37,5,0,0,0,0,0,0,0,0,5,8,9,11,10,12,15,20,16,0,104,23,16,10,14,18,14,12,11,0,123,3,0,6,0,6,9,9,6,0,37,0,0,0,4,3,5,7,3,0,18,0,0,0,0,0,0,3,7,0,18,3,0,6,4,8,14,20,17,3,67,5,0,0,0,0,0,0,0,0,11
50102101410,28,10,14,8,15,12,4,6,0,99,0,3,0,3,0,6,8,3,0,25,0,0,0,5,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,10,0,7,9,3,3,39,0,8,0,0,3,0,4,0,0,14,31,13,17,13,22,25,23,16,3,149,19,4,14,15,12,7,9,0,3,82,0,4,4,3,8,7,3,4,0,36,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,4,0,4,3,9,8,10,10,8,3,44,0,0,0,0,0,0,0,0,0,10,24,12,17,20,18,21,21,11,4,138,50,10,23,24,28,25,14,7,3,183,0,9,6,4,9,15,10,11,0,60,0,0,0,6,0,5,4,0,0,19,0,0,0,0,0,0,3,0,0,6,0,9,7,13,11,14,18,13,6,86,4,8,0,0,6,7,5,0,0,26
50102101411,18,9,19,22,13,8,7,0,0,95,5,0,5,0,4,4,0,3,4,28,0,0,0,0,3,0,0,3,3,15,0,0,0,0,3,0,0,0,0,7,5,0,7,5,9,10,3,11,9,45,4,3,5,3,11,13,0,5,4,39,24,13,28,30,35,30,9,13,12,185,25,5,17,10,9,3,8,3,5,85,11,3,4,0,3,0,6,4,5,31,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,5,8,11,3,7,0,3,4,11,5,9,48,0,0,0,0,4,3,0,3,0,11,32,6,22,9,15,11,20,15,7,150,46,16,36,38,23,15,14,3,3,187,7,3,11,0,4,7,10,7,5,60,0,0,0,0,3,0,0,4,0,18,0,0,0,0,5,3,3,0,5,12,7,3,13,0,13,12,15,12,10,93,3,3,8,3,18,12,0,8,0,56
50102101412,37,25,6,17,25,21,3,0,0,136,4,0,3,7,3,12,9,0,0,40,0,0,0,6,4,3,9,0,3,24,0,0,0,0,0,4,4,0,0,7,4,0,5,9,7,21,23,0,3,71,0,5,3,0,4,4,5,0,0,21,44,24,13,23,30,39,30,6,5,218,29,19,11,17,28,12,0,5,0,118,3,8,9,4,8,13,9,0,0,55,0,0,5,4,7,6,0,0,0,22,0,0,0,0,0,4,0,0,0,6,3,8,9,7,12,20,18,6,5,85,0,5,0,0,0,9,0,6,0,15,36,28,19,20,41,37,21,10,5,220,60,41,17,36,53,29,7,0,4,246,12,8,12,11,11,27,21,8,0,100,0,0,6,9,9,10,8,0,6,45,0,0,0,0,0,11,8,0,0,15,12,8,16,14,22,39,32,10,8,158,4,10,3,0,4,6,3,0,0,33
50102101413,8,3,7,3,5,6,8,0,0,38,7,4,0,6,9,3,6,0,0,31,0,0,0,0,0,10,4,0,0,12,0,0,0,0,0,4,3,0,0,8,4,4,0,6,7,13,11,3,0,51,0,0,0,3,0,0,0,0,0,8,14,8,8,12,12,17,16,3,0,99,10,5,3,4,4,9,4,0,0,35,0,3,6,8,0,5,5,0,0,21,0,0,0,4,4,0,4,0,0,13,0,0,0,0,0,5,4,0,0,11,0,5,6,6,0,10,21,3,0,45,0,0,0,0,0,0,0,0,0,4,10,7,9,14,10,19,18,4,0,89,16,10,7,9,8,13,8,3,0,77,9,4,8,9,6,12,13,0,0,60,0,3,0,4,3,6,8,0,0,28,0,0,0,0,0,5,10,3,0,20,7,10,8,18,12,21,30,4,0,106,3,0,0,3,5,0,3,0,0,15
50102101414,18,8,9,0,6,5,3,0,0,50,6,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,3,0,3,21,3,0,0,0,3,0,0,0,0,12,23,4,6,8,9,14,8,4,4,82,23,9,5,6,8,0,0,0,0,52,0,3,0,3,3,0,0,0,0,12,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,6,0,0,0,8,0,3,3,5,5,7,4,0,0,26,0,0,0,0,0,5,0,6,0,11,30,7,6,9,15,10,7,3,0,85,42,11,10,7,10,10,3,4,0,99,6,3,4,3,3,0,5,0,3,27,0,0,0,0,0,5,3,0,0,14,0,0,0,0,3,7,0,0,0,10,6,3,3,3,9,7,9,0,3,44,3,4,0,0,6,3,5,6,0,23
50102101415,32,17,13,16,19,26,15,7,0,142,5,7,3,4,5,19,17,5,3,65,0,5,0,6,0,0,5,0,0,15,0,0,0,0,0,3,0,0,0,3,5,6,3,3,10,25,21,4,7,86,3,5,0,0,6,8,3,3,0,27,40,29,24,23,29,57,39,12,6,257,22,18,11,24,19,28,11,0,3,146,5,4,3,3,6,11,7,3,0,46,0,0,0,0,0,5,5,5,0,22,0,0,0,0,0,0,0,0,0,9,5,3,3,5,7,16,14,8,0,69,5,8,0,3,3,0,0,0,0,16,33,25,19,35,29,45,29,15,8,232,56,35,26,37,36,57,23,6,7,289,6,8,7,7,12,27,21,5,8,109,0,4,0,5,6,9,13,5,0,38,0,0,0,0,0,5,6,3,0,14,6,14,7,16,17,40,38,12,5,160,7,9,0,5,5,8,6,4,0,40
50102101416,14,19,9,10,22,10,7,4,0,83,0,0,0,0,3,4,3,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,25,0,0,3,0,3,0,3,0,0,17,16,18,10,10,28,20,17,8,6,124,8,15,4,6,17,13,3,0,0,71,0,0,0,0,3,6,3,0,0,14,0,0,0,0,3,6,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,7,6,5,0,24,0,0,0,0,0,0,0,0,0,0,9,13,6,6,23,22,8,5,0,95,21,31,10,18,39,24,9,0,0,159,0,3,0,0,8,12,3,6,0,33,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,3,6,0,6,10,13,3,3,44,4,0,3,0,4,0,3,0,0,23
50102101417,24,30,7,14,18,25,4,3,0,135,3,4,3,0,5,3,3,4,0,36,0,3,0,0,0,0,4,4,0,12,0,0,0,0,0,0,0,0,0,6,3,5,3,4,6,10,10,9,0,47,0,10,0,0,5,4,0,0,0,20,26,46,10,20,34,36,11,12,0,207,19,31,16,18,16,24,0,0,0,127,0,10,6,3,12,8,6,7,0,50,0,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,12,7,6,13,11,7,4,0,68,0,0,5,0,6,0,0,0,0,15,21,41,21,19,32,34,16,11,0,205,46,58,21,31,38,46,7,8,0,258,5,15,9,6,17,15,13,10,3,86,0,4,0,7,4,3,6,4,0,21,0,0,0,0,0,0,7,0,0,6,5,14,12,13,21,17,18,12,6,117,0,14,5,0,7,6,0,0,0,35
