region,date,type,publish status,bytes,link
Tasmania,7/10/2020,reviews,archived,26957031,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-10-07/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=%2FvNjLgQWjDjpBI%2BRjV3gsAR3NOg%3D&Expires=1702607642
Tasmania,7/10/2020,listingssummary,archived,233233,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-10-07/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=90eA2RDsm%2FTDh4oaOwfL8YcGrRM%3D&Expires=1702607643
Tasmania,8/09/2020,listings,archived,3532806,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-09-08/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=uXH7m2Bo6BJMrLhhvdfIvcAvjz0%3D&Expires=1702607643
Tasmania,8/09/2020,calendar,archived,4855424,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-09-08/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=SrZhB9H5722yZ1q0S%2BPh%2BwCaz7I%3D&Expires=1702607643
Tasmania,8/09/2020,reviews,archived,27183053,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-09-08/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=ZfpXyan%2FCci0Np4M7NUHUfIWKZs%3D&Expires=1702607644
Tasmania,8/09/2020,listingssummary,archived,235877,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-09-08/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=sRnLDBsjYYXfdDL5oS41ZRwLjNU%3D&Expires=1702607644
Tasmania,17/08/2020,listings,archived,3542965,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-08-17/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=Rsc8nteOT7rHmFTcBTHJPMe3Brc%3D&Expires=1702607644
Tasmania,17/08/2020,calendar,archived,4818051,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-08-17/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=5VLVRsEWfse8wAYz1NSEh2LsuVo%3D&Expires=1702607645
Tasmania,17/08/2020,reviews,archived,27225973,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-08-17/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=jFUgopAAfu2ZNTrjVVBhdJwItXY%3D&Expires=1702607645
Tasmania,17/08/2020,listingssummary,archived,237211,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-08-17/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=Sr4r10TBLCaifdyRdpiFeCDJ8yo%3D&Expires=1702607645
Tasmania,9/07/2020,listings,archived,5516209,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-07-09/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=cZyY95AA8U8Uks1VPyNkNTZs6N0%3D&Expires=1702607646
Tasmania,9/07/2020,calendar,archived,4987195,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-07-09/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=qahkp6dS7xJcIpZDt%2FIShsBAbe0%3D&Expires=1702607647
Tasmania,9/07/2020,reviews,archived,27569153,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-07-09/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=rKSSI0qbDm%2BVpu72HKC5MqRmSQI%3D&Expires=1702607647
Tasmania,9/07/2020,listingssummary,archived,241429,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-07-09/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=5O431%2BpYtLoeMr83vGeova05wrU%3D&Expires=1702607647
Tasmania,9/06/2020,listings,archived,5545989,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-06-09/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=wVUgCnxub%2By5CNpRumaVdgH5HP0%3D&Expires=1702607647
Tasmania,9/06/2020,calendar,archived,4933658,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-06-09/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=FycNbXFsYcniORg%2BE7NDGafZnOk%3D&Expires=1702607648
Tasmania,9/06/2020,reviews,archived,27812077,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-06-09/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=NFlJBX69wXp2ZOJcCngvN3qrpGY%3D&Expires=1702607648
Tasmania,9/06/2020,listingssummary,archived,242977,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-06-09/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=ahZkM%2FAIM5TnDIbDuapHpTiWFx8%3D&Expires=1702607648
Tasmania,7/05/2020,listings,archived,5603475,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-05-07/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=6cjmuWimoP%2BbepJRuCsRhhx7S6c%3D&Expires=1702607649
Tasmania,7/05/2020,calendar,archived,5082634,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-05-07/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=USmZK8SAWRYxKCZfjUTMZ1cFlV8%3D&Expires=1702607649
Tasmania,7/05/2020,reviews,archived,28271879,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-05-07/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=rGkEVriSVi1eS%2BJWWwjVx7l60RM%3D&Expires=1702607650
Tasmania,7/05/2020,listingssummary,archived,245504,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-05-07/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=5%2FwiGxWZC3aL8c1YgC%2FrO%2BpElyk%3D&Expires=1702607650
Tasmania,15/04/2020,listings,archived,5657728,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-04-15/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=NF8yFD4aWsLr9gcDWhX97Yjua1k%3D&Expires=1702607650
Tasmania,15/04/2020,calendar,archived,5153556,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-04-15/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=Z4HAai4j7alpCTTTZizG70v041k%3D&Expires=1702607651
Tasmania,15/04/2020,reviews,archived,28791146,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-04-15/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=ecYglTNOO8XI57LvaAbAAqqj4%2Fw%3D&Expires=1702607651
Tasmania,15/04/2020,listingssummary,archived,247635,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-04-15/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=VxMjtTfOpBuybvO02r0RAKz1RfQ%3D&Expires=1702607651
Tasmania,15/03/2020,listings,archived,6006236,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-03-15/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=JK4P4QicFM3Myx%2FWU3sL9MaJpWM%3D&Expires=1702607651
Tasmania,15/03/2020,calendar,archived,5575360,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-03-15/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=7VemW3xEymrauRiV9gaRymAQHw4%3D&Expires=1702607652
Tasmania,15/03/2020,reviews,archived,30167240,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-03-15/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=qJqMCKLlR%2FwpJqGDvBVJLEpqhFQ%3D&Expires=1702607652
Tasmania,15/03/2020,listingssummary,archived,263065,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-03-15/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=HFoKTxea5yD5kThfd9nWdFrp%2BBQ%3D&Expires=1702607653
Tasmania,14/02/2020,listings,archived,5991013,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-02-14/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=KGbaPBLC4gDCj5DoLgWoHW3LAOA%3D&Expires=1702607653
Tasmania,14/02/2020,calendar,archived,5516497,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-02-14/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=IOD1kcJNPU4tCQF4g4u%2FODu7BD0%3D&Expires=1702607654
Tasmania,14/02/2020,reviews,archived,29506662,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-02-14/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=6vURG3z7eXVCeg4JF8xNbS5sHg0%3D&Expires=1702607654
Tasmania,14/02/2020,listingssummary,archived,261753,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-02-14/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=DTwwiYi032WXueW5qF1ek%2Fzkc3Q%3D&Expires=1702607654
Tasmania,4/01/2020,listings,archived,5854212,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-01-04/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=ob0JP7HBshbOLzuyqnX2dYy1mFI%3D&Expires=1702607654
Tasmania,4/01/2020,calendar,archived,5496194,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-01-04/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=xw0ZHDFcR1l1ewNHdtwti2SpcRc%3D&Expires=1702607655
Tasmania,4/01/2020,reviews,archived,27309745,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-01-04/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=bbh13WgJIvI9vBfR3l%2FHo0ZUzG4%3D&Expires=1702607655
Tasmania,4/01/2020,listingssummary,archived,255577,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2020-01-04/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=DIC7gcLhdBtdIfPEC%2F13Kb%2F8JYA%3D&Expires=1702607655
Tasmania,7/12/2019,listings,archived,5677021,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-12-07/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=valhzl1qDG9Mva6WZj7fT2BNrWk%3D&Expires=1702607655
Tasmania,7/12/2019,calendar,archived,5351187,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-12-07/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=4TTZx%2Fvwe8L6EMxmRnUyhBuIUcI%3D&Expires=1702607656
Tasmania,7/12/2019,reviews,archived,26311731,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-12-07/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=WAEkAfn4JMkugU0uJC0mpOZvolo%3D&Expires=1702607656
Tasmania,7/12/2019,listingssummary,archived,247329,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-12-07/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=y2SWagJieSwJprnuOGXMFmJJtQo%3D&Expires=1702607656
Tasmania,1/11/2019,listings,archived,5972365,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-11-01/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=qr3LDT%2BydWEnGicJzvlfwaCMlTY%3D&Expires=1702607657
Tasmania,1/11/2019,calendar,archived,5603546,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-11-01/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=ueLoJBK482e7WkX5M%2BOT2QHlqg0%3D&Expires=1702607657
Tasmania,1/11/2019,reviews,archived,26421212,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-11-01/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=QpQsPbPaOYy6ashwoDOm3YaAJXc%3D&Expires=1702607657
Tasmania,1/11/2019,listingssummary,archived,265468,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-11-01/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=Q7CyvpDMqwKTTzmzSTwWr3sSnkE%3D&Expires=1702607657
Tasmania,14/10/2019,listings,archived,5889283,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-10-14/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=EZQidsFnys79FJYVvK7ib57UOv4%3D&Expires=1702607657
Tasmania,14/10/2019,calendar,archived,5550950,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-10-14/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=lEH4gRkyCsTaKrLs4ADQBkJIO%2FE%3D&Expires=1702607658
Tasmania,14/10/2019,reviews,archived,25966260,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-10-14/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=odteCBaa2D%2B2hSLA4lBCuAZ1ULs%3D&Expires=1702607658
Tasmania,14/10/2019,listingssummary,archived,262109,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-10-14/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=YPw8oT609Rz9%2BkIA8krv2Em7dew%3D&Expires=1702607658
Tasmania,14/09/2019,listings,archived,5824148,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-09-14/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=u4cRrieTVQV6z7kJDaHrWOe%2FSYw%3D&Expires=1702607658
Tasmania,14/09/2019,calendar,archived,5668458,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-09-14/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=7C8Y1qUBHw9Y5n1RhGKVhiVrQQE%3D&Expires=1702607659
Tasmania,14/09/2019,reviews,archived,25342625,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-09-14/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=%2FJxQsFyNMGPKVbD5ZKg0OWiDBx0%3D&Expires=1702607659
Tasmania,14/09/2019,listingssummary,archived,261227,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-09-14/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=Zd5jTq%2F4Ng1Ob6DwDYlLevzIrSo%3D&Expires=1702607659
Tasmania,8/08/2019,listings,archived,5779948,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-08-08/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=X3p1EYhshSfkY0t%2BPljF%2BD8Z2tk%3D&Expires=1702607659
Tasmania,8/08/2019,calendar,archived,5607988,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-08-08/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=u8BTRco7wJNBnbcAFiDDUuTN2uI%3D&Expires=1702607660
Tasmania,8/08/2019,reviews,archived,25046161,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-08-08/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=mXuuhpmybzO1plpFEO%2BgBtMxzBs%3D&Expires=1702607660
Tasmania,8/08/2019,listingssummary,archived,261176,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-08-08/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=7WvS2WgFXUU5gKVE7%2B2SklIEn2w%3D&Expires=1702607660
Tasmania,8/07/2019,listings,archived,5723660,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-07-08/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=z3IUv8nff%2Fty6budZ2Wtn3qEEKQ%3D&Expires=1702607660
Tasmania,8/07/2019,calendar,archived,5663757,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-07-08/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=rLaIpRzCvxbg2dC5rhDLLNrL5fQ%3D&Expires=1702607660
Tasmania,8/07/2019,reviews,archived,24634371,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-07-08/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=zacu%2BBakd73XEKEYI4KsqDaLcEo%3D&Expires=1702607661
Tasmania,8/07/2019,listingssummary,archived,258323,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-07-08/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=le9LZA0OqoD505pNglWLBbz0z0k%3D&Expires=1702607661
Tasmania,3/06/2019,listings,archived,5762293,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-06-03/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=MCfDAxPUlpFOGLSAZ0KL%2F0OKGMI%3D&Expires=1702607663
Tasmania,3/06/2019,calendar,archived,5562928,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-06-03/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=YRQNSC3krHgy7RrKpyldeDSYq6k%3D&Expires=1702607663
Tasmania,3/06/2019,reviews,archived,24440681,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-06-03/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=TpPtlQtwUJ6UCCOrLbWpMWm2to4%3D&Expires=1702607663
Tasmania,3/06/2019,listingssummary,archived,259772,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-06-03/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=KEupuaRE1mqD1Eyz6dnkQdddkiY%3D&Expires=1702607663
Tasmania,5/05/2019,listings,archived,5727459,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-05-05/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=oLKEXzLFEg%2B8kuEvZVv9UY2KojA%3D&Expires=1702607664
Tasmania,5/05/2019,calendar,archived,5460488,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-05-05/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=arrb5HSJ8YL58UopF4UbWsdzfZY%3D&Expires=1702607665
Tasmania,5/05/2019,reviews,archived,24298043,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-05-05/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=TAZl5glAPhmPiwuXS%2BpwzBHTRxg%3D&Expires=1702607665
Tasmania,5/05/2019,listingssummary,archived,256401,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-05-05/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=eWC1M3BHvJdo6eyjnzHtJpuUnlk%3D&Expires=1702607665
Tasmania,5/04/2019,listings,archived,5663547,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-04-05/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=TxLxejumjHA%2Fln9edXdHYCDG9NU%3D&Expires=1702607665
Tasmania,5/04/2019,calendar,archived,5390472,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-04-05/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=84d5stwG1SWJDEy0Is66VLDCnUU%3D&Expires=1702607666
Tasmania,5/04/2019,reviews,archived,23549776,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-04-05/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=F5xSwlX83DLTaUhZYN5AcvHWXIk%3D&Expires=1702607666
Tasmania,5/04/2019,listingssummary,archived,254758,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-04-05/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=9QXE%2FwRp3imiNg9jMKKDNnCw8Yc%3D&Expires=1702607666
Tasmania,6/03/2019,listings,archived,5575086,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-03-06/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=Mh2VXk6k0LibUAgk%2FuQDKGyS61o%3D&Expires=1702607666
Tasmania,6/03/2019,calendar,archived,5342937,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-03-06/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=3WTiAaYTqNnWUFSz19EIQECFcHg%3D&Expires=1702607667
Tasmania,6/03/2019,reviews,archived,22855886,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-03-06/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=2Nsh%2BVxcPMAuNeUVx7TCUlYAyqQ%3D&Expires=1702607667
Tasmania,6/03/2019,listingssummary,archived,249845,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-03-06/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=Y3Bn2xWtK%2Fj8amHb3NDykWAtNDY%3D&Expires=1702607667
Tasmania,2/02/2019,listings,archived,5643636,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-02-02/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=BDwNebtTuWhBQ6boqCj%2Bk2muSYU%3D&Expires=1702607667
Tasmania,2/02/2019,calendar,archived,5382485,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-02-02/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=KPWof7cGgRoL8T2S%2B%2FY%2Fq61Djnc%3D&Expires=1702607667
Tasmania,2/02/2019,reviews,archived,21978882,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-02-02/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=KXI3bd97qpPbBLV2e8WbXhfA60o%3D&Expires=1702607667
Tasmania,2/02/2019,listingssummary,archived,305496,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-02-02/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=1o%2F1y1jalW2ULuubM96oaR%2B5z7I%3D&Expires=1702607668
Tasmania,11/01/2019,listings,archived,5642078,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-01-11/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=aDxSDwD1ZzDgMzLDvs9muACsL9A%3D&Expires=1702607668
Tasmania,11/01/2019,calendar,archived,5418722,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-01-11/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=5OEZMJrnzeItlCWB6noX2olIpes%3D&Expires=1702607669
Tasmania,11/01/2019,reviews,archived,21273370,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-01-11/data/reviews.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=hi7P%2F8dDEpHuv2hzsN1gZCiyh54%3D&Expires=1702607669
Tasmania,11/01/2019,listingssummary,archived,305839,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2019-01-11/visualisations/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=nz%2F5nTzLAhel50X6fIQhePrxaBs%3D&Expires=1702607669
Tasmania,21/12/2018,listings,archived,5566425,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2018-12-21/data/listings.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=vyrGAsMzUJQzH%2B81jt9hgTEQzWw%3D&Expires=1702607669
Tasmania,21/12/2018,calendar,archived,5519702,https://s3.amazonaws.com/research.insideairbnb.com/data/australia/tas/tasmania/2018-12-21/data/calendar.csv.gz?AWSAccessKeyId=AKIAJQ2BTK7Y7AUEG7AA&Signature=IdjRPV6Y3EGuXe7dpOjiRLskfkQ%3D&Expires=1702607670
