Month,Sex,Group,Reason for seeking assistance,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
AUG21,Female,Interpersonal,Interpersonal Relationships,8030.0,13215.0,3881.0,2884.0,1520.0,770.0,664.0,1036.0,31949.0
AUG21,Female,Interpersonal,Time out from family/other situation,1378.0,1324.0,860.0,486.0,50.0,228.0,147.0,165.0,4638.0
AUG21,Female,Interpersonal,Relationship/family breakdown,3667.0,3736.0,1638.0,1128.0,362.0,397.0,436.0,200.0,11551.0
AUG21,Female,Interpersonal,Sexual abuse,283.0,448.0,143.0,199.0,56.0,36.0,20.0,25.0,1210.0
AUG21,Female,Interpersonal,Family and domestic violence,5852.0,11169.0,2738.0,2321.0,1161.0,413.0,481.0,856.0,24951.0
AUG21,Female,Interpersonal,Non-family violence,269.0,435.0,151.0,99.0,15.0,67.0,43.0,37.0,1116.0
AUG21,Female,Health,Health,3619.0,4419.0,1745.0,1065.0,895.0,571.0,394.0,187.0,12884.0
AUG21,Female,Health,Mental health issues,2978.0,3493.0,1235.0,688.0,717.0,481.0,303.0,53.0,9938.0
AUG21,Female,Health,Medical issues,964.0,1485.0,725.0,339.0,254.0,202.0,122.0,95.0,4186.0
AUG21,Female,Health,Problematic drug or substance use,694.0,1060.0,272.0,279.0,162.0,62.0,85.0,29.0,2642.0
AUG21,Female,Health,Problematic alcohol use,226.0,291.0,147.0,164.0,60.0,30.0,30.0,54.0,1001.0
AUG21,Female,Other,Other,4088.0,4854.0,2603.0,1578.0,743.0,584.0,490.0,570.0,15500.0
AUG21,Female,Other,Transition from custodial arrangements,179.0,334.0,52.0,46.0,43.0,26.0,20.0,13.0,713.0
AUG21,Female,Other,Transition from foster care and child safety residential placements,49.0,90.0,57.0,21.0,8.0,3.0,6.0,22.0,256.0
AUG21,Female,Other,Transition from other care arrangements,136.0,163.0,46.0,44.0,14.0,21.0,17.0,22.0,463.0
AUG21,Female,Other,Discrimination including racial discrimination,75.0,64.0,30.0,17.0,27.0,0.0,21.0,1.0,235.0
AUG21,Female,Other,Itinerant,282.0,434.0,178.0,114.0,181.0,71.0,8.0,28.0,1295.0
AUG21,Female,Other,Unable to return home due to environmental reasons,258.0,257.0,101.0,108.0,90.0,34.0,42.0,15.0,905.0
AUG21,Female,Other,Disengagement with school or other education and training,349.0,250.0,84.0,58.0,165.0,9.0,10.0,22.0,947.0
AUG21,Female,Other,Lack of family and/or community support,2820.0,3135.0,1943.0,1017.0,312.0,419.0,360.0,291.0,10292.0
AUG21,Female,Other,Other (not elsewhere classified),910.0,1148.0,570.0,421.0,104.0,86.0,96.0,230.0,3565.0
AUG21,Female,COVID,COVID-19,350.0,1339.0,171.0,89.0,57.0,0.0,44.0,4.0,2054.0
AUG21,Female,Not stated,Not stated,86.0,91.0,8.0,6.0,0.0,2.0,2.0,172.0,366.0
AUG21,Female,Total,Total Clients,14567.0,20891.0,8136.0,4494.0,3798.0,1515.0,1060.0,2097.0,56459.0
AUG21,Male,Accommodation,Accommodation,5441.0,7962.0,3602.0,1194.0,1682.0,865.0,436.0,539.0,21694.0
AUG21,Male,Accommodation,Housing crisis (e.g. eviction),3462.0,4982.0,2218.0,586.0,1129.0,462.0,288.0,181.0,13296.0
AUG21,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2163.0,4394.0,1845.0,657.0,575.0,453.0,233.0,332.0,10643.0
AUG21,Male,Accommodation,Previous accommodation ended,1445.0,2484.0,1054.0,414.0,123.0,379.0,175.0,126.0,6196.0
AUG21,Male,Financial,Financial,4534.0,7281.0,3077.0,1102.0,743.0,604.0,438.0,379.0,18143.0
AUG21,Male,Financial,Financial difficulties,3142.0,5675.0,2320.0,757.0,328.0,385.0,298.0,247.0,13139.0
AUG21,Male,Financial,Housing affordability stress,2926.0,4486.0,1848.0,666.0,289.0,452.0,289.0,228.0,11178.0
AUG21,Male,Financial,Employment difficulties,543.0,824.0,255.0,127.0,73.0,36.0,73.0,82.0,2013.0
AUG21,Male,Financial,Unemployment,1152.0,1845.0,759.0,417.0,306.0,127.0,155.0,139.0,4897.0
AUG21,Male,Financial,Problematic gambling,49.0,30.0,21.0,6.0,10.0,2.0,3.0,4.0,125.0
AUG21,Male,Interpersonal,Interpersonal Relationships,3565.0,4867.0,1816.0,936.0,468.0,467.0,348.0,347.0,12808.0
AUG21,Male,Interpersonal,Time out from family/other situation,746.0,868.0,491.0,224.0,24.0,199.0,70.0,99.0,2721.0
AUG21,Male,Interpersonal,Relationship/family breakdown,1937.0,2176.0,945.0,430.0,188.0,306.0,280.0,97.0,6357.0
AUG21,Male,Interpersonal,Sexual abuse,65.0,119.0,28.0,15.0,8.0,3.0,6.0,5.0,249.0
AUG21,Male,Interpersonal,Family and domestic violence,2028.0,3077.0,966.0,573.0,270.0,142.0,192.0,232.0,7477.0
AUG21,Male,Interpersonal,Non-family violence,128.0,286.0,72.0,28.0,9.0,30.0,22.0,18.0,593.0
AUG21,Male,Health,Health,2488.0,3774.0,1287.0,725.0,710.0,477.0,264.0,202.0,9923.0
AUG21,Male,Health,Mental health issues,1888.0,2754.0,798.0,405.0,478.0,362.0,183.0,73.0,6938.0
AUG21,Male,Health,Medical issues,777.0,1326.0,565.0,236.0,245.0,164.0,98.0,95.0,3504.0
AUG21,Male,Health,Problematic drug or substance use,675.0,1323.0,274.0,226.0,191.0,81.0,80.0,30.0,2880.0
AUG21,Male,Health,Problematic alcohol use,319.0,484.0,166.0,176.0,115.0,54.0,44.0,68.0,1426.0
AUG21,Male,Other,Other,2857.0,4574.0,1896.0,1006.0,619.0,535.0,397.0,385.0,12260.0
AUG21,Male,Other,Transition from custodial arrangements,341.0,1057.0,114.0,63.0,164.0,79.0,26.0,42.0,1885.0
AUG21,Male,Other,Transition from foster care and child safety residential placements,39.0,81.0,32.0,14.0,4.0,2.0,3.0,12.0,187.0
AUG21,Male,Other,Transition from other care arrangements,130.0,155.0,47.0,31.0,5.0,39.0,19.0,15.0,441.0
AUG21,Male,Other,Discrimination including racial discrimination,52.0,68.0,16.0,6.0,25.0,5.0,13.0,0.0,185.0
AUG21,Male,Other,Itinerant,336.0,690.0,179.0,125.0,146.0,112.0,13.0,39.0,1640.0
AUG21,Male,Other,Unable to return home due to environmental reasons,154.0,184.0,49.0,42.0,39.0,33.0,26.0,12.0,539.0
AUG21,Male,Other,Disengagement with school or other education and training,197.0,184.0,54.0,72.0,95.0,14.0,12.0,9.0,637.0
AUG21,Male,Other,Lack of family and/or community support,1603.0,2401.0,1282.0,552.0,211.0,320.0,205.0,180.0,6751.0
AUG21,Male,Other,Other (not elsewhere classified),628.0,853.0,432.0,279.0,64.0,63.0,143.0,132.0,2592.0
AUG21,Male,COVID,COVID-19,243.0,1667.0,122.0,49.0,53.0,3.0,17.0,6.0,2160.0
AUG21,Male,Not stated,Not stated,97.0,80.0,5.0,5.0,0.0,1.0,4.0,250.0,442.0
AUG21,Male,Total,Total Clients,9488.0,13261.0,5676.0,2380.0,2327.0,1213.0,776.0,1310.0,36379.0
AUG21,Total,Accommodation,Accommodation,13107.0,17226.0,8483.0,3003.0,4178.0,1923.0,1061.0,1280.0,50199.0
AUG21,Total,Accommodation,Housing crisis (e.g. eviction),8421.0,10727.0,5295.0,1602.0,2873.0,1080.0,638.0,499.0,31109.0
AUG21,Total,Accommodation,Inadequate or inappropriate dwelling conditions,5036.0,9187.0,4338.0,1602.0,1306.0,974.0,566.0,776.0,23764.0
AUG21,Total,Accommodation,Previous accommodation ended,3420.0,5232.0,2546.0,1005.0,347.0,801.0,424.0,262.0,14026.0
AUG21,Total,Financial,Financial,10814.0,16575.0,7343.0,2830.0,1698.0,1353.0,1088.0,851.0,42512.0
AUG21,Total,Financial,Financial difficulties,7596.0,13075.0,5526.0,1959.0,814.0,861.0,769.0,528.0,31097.0
AUG21,Total,Financial,Housing affordability stress,6904.0,10207.0,4551.0,1642.0,683.0,1022.0,720.0,507.0,26225.0
AUG21,Total,Financial,Employment difficulties,1167.0,1615.0,576.0,247.0,162.0,57.0,142.0,118.0,4084.0
AUG21,Total,Financial,Unemployment,2440.0,3701.0,1710.0,969.0,599.0,218.0,346.0,252.0,10230.0
AUG21,Total,Financial,Problematic gambling,72.0,51.0,43.0,9.0,16.0,4.0,11.0,11.0,217.0
AUG21,Total,Interpersonal,Interpersonal Relationships,11595.0,18082.0,5697.0,3820.0,1988.0,1237.0,1012.0,1383.0,44757.0
AUG21,Total,Interpersonal,Time out from family/other situation,2124.0,2192.0,1351.0,710.0,74.0,427.0,217.0,264.0,7359.0
AUG21,Total,Interpersonal,Relationship/family breakdown,5604.0,5912.0,2583.0,1558.0,550.0,703.0,716.0,297.0,17908.0
AUG21,Total,Interpersonal,Sexual abuse,348.0,567.0,171.0,214.0,64.0,39.0,26.0,30.0,1459.0
AUG21,Total,Interpersonal,Family and domestic violence,7880.0,14246.0,3704.0,2894.0,1431.0,555.0,673.0,1088.0,32428.0
AUG21,Total,Interpersonal,Non-family violence,397.0,721.0,223.0,127.0,24.0,97.0,65.0,55.0,1709.0
AUG21,Total,Health,Health,6107.0,8193.0,3032.0,1790.0,1605.0,1048.0,658.0,389.0,22807.0
AUG21,Total,Health,Mental health issues,4866.0,6247.0,2033.0,1093.0,1195.0,843.0,486.0,126.0,16876.0
AUG21,Total,Health,Medical issues,1741.0,2811.0,1290.0,575.0,499.0,366.0,220.0,190.0,7690.0
AUG21,Total,Health,Problematic drug or substance use,1369.0,2383.0,546.0,505.0,353.0,143.0,165.0,59.0,5522.0
AUG21,Total,Health,Problematic alcohol use,545.0,775.0,313.0,340.0,175.0,84.0,74.0,122.0,2427.0
AUG21,Total,Other,Other,6945.0,9428.0,4499.0,2584.0,1362.0,1119.0,887.0,955.0,27760.0
AUG21,Total,Other,Transition from custodial arrangements,520.0,1391.0,166.0,109.0,207.0,105.0,46.0,55.0,2598.0
AUG21,Total,Other,Transition from foster care and child safety residential placements,88.0,171.0,89.0,35.0,12.0,5.0,9.0,34.0,443.0
AUG21,Total,Other,Transition from other care arrangements,266.0,318.0,93.0,75.0,19.0,60.0,36.0,37.0,904.0
AUG21,Total,Other,Discrimination including racial discrimination,127.0,132.0,46.0,23.0,52.0,5.0,34.0,1.0,420.0
AUG21,Total,Other,Itinerant,618.0,1124.0,357.0,239.0,327.0,183.0,21.0,67.0,2935.0
AUG21,Total,Other,Unable to return home due to environmental reasons,412.0,441.0,150.0,150.0,129.0,67.0,68.0,27.0,1444.0
AUG21,Total,Other,Disengagement with school or other education and training,546.0,434.0,138.0,130.0,260.0,23.0,22.0,31.0,1584.0
AUG21,Total,Other,Lack of family and/or community support,4423.0,5536.0,3225.0,1569.0,523.0,739.0,565.0,471.0,17043.0
AUG21,Total,Other,Other (not elsewhere classified),1538.0,2001.0,1002.0,700.0,168.0,149.0,239.0,362.0,6157.0
AUG21,Total,COVID,COVID-19,593.0,3006.0,293.0,138.0,110.0,3.0,61.0,10.0,4214.0
AUG21,Total,Not stated,Not stated,183.0,171.0,13.0,11.0,0.0,3.0,6.0,422.0,808.0
AUG21,Total,Total,Total Clients,24055.0,34152.0,13812.0,6874.0,6125.0,2728.0,1836.0,3407.0,92838.0
JUL21,Female,Accommodation,Accommodation,7686.0,9233.0,4885.0,1802.0,2129.0,1042.0,637.0,735.0,28116.0
JUL21,Female,Accommodation,Housing crisis (e.g. eviction),4967.0,5699.0,3098.0,979.0,1480.0,606.0,361.0,304.0,17478.0
JUL21,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2928.0,4811.0,2501.0,916.0,628.0,526.0,330.0,446.0,13076.0
JUL21,Female,Accommodation,Previous accommodation ended,1968.0,2784.0,1507.0,578.0,196.0,426.0,245.0,136.0,7838.0
JUL21,Female,Financial,Financial,6385.0,9575.0,4220.0,1688.0,811.0,731.0,667.0,466.0,24523.0
JUL21,Female,Financial,Financial difficulties,4504.0,7715.0,3166.0,1163.0,424.0,465.0,482.0,273.0,18178.0
JUL21,Female,Financial,Housing affordability stress,4067.0,5758.0,2730.0,929.0,320.0,557.0,449.0,274.0,15079.0
JUL21,Female,Financial,Employment difficulties,634.0,778.0,295.0,122.0,88.0,17.0,73.0,43.0,2050.0
JUL21,Female,Financial,Unemployment,1333.0,1920.0,910.0,522.0,253.0,81.0,191.0,116.0,5323.0
JUL21,Female,Financial,Problematic gambling,27.0,24.0,22.0,2.0,6.0,2.0,7.0,8.0,98.0
JUL21,Female,Interpersonal,Interpersonal Relationships,8153.0,13372.0,3880.0,2906.0,1143.0,760.0,683.0,1109.0,31955.0
JUL21,Female,Interpersonal,Time out from family/other situation,1447.0,1371.0,820.0,489.0,29.0,224.0,163.0,174.0,4717.0
JUL21,Female,Interpersonal,Relationship/family breakdown,3716.0,3737.0,1690.0,1102.0,305.0,393.0,447.0,206.0,11586.0
JUL21,Female,Interpersonal,Sexual abuse,287.0,463.0,138.0,212.0,55.0,34.0,22.0,19.0,1230.0
JUL21,Female,Interpersonal,Family and domestic violence,5887.0,11344.0,2754.0,2342.0,855.0,406.0,493.0,923.0,24958.0
JUL21,Female,Interpersonal,Non-family violence,278.0,412.0,153.0,106.0,12.0,70.0,46.0,31.0,1108.0
JUL21,Female,Health,Health,3606.0,4559.0,1777.0,1054.0,743.0,556.0,401.0,180.0,12864.0
JUL21,Female,Health,Mental health issues,2996.0,3602.0,1216.0,650.0,591.0,458.0,307.0,55.0,9865.0
JUL21,Female,Health,Medical issues,936.0,1559.0,757.0,343.0,216.0,190.0,130.0,95.0,4226.0
JUL21,Female,Health,Problematic drug or substance use,682.0,1084.0,277.0,264.0,138.0,61.0,90.0,26.0,2620.0
JUL21,Female,Health,Problematic alcohol use,237.0,293.0,155.0,164.0,50.0,27.0,33.0,46.0,1004.0
JUL21,Female,Other,Other,4138.0,4946.0,2555.0,1548.0,655.0,586.0,478.0,545.0,15439.0
JUL21,Female,Other,Transition from custodial arrangements,177.0,334.0,53.0,47.0,47.0,31.0,21.0,13.0,723.0
JUL21,Female,Other,Transition from foster care and child safety residential placements,44.0,90.0,42.0,19.0,9.0,4.0,7.0,24.0,239.0
JUL21,Female,Other,Transition from other care arrangements,132.0,157.0,49.0,44.0,12.0,22.0,17.0,21.0,454.0
JUL21,Female,Other,Discrimination including racial discrimination,76.0,70.0,28.0,14.0,26.0,0.0,21.0,1.0,236.0
JUL21,Female,Other,Itinerant,279.0,484.0,175.0,116.0,170.0,75.0,10.0,30.0,1339.0
JUL21,Female,Other,Unable to return home due to environmental reasons,271.0,252.0,91.0,110.0,69.0,28.0,43.0,13.0,877.0
JUL21,Female,Other,Disengagement with school or other education and training,389.0,246.0,80.0,63.0,151.0,10.0,11.0,25.0,975.0
JUL21,Female,Other,Lack of family and/or community support,2853.0,3156.0,1881.0,1028.0,257.0,426.0,353.0,275.0,10220.0
JUL21,Female,Other,Other (not elsewhere classified),907.0,1186.0,612.0,383.0,85.0,77.0,94.0,214.0,3557.0
JUL21,Female,COVID,COVID-19,311.0,1211.0,169.0,110.0,63.0,0.0,43.0,6.0,1913.0
JUL21,Female,Not stated,Not stated,87.0,83.0,8.0,9.0,0.0,0.0,2.0,200.0,387.0
JUL21,Female,Total,Total Clients,14758.0,21136.0,8090.0,4500.0,3136.0,1484.0,1062.0,2184.0,56244.0
JUL21,Male,Accommodation,Accommodation,5427.0,7788.0,3624.0,1221.0,1523.0,863.0,434.0,542.0,21395.0
JUL21,Male,Accommodation,Housing crisis (e.g. eviction),3457.0,4878.0,2238.0,587.0,1038.0,464.0,287.0,173.0,13110.0
JUL21,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2185.0,4251.0,1865.0,687.0,497.0,462.0,244.0,340.0,10523.0
JUL21,Male,Accommodation,Previous accommodation ended,1424.0,2447.0,1061.0,412.0,108.0,376.0,164.0,121.0,6111.0
JUL21,Male,Financial,Financial,4598.0,7317.0,2987.0,1095.0,623.0,606.0,422.0,377.0,18012.0
JUL21,Male,Financial,Financial difficulties,3175.0,5794.0,2238.0,758.0,265.0,387.0,291.0,244.0,13141.0
JUL21,Male,Financial,Housing affordability stress,2894.0,4455.0,1853.0,662.0,223.0,449.0,277.0,225.0,11035.0
JUL21,Male,Financial,Employment difficulties,558.0,842.0,244.0,141.0,64.0,37.0,75.0,85.0,2046.0
JUL21,Male,Financial,Unemployment,1164.0,1823.0,686.0,424.0,281.0,107.0,158.0,141.0,4781.0
JUL21,Male,Financial,Problematic gambling,59.0,35.0,20.0,4.0,7.0,2.0,3.0,4.0,134.0
JUL21,Male,Interpersonal,Interpersonal Relationships,3599.0,4852.0,1801.0,929.0,384.0,448.0,344.0,331.0,12682.0
JUL21,Male,Interpersonal,Time out from family/other situation,768.0,900.0,479.0,232.0,21.0,192.0,67.0,85.0,2744.0
JUL21,Male,Interpersonal,Relationship/family breakdown,1976.0,2130.0,935.0,440.0,154.0,287.0,276.0,85.0,6281.0
JUL21,Male,Interpersonal,Sexual abuse,58.0,119.0,25.0,13.0,8.0,3.0,4.0,5.0,235.0
JUL21,Male,Interpersonal,Family and domestic violence,2025.0,3073.0,988.0,543.0,218.0,137.0,189.0,226.0,7395.0
JUL21,Male,Interpersonal,Non-family violence,143.0,287.0,69.0,27.0,6.0,29.0,22.0,11.0,594.0
JUL21,Male,Health,Health,2493.0,3734.0,1262.0,754.0,588.0,490.0,262.0,195.0,9772.0
JUL21,Male,Health,Mental health issues,1879.0,2713.0,768.0,412.0,388.0,366.0,184.0,71.0,6779.0
JUL21,Male,Health,Medical issues,790.0,1336.0,570.0,266.0,202.0,170.0,104.0,91.0,3527.0
JUL21,Male,Health,Problematic drug or substance use,676.0,1300.0,270.0,232.0,171.0,81.0,86.0,28.0,2844.0
JUL21,Male,Health,Problematic alcohol use,319.0,472.0,177.0,171.0,107.0,56.0,42.0,67.0,1411.0
JUL21,Male,Other,Other,2960.0,4428.0,1852.0,1012.0,535.0,534.0,390.0,351.0,12057.0
JUL21,Male,Other,Transition from custodial arrangements,363.0,935.0,120.0,66.0,151.0,74.0,28.0,43.0,1780.0
JUL21,Male,Other,Transition from foster care and child safety residential placements,35.0,70.0,31.0,14.0,6.0,3.0,3.0,9.0,171.0
JUL21,Male,Other,Transition from other care arrangements,132.0,157.0,41.0,34.0,8.0,42.0,19.0,13.0,446.0
JUL21,Male,Other,Discrimination including racial discrimination,54.0,71.0,11.0,5.0,22.0,5.0,12.0,0.0,180.0
JUL21,Male,Other,Itinerant,351.0,763.0,165.0,130.0,134.0,106.0,18.0,37.0,1704.0
JUL21,Male,Other,Unable to return home due to environmental reasons,156.0,174.0,44.0,41.0,26.0,27.0,22.0,10.0,500.0
JUL21,Male,Other,Disengagement with school or other education and training,231.0,174.0,58.0,73.0,94.0,12.0,13.0,6.0,661.0
JUL21,Male,Other,Lack of family and/or community support,1654.0,2311.0,1227.0,583.0,170.0,327.0,206.0,164.0,6640.0
JUL21,Male,Other,Other (not elsewhere classified),628.0,862.0,447.0,254.0,48.0,63.0,142.0,119.0,2562.0
JUL21,Male,COVID,COVID-19,227.0,1399.0,99.0,42.0,72.0,1.0,15.0,7.0,1862.0
JUL21,Male,Not stated,Not stated,103.0,84.0,4.0,9.0,0.0,1.0,4.0,274.0,479.0
JUL21,Male,Total,Total Clients,9587.0,13029.0,5597.0,2350.0,2089.0,1187.0,756.0,1309.0,35857.0
JUL21,Total,Accommodation,Accommodation,13113.0,17021.0,8509.0,3023.0,3652.0,1905.0,1071.0,1277.0,49511.0
JUL21,Total,Accommodation,Housing crisis (e.g. eviction),8424.0,10577.0,5336.0,1566.0,2518.0,1070.0,648.0,477.0,30588.0
JUL21,Total,Accommodation,Inadequate or inappropriate dwelling conditions,5113.0,9062.0,4366.0,1603.0,1125.0,988.0,574.0,786.0,23599.0
JUL21,Total,Accommodation,Previous accommodation ended,3392.0,5231.0,2568.0,990.0,304.0,802.0,409.0,257.0,13949.0
JUL21,Total,Financial,Financial,10983.0,16892.0,7207.0,2783.0,1434.0,1337.0,1089.0,843.0,42535.0
JUL21,Total,Financial,Financial difficulties,7679.0,13509.0,5404.0,1921.0,689.0,852.0,773.0,517.0,31319.0
JUL21,Total,Financial,Housing affordability stress,6961.0,10213.0,4583.0,1591.0,543.0,1006.0,726.0,499.0,26114.0
JUL21,Total,Financial,Employment difficulties,1192.0,1620.0,539.0,263.0,152.0,54.0,148.0,128.0,4096.0
JUL21,Total,Financial,Unemployment,2497.0,3743.0,1596.0,946.0,534.0,188.0,349.0,257.0,10104.0
JUL21,Total,Financial,Problematic gambling,86.0,59.0,42.0,6.0,13.0,4.0,10.0,12.0,232.0
JUL21,Total,Interpersonal,Interpersonal Relationships,11752.0,18224.0,5681.0,3835.0,1527.0,1208.0,1027.0,1440.0,44637.0
JUL21,Total,Interpersonal,Time out from family/other situation,2215.0,2271.0,1299.0,721.0,50.0,416.0,230.0,259.0,7461.0
JUL21,Total,Interpersonal,Relationship/family breakdown,5692.0,5867.0,2625.0,1542.0,459.0,680.0,723.0,291.0,17867.0
JUL21,Total,Interpersonal,Sexual abuse,345.0,582.0,163.0,225.0,63.0,37.0,26.0,24.0,1465.0
JUL21,Total,Interpersonal,Family and domestic violence,7912.0,14417.0,3742.0,2885.0,1073.0,543.0,682.0,1149.0,32353.0
JUL21,Total,Interpersonal,Non-family violence,421.0,699.0,222.0,133.0,18.0,99.0,68.0,42.0,1702.0
JUL21,Total,Health,Health,6099.0,8293.0,3039.0,1808.0,1331.0,1046.0,663.0,375.0,22636.0
JUL21,Total,Health,Mental health issues,4875.0,6315.0,1984.0,1062.0,979.0,824.0,491.0,126.0,16644.0
JUL21,Total,Health,Medical issues,1726.0,2895.0,1327.0,609.0,418.0,360.0,234.0,186.0,7753.0
JUL21,Total,Health,Problematic drug or substance use,1358.0,2384.0,547.0,496.0,309.0,142.0,176.0,54.0,5464.0
JUL21,Total,Health,Problematic alcohol use,556.0,765.0,332.0,335.0,157.0,83.0,75.0,113.0,2415.0
JUL21,Total,Other,Other,7098.0,9374.0,4407.0,2560.0,1190.0,1120.0,868.0,896.0,27496.0
JUL21,Total,Other,Transition from custodial arrangements,540.0,1269.0,173.0,113.0,198.0,105.0,49.0,56.0,2503.0
JUL21,Total,Other,Transition from foster care and child safety residential placements,79.0,160.0,73.0,33.0,15.0,7.0,10.0,33.0,410.0
JUL21,Total,Other,Transition from other care arrangements,264.0,314.0,90.0,78.0,20.0,64.0,36.0,34.0,900.0
JUL21,Total,Other,Discrimination including racial discrimination,130.0,141.0,39.0,19.0,48.0,5.0,33.0,1.0,416.0
JUL21,Total,Other,Itinerant,630.0,1247.0,340.0,246.0,304.0,181.0,28.0,67.0,3043.0
JUL21,Total,Other,Unable to return home due to environmental reasons,427.0,426.0,135.0,151.0,95.0,55.0,65.0,23.0,1377.0
JUL21,Total,Other,Disengagement with school or other education and training,620.0,420.0,138.0,136.0,245.0,22.0,24.0,31.0,1636.0
JUL21,Total,Other,Lack of family and/or community support,4507.0,5467.0,3108.0,1611.0,427.0,753.0,559.0,439.0,16860.0
JUL21,Total,Other,Other (not elsewhere classified),1535.0,2048.0,1059.0,637.0,133.0,140.0,236.0,333.0,6119.0
JUL21,Total,COVID,COVID-19,538.0,2610.0,268.0,152.0,135.0,1.0,58.0,13.0,3775.0
JUL21,Total,Not stated,Not stated,190.0,167.0,12.0,18.0,0.0,1.0,6.0,474.0,866.0
JUL21,Total,Total,Total Clients,24345.0,34165.0,13687.0,6850.0,5225.0,2671.0,1818.0,3493.0,92101.0
JUN21,Female,Accommodation,Accommodation,7673.0,9196.0,4858.0,1804.0,2563.0,1051.0,637.0,686.0,28432.0
JUN21,Female,Accommodation,Housing crisis (e.g. eviction),4881.0,5670.0,3053.0,998.0,1725.0,612.0,353.0,304.0,17585.0
JUN21,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2973.0,4754.0,2475.0,906.0,873.0,532.0,325.0,398.0,13222.0
JUN21,Female,Accommodation,Previous accommodation ended,1946.0,2830.0,1489.0,563.0,319.0,442.0,239.0,147.0,7974.0
JUN21,Female,Financial,Financial,6439.0,9527.0,4304.0,1730.0,939.0,741.0,654.0,448.0,24762.0
JUN21,Female,Financial,Financial difficulties,4526.0,7665.0,3259.0,1215.0,566.0,490.0,480.0,289.0,18476.0
JUN21,Female,Financial,Housing affordability stress,4073.0,5707.0,2733.0,966.0,289.0,563.0,444.0,242.0,15009.0
JUN21,Female,Financial,Employment difficulties,622.0,835.0,304.0,130.0,72.0,16.0,73.0,44.0,2096.0
JUN21,Female,Financial,Unemployment,1297.0,1873.0,933.0,539.0,311.0,71.0,181.0,120.0,5321.0
JUN21,Female,Financial,Problematic gambling,25.0,28.0,19.0,2.0,5.0,2.0,6.0,7.0,94.0
JUN21,Female,Interpersonal,Interpersonal Relationships,8279.0,13411.0,3932.0,2988.0,1752.0,787.0,665.0,1109.0,32871.0
