DATE,MONTH,AGE GROUP,MEASURE,VALUE
2022-11-30,Nov22,50 to 54,per 10k,
2022-11-30,Nov22,55 to 59,per 10k,
2022-11-30,Nov22,60 to 64,per 10k,
2022-11-30,Nov22,65+,per 10k,
2017-10-31,Oct17,0 to 4,per 10k,
2017-10-31,Oct17,10 to 14,per 10k,
2017-10-31,Oct17,15 to 19,per 10k,
2017-10-31,Oct17,20 to 24,per 10k,
2017-10-31,Oct17,25 to 29,per 10k,
2017-10-31,Oct17,30 to 34,per 10k,
2017-10-31,Oct17,35 to 39,per 10k,
2017-10-31,Oct17,40 to 44,per 10k,
2017-10-31,Oct17,45 to 49,per 10k,
2017-10-31,Oct17,5 to 9,per 10k,
2017-10-31,Oct17,50 to 54,per 10k,
2017-10-31,Oct17,55 to 59,per 10k,
2017-10-31,Oct17,60 to 64,per 10k,
2017-10-31,Oct17,65+,per 10k,
2018-10-31,Oct18,0 to 4,per 10k,
2018-10-31,Oct18,10 to 14,per 10k,
2018-10-31,Oct18,15 to 19,per 10k,
2018-10-31,Oct18,20 to 24,per 10k,
2018-10-31,Oct18,25 to 29,per 10k,
2018-10-31,Oct18,30 to 34,per 10k,
2018-10-31,Oct18,35 to 39,per 10k,
2018-10-31,Oct18,40 to 44,per 10k,
2018-10-31,Oct18,45 to 49,per 10k,
2018-10-31,Oct18,5 to 9,per 10k,
2018-10-31,Oct18,50 to 54,per 10k,
2018-10-31,Oct18,55 to 59,per 10k,
2018-10-31,Oct18,60 to 64,per 10k,
2018-10-31,Oct18,65+,per 10k,
2019-10-31,Oct19,0 to 4,per 10k,
2019-10-31,Oct19,10 to 14,per 10k,
2019-10-31,Oct19,15 to 19,per 10k,
2019-10-31,Oct19,20 to 24,per 10k,
2019-10-31,Oct19,25 to 29,per 10k,
2019-10-31,Oct19,30 to 34,per 10k,
2019-10-31,Oct19,35 to 39,per 10k,
2019-10-31,Oct19,40 to 44,per 10k,
2019-10-31,Oct19,45 to 49,per 10k,
2019-10-31,Oct19,5 to 9,per 10k,
2019-10-31,Oct19,50 to 54,per 10k,
2019-10-31,Oct19,55 to 59,per 10k,
2019-10-31,Oct19,60 to 64,per 10k,
2019-10-31,Oct19,65+,per 10k,
2020-10-31,Oct20,0 to 4,per 10k,
2020-10-31,Oct20,10 to 14,per 10k,
2020-10-31,Oct20,15 to 19,per 10k,
2020-10-31,Oct20,20 to 24,per 10k,
2020-10-31,Oct20,25 to 29,per 10k,
2020-10-31,Oct20,30 to 34,per 10k,
2020-10-31,Oct20,35 to 39,per 10k,
2020-10-31,Oct20,40 to 44,per 10k,
2020-10-31,Oct20,45 to 49,per 10k,
2020-10-31,Oct20,5 to 9,per 10k,
2020-10-31,Oct20,50 to 54,per 10k,
2020-10-31,Oct20,55 to 59,per 10k,
2020-10-31,Oct20,60 to 64,per 10k,
2020-10-31,Oct20,65+,per 10k,
2021-10-31,Oct21,0 to 4,per 10k,
2021-10-31,Oct21,10 to 14,per 10k,
2021-10-31,Oct21,15 to 19,per 10k,
2021-10-31,Oct21,20 to 24,per 10k,
2021-10-31,Oct21,25 to 29,per 10k,
2021-10-31,Oct21,30 to 34,per 10k,
2021-10-31,Oct21,35 to 39,per 10k,
2021-10-31,Oct21,40 to 44,per 10k,
2021-10-31,Oct21,45 to 49,per 10k,
2021-10-31,Oct21,5 to 9,per 10k,
2021-10-31,Oct21,50 to 54,per 10k,
2021-10-31,Oct21,55 to 59,per 10k,
2021-10-31,Oct21,60 to 64,per 10k,
2021-10-31,Oct21,65+,per 10k,
2022-10-31,Oct22,0 to 4,per 10k,
2022-10-31,Oct22,10 to 14,per 10k,
2022-10-31,Oct22,15 to 19,per 10k,
2022-10-31,Oct22,20 to 24,per 10k,
2022-10-31,Oct22,25 to 29,per 10k,
2022-10-31,Oct22,30 to 34,per 10k,
2022-10-31,Oct22,35 to 39,per 10k,
2022-10-31,Oct22,40 to 44,per 10k,
2022-10-31,Oct22,45 to 49,per 10k,
2022-10-31,Oct22,5 to 9,per 10k,
2022-10-31,Oct22,50 to 54,per 10k,
2022-10-31,Oct22,55 to 59,per 10k,
2022-10-31,Oct22,60 to 64,per 10k,
2022-10-31,Oct22,65+,per 10k,
2017-09-30,Sep17,0 to 4,per 10k,30.102832193944963
2017-09-30,Sep17,10 to 14,per 10k,20.327512846735605
2017-09-30,Sep17,15 to 19,per 10k,38.722795293691036
2017-09-30,Sep17,20 to 24,per 10k,31.63704111643603
2017-09-30,Sep17,25 to 29,per 10k,25.165562913907284
2017-09-30,Sep17,30 to 34,per 10k,28.75321773762689
2017-09-30,Sep17,35 to 39,per 10k,32.74906235990071
2017-09-30,Sep17,40 to 44,per 10k,28.90106587130933
2017-09-30,Sep17,45 to 49,per 10k,24.67137394993162
2017-09-30,Sep17,5 to 9,per 10k,23.572413873384125
2017-09-30,Sep17,50 to 54,per 10k,18.037212342779668
2017-09-30,Sep17,55 to 59,per 10k,11.31981351086894
2017-09-30,Sep17,60 to 64,per 10k,6.7375081472584935
2017-09-30,Sep17,65+,per 10k,4.238990399933506
2018-09-30,Sep18,0 to 4,per 10k,30.663707887835386
2018-09-30,Sep18,10 to 14,per 10k,22.64426588750913
2018-09-30,Sep18,15 to 19,per 10k,37.97509299692706
2018-09-30,Sep18,20 to 24,per 10k,33.048338386505364
2018-09-30,Sep18,25 to 29,per 10k,27.356145753544578
2018-09-30,Sep18,30 to 34,per 10k,28.888964415593243
2018-09-30,Sep18,35 to 39,per 10k,33.01393452148283
2018-09-30,Sep18,40 to 44,per 10k,29.74809797736129
2018-09-30,Sep18,45 to 49,per 10k,22.58393235836845
2018-09-30,Sep18,5 to 9,per 10k,23.432282430969764
2018-09-30,Sep18,50 to 54,per 10k,17.77390862760034
2018-09-30,Sep18,55 to 59,per 10k,11.496838369448401
2018-09-30,Sep18,60 to 64,per 10k,8.503583653110953
2018-09-30,Sep18,65+,per 10k,4.566791987935173
2019-09-30,Sep19,0 to 4,per 10k,34.76212199079554
2019-09-30,Sep19,10 to 14,per 10k,25.742153366554092
2019-09-30,Sep19,15 to 19,per 10k,40.773277425495515
2019-09-30,Sep19,20 to 24,per 10k,32.57713462854984
2019-09-30,Sep19,25 to 29,per 10k,26.60669601849799
2019-09-30,Sep19,30 to 34,per 10k,31.60507232326366
2019-09-30,Sep19,35 to 39,per 10k,31.102295961290388
2019-09-30,Sep19,40 to 44,per 10k,30.28631196625404
2019-09-30,Sep19,45 to 49,per 10k,26.631304988967816
2019-09-30,Sep19,5 to 9,per 10k,25.935910998873837
2019-09-30,Sep19,50 to 54,per 10k,19.948194241819753
2019-09-30,Sep19,55 to 59,per 10k,13.342391470662038
2019-09-30,Sep19,60 to 64,per 10k,9.00763570349635
2019-09-30,Sep19,65+,per 10k,4.172199919608831
2020-09-30,Sep20,0 to 4,per 10k,30.98526169200418
2020-09-30,Sep20,10 to 14,per 10k,22.91232180098849
2020-09-30,Sep20,15 to 19,per 10k,42.0411990992083
2020-09-30,Sep20,20 to 24,per 10k,34.78332519172027
2020-09-30,Sep20,25 to 29,per 10k,29.789719626168225
2020-09-30,Sep20,30 to 34,per 10k,30.328201363803196
2020-09-30,Sep20,35 to 39,per 10k,32.1676257931238
2020-09-30,Sep20,40 to 44,per 10k,29.786203751147248
2020-09-30,Sep20,45 to 49,per 10k,26.127575020720926
2020-09-30,Sep20,5 to 9,per 10k,23.78074490513001
2020-09-30,Sep20,50 to 54,per 10k,20.18274985604523
2020-09-30,Sep20,55 to 59,per 10k,13.992985490535217
2020-09-30,Sep20,60 to 64,per 10k,9.781415310909273
2020-09-30,Sep20,65+,per 10k,4.543081949465463
2021-09-30,Sep21,0 to 4,per 10k,35.31003144525188
2021-09-30,Sep21,10 to 14,per 10k,27.742425257329135
2021-09-30,Sep21,15 to 19,per 10k,39.98790916762176
2021-09-30,Sep21,20 to 24,per 10k,38.00637642523912
2021-09-30,Sep21,25 to 29,per 10k,31.520839979022153
2021-09-30,Sep21,30 to 34,per 10k,33.547760650564385
2021-09-30,Sep21,35 to 39,per 10k,34.75268074989095
2021-09-30,Sep21,40 to 44,per 10k,34.48802741579901
2021-09-30,Sep21,45 to 49,per 10k,26.187305814469596
2021-09-30,Sep21,5 to 9,per 10k,26.679116921229905
2021-09-30,Sep21,50 to 54,per 10k,23.28210146272333
2021-09-30,Sep21,55 to 59,per 10k,15.77023249145779
2021-09-30,Sep21,60 to 64,per 10k,11.234130978278515
2021-09-30,Sep21,65+,per 10k,5.139840711242822
2022-09-30,Sep22,0 to 4,per 10k,35.27025835464244
2022-09-30,Sep22,10 to 14,per 10k,23.4302039643463
2022-09-30,Sep22,15 to 19,per 10k,35.77308604910174
2022-09-30,Sep22,20 to 24,per 10k,36.94692259169145
2022-09-30,Sep22,25 to 29,per 10k,30.39121983698279
2022-09-30,Sep22,30 to 34,per 10k,32.42318330522028
2022-09-30,Sep22,35 to 39,per 10k,30.952772363260607
2022-09-30,Sep22,40 to 44,per 10k,30.984833739274986
2022-09-30,Sep22,45 to 49,per 10k,26.39146019616339
2022-09-30,Sep22,5 to 9,per 10k,29.10245386599643
2022-09-30,Sep22,50 to 54,per 10k,22.7619678158907
2022-09-30,Sep22,55 to 59,per 10k,15.897396054338017
2022-09-30,Sep22,60 to 64,per 10k,9.787783067135294
2022-09-30,Sep22,65+,per 10k,5.299902946924939
2018-04-30,Apr18,0 to 4,proportion of national,0.06130268199233716
2018-04-30,Apr18,10 to 14,proportion of national,0.06129786086643897
2018-04-30,Apr18,15 to 19,proportion of national,0.06326635754765585
2018-04-30,Apr18,20 to 24,proportion of national,0.05354590434304563
2018-04-30,Apr18,25 to 29,proportion of national,0.0717670011148272
2018-04-30,Apr18,30 to 34,proportion of national,0.07495195387572069
2018-04-30,Apr18,35 to 39,proportion of national,0.07297927143382804
2018-04-30,Apr18,40 to 44,proportion of national,0.07673928320449754
2018-04-30,Apr18,45 to 49,proportion of national,0.06701114161149685
2018-04-30,Apr18,5 to 9,proportion of national,0.07480940279542567
2018-04-30,Apr18,50 to 54,proportion of national,0.06904761904761905
2018-04-30,Apr18,55 to 59,proportion of national,0.07253886010362694
2018-04-30,Apr18,60 to 64,proportion of national,0.06466250709018719
2018-04-30,Apr18,65+,proportion of national,0.06527303754266212
2019-04-30,Apr19,0 to 4,proportion of national,0.07484457197513152
2019-04-30,Apr19,10 to 14,proportion of national,0.07066844030595278
2019-04-30,Apr19,15 to 19,proportion of national,0.06253131576310252
2019-04-30,Apr19,20 to 24,proportion of national,0.06129744506361055
2019-04-30,Apr19,25 to 29,proportion of national,0.07532826537664132
2019-04-30,Apr19,30 to 34,proportion of national,0.08320839580209895
2019-04-30,Apr19,35 to 39,proportion of national,0.08266733266733267
2019-04-30,Apr19,40 to 44,proportion of national,0.08077566964285714
2019-04-30,Apr19,45 to 49,proportion of national,0.07876657613037226
2019-04-30,Apr19,5 to 9,proportion of national,0.07352079671939074
2019-04-30,Apr19,50 to 54,proportion of national,0.0766016713091922
2019-04-30,Apr19,55 to 59,proportion of national,0.07908799429996438
2019-04-30,Apr19,60 to 64,proportion of national,0.07722439843312814
2019-04-30,Apr19,65+,proportion of national,0.07404255319148936
2020-04-30,Apr20,0 to 4,proportion of national,0.05838681263369825
2020-04-30,Apr20,10 to 14,proportion of national,0.06124585587157564
2020-04-30,Apr20,15 to 19,proportion of national,0.0631810561609388
2020-04-30,Apr20,20 to 24,proportion of national,0.05820783936772402
2020-04-30,Apr20,25 to 29,proportion of national,0.058354721059030126
2020-04-30,Apr20,30 to 34,proportion of national,0.07077425021960096
2020-04-30,Apr20,35 to 39,proportion of national,0.06831449509377717
2020-04-30,Apr20,40 to 44,proportion of national,0.06674129005176997
2020-04-30,Apr20,45 to 49,proportion of national,0.06908797417271993
2020-04-30,Apr20,5 to 9,proportion of national,0.05488086087624904
2020-04-30,Apr20,50 to 54,proportion of national,0.06508744742085455
2020-04-30,Apr20,55 to 59,proportion of national,0.05929428883230266
2020-04-30,Apr20,60 to 64,proportion of national,0.07225433526011561
2020-04-30,Apr20,65+,proportion of national,0.058223544411389716
2021-04-30,Apr21,0 to 4,proportion of national,0.0723293768545994
2021-04-30,Apr21,10 to 14,proportion of national,0.07232955452658471
2021-04-30,Apr21,15 to 19,proportion of national,0.07083541770885443
2021-04-30,Apr21,20 to 24,proportion of national,0.06266721547643549
2021-04-30,Apr21,25 to 29,proportion of national,0.07745933384972889
2021-04-30,Apr21,30 to 34,proportion of national,0.07923330484678305
2021-04-30,Apr21,35 to 39,proportion of national,0.08609505837952589
2021-04-30,Apr21,40 to 44,proportion of national,0.08025272214007259
2021-04-30,Apr21,45 to 49,proportion of national,0.07050063371356147
2021-04-30,Apr21,5 to 9,proportion of national,0.06428049671292914
2021-04-30,Apr21,50 to 54,proportion of national,0.08645833333333333
2021-04-30,Apr21,55 to 59,proportion of national,0.07861842105263157
2021-04-30,Apr21,60 to 64,proportion of national,0.08511749347258486
2021-04-30,Apr21,65+,proportion of national,0.07440811724915446
2022-04-30,Apr22,0 to 4,proportion of national,0.06889352818371608
2022-04-30,Apr22,10 to 14,proportion of national,0.06139909411172622
2022-04-30,Apr22,15 to 19,proportion of national,0.05793805501407841
2022-04-30,Apr22,20 to 24,proportion of national,0.06384143670608848
2022-04-30,Apr22,25 to 29,proportion of national,0.07554154099259665
2022-04-30,Apr22,30 to 34,proportion of national,0.07663430420711974
2022-04-30,Apr22,35 to 39,proportion of national,0.08245656961096158
2022-04-30,Apr22,40 to 44,proportion of national,0.07924993156309883
2022-04-30,Apr22,45 to 49,proportion of national,0.08141447368421052
2022-04-30,Apr22,5 to 9,proportion of national,0.060557653209410395
2022-04-30,Apr22,50 to 54,proportion of national,0.08290924512298559
2022-04-30,Apr22,55 to 59,proportion of national,0.07433102081268583
2022-04-30,Apr22,60 to 64,proportion of national,0.07109737248840804
2022-04-30,Apr22,65+,proportion of national,0.08770090845562543
2023-04-30,Apr23,0 to 4,proportion of national,0.0810149407521896
2023-04-30,Apr23,10 to 14,proportion of national,0.07190435525192143
2023-04-30,Apr23,15 to 19,proportion of national,0.06129275925326427
2023-04-30,Apr23,20 to 24,proportion of national,0.06242600365945539
2023-04-30,Apr23,25 to 29,proportion of national,0.07611759967780911
2023-04-30,Apr23,30 to 34,proportion of national,0.08331251561329003
2023-04-30,Apr23,35 to 39,proportion of national,0.08597723419714216
2023-04-30,Apr23,40 to 44,proportion of national,0.08660194174757281
2023-04-30,Apr23,45 to 49,proportion of national,0.0872762148337596
2023-04-30,Apr23,5 to 9,proportion of national,0.07123405475132578
2023-04-30,Apr23,50 to 54,proportion of national,0.09249902837155072
2023-04-30,Apr23,55 to 59,proportion of national,0.08871688002381661
2023-04-30,Apr23,60 to 64,proportion of national,0.08239531742458352
2023-04-30,Apr23,65+,proportion of national,0.07728264256777813
2017-08-31,Aug17,0 to 4,proportion of national,0.07525362784127392
2017-08-31,Aug17,10 to 14,proportion of national,0.06770833333333333
2017-08-31,Aug17,15 to 19,proportion of national,0.06077233668081582
2017-08-31,Aug17,20 to 24,proportion of national,0.0610946583305912
2017-08-31,Aug17,25 to 29,proportion of national,0.07651677373304783
2017-08-31,Aug17,30 to 34,proportion of national,0.07628437986507525
2017-08-31,Aug17,35 to 39,proportion of national,0.07778928294071964
2017-08-31,Aug17,40 to 44,proportion of national,0.0795146324054247
2017-08-31,Aug17,45 to 49,proportion of national,0.07672413793103448
2017-08-31,Aug17,5 to 9,proportion of national,0.07046598473778211
2017-08-31,Aug17,50 to 54,proportion of national,0.07451862965741435
2017-08-31,Aug17,55 to 59,proportion of national,0.07318022576878162
2017-08-31,Aug17,60 to 64,proportion of national,0.06084818684695759
2017-08-31,Aug17,65+,proportion of national,0.06824925816023739
2018-08-31,Aug18,0 to 4,proportion of national,0.06854985997808352
2018-08-31,Aug18,10 to 14,proportion of national,0.0681307279958499
2018-08-31,Aug18,15 to 19,proportion of national,0.06185155626496409
2018-08-31,Aug18,20 to 24,proportion of national,0.05901885175664096
2018-08-31,Aug18,25 to 29,proportion of national,0.07084910762574365
2018-08-31,Aug18,30 to 34,proportion of national,0.07596386308690672
2018-08-31,Aug18,35 to 39,proportion of national,0.0738643358365136
2018-08-31,Aug18,40 to 44,proportion of national,0.07701967350355797
2018-08-31,Aug18,45 to 49,proportion of national,0.07137116219257354
2018-08-31,Aug18,5 to 9,proportion of national,0.07093292212798766
2018-08-31,Aug18,50 to 54,proportion of national,0.06800654358494976
2018-08-31,Aug18,55 to 59,proportion of national,0.07064641469445426
2018-08-31,Aug18,60 to 64,proportion of national,0.0764294049008168
2018-08-31,Aug18,65+,proportion of national,0.0785744954916273
2019-08-31,Aug19,0 to 4,proportion of national,0.075496849248667
2019-08-31,Aug19,10 to 14,proportion of national,0.07665847665847667
2019-08-31,Aug19,15 to 19,proportion of national,0.06656069938406517
2019-08-31,Aug19,20 to 24,proportion of national,0.06189676877885019
2019-08-31,Aug19,25 to 29,proportion of national,0.07070985527222605
2019-08-31,Aug19,30 to 34,proportion of national,0.08181126331811263
2019-08-31,Aug19,35 to 39,proportion of national,0.07841250751653638
2019-08-31,Aug19,40 to 44,proportion of national,0.07825719120135363
2019-08-31,Aug19,45 to 49,proportion of national,0.07849393746011486
2019-08-31,Aug19,5 to 9,proportion of national,0.0808613160668574
2019-08-31,Aug19,50 to 54,proportion of national,0.07794895378247874
2019-08-31,Aug19,55 to 59,proportion of national,0.07952146375791697
2019-08-31,Aug19,60 to 64,proportion of national,0.08383233532934131
2019-08-31,Aug19,65+,proportion of national,0.0732899022801303
2020-08-31,Aug20,0 to 4,proportion of national,0.0683508591946653
2020-08-31,Aug20,10 to 14,proportion of national,0.06796296296296296
2020-08-31,Aug20,15 to 19,proportion of national,0.06530102942705625
2020-08-31,Aug20,20 to 24,proportion of national,0.05871941697032795
2020-08-31,Aug20,25 to 29,proportion of national,0.06945917285259809
2020-08-31,Aug20,30 to 34,proportion of national,0.07298271789133408
2020-08-31,Aug20,35 to 39,proportion of national,0.07679365460882105
2020-08-31,Aug20,40 to 44,proportion of national,0.0688360450563204
2020-08-31,Aug20,45 to 49,proportion of national,0.07198443579766536
2020-08-31,Aug20,5 to 9,proportion of national,0.06345698500394634
2020-08-31,Aug20,50 to 54,proportion of national,0.06843853820598006
2020-08-31,Aug20,55 to 59,proportion of national,0.07636986301369864
2020-08-31,Aug20,60 to 64,proportion of national,0.0746023038946791
2020-08-31,Aug20,65+,proportion of national,0.08322663252240717
2021-08-31,Aug21,0 to 4,proportion of national,0.07420539445358997
2021-08-31,Aug21,10 to 14,proportion of national,0.07412985274431058
2021-08-31,Aug21,15 to 19,proportion of national,0.06512820512820512
2021-08-31,Aug21,20 to 24,proportion of national,0.06320890905341307
2021-08-31,Aug21,25 to 29,proportion of national,0.07064208833353952
2021-08-31,Aug21,30 to 34,proportion of national,0.08121226470936427
2021-08-31,Aug21,35 to 39,proportion of national,0.08181195801004108
2021-08-31,Aug21,40 to 44,proportion of national,0.08
2021-08-31,Aug21,45 to 49,proportion of national,0.07232415902140672
2021-08-31,Aug21,5 to 9,proportion of national,0.06435571156940179
2021-08-31,Aug21,50 to 54,proportion of national,0.08282705548805185
2021-08-31,Aug21,55 to 59,proportion of national,0.08527375707992448
2021-08-31,Aug21,60 to 64,proportion of national,0.08138957816377171
2021-08-31,Aug21,65+,proportion of national,0.08318264014466546
2022-08-31,Aug22,0 to 4,proportion of national,0.07863894139886578
2022-08-31,Aug22,10 to 14,proportion of national,0.0720965822139092
2022-08-31,Aug22,15 to 19,proportion of national,0.06434764441658831
2022-08-31,Aug22,20 to 24,proportion of national,0.06226596769016797
2022-08-31,Aug22,25 to 29,proportion of national,0.07157950343370312
2022-08-31,Aug22,30 to 34,proportion of national,0.0782567391046194
2022-08-31,Aug22,35 to 39,proportion of national,0.0799812360736484
2022-08-31,Aug22,40 to 44,proportion of national,0.0795526750540094
2022-08-31,Aug22,45 to 49,proportion of national,0.0777585392727845
2022-08-31,Aug22,5 to 9,proportion of national,0.07873665480427046
2022-08-31,Aug22,50 to 54,proportion of national,0.08136180034622043
2022-08-31,Aug22,55 to 59,proportion of national,0.07811080835603997
2022-08-31,Aug22,60 to 64,proportion of national,0.07678410117434507
2022-08-31,Aug22,65+,proportion of national,0.08136566687938736
2017-12-31,Dec17,0 to 4,proportion of national,0.07090399252236614
2017-12-31,Dec17,10 to 14,proportion of national,0.06968641114982578
2017-12-31,Dec17,15 to 19,proportion of national,0.061404452091622756
2017-12-31,Dec17,20 to 24,proportion of national,0.05789230413681534
2017-12-31,Dec17,25 to 29,proportion of national,0.074839095943721
2017-12-31,Dec17,30 to 34,proportion of national,0.07406406271117719
2017-12-31,Dec17,35 to 39,proportion of national,0.08094546414895022
2017-12-31,Dec17,40 to 44,proportion of national,0.07703703703703704
2017-12-31,Dec17,45 to 49,proportion of national,0.07752768846016435
2017-12-31,Dec17,5 to 9,proportion of national,0.07991251682368775
2017-12-31,Dec17,50 to 54,proportion of national,0.07117255504352278
2017-12-31,Dec17,55 to 59,proportion of national,0.07134071340713408
2017-12-31,Dec17,60 to 64,proportion of national,0.07203907203907203
2017-12-31,Dec17,65+,proportion of national,0.06884057971014493
2018-12-31,Dec18,0 to 4,proportion of national,0.07215734480639213
2018-12-31,Dec18,10 to 14,proportion of national,0.07083990881991933
2018-12-31,Dec18,15 to 19,proportion of national,0.06425452276980662
2018-12-31,Dec18,20 to 24,proportion of national,0.061331841074426414
2018-12-31,Dec18,25 to 29,proportion of national,0.07473563875392969
2018-12-31,Dec18,30 to 34,proportion of national,0.08104902477596204
2018-12-31,Dec18,35 to 39,proportion of national,0.08305084745762711
2018-12-31,Dec18,40 to 44,proportion of national,0.07621589561091341
2018-12-31,Dec18,45 to 49,proportion of national,0.0768446106766406
2018-12-31,Dec18,5 to 9,proportion of national,0.07424698795180723
2018-12-31,Dec18,50 to 54,proportion of national,0.07091672844082036
2018-12-31,Dec18,55 to 59,proportion of national,0.07816610296880872
2018-12-31,Dec18,60 to 64,proportion of national,0.08460133901399879
2018-12-31,Dec18,65+,proportion of national,0.07675628794449263
2019-12-31,Dec19,0 to 4,proportion of national,0.07230711889675737
2019-12-31,Dec19,10 to 14,proportion of national,0.06886277106439331
2019-12-31,Dec19,15 to 19,proportion of national,0.06422113685960719
2019-12-31,Dec19,20 to 24,proportion of national,0.06178738190900206
2019-12-31,Dec19,25 to 29,proportion of national,0.07615986584684181
2019-12-31,Dec19,30 to 34,proportion of national,0.08608673205988643
2019-12-31,Dec19,35 to 39,proportion of national,0.07944401938281051
2019-12-31,Dec19,40 to 44,proportion of national,0.0782317871164752
2019-12-31,Dec19,45 to 49,proportion of national,0.07608163265306123
2019-12-31,Dec19,5 to 9,proportion of national,0.07259666819501757
2019-12-31,Dec19,50 to 54,proportion of national,0.07623215108245049
2019-12-31,Dec19,55 to 59,proportion of national,0.0728036401820091
2019-12-31,Dec19,60 to 64,proportion of national,0.07574901074053138
2019-12-31,Dec19,65+,proportion of national,0.07019027484143764
