DATE,MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2022-02-28,Feb22,Financial,Unemployment,population,5516229.0
2022-02-28,Feb22,Health,Health,population,5516229.0
2022-02-28,Feb22,Health,Medical issues,population,5516229.0
2022-02-28,Feb22,Health,Mental health issues,population,5516229.0
2022-02-28,Feb22,Health,Problematic alcohol use,population,5516229.0
2022-02-28,Feb22,Health,Problematic drug or substance use,population,5516229.0
2022-02-28,Feb22,Interpersonal,Family and domestic violence,population,5516229.0
2022-02-28,Feb22,Interpersonal,Interpersonal relationships,population,5516229.0
2022-02-28,Feb22,Interpersonal,Non-family violence,population,5516229.0
2022-02-28,Feb22,Interpersonal,Relationship/family breakdown,population,5516229.0
2022-02-28,Feb22,Interpersonal,Sexual abuse,population,5516229.0
2022-02-28,Feb22,Interpersonal,Time out from family/other situation,population,5516229.0
2022-02-28,Feb22,Not stated,Not stated,population,5516229.0
2022-02-28,Feb22,Other,Discrimination including racial discrimination,population,5516229.0
2022-02-28,Feb22,Other,Disengagement with school or other education and training,population,5516229.0
2022-02-28,Feb22,Other,Itinerant,population,5516229.0
2022-02-28,Feb22,Other,Lack of family and/or community support,population,5516229.0
2022-02-28,Feb22,Other,Other,population,5516229.0
2022-02-28,Feb22,Other,Other (not elsewhere classified),population,5516229.0
2022-02-28,Feb22,Other,Transition from custodial arrangements,population,5516229.0
2022-02-28,Feb22,Other,Transition from foster care and child safety residential placements,population,5516229.0
2022-02-28,Feb22,Other,Transition from other care arrangements,population,5516229.0
2022-02-28,Feb22,Other,Unable to return home due to environmental reasons,population,5516229.0
2022-02-28,Feb22,Total,Total clients,population,5516229.0
2023-02-28,Feb23,Accommodation,Accommodation,population,5639980.0
2023-02-28,Feb23,Accommodation,Housing crisis (e.g. eviction),population,5639980.0
2023-02-28,Feb23,Accommodation,Inadequate or inappropriate dwelling conditions,population,5639980.0
2023-02-28,Feb23,Accommodation,Previous accommodation ended,population,5639980.0
2023-02-28,Feb23,Covid,Covid-19,population,5639980.0
2023-02-28,Feb23,Financial,Financial,population,5639980.0
2023-02-28,Feb23,Health,Health,population,5639980.0
2023-02-28,Feb23,Health,Medical issues,population,5639980.0
2023-02-28,Feb23,Health,Mental health issues,population,5639980.0
2023-02-28,Feb23,Health,Problematic alcohol use,population,5639980.0
2023-02-28,Feb23,Health,Problematic drug or substance use,population,5639980.0
2023-02-28,Feb23,Interpersonal,Family and domestic violence,population,5639980.0
2023-02-28,Feb23,Interpersonal,Interpersonal relationships,population,5639980.0
2023-02-28,Feb23,Interpersonal,Non-family violence,population,5639980.0
2023-02-28,Feb23,Interpersonal,Relationship/family breakdown,population,5639980.0
2023-02-28,Feb23,Interpersonal,Sexual abuse,population,5639980.0
2023-02-28,Feb23,Interpersonal,Time out from family/other situation,population,5639980.0
2023-02-28,Feb23,Not stated,Not stated,population,5639980.0
2023-02-28,Feb23,Other,Other,population,5639980.0
2023-02-28,Feb23,Total,Total clients,population,5639980.0
2018-01-31,Jan18,Accommodation,Accommodation,population,5194066.0
2018-01-31,Jan18,Accommodation,Housing crisis (e.g. eviction),population,5194066.0
2018-01-31,Jan18,Accommodation,Inadequate or inappropriate dwelling conditions,population,5194066.0
2018-01-31,Jan18,Accommodation,Previous accommodation ended,population,5194066.0
2018-01-31,Jan18,Financial,Employment difficulties,population,5194066.0
2018-01-31,Jan18,Financial,Financial,population,5194066.0
2018-01-31,Jan18,Financial,Financial difficulties,population,5194066.0
2018-01-31,Jan18,Financial,Housing affordability stress,population,5194066.0
2018-01-31,Jan18,Financial,Problematic gambling,population,5194066.0
2018-01-31,Jan18,Financial,Unemployment,population,5194066.0
2018-01-31,Jan18,Health,Health,population,5194066.0
2018-01-31,Jan18,Health,Medical issues,population,5194066.0
2018-01-31,Jan18,Health,Mental health issues,population,5194066.0
2018-01-31,Jan18,Health,Problematic alcohol use,population,5194066.0
2018-01-31,Jan18,Health,Problematic drug or substance use,population,5194066.0
2018-01-31,Jan18,Interpersonal,Family and domestic violence,population,5194066.0
2018-01-31,Jan18,Interpersonal,Interpersonal relationships,population,5194066.0
2018-01-31,Jan18,Interpersonal,Non-family violence,population,5194066.0
2018-01-31,Jan18,Interpersonal,Relationship/family breakdown,population,5194066.0
2018-01-31,Jan18,Interpersonal,Sexual abuse,population,5194066.0
2018-01-31,Jan18,Interpersonal,Time out from family/other situation,population,5194066.0
2018-01-31,Jan18,Not stated,Not stated,population,5194066.0
2018-01-31,Jan18,Other,Discrimination including racial discrimination,population,5194066.0
2018-01-31,Jan18,Other,Disengagement with school or other education and training,population,5194066.0
2018-01-31,Jan18,Other,Itinerant,population,5194066.0
2018-01-31,Jan18,Other,Lack of family and/or community support,population,5194066.0
2018-01-31,Jan18,Other,Other,population,5194066.0
2018-01-31,Jan18,Other,Other (not elsewhere classified),population,5194066.0
2018-01-31,Jan18,Other,Transition from custodial arrangements,population,5194066.0
2018-01-31,Jan18,Other,Transition from foster care and child safety residential placements,population,5194066.0
2018-01-31,Jan18,Other,Transition from other care arrangements,population,5194066.0
2018-01-31,Jan18,Other,Unable to return home due to environmental reasons,population,5194066.0
2018-01-31,Jan18,Total,Total clients,population,5194066.0
2019-01-31,Jan19,Accommodation,Accommodation,population,5264525.0
2019-01-31,Jan19,Accommodation,Housing crisis (e.g. eviction),population,5264525.0
2019-01-31,Jan19,Accommodation,Inadequate or inappropriate dwelling conditions,population,5264525.0
2019-01-31,Jan19,Accommodation,Previous accommodation ended,population,5264525.0
2019-01-31,Jan19,Financial,Employment difficulties,population,5264525.0
2019-01-31,Jan19,Financial,Financial,population,5264525.0
2019-01-31,Jan19,Financial,Financial difficulties,population,5264525.0
2019-01-31,Jan19,Financial,Housing affordability stress,population,5264525.0
2019-01-31,Jan19,Financial,Problematic gambling,population,5264525.0
2019-01-31,Jan19,Financial,Unemployment,population,5264525.0
2019-01-31,Jan19,Health,Health,population,5264525.0
2019-01-31,Jan19,Health,Medical issues,population,5264525.0
2019-01-31,Jan19,Health,Mental health issues,population,5264525.0
2019-01-31,Jan19,Health,Problematic alcohol use,population,5264525.0
2019-01-31,Jan19,Health,Problematic drug or substance use,population,5264525.0
2019-01-31,Jan19,Interpersonal,Family and domestic violence,population,5264525.0
2019-01-31,Jan19,Interpersonal,Interpersonal relationships,population,5264525.0
2019-01-31,Jan19,Interpersonal,Non-family violence,population,5264525.0
2019-01-31,Jan19,Interpersonal,Relationship/family breakdown,population,5264525.0
2019-01-31,Jan19,Interpersonal,Sexual abuse,population,5264525.0
2019-01-31,Jan19,Interpersonal,Time out from family/other situation,population,5264525.0
2019-01-31,Jan19,Not stated,Not stated,population,5264525.0
2019-01-31,Jan19,Other,Discrimination including racial discrimination,population,5264525.0
2019-01-31,Jan19,Other,Disengagement with school or other education and training,population,5264525.0
2019-01-31,Jan19,Other,Itinerant,population,5264525.0
2019-01-31,Jan19,Other,Lack of family and/or community support,population,5264525.0
2019-01-31,Jan19,Other,Other,population,5264525.0
2019-01-31,Jan19,Other,Other (not elsewhere classified),population,5264525.0
2019-01-31,Jan19,Other,Transition from custodial arrangements,population,5264525.0
2019-01-31,Jan19,Other,Transition from foster care and child safety residential placements,population,5264525.0
2019-01-31,Jan19,Other,Transition from other care arrangements,population,5264525.0
2019-01-31,Jan19,Other,Unable to return home due to environmental reasons,population,5264525.0
2019-01-31,Jan19,Total,Total clients,population,5264525.0
2020-01-31,Jan20,Accommodation,Accommodation,population,5363045.0
2020-01-31,Jan20,Accommodation,Housing crisis (e.g. eviction),population,5363045.0
2020-01-31,Jan20,Accommodation,Inadequate or inappropriate dwelling conditions,population,5363045.0
2020-01-31,Jan20,Accommodation,Previous accommodation ended,population,5363045.0
2020-01-31,Jan20,Financial,Employment difficulties,population,5363045.0
2020-01-31,Jan20,Financial,Financial,population,5363045.0
2020-01-31,Jan20,Financial,Financial difficulties,population,5363045.0
2020-01-31,Jan20,Financial,Housing affordability stress,population,5363045.0
2020-01-31,Jan20,Financial,Problematic gambling,population,5363045.0
2020-01-31,Jan20,Financial,Unemployment,population,5363045.0
2020-01-31,Jan20,Health,Health,population,5363045.0
2020-01-31,Jan20,Health,Medical issues,population,5363045.0
2020-01-31,Jan20,Health,Mental health issues,population,5363045.0
2020-01-31,Jan20,Health,Problematic alcohol use,population,5363045.0
2020-01-31,Jan20,Health,Problematic drug or substance use,population,5363045.0
2020-01-31,Jan20,Interpersonal,Family and domestic violence,population,5363045.0
2020-01-31,Jan20,Interpersonal,Interpersonal relationships,population,5363045.0
2020-01-31,Jan20,Interpersonal,Non-family violence,population,5363045.0
2020-01-31,Jan20,Interpersonal,Relationship/family breakdown,population,5363045.0
2020-01-31,Jan20,Interpersonal,Sexual abuse,population,5363045.0
2020-01-31,Jan20,Interpersonal,Time out from family/other situation,population,5363045.0
2020-01-31,Jan20,Not stated,Not stated,population,5363045.0
2020-01-31,Jan20,Other,Discrimination including racial discrimination,population,5363045.0
2020-01-31,Jan20,Other,Disengagement with school or other education and training,population,5363045.0
2020-01-31,Jan20,Other,Itinerant,population,5363045.0
2020-01-31,Jan20,Other,Lack of family and/or community support,population,5363045.0
2020-01-31,Jan20,Other,Other,population,5363045.0
2020-01-31,Jan20,Other,Other (not elsewhere classified),population,5363045.0
2020-01-31,Jan20,Other,Transition from custodial arrangements,population,5363045.0
2020-01-31,Jan20,Other,Transition from foster care and child safety residential placements,population,5363045.0
2020-01-31,Jan20,Other,Transition from other care arrangements,population,5363045.0
2020-01-31,Jan20,Other,Unable to return home due to environmental reasons,population,5363045.0
2020-01-31,Jan20,Total,Total clients,population,5363045.0
2021-01-31,Jan21,Accommodation,Accommodation,population,5448188.0
2021-01-31,Jan21,Accommodation,Housing crisis (e.g. eviction),population,5448188.0
2021-01-31,Jan21,Accommodation,Inadequate or inappropriate dwelling conditions,population,5448188.0
2021-01-31,Jan21,Accommodation,Previous accommodation ended,population,5448188.0
2021-01-31,Jan21,Covid,Covid-19,population,5448188.0
2021-01-31,Jan21,Financial,Employment difficulties,population,5448188.0
2021-01-31,Jan21,Financial,Financial,population,5448188.0
2021-01-31,Jan21,Financial,Financial difficulties,population,5448188.0
2021-01-31,Jan21,Financial,Housing affordability stress,population,5448188.0
2021-01-31,Jan21,Financial,Problematic gambling,population,5448188.0
2021-01-31,Jan21,Financial,Unemployment,population,5448188.0
2021-01-31,Jan21,Health,Health,population,5448188.0
2021-01-31,Jan21,Health,Medical issues,population,5448188.0
2021-01-31,Jan21,Health,Mental health issues,population,5448188.0
2021-01-31,Jan21,Health,Problematic alcohol use,population,5448188.0
2021-01-31,Jan21,Health,Problematic drug or substance use,population,5448188.0
2021-01-31,Jan21,Interpersonal,Family and domestic violence,population,5448188.0
2021-01-31,Jan21,Interpersonal,Interpersonal relationships,population,5448188.0
2021-01-31,Jan21,Interpersonal,Non-family violence,population,5448188.0
2021-01-31,Jan21,Interpersonal,Relationship/family breakdown,population,5448188.0
2021-01-31,Jan21,Interpersonal,Sexual abuse,population,5448188.0
2021-01-31,Jan21,Interpersonal,Time out from family/other situation,population,5448188.0
2021-01-31,Jan21,Not stated,Not stated,population,5448188.0
2021-01-31,Jan21,Other,Discrimination including racial discrimination,population,5448188.0
2021-01-31,Jan21,Other,Disengagement with school or other education and training,population,5448188.0
2021-01-31,Jan21,Other,Itinerant,population,5448188.0
2021-01-31,Jan21,Other,Lack of family and/or community support,population,5448188.0
2021-01-31,Jan21,Other,Other,population,5448188.0
2021-01-31,Jan21,Other,Other (not elsewhere classified),population,5448188.0
2021-01-31,Jan21,Other,Transition from custodial arrangements,population,5448188.0
2021-01-31,Jan21,Other,Transition from foster care and child safety residential placements,population,5448188.0
2021-01-31,Jan21,Other,Transition from other care arrangements,population,5448188.0
2021-01-31,Jan21,Other,Unable to return home due to environmental reasons,population,5448188.0
2021-01-31,Jan21,Total,Total clients,population,5448188.0
2022-01-31,Jan22,Accommodation,Accommodation,population,5516229.0
2022-01-31,Jan22,Accommodation,Housing crisis (e.g. eviction),population,5516229.0
2022-01-31,Jan22,Accommodation,Inadequate or inappropriate dwelling conditions,population,5516229.0
2022-01-31,Jan22,Accommodation,Previous accommodation ended,population,5516229.0
2022-01-31,Jan22,Covid,Covid-19,population,5516229.0
