SAL_CODE_2021,Tot_20_24_PD_GD_GCL_M,Tot_20_24_BDL_M,Tot_20_24_ADip_DipL_M,Tot_20_24_Ct_III_IV_M,Tot_20_24_Ct_I_II_M,Tot_20_24_CL_nfd_M,Tot_20_24_LoE_NS_M,Tot_20_24_Tot_M,Tot_25_34_PD_GD_GCL_M,Tot_25_34_BDL_M,Tot_25_34_ADip_DipL_M,Tot_25_34_Ct_III_IV_M,Tot_25_34_Ct_I_II_M,Tot_25_34_CL_nfd_M,Tot_25_34_LoE_NS_M,Tot_25_34_Tot_M,Tot_35_44_PD_GD_GCL_M,Tot_35_44_BDL_M,Tot_35_44_ADip_DipL_M,Tot_35_44_Ct_III_IV_M,Tot_35_44_Ct_I_II_M,Tot_35_44_CL_nfd_M,Tot_35_44_LoE_NS_M,Tot_35_44_Tot_M,Tot_45_54_PD_GD_GCL_M,Tot_45_54_BDL_M,Tot_45_54_ADip_DipL_M,Tot_45_54_Ct_III_IV_M,Tot_45_54_Ct_I_II_M,Tot_45_54_CL_nfd_M,Tot_45_54_LoE_NS_M,Tot_45_54_Tot_M,Tot_55_64_PD_GD_GCL_M,Tot_55_64_BDL_M,Tot_55_64_ADip_DipL_M,Tot_55_64_Ct_III_IV_M,Tot_55_64_Ct_I_II_M,Tot_55_64_CL_nfd_M,Tot_55_64_LoE_NS_M,Tot_55_64_Tot_M,Tot_65ov_PtgdDe_GdDp_GdCt_M,Tot_65ov_BDL_M,Tot_65ov_ADip_DipL_M,Tot_65ov_Ct_III_IV_M,Tot_65ov_Ct_I_II_M,Tot_65ov_CL_nfd_M,Tot_65ov_LoE_NS_M,Tot_65ov_Tot_M,Tot_Tot_PD_GD_GCL_M,Tot_Tot_BDL_M,Tot_Tot_ADip_DipL_M,Tot_Tot_Ct_III_IV_M,Tot_Tot_Ct_I_II_M,Tot_tot_CL_nfd_M,Tot_Tot_LoE_NS_M,Tot_Tot_Tot_M,Ind_15_19_PD_GD_GCL_F,Ind_15_19_BDL_F,Ind_15_19_ADip_DipL_F,Ind_15_19_Ct_III_IV_F,Ind_15_19_Ct_I_II_F,Ind_15_19_CL_nfd_F,Ind_15_19_LoE_NS_F,Ind_15_19_Tot_F,Ind_20_24_PD_GD_GCL_F,Ind_20_24_BDL_F,Ind_20_24_ADip_DipL_F,Ind_20_24_Ct_III_IV_F,Ind_20_24_Ct_I_II_F,Ind_20_24_CL_nfd_F,Ind_20_24_LoE_NS_F,Ind_20_24_Tot_F,Ind_25_34_PD_GD_GCL_F,Ind_25_34_BDL_F,Ind_25_34_ADip_DipL_F,Ind_25_34_Ct_III_IV_F,Ind_25_34_Ct_I_II_F,Ind_25_34_CL_nfd_F,Ind_25_34_LoE_NS_F,Ind_25_34_Tot_F,Ind_35_44_PD_GD_GCL_F,Ind_35_44_BDL_F,Ind_35_44_ADip_DipL_F,Ind_35_44_Ct_III_IV_F,Ind_35_44_Ct_I_II_F,Ind_35_44_CL_nfd_F,Ind_35_44_LoE_NS_F,Ind_35_44_Tot_F,Ind_45_54_PD_GD_GCL_F,Ind_45_54_BDL_F,Ind_45_54_ADip_DipL_F,Ind_45_54_Ct_III_IV_F,Ind_45_54_Ct_I_II_F,Ind_45_54_CL_nfd_F,Ind_45_54_LoE_NS_F,Ind_45_54_Tot_F,Ind_55_64_PD_GD_GCL_F,Ind_55_64_BDL_F,Ind_55_64_ADip_DipL_F,Ind_55_64_Ct_III_IV_F,Ind_55_64_Ct_I_II_F,Ind_55_64_CL_nfd_F,Ind_55_64_LoE_NS_F,Ind_55_64_Tot_F,Ind_65ov_PtgdDe_GdDp_GdCt_F,Ind_65ov_BDL_F,Ind_65ov_ADip_DipL_F,Ind_65ov_Ct_III_IV_F,Ind_65ov_Ct_I_II_F,Ind_65ov_CL_nfd_F,Ind_65ov_LoE_NS_F,Ind_65ov_Tot_F,Ind_Tot_PD_GD_GCL_F,Ind_Tot_BDL_F,Ind_Tot_ADip_DipL_F,Ind_Tot_Ct_III_IV_F,Ind_Tot_Ct_I_II_F,Ind_tot_CL_nfd_F,Ind_Tot_LoE_NS_F,Ind_Tot_Tot_F,NonI_15_19_PD_GD_GCL_F,NonI_15_19_BDL_F,NonI_15_19_ADip_DipL_F,NonI_15_19_Ct_III_IV_F,NonI_15_19_Ct_I_II_F,NonI_15_19_CL_nfd_F,NonI_15_19_LoE_NS_F,NonI_15_19_Tot_F,NonI_20_24_PD_GD_GCL_F,NonI_20_24_BDL_F,NonI_20_24_ADip_DipL_F,NonI_20_24_Ct_III_IV_F,NonI_20_24_Ct_I_II_F,NonI_20_24_CL_nfd_F,NonI_20_24_LoE_NS_F,NonI_20_24_Tot_F,NonI_25_34_PD_GD_GCL_F,NonI_25_34_BDL_F,NonI_25_34_ADip_DipL_F,NonI_25_34_Ct_III_IV_F,NonI_25_34_Ct_I_II_F,NonI_25_34_CL_nfd_F,NonI_25_34_LoE_NS_F,NonI_25_34_Tot_F,NonI_35_44_PD_GD_GCL_F,NonI_35_44_BDL_F,NonI_35_44_ADip_DipL_F,NonI_35_44_Ct_III_IV_F,NonI_35_44_Ct_I_II_F,NonI_35_44_CL_nfd_F,NonI_35_44_LoE_NS_F,NonI_35_44_Tot_F,NonI_45_54_PD_GD_GCL_F,NonI_45_54_BDL_F,NonI_45_54_ADip_DipL_F,NonI_45_54_Ct_III_IV_F,NonI_45_54_Ct_I_II_F,NonI_45_54_CL_nfd_F,NonI_45_54_LoE_NS_F,NonI_45_54_Tot_F,NonI_55_64_PD_GD_GCL_F,NonI_55_64_BDL_F,NonI_55_64_ADip_DipL_F,NonI_55_64_Ct_III_IV_F,NonI_55_64_Ct_I_II_F,NonI_55_64_CL_nfd_F,NonI_55_64_LoE_NS_F,NonI_55_64_Tot_F,NonI_65ov_PtgdDe_GdDp_GdCt_F,NonI_65ov_BDL_F,NonI_65ov_ADip_DipL_F,NonI_65ov_Ct_III_IV_F,NonI_65ov_Ct_I_II_F,NonI_65ov_CL_nfd_F,NonI_65ov_LoE_NS_F,NonI_65ov_Tot_F,NonI_Tot_PD_GD_GCL_F,NonI_Tot_BDL_F,NonI_Tot_ADip_DipL_F,NonI_Tot_Ct_III_IV_F,NonI_Tot_Ct_I_II_F,NonI_tot_CL_nfd_F,NonI_Tot_LoE_NS_F,NonI_Tot_Tot_F,IS_NS_15_19_PD_GD_GCL_F,IS_NS_15_19_BDL_F,IS_NS_15_19_ADip_DipL_F,IS_NS_15_19_Ct_III_IV_F,IS_NS_15_19_Ct_I_II_F,IS_NS_15_19_CL_nfd_F,IS_NS_15_19_LoE_NS_F,IS_NS_15_19_Tot_F,IS_NS_20_24_PD_GD_GCL_F,IS_NS_20_24_BDL_F,IS_NS_20_24_ADip_DipL_F,IS_NS_20_24_Ct_III_IV_F,IS_NS_20_24_Ct_I_II_F,IS_NS_20_24_CL_nfd_F,IS_NS_20_24_LoE_NS_F,IS_NS_20_24_Tot_F
SAL51395,0,0,0,10,6,0,9,28,0,0,0,38,4,0,17,65,0,6,5,29,3,0,29,70,4,0,0,34,0,0,26,67,4,0,9,37,0,0,22,62,0,4,3,47,0,4,22,82,9,12,22,203,15,4,134,383,0,0,0,0,3,0,0,5,0,0,0,5,0,0,0,4,0,0,0,6,0,0,5,8,0,0,3,0,0,0,3,13,0,4,6,7,0,0,3,11,0,0,4,4,0,0,0,8,0,0,0,0,0,0,3,3,0,0,5,20,10,0,18,53,0,0,0,3,0,0,0,9,0,0,9,9,3,0,0,17,0,4,4,13,0,0,0,25,0,3,8,28,6,0,4,52,0,7,6,20,3,0,11,45,5,7,15,15,3,0,3,36,3,12,14,10,0,3,16,57,9,29,51,101,21,13,36,246,0,0,0,0,0,0,6,6,0,0,0,0,0,0,7,7
SAL51396,0,32,17,81,13,5,13,162,44,131,61,231,16,0,70,551,39,108,72,234,14,7,72,548,21,80,76,234,8,10,72,504,21,58,56,199,0,17,49,396,20,46,58,287,5,13,128,553,150,456,337,1289,52,57,415,2761,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,7,0,7,4,8,0,0,0,23,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,14,11,12,3,0,6,48,0,0,4,20,16,6,0,43,4,57,30,86,14,7,8,207,78,242,96,148,18,10,24,614,60,192,106,116,12,7,26,516,62,102,109,109,3,19,20,428,37,80,78,106,5,28,22,351,20,44,64,62,10,31,142,378,259,716,482,637,86,106,254,2532,0,0,0,0,0,0,10,10,0,0,0,0,0,0,13,13
SAL51397,0,7,0,19,12,0,7,39,4,23,8,57,7,0,19,117,12,15,19,51,6,0,10,108,9,17,17,43,5,0,16,107,3,28,20,52,5,0,10,133,14,32,26,88,0,12,41,209,41,116,94,316,36,18,113,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,10,3,0,6,25,0,0,5,5,4,3,4,21,3,8,0,24,13,0,3,50,10,41,22,44,9,0,0,134,14,29,32,34,0,4,9,125,17,29,27,40,3,3,6,123,13,41,29,49,0,10,15,158,8,39,43,32,4,4,92,229,69,188,155,234,36,27,124,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,4,0,0,0,10,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,6,3,3,8,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51399,0,0,0,5,0,0,3,10,0,0,0,5,0,0,0,5,0,0,0,7,0,0,3,11,0,0,0,8,0,0,0,17,0,0,3,17,0,0,3,24,0,0,0,10,0,0,0,16,0,3,6,50,0,0,15,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,9,0,5,6,0,0,0,0,15,0,4,4,0,0,0,0,10,0,0,0,0,4,0,3,10,0,8,13,13,4,0,7,44,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51401,0,0,0,3,0,0,6,4,0,0,0,11,0,0,0,20,0,0,0,14,0,7,3,25,0,0,0,11,0,3,5,21,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,4,5,7,6,43,3,7,20,92,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,10,0,0,4,17,0,0,4,4,5,11,4,19,0,0,0,0,3,8,0,13,0,0,0,3,0,0,0,9,0,0,0,0,0,0,5,5,0,3,4,25,8,18,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51402,6,45,23,41,6,4,37,155,98,185,58,100,5,4,65,521,52,105,44,65,0,3,27,298,28,57,24,66,0,9,28,209,24,33,25,52,0,3,17,151,14,21,23,40,0,3,17,114,224,442,202,368,21,25,195,1478,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,11,0,0,0,8,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,6,16,0,0,3,28,0,0,0,10,7,0,0,25,5,51,31,30,5,0,3,126,110,226,46,37,4,3,21,444,74,130,39,38,4,3,9,292,37,70,38,30,5,9,7,191,27,48,21,26,4,4,13,138,5,30,18,15,0,10,21,103,265,545,197,181,31,30,71,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
SAL51403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,3,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,0,0,0,0,11,6,6,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51404,0,0,0,5,0,0,0,10,0,0,0,12,0,0,0,12,0,0,3,15,0,0,0,24,0,0,6,26,0,3,5,36,0,6,8,16,0,0,0,30,0,4,4,13,0,0,0,17,0,10,24,83,0,0,6,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,4,0,0,0,10,0,5,5,5,0,0,0,11,0,0,3,12,0,3,4,27,0,13,5,7,0,6,0,28,0,5,5,12,0,5,3,25,0,3,0,3,0,3,0,12,0,30,19,44,4,10,7,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51405,10,68,20,40,11,0,11,156,81,213,46,93,0,5,29,474,121,201,80,106,3,6,33,561,100,176,87,135,8,9,29,545,64,134,76,140,12,11,31,466,55,87,77,199,3,10,76,509,429,876,392,731,35,36,221,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,0,0,0,13,0,0,0,15,4,0,5,26,10,80,11,34,8,0,4,161,96,244,58,54,7,5,18,473,147,298,84,62,7,10,25,625,95,188,96,81,8,31,21,514,53,93,77,58,9,20,25,334,23,70,80,43,5,21,64,301,418,977,408,343,45,87,156,2442,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,9
SAL51406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,10,0,0,0,0,0,0,3,11,0,5,0,7,0,0,0,12,0,0,0,6,0,0,0,7,4,9,5,14,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,6,4,3,0,0,0,0,12,4,0,0,0,0,0,0,10,3,0,0,0,0,0,0,7,10,11,8,11,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,0,5,7,24,8,0,0,36,5,11,4,57,4,0,15,95,4,21,13,54,0,0,10,107,7,35,20,64,0,0,14,148,14,15,14,63,0,0,14,122,11,15,28,73,0,9,19,159,42,103,86,339,12,20,82,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,13,0,4,4,10,0,0,0,26,3,28,15,32,4,7,3,92,15,39,17,27,0,3,8,111,16,51,22,34,0,12,5,142,13,29,23,31,3,10,11,115,8,37,39,11,0,4,13,118,65,188,130,150,17,24,35,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51410,0,0,0,12,3,0,0,17,0,4,4,26,0,0,3,40,3,3,6,27,0,0,0,46,0,11,11,42,0,0,14,75,5,0,6,46,3,0,9,69,0,0,7,14,0,0,5,23,5,13,33,167,18,3,40,284,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,14,0,0,0,3,4,0,0,6,0,5,4,3,3,0,0,14,3,12,12,10,0,0,0,36,3,13,8,14,0,0,4,45,3,15,20,24,0,0,0,61,0,10,5,14,0,3,6,42,0,0,0,6,0,0,12,20,13,55,51,73,12,6,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51411,0,0,0,7,0,0,0,9,0,3,3,13,0,0,0,15,3,7,4,24,0,0,5,37,0,9,5,25,0,0,5,55,7,8,6,17,0,0,4,42,3,6,12,22,0,0,4,55,15,34,31,116,0,4,19,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,9,5,3,3,5,0,0,0,17,3,15,5,9,0,4,3,43,8,16,0,9,0,6,3,43,7,12,13,5,0,6,0,46,0,8,3,9,0,3,4,25,22,61,34,45,0,13,10,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51413,0,4,3,23,3,0,3,34,3,18,10,85,4,0,22,148,3,18,16,81,4,4,16,139,8,13,10,59,3,0,15,106,0,4,10,34,0,0,9,62,3,10,17,26,0,0,26,83,19,64,65,314,23,13,103,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,3,15,0,0,4,0,0,0,0,7,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,11,13,5,0,4,33,0,0,0,3,5,0,0,20,6,3,8,24,3,0,5,41,8,30,17,67,8,4,3,138,9,15,36,46,10,7,4,123,10,13,26,41,0,4,3,98,5,5,15,20,0,4,8,63,3,9,7,14,0,4,17,52,40,72,104,222,33,31,41,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL51414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51415,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,0,0,0,0,3,0,4,5,0,0,0,8,0,0,3,10,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,5,5,0,0,10,8,0,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51416,16,92,15,19,7,0,23,174,234,365,44,67,5,3,60,769,214,279,42,52,4,8,54,645,148,176,62,39,6,8,50,482,126,208,44,50,0,9,49,483,165,238,100,81,0,15,105,701,900,1351,299,317,22,45,346,3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,8,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,21,0,0,3,12,6,0,0,24,18,128,16,25,4,3,0,203,235,482,50,50,4,9,11,838,222,332,57,31,0,11,13,670,149,238,72,25,4,3,15,505,146,201,80,33,3,25,20,507,146,230,121,26,8,35,92,658,917,1611,394,205,28,81,164,3405,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,15
SAL51417,7,52,21,67,25,5,16,188,82,205,85,242,9,11,46,686,135,231,119,238,7,8,67,807,77,111,85,207,5,14,63,554,43,54,29,128,4,8,32,295,16,40,41,99,3,12,67,276,350,699,379,997,64,56,301,2850,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,7,0,0,4,7,0,0,0,10,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,11,3,0,4,31,0,0,0,31,7,6,3,56,13,81,28,72,13,3,8,225,126,340,117,151,14,9,23,780,168,309,162,150,17,24,23,846,71,157,113,116,18,30,23,523,36,63,64,62,12,13,14,256,11,45,36,25,6,18,70,213,424,991,526,607,83,101,162,2895,0,0,0,0,0,0,8,8,0,0,0,0,0,0,16,14
SAL51418,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,3,7,0,9,3,10,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51419,0,0,0,7,7,0,7,21,0,10,6,54,3,0,8,80,9,12,11,25,4,0,12,59,6,4,15,27,0,4,16,76,7,6,17,26,0,0,10,62,0,7,4,26,0,0,16,57,16,34,49,173,11,5,66,365,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,6,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,4,0,11,0,3,26,0,0,0,6,0,0,0,6,3,6,0,7,0,0,0,26,12,22,9,33,4,0,3,75,11,29,8,13,0,0,4,64,8,11,15,20,0,4,0,57,5,13,8,17,0,0,5,48,0,10,11,9,0,3,11,47,39,85,54,93,12,12,32,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
