POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
507011160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,7,0,9,4,0,0,5,0,0,0,11,0,0,6,0,0,0,0,6,0,7,0,0,0,0,5,0,0,0,0,6,7,4,0,0,12,4,3,3,0,27,5,3,0,0,6,13,4,6,0,33,0,0,3,0,4,5,4,7,0,20,0,0,0,0,3,11,0,4,0,16,0,0,0,0,3,4,3,0,0,14,0,0,0,0,4,7,3,6,0,27,0,0,0,0,0,5,0,0,0,9,0,0,0,0,5,4,5,7,0,19,0,0,0,0,0,0,0,0,0,0,10,30,11,0,40,52,16,46,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3
507011161,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,4,0,4,3,0,0,0,0,0,0,10,0,5,12,3,4,0,0,0,0,25,0,0,5,0,8,0,0,0,0,22,4,3,3,7,25,7,0,3,0,59,4,0,0,4,33,15,5,3,0,70,0,0,0,9,8,15,9,0,0,48,0,0,0,3,14,8,5,12,0,35,0,0,0,3,0,8,4,4,0,22,0,0,0,0,4,8,15,12,0,42,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,18,33,28,102,80,36,46,0,367,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,14,0,4,4,0,4,0,0,0,0,13
507011163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,3,0,4,5,0,0,0,9,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,14,0,0,0,0,7,6,5,3,0,19,0,0,0,0,0,4,0,6,0,15,0,0,0,3,4,5,0,4,0,18,0,0,0,0,3,0,0,8,0,17,0,0,0,0,5,3,0,8,0,17,0,0,0,0,0,5,0,3,0,10,0,0,0,3,0,4,3,5,0,20,0,0,0,0,0,0,0,0,0,5,3,12,10,7,22,40,14,46,0,159,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
507011259,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,4,4,0,0,0,0,3,0,13,0,0,0,6,3,4,0,0,0,15,0,0,3,0,4,6,0,0,0,24,0,5,3,4,4,11,3,7,0,34,0,0,0,0,8,6,5,5,0,23,0,0,0,4,4,8,3,5,0,23,0,0,0,0,0,0,0,6,0,19,0,4,0,0,8,8,6,13,0,33,0,0,0,0,0,6,3,10,0,18,0,0,0,0,0,7,5,5,0,15,0,0,0,0,0,0,0,0,0,0,8,20,15,14,37,58,21,64,0,234,4,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4
507011260,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,7,0,3,3,0,5,0,0,3,0,15,0,0,0,4,7,4,0,8,0,27,3,5,5,0,11,9,0,0,0,36,3,3,0,5,25,23,3,4,0,72,0,0,8,3,28,33,10,21,0,108,4,5,4,0,22,44,13,28,0,118,0,3,9,3,16,39,22,37,0,130,8,0,7,11,47,117,43,87,0,314,3,0,0,4,16,44,25,50,0,138,6,0,0,0,17,41,27,105,0,199,0,0,0,0,0,0,0,4,0,3,37,32,41,37,188,359,150,343,4,1179,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,10
507021164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,3,5,0,0,0,0,5,0,13,0,3,3,0,10,7,0,0,0,22,0,0,5,6,4,4,4,0,0,20,3,0,0,0,7,6,3,4,0,25,0,0,0,0,5,4,7,5,0,27,0,0,0,0,7,7,3,12,0,37,4,3,0,5,10,26,9,17,0,79,0,0,0,0,3,0,6,8,0,20,0,3,0,3,0,12,0,13,0,31,0,0,0,0,0,0,0,0,0,0,10,29,16,25,37,78,36,66,0,303,0,3,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,9,0,11,4,0,0,0,0,0,0,16
507021165,4,0,6,0,0,3,0,4,0,15,0,4,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,3,0,19,0,13,5,3,0,0,0,0,0,29,0,11,5,4,0,3,3,5,0,30,3,21,32,3,13,6,3,9,0,85,4,10,24,19,24,10,3,11,0,94,3,20,26,32,32,44,6,16,0,176,4,16,26,24,74,68,20,34,0,263,6,10,15,14,53,45,19,43,0,212,0,4,12,16,63,65,30,27,3,235,3,9,11,8,57,57,21,46,0,200,19,20,20,25,157,184,73,141,0,635,7,4,10,3,42,56,33,56,0,207,5,13,14,15,27,73,37,140,0,321,0,0,0,0,0,0,0,4,0,13,63,155,212,161,543,613,255,526,13,2541,0,0,4,0,0,4,0,4,0,15,0,21,0,3,0,0,0,3,0,31,3,38,9,5,0,0,0,0,0,58
507021166,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,19,0,9,9,7,0,4,0,3,0,25,0,0,13,4,10,5,0,4,0,37,0,0,5,8,7,5,0,10,0,43,3,3,0,6,21,20,0,7,0,59,3,4,4,9,21,16,3,3,0,67,5,3,4,0,4,15,6,8,0,47,3,0,7,6,4,20,7,7,0,55,0,0,0,0,9,23,14,39,0,92,0,0,3,0,0,6,6,12,0,37,0,5,0,4,5,5,5,19,0,42,0,0,0,0,0,0,0,0,0,0,17,35,46,45,81,134,52,112,0,525,4,3,0,0,0,0,0,0,0,5,0,10,0,4,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,13
507021167,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,3,0,7,4,0,4,0,15,0,4,6,0,0,5,0,3,0,20,0,0,0,3,12,7,0,12,0,39,0,4,7,3,25,20,5,11,0,72,6,0,0,6,18,29,4,26,0,84,4,5,4,9,9,30,8,28,0,103,0,0,0,4,7,21,9,36,0,76,0,0,0,8,20,39,17,63,0,151,0,0,5,0,3,19,3,30,0,58,0,0,3,0,8,21,17,38,0,86,0,0,0,0,0,0,0,0,0,3,16,19,40,45,111,197,75,245,0,737,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
507031169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,7,0,11,0,0,6,0,4,0,0,0,0,12,0,0,0,0,6,0,0,3,0,9,0,0,5,0,0,0,0,0,0,10,0,0,0,0,6,9,0,0,0,12,3,0,0,0,0,3,0,4,0,11,0,0,0,0,0,5,0,5,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,4,18,5,24,27,3,25,0,103,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,0,0,0,12,0,3,0,0,0,0,0,0,0,4
507031170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,3,0,0,0,7,0,0,3,4,0,4,0,0,0,9,0,0,0,0,4,0,0,9,0,7,5,0,0,0,0,3,0,7,0,15,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,10,3,3,0,23,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,12,9,14,33,7,21,0,96,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,4,0,0,0,17,0,0,0,0,5,0,0,4,0,16,0,0,0,0,3,10,0,8,0,20,0,0,0,0,7,0,3,0,0,11,0,0,0,0,3,5,0,8,0,20,0,0,0,0,4,10,9,16,0,46,0,0,0,0,0,0,3,6,0,11,0,0,0,0,3,9,3,20,0,35,0,0,0,0,0,0,0,0,0,0,4,4,9,8,31,45,24,60,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,0,0,0,3,9,4,4,0,0,21,5,0,0,0,4,6,0,7,0,32,0,0,0,0,13,13,5,8,0,44,0,7,3,0,10,26,10,10,0,71,0,0,0,0,5,12,10,22,0,59,7,0,4,5,31,83,46,98,6,281,0,0,0,4,14,50,18,51,0,141,4,3,0,0,33,66,63,167,0,333,0,0,0,0,0,0,0,0,0,0,24,16,14,16,124,268,154,380,10,1012,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0
507031174,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,0,17,0,0,4,0,7,3,0,0,0,15,0,0,5,4,11,8,5,5,0,40,0,0,0,4,6,6,3,0,0,24,0,0,6,0,4,9,5,4,0,26,0,0,0,0,6,5,0,0,0,11,0,4,0,0,9,8,3,7,0,34,0,0,0,0,0,3,0,6,0,10,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,14,22,16,46,47,16,26,0,194,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10
507031261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,11,0,0,0,0,5,0,5,8,0,20,0,0,0,0,3,4,3,6,0,19,0,0,0,0,6,9,0,10,0,20,0,0,0,0,5,0,0,4,0,9,0,0,0,0,0,9,0,8,0,21,0,0,0,0,8,13,11,9,0,40,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,4,15,14,7,28,45,16,45,3,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
507041175,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,4,12,7,7,6,0,0,0,31,0,4,6,3,3,0,3,0,0,23,0,0,10,0,13,4,6,12,0,40,0,4,5,5,12,12,10,7,0,61,0,0,4,4,7,18,10,9,0,55,0,5,10,4,8,13,8,11,0,50,3,0,4,6,8,14,7,8,0,42,0,8,6,4,19,34,16,46,0,139,0,4,0,0,3,18,12,32,0,67,8,6,8,3,10,59,32,120,0,242,0,4,0,0,0,0,0,0,0,7,17,47,74,39,81,184,88,247,4,788,0,0,0,0,0,0,0,0,0,7,3,14,0,0,0,0,0,0,0,15,0,24,6,0,3,3,0,0,0,27
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,9,0,13,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,13,8,14,0,50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
507041177,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,5,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,3,0,19,4,0,3,0,0,0,0,6,0,22,3,0,3,6,3,4,0,0,0,27,0,0,0,3,5,17,0,8,0,40,0,0,0,0,12,12,4,19,0,51,0,0,3,4,6,4,5,12,0,41,0,4,5,0,0,8,5,10,0,27,0,6,0,5,10,19,6,21,0,61,0,4,0,6,0,5,0,4,0,19,0,3,0,0,0,6,4,11,0,37,0,0,0,0,0,0,0,0,3,0,10,33,33,25,42,91,31,94,6,375,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,0,0,12
507041178,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,9,0,6,7,0,0,0,0,0,0,15,0,7,3,0,0,5,0,3,0,24,0,4,16,3,6,4,0,0,0,27,4,4,9,10,10,4,0,3,0,45,0,4,10,13,50,20,7,6,0,113,9,6,10,8,61,35,5,12,0,141,5,0,9,9,29,16,10,13,0,95,3,4,3,3,19,27,10,13,0,82,0,0,0,4,12,11,6,8,0,47,0,3,9,6,25,48,26,34,0,157,0,3,3,0,9,11,7,17,0,50,5,5,4,0,9,44,23,87,6,182,0,0,0,0,4,0,0,0,0,11,34,57,74,59,235,231,93,206,3,999,0,3,0,0,0,0,0,0,3,9,0,13,0,0,0,0,0,0,0,15,0,20,0,0,0,3,0,0,0,27
507041179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,16,0,0,5,0,11,0,0,0,0,14,0,0,4,0,7,4,3,3,0,26,0,0,0,0,5,9,0,0,0,14,0,0,5,0,3,5,3,4,0,18,0,0,0,0,4,0,0,0,0,4,0,0,4,0,6,7,3,18,0,43,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,6,11,22,11,34,45,11,44,0,175,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,15,0,9,3,0,0,0,0,0,0,14
507041180,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,4,3,4,0,5,0,0,0,18,0,0,0,9,14,0,0,0,0,20,0,0,0,0,4,6,0,0,0,12,0,0,0,0,4,0,0,6,0,10,0,0,0,0,0,0,0,3,0,12,0,3,0,0,4,4,8,8,0,26,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,0,0,0,0,0,7,15,7,12,25,29,11,30,0,140,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,13
507041181,0,4,0,0,0,0,0,3,0,11,0,3,0,0,0,3,0,0,0,7,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,4,0,4,5,0,0,0,0,16,0,3,6,7,0,0,0,0,0,24,0,8,4,4,5,4,0,4,0,30,0,6,3,4,10,15,0,3,0,50,5,4,11,5,39,32,10,7,0,112,3,3,6,5,23,25,13,12,0,86,5,5,7,5,13,25,9,23,0,95,0,8,0,3,14,17,6,17,0,69,0,3,4,0,17,50,21,47,0,144,3,0,0,0,0,7,4,20,0,43,0,3,7,0,3,18,11,40,0,89,0,0,0,0,0,0,0,0,0,4,20,58,57,42,135,204,80,191,6,801,0,3,0,0,0,0,0,0,0,4,0,22,6,0,0,0,0,0,0,28,0,29,3,0,0,0,0,0,0,36
507041182,0,4,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,10,0,3,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,16,7,5,0,0,4,0,27,0,3,12,7,15,10,0,5,0,50,5,0,6,7,24,24,0,10,0,80,3,4,0,5,23,21,5,5,0,73,3,0,3,6,30,19,4,17,0,82,0,0,0,10,22,18,6,5,0,70,17,3,4,12,95,86,39,58,0,322,0,0,0,0,9,44,11,30,0,93,4,3,3,6,17,37,20,72,0,157,0,0,0,0,0,0,0,0,0,0,36,40,60,67,243,257,98,199,3,998,3,7,0,0,0,0,0,0,0,16,0,32,0,0,0,0,0,0,0,33,6,41,7,4,0,0,0,0,0,60
507041183,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,5,0,0,0,0,0,0,8,0,0,0,0,3,0,4,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,6,0,3,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,5,5,13,6,20,15,8,13,0,81,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,5
507041184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,9,5,9,18,9,14,0,63,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,9
507051186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,3,0,0,8,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,3,0,4,0,6,4,0,0,0,4,7,5,8,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,11,3,11,19,26,7,18,0,95,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
507051187,0,0,0,0,0,3,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,4,0,3,0,0,3,0,14,0,0,5,0,3,0,0,4,0,15,7,3,0,3,8,3,0,5,0,33,4,0,3,3,14,17,8,5,0,57,0,0,0,3,9,13,5,12,0,43,0,0,0,4,4,10,0,11,0,37,0,0,0,4,7,3,3,13,0,34,4,4,3,0,5,14,11,13,0,43,0,0,6,0,0,7,0,3,0,17,0,0,0,0,0,4,0,8,0,17,0,0,0,0,0,0,0,0,0,3,12,27,25,16,59,72,41,76,3,337,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,14
