POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
506021121,607,536,628,502,1995,2438,993,2393,164,10253,0,0,0,0,0,0,0,0,0,3,80,22,33,20,104,192,62,207,8,722,3,3,14,4,21,28,3,12,0,82,0,0,0,0,0,6,0,0,0,5,0,4,0,4,10,7,0,9,0,29,7,13,10,13,56,43,13,14,0,167,29,165,128,64,146,73,17,11,17,649,18,51,41,30,71,26,7,10,7,254,176,202,295,206,414,329,58,81,18,1783,0,0,0,0,3,0,0,0,0,12,3,0,0,0,4,0,0,0,0,12,3,4,3,3,37,10,5,0,0,65,7,11,8,0,44,31,16,6,0,127,3,32,41,20,31,22,9,9,6,170,30,24,53,56,91,65,34,25,6,374,0,7,12,5,13,4,0,0,0,44,6,25,17,11,15,17,0,4,3,101,0,0,0,0,0,0,0,0,0,3,3,11,3,0,9,16,0,10,0,54
506021123,250,1058,674,496,1370,1777,515,1199,122,7455,0,0,0,0,0,0,0,0,0,4,0,4,4,4,3,10,0,3,0,31,3,17,11,3,11,11,0,5,0,53,0,0,0,0,4,0,0,0,0,3,24,29,44,36,57,240,38,59,3,522,0,3,9,3,10,12,5,6,0,43,4,75,48,34,77,45,13,21,0,313,23,230,187,72,79,67,34,23,6,719,8,5,9,14,29,7,3,3,0,81,0,9,10,5,16,0,0,0,0,47,3,27,18,19,47,58,11,12,0,204,9,24,31,10,49,46,10,14,4,202,13,56,66,40,64,85,18,35,0,373,20,121,122,41,120,63,25,43,5,560,13,22,40,14,65,36,7,12,0,210,17,104,58,53,70,59,30,35,4,429,34,142,145,104,236,100,27,46,7,837,139,520,322,226,308,293,58,77,6,1953,3,57,36,27,42,29,10,17,0,218
506021309,29,276,155,81,205,214,50,125,32,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,7,5,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,23,238,119,41,91,30,14,7,0,570,3,122,52,21,30,20,7,3,3,267,3,6,4,0,0,4,0,0,0,22,0,20,8,3,0,3,0,0,0,43,3,4,8,5,17,15,3,3,0,61,0,3,10,0,10,19,0,3,0,44,0,8,10,3,8,12,4,0,0,46,3,14,14,3,17,11,0,4,0,60,13,22,18,12,26,41,6,9,0,146,9,45,47,32,45,30,14,22,4,249,4,68,80,36,48,30,11,11,4,298,0,9,3,4,3,0,0,0,0,21,0,28,9,10,29,16,0,9,4,100
506021310,4,71,48,25,75,94,20,67,5,408,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,8,5,4,4,3,0,3,0,25,0,11,6,0,4,0,0,0,0,26,0,6,0,0,0,0,0,0,0,9,7,24,45,24,69,49,10,17,0,239,3,28,39,18,51,18,3,17,0,179,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11
506021311,57,139,106,105,388,785,208,446,41,2271,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,3,9,3,38,0,3,4,0,11,4,5,4,0,36,0,0,0,0,0,0,0,0,0,4,3,7,9,0,6,13,0,0,0,45,0,0,5,0,4,6,0,0,0,30,13,18,37,22,19,103,14,15,0,252,4,44,46,15,20,12,3,3,0,148,0,4,0,6,0,7,4,0,0,35,0,0,5,4,5,6,0,0,0,14,4,5,4,3,10,10,0,0,0,25,0,0,0,7,11,3,0,0,0,26,6,25,17,12,31,40,14,17,0,153,6,19,15,10,14,26,6,4,0,96,5,3,12,13,20,19,3,10,0,87,6,7,10,6,14,11,5,8,0,70,26,86,105,72,176,72,25,31,7,594,0,12,3,3,6,0,0,4,0,28,5,11,12,8,7,17,0,4,0,56
506031124,168,700,556,345,1493,1588,442,787,94,6164,0,0,0,0,6,0,0,0,0,3,5,0,4,0,0,10,0,6,0,23,11,24,26,32,31,96,9,23,0,253,4,9,7,19,39,30,6,8,0,121,0,6,3,3,7,7,0,7,0,28,0,7,6,10,21,20,3,3,0,83,14,83,48,28,65,35,8,17,3,297,4,83,51,19,39,14,8,12,4,236,6,0,14,3,8,8,0,0,0,49,0,0,5,0,3,7,3,0,0,19,0,0,5,0,0,0,3,0,0,9,0,6,0,7,5,10,0,0,0,28,15,27,41,23,65,49,14,12,0,247,6,35,28,15,32,19,0,13,0,138,8,13,18,6,50,51,0,12,3,157,126,471,382,268,727,444,169,219,10,2816,116,304,481,327,513,323,48,104,22,2240,6,22,9,0,10,6,0,8,0,55,4,43,38,22,54,19,9,6,0,198
506031125,19,163,87,40,93,105,24,98,16,647,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,18,0,0,0,0,3,0,0,0,0,10,0,9,5,3,9,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,64,39,20,22,13,0,5,0,176,6,85,24,3,8,6,3,0,0,137,0,4,4,0,0,0,0,6,0,17,0,3,0,0,0,0,0,0,0,4,0,6,3,0,0,3,0,0,0,14,0,4,6,0,0,0,0,4,0,12,0,13,7,12,11,10,0,3,0,56,0,11,6,0,0,4,0,0,0,29,0,3,0,0,0,3,0,0,0,10,12,46,41,32,16,19,6,27,0,203,3,39,43,28,42,9,0,5,0,168,0,4,0,0,0,5,0,0,0,9,6,23,13,7,10,12,0,0,0,81
506031126,281,582,567,410,2647,3245,1372,2446,186,11739,4,14,9,9,10,8,4,8,0,53,5,12,19,10,43,53,21,19,0,181,19,70,107,58,219,157,51,26,0,711,3,5,7,9,25,20,4,8,0,72,8,29,48,27,94,98,23,33,0,360,25,72,95,53,270,187,47,47,0,793,16,74,85,45,116,57,15,29,4,442,9,43,21,12,19,7,5,8,3,124,7,36,52,32,76,66,12,27,0,322,0,0,5,0,6,5,0,0,0,19,0,0,8,5,21,14,0,0,0,59,0,8,5,6,10,26,4,18,0,75,4,37,28,22,95,69,23,19,0,292,3,40,34,16,47,29,9,3,3,189,5,10,16,15,18,13,5,7,0,79,0,25,5,3,8,6,0,0,0,58,9,45,57,32,99,31,15,18,4,306,0,10,4,0,0,3,0,0,0,18,3,23,10,10,62,26,10,8,0,151
506031127,92,780,508,254,1004,964,234,476,95,4406,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,8,10,15,13,0,4,0,65,0,0,0,0,0,0,0,0,0,0,0,14,13,6,8,23,0,6,0,66,0,7,10,10,11,5,0,3,0,42,64,602,444,191,341,122,26,29,23,1852,18,276,149,51,58,37,15,10,7,615,0,11,20,0,5,3,0,0,3,44,4,22,11,0,3,3,0,0,0,54,4,3,11,14,16,12,0,0,0,69,0,12,9,6,26,18,3,3,3,87,3,23,12,6,14,8,4,5,0,87,3,22,21,8,56,13,0,6,9,135,42,55,69,43,254,127,27,23,0,639,37,107,114,89,132,96,44,65,4,679,68,145,167,127,296,177,25,56,15,1078,8,48,45,15,11,0,0,4,0,137,0,59,62,28,47,29,8,13,3,245
506031128,15,178,135,77,107,134,39,85,13,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,9,3,0,6,3,0,0,0,15,0,0,4,0,0,0,0,0,0,6,12,92,63,31,30,23,4,0,0,267,5,48,18,11,5,5,0,0,0,85,0,7,0,0,0,3,0,0,0,16,0,3,0,0,0,0,0,0,0,5,0,0,4,0,8,0,0,0,0,12,0,3,0,4,3,7,0,0,0,20,0,14,10,3,7,5,0,6,0,44,0,12,5,4,3,0,0,0,0,26,0,3,0,0,0,6,0,0,0,11,16,68,63,55,50,43,14,38,0,334,6,49,64,40,61,16,0,11,8,247,0,4,0,0,0,0,0,0,0,7,0,15,16,15,10,8,0,0,0,58
506031129,8,154,99,47,84,119,40,85,10,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,15,0,0,6,0,0,0,0,0,0,11,4,45,24,5,7,5,6,4,3,107,4,78,17,7,0,5,3,3,0,124,0,4,9,0,0,0,0,0,0,6,5,0,3,0,3,3,0,0,0,15,0,4,8,0,6,8,0,0,0,25,0,4,3,6,3,4,0,4,6,32,0,13,14,11,10,3,0,5,0,62,0,9,7,0,0,6,0,0,0,19,9,45,17,11,16,10,0,0,0,96,13,104,56,37,35,30,14,24,0,306,7,80,72,43,53,25,5,17,4,308,0,7,0,0,0,0,0,0,0,16,0,18,7,3,4,3,0,0,0,46
506031130,438,648,613,449,3160,4415,1666,3700,229,15324,0,3,3,5,5,12,3,3,0,35,31,19,19,18,54,100,20,95,3,367,26,76,86,69,202,200,34,45,3,737,3,3,6,6,19,14,7,7,0,65,4,26,35,36,65,96,22,26,3,312,17,52,65,33,155,139,35,47,5,547,8,30,27,16,68,64,7,16,0,237,0,19,9,6,10,6,3,7,0,59,32,58,81,48,173,156,48,72,7,682,0,0,5,0,6,3,0,0,0,19,0,3,4,0,11,9,3,5,0,41,9,9,19,12,29,32,6,15,0,125,4,15,21,13,50,44,15,10,0,174,4,14,26,7,35,29,3,12,0,128,3,6,6,3,21,19,4,7,4,67,4,3,7,11,21,4,0,6,0,60,8,27,32,15,31,13,0,12,0,145,4,9,9,13,35,16,3,5,0,96,8,32,26,9,45,47,17,14,0,198
506031131,38,434,204,123,323,479,150,347,35,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,21,13,10,16,8,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,18,14,3,10,17,3,5,0,81,0,6,5,7,0,7,0,3,0,29,13,154,101,38,52,23,7,8,3,403,0,143,45,12,20,14,4,13,0,263,0,9,6,0,3,4,0,0,0,28,0,8,4,0,0,0,0,0,0,19,5,0,8,9,4,8,0,0,0,34,3,13,8,4,17,10,0,11,0,63,6,40,25,12,24,21,3,5,0,138,0,10,7,8,3,4,0,0,5,42,0,9,11,3,15,5,0,0,0,44,26,174,132,92,103,98,32,79,6,743,27,111,91,55,70,44,4,8,0,410,0,31,7,0,5,6,0,0,0,55,3,49,49,21,21,21,3,3,4,169
506041132,57,258,201,142,613,750,265,490,64,2851,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,4,3,0,19,4,6,10,5,8,9,0,3,0,46,0,0,0,0,0,0,0,0,0,0,4,11,14,5,18,23,0,5,0,80,4,10,3,9,9,10,0,4,0,54,9,81,84,21,55,33,11,14,0,304,3,45,21,11,4,3,0,4,0,94,5,6,10,9,28,20,3,9,0,88,0,0,0,0,0,4,0,0,0,6,3,0,5,0,7,0,0,0,0,17,0,4,5,0,6,7,0,5,0,23,0,4,5,12,14,3,0,5,0,42,0,10,13,0,5,3,0,0,5,44,8,6,7,4,33,10,4,5,0,66,23,76,91,70,91,78,19,44,4,491,7,42,64,29,54,20,3,11,0,223,5,10,3,0,9,3,3,0,0,37,0,23,13,13,14,11,5,3,0,86
506041133,97,250,180,90,349,610,153,270,34,2028,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,20,11,7,4,7,0,8,0,63,0,0,0,0,0,0,0,0,0,0,0,13,8,8,20,6,0,0,0,51,0,11,7,0,6,10,0,4,0,41,0,55,43,24,28,19,6,3,3,184,6,72,31,6,9,7,6,4,0,138,0,7,3,3,0,6,0,0,0,17,0,6,0,0,0,0,0,0,0,8,0,6,3,0,0,6,0,0,0,27,0,8,0,0,4,7,3,0,0,22,0,21,22,8,15,18,0,7,0,84,0,14,17,6,3,5,4,4,0,62,40,25,23,7,94,128,23,36,3,382,19,117,83,50,102,72,27,41,0,505,17,91,106,61,136,65,18,32,7,530,0,8,8,0,3,0,0,0,0,23,0,30,19,12,21,9,0,3,3,108
506041134,36,202,137,106,206,231,67,163,36,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,3,5,3,0,0,0,0,25,0,0,5,0,0,0,0,0,0,4,17,68,64,20,35,17,3,10,3,241,9,97,55,16,15,14,4,9,4,220,0,4,8,0,5,3,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,3,0,0,0,0,0,21,0,13,11,10,9,8,3,3,0,60,5,14,19,4,22,10,0,0,0,79,10,19,17,8,21,11,8,0,0,95,13,50,68,60,69,59,29,33,0,391,44,127,209,123,219,103,15,50,6,902,0,0,0,0,0,0,0,0,0,6,4,26,23,10,9,24,5,0,0,88
506041135,24,155,114,68,137,193,62,145,17,909,0,5,0,6,10,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,13,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,6,0,3,0,29,0,0,0,0,3,0,0,0,0,13,3,53,53,22,36,9,5,4,0,193,0,39,23,7,16,8,0,0,5,106,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,4,0,0,0,14,0,3,9,0,7,0,0,0,0,28,0,21,13,4,3,11,4,4,0,58,3,14,8,6,0,4,0,0,0,30,0,7,4,0,4,6,0,0,0,24,21,61,85,43,59,55,27,29,6,377,4,66,52,22,68,17,9,15,0,239,0,8,4,0,3,4,0,3,0,22,0,42,19,12,10,10,0,8,0,99
506041136,165,423,347,275,1255,1520,575,1367,112,6053,0,7,0,0,0,3,0,7,0,16,0,8,9,0,10,24,6,12,0,75,10,30,48,26,59,52,12,16,0,251,0,0,5,0,3,4,0,0,0,12,8,31,36,13,39,52,10,24,4,222,0,12,7,5,15,22,4,3,0,71,31,183,119,56,89,50,15,20,3,567,8,83,28,9,15,8,4,4,3,167,0,17,21,12,21,20,3,14,3,105,0,0,6,0,0,0,0,0,0,4,3,9,14,4,3,8,0,0,0,38,0,6,3,5,5,5,3,6,0,30,9,19,29,15,85,49,16,18,0,232,0,20,17,10,12,15,0,0,0,75,21,29,34,16,73,49,11,13,0,248,21,60,67,46,79,58,28,39,0,397,48,137,187,146,193,99,15,43,4,871,0,8,8,0,0,3,0,0,0,19,9,47,29,24,66,36,4,6,5,223
506041137,43,288,160,89,218,229,83,133,24,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,12,5,6,3,5,0,0,0,36,0,5,0,3,0,0,0,0,0,7,11,106,67,33,38,21,7,6,3,292,6,109,36,12,24,13,0,6,0,219,3,11,3,3,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,5,4,6,0,9,3,0,0,0,0,26,0,5,0,3,13,9,0,0,0,37,4,10,5,6,3,7,0,0,0,27,0,21,5,3,5,0,0,0,0,36,0,21,6,9,19,4,0,0,0,52,21,125,122,87,127,75,26,49,7,645,6,74,61,50,52,16,3,21,3,288,0,9,4,3,0,3,0,0,0,24,0,35,10,0,12,4,3,4,0,77
506051138,127,342,259,184,918,1369,616,1293,87,5201,0,3,3,6,3,0,0,0,0,20,0,0,6,6,14,21,4,6,0,57,0,10,16,5,49,43,23,14,0,163,4,6,5,3,16,16,0,3,0,50,6,21,10,4,9,12,4,7,0,73,0,16,10,9,51,37,3,10,0,147,14,99,74,28,43,26,9,9,7,315,8,97,43,9,16,10,3,8,4,201,12,22,35,24,58,125,34,38,0,355,0,0,0,0,0,0,0,0,0,6,0,5,3,0,10,3,0,6,0,28,0,3,0,0,19,10,6,8,0,46,0,17,10,16,10,27,5,9,0,92,8,17,16,3,25,15,0,3,3,91,8,4,11,5,13,10,4,0,0,55,17,92,67,59,69,62,29,35,3,432,5,56,49,45,67,22,3,15,3,265,4,7,11,0,0,0,0,0,0,21,7,26,30,17,29,11,0,8,0,138
506051139,21,155,104,71,169,258,127,320,27,1255,0,0,4,0,0,0,3,0,0,20,0,0,0,3,4,0,0,4,0,9,0,6,3,3,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,5,9,15,8,7,15,6,0,0,59,0,0,8,7,8,6,0,0,0,24,0,42,34,8,24,5,0,9,0,122,5,66,28,12,14,8,4,0,0,127,0,11,5,6,13,6,4,8,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,3,6,3,11,6,0,0,0,33,0,13,7,0,4,4,0,0,0,28,0,16,9,6,9,3,0,0,3,41,0,0,0,0,5,0,0,0,0,3,7,49,37,19,30,19,13,16,3,192,12,46,58,43,48,34,8,13,4,265,0,4,0,0,0,0,6,0,0,6,0,20,13,4,11,9,0,0,0,59
506051140,50,234,142,115,207,275,83,199,22,1316,0,6,4,0,0,3,0,0,0,13,0,3,0,5,7,0,0,0,0,13,0,14,3,0,9,6,0,4,0,40,0,0,0,0,0,0,0,0,0,3,0,31,15,3,5,4,0,0,0,66,0,4,7,0,0,0,0,0,0,13,19,103,79,35,55,28,13,14,4,345,7,106,41,13,20,11,3,12,0,210,0,6,3,3,6,0,0,0,0,24,0,5,0,0,0,0,0,0,0,13,3,5,7,0,5,6,0,0,0,23,4,7,11,7,15,11,0,7,0,58,6,37,29,12,16,11,4,10,3,129,3,22,10,3,4,0,0,0,0,49,5,15,16,13,34,12,4,10,0,107,18,83,65,66,64,54,29,31,0,412,19,96,97,67,66,51,15,16,0,428,0,13,3,3,8,3,0,3,0,38,5,31,12,13,18,17,5,5,0,102
506051141,39,172,80,81,209,269,93,213,21,1175,4,20,8,5,5,3,0,4,0,53,0,0,0,0,0,0,0,0,0,0,0,13,17,4,0,3,4,0,5,46,0,0,4,0,0,0,0,0,0,3,0,22,19,4,7,15,0,0,0,61,0,3,6,0,9,0,3,0,0,18,3,36,20,9,8,8,0,0,0,87,4,38,18,10,6,6,4,14,0,100,0,5,3,0,7,5,0,0,0,20,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,4,0,7,0,8,0,0,0,0,0,0,0,13,5,19,10,3,4,8,3,4,0,53,0,4,7,0,5,4,0,0,0,23,8,3,3,4,8,0,0,3,0,22,22,89,96,56,85,70,39,60,0,524,15,58,66,47,54,28,4,13,9,271,0,27,0,0,4,0,0,0,0,39,0,20,14,4,5,8,3,4,0,57
506061142,32,222,109,83,147,271,89,227,41,1225,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,5,5,0,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,21,13,8,5,7,0,3,0,57,0,4,5,0,0,5,0,0,0,9,15,94,69,33,38,17,5,7,4,287,7,128,42,21,22,11,3,7,0,250,0,7,8,0,0,3,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,16,0,4,4,3,0,5,0,0,0,16,0,19,18,7,9,7,7,8,0,81,0,16,9,5,0,0,0,0,0,37,0,0,0,0,4,0,0,0,0,6,27,88,105,93,112,72,40,75,9,616,19,65,89,58,67,28,5,9,5,351,0,23,3,0,4,6,0,0,0,37,0,43,22,12,13,10,3,9,6,123
506061143,39,87,62,63,217,299,160,274,26,1225,4,19,19,15,34,25,4,16,0,134,0,0,5,0,0,0,0,0,0,6,0,14,9,0,8,6,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,22,16,6,9,11,0,6,0,73,3,11,4,0,10,8,0,0,0,33,0,16,14,8,5,4,0,0,0,61,4,12,9,4,5,6,0,3,0,39,0,7,3,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,3,0,4,4,7,0,6,0,22,0,7,8,11,3,0,0,4,0,32,0,11,6,0,4,4,0,7,0,33,7,6,8,7,25,34,6,0,0,95,9,14,16,9,22,24,9,11,0,121,0,9,3,14,6,3,0,6,0,34,0,5,5,0,0,0,0,6,0,20,0,16,6,5,3,5,0,6,0,43
506061144,41,53,44,33,64,157,45,129,20,596,4,14,12,8,7,19,4,9,0,77,3,6,0,0,0,0,0,0,0,10,0,3,4,0,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,11,0,3,3,0,0,5,0,0,0,12,0,15,3,5,6,0,0,0,0,23,0,19,14,5,4,3,0,4,3,52,0,3,4,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,7,3,4,5,6,0,0,0,27,0,6,0,0,0,3,0,3,0,14,7,6,4,0,12,13,5,3,0,51,4,6,12,5,20,7,4,5,0,63,0,8,4,4,0,0,5,0,0,27,0,8,5,0,0,4,0,4,0,33,0,10,3,0,0,0,0,0,0,16
506071145,37,195,147,91,230,315,95,250,19,1377,0,0,0,0,0,0,0,0,0,3,5,5,0,0,3,4,3,0,0,23,0,4,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,45,18,10,17,10,9,0,7,117,5,84,47,18,22,18,3,5,0,210,0,0,0,0,3,0,0,0,0,4,3,6,10,0,8,5,0,0,0,24,3,11,13,5,17,14,0,4,0,64,0,12,12,11,27,11,3,9,0,87,4,26,26,12,17,24,0,9,0,121,4,19,15,3,15,15,3,3,0,78,0,7,0,4,12,4,4,0,0,30,30,85,96,40,69,64,38,58,3,475,30,122,138,112,128,65,18,27,6,649,0,11,9,5,3,0,0,0,0,32,0,20,16,4,14,10,0,6,0,78
506071146,20,267,114,65,162,174,58,161,32,1048,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,8,0,5,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,17,0,4,4,0,0,0,0,0,0,3,13,41,33,11,11,14,5,9,0,129,5,95,51,21,9,22,9,0,0,211,0,7,4,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,8,8,0,0,4,0,0,0,18,0,6,0,0,0,0,0,0,0,12,3,12,21,8,16,8,3,7,0,78,0,11,12,4,0,0,0,0,0,31,0,6,4,0,6,0,0,0,0,15,10,78,64,37,72,39,18,21,4,339,37,120,142,113,164,61,16,29,6,684,0,4,10,0,0,0,0,0,0,14,0,10,4,0,4,7,4,0,0,42
