POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
505011078,0,0,0,0,0,7,21,0,0,0,0,27,15,0,5,0,0,21,15,0,4,3,0,19,18,3,5,0,0,30,22,6,9,0,0,38,23,6,7,0,0,40,42,8,23,0,0,73,53,14,23,3,0,95,29,18,23,0,0,68,35,12,26,0,0,72,17,9,12,0,0,31,35,22,21,0,0,82,6,11,5,0,0,23,14,12,9,0,0,31,10,0,3,0,0,12,362,115,178,17,3,674,8,0,0,3,0,16,58,0,5,3,0,65,66,0,14,3,0,78,52,0,18,0,0,79,73,0,12,0,0,87,144,5,16,0,0,166,168,5,15,4,0,195,211,4,15,0,0,232,215,13,12,4,0,240,120,4,10,0,0,138,103,5,7,0,0,117,59,8,4,0,0,69,69,9,5,0,0,81,4,0,3,0,0,9,0,3,5,0,0,13,21,0,0,0,0,20,1363,65
505011079,4,0,0,3,0,3,20,0,3,0,0,24,20,0,0,0,0,20,14,0,5,3,0,25,17,0,8,4,0,25,26,10,12,0,0,42,20,9,9,0,0,41,28,8,14,0,0,50,26,16,11,0,0,62,31,15,19,0,0,63,26,25,29,0,0,80,14,12,7,0,0,29,21,24,14,5,0,65,10,12,6,0,0,26,16,23,8,6,0,50,4,0,4,0,0,7,276,157,157,19,0,608,0,0,0,0,0,4,51,0,8,0,0,61,57,0,9,0,0,69,38,0,8,4,0,49,36,6,17,3,0,60,56,9,10,4,0,80,45,13,18,3,0,78,51,5,13,5,0,76,53,8,18,4,0,83,23,7,9,0,0,38,23,4,7,0,0,43,10,4,9,0,0,26,18,6,3,0,0,28,0,6,0,0,0,9,0,5,4,0,0,7,5,0,0,0,0,6,466,83
505011080,0,0,0,3,0,9,24,0,0,0,0,28,21,0,0,0,0,23,14,0,0,0,0,18,11,0,4,0,0,15,14,7,3,0,0,22,17,7,7,0,0,29,18,3,6,0,0,30,43,6,11,0,0,59,33,6,16,0,0,49,32,22,13,0,0,65,23,11,8,0,0,39,66,24,5,0,0,103,4,6,0,0,0,15,18,16,3,0,0,45,3,0,0,0,0,7,349,112,94,11,3,561,0,0,0,5,0,6,30,0,7,0,0,41,43,0,3,6,0,52,31,5,8,0,0,42,39,3,7,0,0,51,80,3,7,0,0,95,92,4,12,5,0,114,109,7,11,5,0,133,104,3,12,7,0,118,57,5,11,0,0,68,65,4,8,0,0,76,47,3,7,0,0,64,82,5,5,0,0,100,11,3,4,0,0,25,3,6,4,0,0,11,9,0,3,0,0,9,806,56
505011081,0,0,0,6,0,3,16,0,3,0,0,23,11,0,0,0,0,12,6,0,0,0,0,11,14,0,6,0,0,18,18,0,4,0,0,30,16,6,5,0,0,34,24,9,14,0,0,44,39,0,11,0,0,47,28,15,15,0,0,59,17,15,6,0,0,45,18,4,12,0,0,33,61,13,8,0,0,81,8,3,0,0,0,16,12,10,7,0,0,24,10,0,0,0,0,7,300,74,105,12,0,490,0,0,0,0,0,5,27,0,9,0,0,34,37,0,3,0,0,44,29,6,14,0,0,51,42,0,10,0,0,54,73,0,12,0,0,84,95,0,13,0,0,108,129,7,8,0,0,141,118,0,9,0,0,130,82,7,7,0,0,95,90,5,7,0,0,101,77,0,3,0,0,84,203,9,7,0,0,218,21,0,3,0,0,24,9,0,5,0,0,13,5,0,6,0,0,9,1046,40
505011082,0,0,0,3,0,4,22,0,6,0,0,28,20,0,4,0,0,21,6,3,4,3,0,16,15,0,3,0,0,26,14,4,10,6,0,28,12,3,3,0,0,27,22,10,13,0,0,40,27,11,11,0,0,59,36,11,11,0,3,60,28,23,13,0,0,58,21,17,4,0,0,47,55,27,17,3,0,108,8,13,8,0,0,29,20,45,12,0,0,75,5,6,0,0,3,11,309,179,116,14,10,623,0,0,3,6,0,10,39,0,5,0,0,45,35,4,10,0,0,47,25,4,16,4,0,45,39,3,7,4,0,62,61,3,9,4,0,79,65,9,9,0,0,83,72,3,7,0,0,91,79,13,19,0,0,108,40,9,5,3,0,58,53,14,12,3,0,69,37,8,3,0,0,45,55,8,7,0,0,76,8,5,9,0,0,13,8,10,8,0,0,18,5,3,0,0,0,7,613,92
505011083,0,0,0,4,0,6,26,0,0,0,0,33,26,0,3,0,0,32,16,0,5,0,0,21,19,0,5,0,0,24,39,3,9,0,0,54,35,6,10,0,0,44,45,7,13,0,0,60,35,10,11,4,0,60,27,16,9,0,0,55,27,18,9,0,0,49,28,13,9,0,0,47,50,11,12,4,0,78,6,16,5,0,0,22,3,11,13,0,0,33,8,0,0,0,0,8,381,110,112,9,5,619,0,4,0,9,0,10,45,0,3,0,0,51,55,0,17,5,4,78,54,0,9,0,0,68,66,0,9,0,0,79,100,6,11,0,0,110,94,9,20,0,0,121,91,4,12,5,0,108,76,10,9,4,0,97,60,3,4,0,0,72,40,9,0,0,0,51,39,0,5,0,0,44,62,8,0,0,0,64,9,5,0,0,0,9,5,3,0,0,0,11,4,0,0,0,0,4,796,51
505021084,13,0,3,10,0,30,100,5,3,0,0,110,93,3,11,0,0,109,84,7,11,5,4,118,160,9,19,0,0,179,286,13,18,8,7,328,342,22,26,5,0,401,653,29,32,3,8,727,958,64,47,5,0,1072,838,63,42,0,0,949,791,89,43,3,3,926,560,67,43,0,3,673,1170,140,44,0,0,1358,220,57,18,0,0,292,287,130,30,0,0,448,50,15,3,0,8,77,6614,711,384,42,36,7787,13,4,0,6,0,27,118,0,8,0,0,124,138,6,14,0,0,155,137,5,17,3,0,170,204,5,10,3,0,218,340,6,15,0,0,362,465,16,21,4,5,511,668,25,39,0,3,730,727,30,29,0,4,789,535,17,16,0,0,567,376,23,11,5,0,417,257,20,11,4,0,291,318,34,15,0,0,366,48,16,5,5,0,71,48,23,11,4,0,88,40,0,0,0,4,45,4428,232
505021085,0,0,0,0,0,5,24,0,3,0,0,22,19,6,5,0,0,31,13,0,16,3,0,36,18,0,17,0,5,40,32,8,18,0,0,54,34,7,17,0,0,59,67,4,36,0,0,111,74,8,35,0,3,116,56,9,18,0,0,79,36,8,16,0,3,66,51,7,9,0,0,69,88,4,5,0,0,98,4,3,0,0,0,8,4,3,0,0,0,8,8,0,0,0,0,6,529,69,201,8,16,823,3,0,0,0,0,7,26,0,5,0,0,34,39,3,7,0,0,52,54,0,17,0,0,79,53,0,7,0,0,61,69,0,14,0,0,85,132,5,3,0,0,147,164,0,16,0,4,182,168,0,8,0,0,179,93,3,7,0,0,100,80,5,0,0,0,93,93,0,4,0,0,94,94,0,0,0,0,99,8,0,0,0,0,8,3,0,0,0,0,3,7,0,0,0,0,11,1088,30
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
505021088,3,8,0,3,0,13,183,0,0,0,0,183,113,3,12,0,0,126,85,4,12,3,0,100,78,0,5,0,0,88,118,9,8,0,0,137,107,12,26,0,0,140,136,21,13,0,0,172,136,17,27,0,0,186,89,25,29,0,0,147,79,20,24,0,0,126,48,14,9,4,0,77,90,37,13,0,0,139,13,9,8,0,0,32,22,35,7,0,0,71,13,0,0,0,4,22,1324,212,201,16,11,1767,9,0,5,8,0,20,234,0,11,4,0,249,209,0,13,0,0,222,166,3,17,0,0,189,196,5,17,0,0,216,273,5,19,0,0,307,241,7,16,0,0,263,272,7,16,5,0,296,224,18,29,5,0,275,146,7,20,0,0,173,87,13,3,0,0,106,66,9,15,0,0,88,79,12,14,0,0,103,8,5,0,0,0,14,19,0,6,0,0,24,17,0,0,0,0,16,2255,89
505021089,13,4,0,6,0,20,97,0,6,0,0,105,96,3,13,0,0,110,70,9,7,0,0,89,84,9,13,0,0,105,88,9,15,0,3,115,118,17,19,0,3,161,188,23,21,0,3,241,214,37,33,5,0,285,187,19,41,0,0,246,161,56,36,4,0,256,135,34,28,4,0,203,224,58,30,5,0,318,24,19,11,0,0,55,43,51,22,4,0,126,15,0,0,0,6,19,1753,344,302,25,14,2447,18,0,0,10,0,24,189,5,17,0,0,214,277,0,23,5,0,307,272,6,22,4,0,302,297,5,15,0,0,319,451,15,21,8,0,498,442,7,27,5,0,478,492,10,27,0,6,536,425,11,28,4,0,464,208,21,24,0,0,254,220,17,19,3,0,258,145,21,6,0,0,178,226,20,27,0,0,276,24,7,4,0,0,33,19,9,7,0,0,43,22,0,6,4,0,24,3730,157
505021090,4,0,0,0,0,8,17,3,4,0,0,23,12,0,5,3,0,28,20,0,16,0,0,38,24,3,17,0,4,51,30,6,22,4,0,61,38,12,24,0,0,77,64,5,27,0,4,99,61,14,29,3,0,120,59,9,25,0,0,88,29,15,10,0,0,50,26,6,5,0,0,39,31,16,9,0,0,55,6,0,3,0,0,12,6,12,5,0,0,22,0,0,0,0,0,8,428,111,196,16,12,774,3,0,0,6,0,5,26,0,11,0,0,42,45,0,4,0,0,56,42,0,10,5,0,61,87,5,7,0,0,103,103,6,15,0,0,126,115,3,17,0,0,130,117,5,19,0,6,147,116,6,6,3,3,136,73,3,6,0,0,82,61,0,10,0,0,74,32,7,4,0,0,40,45,0,6,0,0,49,4,0,0,0,0,6,0,3,0,0,0,4,8,0,0,0,0,8,873,39
505021091,21,3,0,10,0,39,115,0,0,5,0,119,127,5,10,0,6,148,149,10,19,0,0,188,226,7,20,4,0,257,366,12,22,9,3,413,623,30,31,8,3,691,1093,55,57,3,4,1210,1705,83,70,5,10,1872,1575,89,40,4,5,1716,1514,113,43,0,4,1676,1148,112,28,0,7,1287,2223,224,52,3,8,2508,497,101,28,0,0,631,770,249,29,0,4,1050,96,5,3,0,5,123,12248,1106,448,57,59,13923,37,0,3,13,3,56,119,0,8,3,0,124,222,0,6,6,0,239,247,0,6,0,0,259,382,11,10,3,0,411,628,9,12,11,3,665,962,24,16,3,0,1006,1382,26,22,6,4,1440,1745,41,18,0,9,1809,1438,20,19,5,7,1488,1055,33,9,5,0,1106,590,32,10,4,0,635,870,53,15,3,0,941,131,17,4,0,0,154,152,48,9,0,0,211,65,4,3,0,7,79,10024,319
505021092,3,0,0,3,0,5,66,0,7,0,0,65,55,0,10,0,0,60,29,7,7,0,0,38,44,0,10,0,0,58,76,4,10,0,0,91,69,11,15,0,0,101,99,22,20,0,3,149,106,21,35,9,0,169,66,21,27,3,0,121,59,30,30,0,0,121,39,21,13,3,0,74,73,55,23,3,0,158,15,22,11,0,0,43,19,20,15,0,0,55,8,3,5,0,0,10,831,232,234,22,9,1329,9,0,4,8,0,17,85,0,9,0,0,94,83,0,16,3,0,110,74,5,14,0,0,92,108,0,15,0,0,133,169,5,20,5,0,199,167,3,31,0,0,198,202,3,30,0,0,241,146,12,29,0,0,186,102,10,26,0,0,133,66,10,17,3,0,95,34,11,12,3,0,58,46,22,25,0,0,93,3,0,4,0,0,10,9,18,10,0,0,38,9,0,0,0,0,13,1316,113
505021093,3,3,6,4,0,17,44,0,0,3,0,51,33,0,4,7,0,39,41,5,13,0,0,69,68,9,19,0,0,93,112,10,21,0,0,149,160,9,23,5,0,200,316,29,26,0,3,373,457,30,48,5,4,546,383,32,33,4,5,451,357,43,26,3,0,427,256,43,20,0,0,319,425,78,18,0,3,527,88,36,10,4,0,137,133,93,17,3,0,254,27,4,6,0,4,38,2904,436,281,37,21,3678,6,0,0,13,0,15,46,0,9,4,0,57,79,0,10,8,0,95,95,3,12,3,0,121,126,3,20,4,0,158,227,5,18,6,0,253,318,11,14,5,10,352,460,11,29,3,0,508,559,21,23,0,4,601,440,22,14,3,0,483,364,20,18,4,0,404,208,11,10,0,4,228,254,26,17,0,0,300,18,11,9,0,0,38,43,17,3,5,0,70,20,4,0,0,3,34,3274,170
505021094,0,0,0,0,0,9,48,0,0,0,0,50,22,0,5,0,0,25,15,0,8,0,0,28,20,0,5,0,0,25,26,7,9,0,0,41,23,8,4,0,0,36,27,5,13,0,3,48,31,7,10,0,0,51,32,7,16,0,0,48,14,25,8,4,0,46,10,15,12,0,0,33,31,36,17,0,0,85,11,15,4,0,0,24,18,31,9,9,0,67,6,0,0,0,0,6,329,152,118,20,6,621,7,0,0,3,0,14,58,0,5,0,0,64,56,3,7,6,0,70,37,0,8,0,0,47,35,0,11,0,0,52,55,6,13,0,0,74,60,6,16,0,0,80,63,6,14,0,0,78,60,5,13,0,0,84,51,10,15,0,0,73,38,6,9,0,0,56,18,0,9,0,0,28,24,12,10,6,0,51,10,6,4,0,0,17,12,11,5,3,0,33,3,0,0,0,0,10,596,91
505021095,8,0,6,4,0,12,48,0,0,0,0,46,42,0,6,0,0,47,16,3,10,0,0,30,22,0,10,0,0,34,39,5,17,4,0,60,30,7,21,0,0,53,42,3,16,0,0,65,52,21,19,0,0,89,38,8,15,0,0,62,32,13,15,0,0,55,37,4,10,0,0,50,52,14,6,0,0,76,11,0,4,0,0,22,8,13,9,0,0,33,7,0,0,0,0,5,485,103,147,16,7,759,6,0,0,0,0,13,34,0,0,4,0,42,44,5,5,3,0,55,39,0,8,0,0,50,49,0,5,0,4,57,83,7,18,3,0,111,93,4,0,0,0,103,89,7,8,0,0,108,108,5,11,3,0,126,83,7,4,0,0,97,57,0,9,0,0,71,38,7,3,0,0,46,61,3,5,0,0,71,3,0,0,0,0,6,4,0,0,0,0,8,0,0,0,0,0,0,806,51
505021096,3,0,0,6,0,7,71,0,6,0,0,73,51,5,0,0,0,54,41,0,5,0,0,51,37,5,4,0,0,57,50,10,14,0,0,70,45,5,9,0,0,60,57,14,8,3,0,83,81,8,22,6,3,113,76,13,22,0,0,106,72,22,14,0,0,106,57,12,11,0,0,80,160,40,20,0,0,221,30,10,6,0,0,45,36,50,17,0,0,111,7,5,0,0,0,17,877,205,149,17,7,1252,11,0,4,0,0,16,90,0,10,0,0,100,99,5,11,3,0,111,82,0,6,0,0,90,82,5,7,0,0,96,140,7,22,6,0,169,156,10,15,0,0,183,162,8,17,0,0,193,168,7,11,0,0,193,122,5,9,0,0,145,112,15,9,0,0,135,120,11,13,0,0,142,167,17,8,0,0,193,21,4,0,0,0,26,17,13,11,0,0,41,19,0,0,0,0,20,1566,111
505021097,0,0,0,3,0,9,52,0,4,0,0,53,45,0,3,0,0,49,29,5,15,0,0,45,30,0,10,0,0,43,54,6,11,0,0,76,64,7,14,0,0,87,78,16,20,0,0,123,114,21,33,4,3,172,89,25,25,4,0,136,65,22,22,0,0,112,39,16,3,0,0,62,55,30,15,0,0,106,17,11,6,0,0,33,13,28,12,0,0,56,16,0,0,0,0,20,766,192,191,22,10,1186,10,0,0,3,0,14,51,0,3,0,0,53,81,0,13,6,0,101,76,0,14,6,0,91,105,0,16,0,0,127,181,6,21,3,0,209,245,11,22,0,0,280,246,7,20,4,3,281,261,12,19,0,0,293,176,13,20,0,0,211,131,18,7,0,0,154,93,9,3,0,0,106,93,15,19,0,0,132,13,4,3,4,0,23,15,9,6,4,0,30,10,0,0,0,0,14,1778,112
505021301,12,0,0,0,0,13,72,0,3,0,0,81,59,4,5,0,0,68,44,3,3,0,0,54,53,6,10,0,0,74,70,3,17,0,0,89,96,3,11,0,0,118,92,14,12,0,0,126,117,13,20,3,0,156,109,20,12,5,0,147,91,13,7,0,4,114,68,11,10,0,0,86,123,16,14,0,0,153,18,11,5,0,0,33,9,22,12,0,0,42,16,3,0,0,0,19,1046,151,148,21,8,1375,11,0,0,4,0,17,127,0,0,0,3,133,145,4,7,4,0,156,144,0,7,3,0,160,166,0,6,0,3,182,223,3,13,0,0,247,282,5,8,4,0,299,296,15,13,0,0,324,310,7,16,6,0,341,283,3,9,3,0,301,189,10,4,4,0,205,99,9,0,0,0,105,151,11,9,0,0,172,11,5,0,0,0,16,12,12,9,0,0,30,22,3,0,0,3,28,2482,95
505021302,0,0,0,0,0,7,30,0,3,0,0,35,27,0,6,0,0,34,26,0,9,0,0,33,22,4,7,10,0,38,34,8,16,0,0,60,45,4,12,5,0,70,44,8,16,3,3,72,55,25,24,0,0,101,39,9,18,0,0,66,34,11,7,0,0,61,19,6,11,0,0,37,28,10,12,0,0,55,3,8,5,0,0,16,4,9,11,0,0,26,8,0,0,0,0,12,410,117,164,21,11,718,5,0,0,6,0,9,37,0,5,0,0,48,34,3,11,4,0,50,43,3,0,0,0,55,57,0,11,10,0,76,91,4,8,0,0,106,83,5,15,0,0,96,119,5,14,0,0,137,97,8,4,0,0,107,63,4,9,3,0,78,41,9,8,0,0,52,35,5,0,0,0,47,45,3,11,0,0,66,5,3,3,0,0,11,6,10,0,0,0,15,8,0,0,0,0,9,763,63
505031098,3,0,0,4,0,4,23,0,0,0,0,25,33,0,7,0,0,36,21,0,3,0,0,25,23,0,13,0,0,39,41,3,11,0,0,53,26,6,13,0,0,49,37,7,25,0,0,65,43,15,23,0,0,79,30,10,12,0,0,54,26,10,7,0,0,38,14,7,8,0,0,26,36,11,15,0,0,62,9,4,0,0,0,12,5,0,0,0,0,6,4,4,0,0,0,6,365,74,132,3,4,577,6,0,0,0,0,9,34,0,7,0,0,42,26,0,8,0,0,39,44,6,10,3,0,63,44,6,11,0,0,57,74,0,13,0,0,89,78,0,6,0,0,83,92,3,0,5,0,98,71,3,16,3,0,91,59,5,9,0,0,72,35,6,4,0,0,42,52,0,0,0,0,54,62,0,3,0,0,68,11,0,0,0,0,6,3,3,0,0,0,3,5,0,0,0,0,8,699,37
505031099,12,0,0,5,0,11,108,0,5,3,0,115,73,0,4,4,0,80,50,0,9,5,0,61,46,0,16,3,0,64,66,7,14,0,0,85,62,13,18,4,0,92,94,9,19,0,0,129,98,4,30,0,5,142,96,7,36,0,0,140,92,9,29,0,0,125,89,10,12,0,0,110,128,10,13,0,0,151,22,4,0,0,0,26,19,6,7,0,0,42,18,0,5,0,8,21,1068,87,211,18,13,1396,10,0,3,4,0,22,154,0,19,6,0,177,130,3,27,6,3,168,129,3,19,6,0,149,133,4,20,0,0,156,242,0,27,3,0,272,261,8,23,0,0,295,314,7,22,0,0,344,246,7,16,0,3,267,156,3,4,0,0,171,132,7,3,0,0,145,95,5,5,0,0,107,115,0,9,0,0,125,8,0,0,0,0,10,10,0,7,0,0,18,17,0,0,0,0,20,2144,51
505031100,0,0,4,3,0,10,73,0,3,0,0,78,69,0,9,0,0,71,40,0,5,0,0,51,49,0,6,0,0,57,66,3,11,5,0,87,92,10,8,0,0,112,148,22,24,0,0,199,182,20,38,0,0,239,168,20,30,0,0,219,182,29,27,0,0,231,122,31,14,0,0,173,172,28,20,0,4,233,35,11,4,0,0,48,24,16,3,0,0,40,20,0,3,0,4,28,1443,191,211,18,15,1880,5,0,0,17,0,27,94,0,19,10,0,112,117,0,12,0,0,140,106,8,19,4,0,132,84,6,18,5,0,110,142,3,23,4,0,172,193,6,24,3,5,233,206,10,19,0,0,237,160,5,14,0,0,190,86,5,11,0,0,101,65,12,14,0,0,86,58,3,9,0,0,67,67,8,0,0,0,81,8,0,0,0,0,8,6,0,3,0,0,10,14,0,0,0,0,19,1432,76
505031101,3,0,0,3,0,10,94,0,0,4,0,100,52,0,3,0,0,55,61,0,5,0,3,70,59,3,5,0,0,72,86,5,14,0,0,109,78,4,21,0,0,103,130,10,23,4,0,166,154,20,30,0,0,201,95,15,26,3,0,133,92,17,20,0,0,126,51,14,7,0,0,74,91,15,12,3,0,125,17,4,0,0,0,23,8,18,11,0,0,33,13,0,0,0,0,20,1090,124,177,11,12,1422,10,0,0,7,0,20,185,0,10,6,0,198,153,0,13,8,0,170,160,0,13,5,0,170,124,3,19,0,0,152,239,4,17,3,7,264,244,15,18,0,0,277,246,11,17,0,0,274,211,3,10,0,0,227,104,3,12,0,0,119,89,11,0,0,0,100,54,6,6,0,0,63,60,7,3,0,0,76,9,0,3,0,0,11,7,0,4,0,0,16,18,0,0,0,0,20,1893,64
505031102,4,0,0,0,0,7,47,0,4,0,0,48,29,0,0,3,0,31,13,3,6,0,0,22,17,6,6,0,0,24,27,0,12,0,3,40,33,5,15,5,0,55,39,3,15,0,3,66,38,7,9,3,0,58,33,6,10,0,0,52,20,7,6,0,0,37,24,4,0,0,0,26,28,9,6,0,0,37,3,0,0,0,0,6,0,3,4,0,0,3,0,0,3,0,0,4,359,47,96,9,10,514,4,0,0,0,0,4,32,0,3,6,0,35,54,3,3,0,0,57,32,0,11,3,0,48,43,0,4,0,0,42,82,4,12,0,0,92,98,0,5,0,0,105,92,3,3,0,0,107,78,3,10,0,0,87,62,3,3,0,0,69,56,0,6,0,0,66,33,0,0,0,0,37,38,0,3,0,0,38,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,710,28
505031104,0,0,0,0,0,0,5,0,0,0,0,9,7,0,6,0,0,11,0,0,7,0,0,10,8,0,9,0,0,16,12,0,10,0,0,24,25,6,13,0,4,41,21,0,7,0,4,41,20,6,14,0,0,40,21,9,12,0,0,36,5,9,8,0,0,22,11,6,7,0,0,29,15,3,5,0,0,25,3,0,0,0,0,6,4,0,0,0,0,9,0,0,0,0,0,0,164,47,92,9,4,315,5,0,0,0,0,10,12,0,0,0,0,15,12,5,8,0,0,18,28,0,5,0,0,40,28,3,4,0,0,33,94,0,9,0,0,104,82,0,8,3,0,96,100,3,6,0,3,115,71,4,3,0,0,77,47,0,6,0,0,54,34,0,0,0,0,36,16,0,0,0,0,19,21,3,0,0,0,22,3,0,0,0,0,3,3,0,5,0,0,7,7,0,0,0,0,7,544,29
505031105,6,0,0,3,0,10,83,0,6,3,0,94,64,0,10,0,0,73,32,4,8,0,0,45,44,0,15,0,0,59,60,4,16,0,0,79,57,6,18,0,3,87,64,17,25,0,0,111,64,22,35,0,0,120,61,32,48,0,0,135,53,39,32,0,0,120,47,26,11,0,0,91,96,32,37,0,0,172,12,14,6,0,0,41,20,29,18,0,0,72,17,3,4,0,0,30,778,235,295,19,10,1335,10,0,0,5,0,14,116,0,14,0,0,141,99,3,25,5,0,134,100,3,23,0,0,128,96,4,22,4,0,123,156,11,22,0,0,189,169,12,18,5,0,199,202,9,31,0,0,249,173,10,27,3,0,214,121,11,14,0,0,150,92,11,18,0,0,124,88,6,18,0,0,105,125,12,25,0,0,158,9,4,3,0,0,16,5,3,10,0,0,24,10,0,5,0,5,29,1563,109
