DATE,MONTH,CLIENT GROUP,MEASURE,VALUE
2022-05-31,May22,Number of clients accommodated in short-term/emergency accommodation,population,2777252.0
2022-05-31,May22,Number of clients financially assisted with payments for short term/emergency accommodation,population,2777252.0
2022-05-31,May22,Number of clients who are at risk of homelessness,population,2777252.0
2022-05-31,May22,Number of clients who are homeless,population,2777252.0
2022-05-31,May22,Number of clients who have experienced family and domestic violence,population,2777252.0
2022-05-31,May22,Number of clients with a current mental health issue,population,2777252.0
2022-05-31,May22,Number of clients with problematic drug or alcohol issues,population,2777252.0
2022-05-31,May22,Number of indigenous clients,population,2777252.0
2022-05-31,May22,Number of nights in short-term/emergency accommodation,population,2777252.0
2023-05-31,May23,Number of clients accommodated in short-term/emergency accommodation,population,2855594.0
2023-05-31,May23,Number of clients financially assisted with payments for short term/emergency accommodation,population,2855594.0
2023-05-31,May23,Number of clients who are at risk of homelessness,population,2855594.0
2023-05-31,May23,Number of clients who are homeless,population,2855594.0
2023-05-31,May23,Number of clients who have experienced family and domestic violence,population,2855594.0
2023-05-31,May23,Number of clients with a current mental health issue,population,2855594.0
2023-05-31,May23,Number of clients with problematic drug or alcohol issues,population,2855594.0
2023-05-31,May23,Number of indigenous clients,population,2855594.0
2023-05-31,May23,Number of nights in short-term/emergency accommodation,population,2855594.0
2017-11-30,Nov17,Number of clients accommodated in short-term/emergency accommodation,population,
2017-11-30,Nov17,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2017-11-30,Nov17,Number of clients who are at risk of homelessness,population,
2017-11-30,Nov17,Number of clients who are homeless,population,
2017-11-30,Nov17,Number of clients who have experienced family and domestic violence,population,
2017-11-30,Nov17,Number of clients with a current mental health issue,population,
2017-11-30,Nov17,Number of clients with problematic drug or alcohol issues,population,
2017-11-30,Nov17,Number of indigenous clients,population,
2017-11-30,Nov17,Number of nights in short-term/emergency accommodation,population,
2018-11-30,Nov18,Number of clients accommodated in short-term/emergency accommodation,population,
2018-11-30,Nov18,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2018-11-30,Nov18,Number of clients who are at risk of homelessness,population,
2018-11-30,Nov18,Number of clients who are homeless,population,
2018-11-30,Nov18,Number of clients who have experienced family and domestic violence,population,
2018-11-30,Nov18,Number of clients with a current mental health issue,population,
2018-11-30,Nov18,Number of clients with problematic drug or alcohol issues,population,
2018-11-30,Nov18,Number of indigenous clients,population,
2018-11-30,Nov18,Number of nights in short-term/emergency accommodation,population,
2019-11-30,Nov19,Number of clients accommodated in short-term/emergency accommodation,population,
2019-11-30,Nov19,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2019-11-30,Nov19,Number of clients who are at risk of homelessness,population,
2019-11-30,Nov19,Number of clients who are homeless,population,
2019-11-30,Nov19,Number of clients who have experienced family and domestic violence,population,
2019-11-30,Nov19,Number of clients with a current mental health issue,population,
2019-11-30,Nov19,Number of clients with problematic drug or alcohol issues,population,
2019-11-30,Nov19,Number of indigenous clients,population,
2019-11-30,Nov19,Number of nights in short-term/emergency accommodation,population,
2020-11-30,Nov20,Number of clients accommodated in short-term/emergency accommodation,population,
2020-11-30,Nov20,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2020-11-30,Nov20,Number of clients who are at risk of homelessness,population,
2020-11-30,Nov20,Number of clients who are homeless,population,
2020-11-30,Nov20,Number of clients who have experienced family and domestic violence,population,
2020-11-30,Nov20,Number of clients with a current mental health issue,population,
2020-11-30,Nov20,Number of clients with problematic drug or alcohol issues,population,
2020-11-30,Nov20,Number of indigenous clients,population,
2020-11-30,Nov20,Number of nights in short-term/emergency accommodation,population,
2021-11-30,Nov21,Number of clients accommodated in short-term/emergency accommodation,population,
2021-11-30,Nov21,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2021-11-30,Nov21,Number of clients who are at risk of homelessness,population,
2021-11-30,Nov21,Number of clients who are homeless,population,
2021-11-30,Nov21,Number of clients who have experienced family and domestic violence,population,
2021-11-30,Nov21,Number of clients with a current mental health issue,population,
2021-11-30,Nov21,Number of clients with problematic drug or alcohol issues,population,
2021-11-30,Nov21,Number of indigenous clients,population,
2021-11-30,Nov21,Number of nights in short-term/emergency accommodation,population,
2022-11-30,Nov22,Number of clients accommodated in short-term/emergency accommodation,population,
2022-11-30,Nov22,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2022-11-30,Nov22,Number of clients who are at risk of homelessness,population,
2022-11-30,Nov22,Number of clients who are homeless,population,
2022-11-30,Nov22,Number of clients who have experienced family and domestic violence,population,
2022-11-30,Nov22,Number of clients with a current mental health issue,population,
2022-11-30,Nov22,Number of clients with problematic drug or alcohol issues,population,
2022-11-30,Nov22,Number of indigenous clients,population,
2022-11-30,Nov22,Number of nights in short-term/emergency accommodation,population,
2017-10-31,Oct17,Number of clients accommodated in short-term/emergency accommodation,population,
2017-10-31,Oct17,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2017-10-31,Oct17,Number of clients who are at risk of homelessness,population,
2017-10-31,Oct17,Number of clients who are homeless,population,
2017-10-31,Oct17,Number of clients who have experienced family and domestic violence,population,
2017-10-31,Oct17,Number of clients with a current mental health issue,population,
2017-10-31,Oct17,Number of clients with problematic drug or alcohol issues,population,
2017-10-31,Oct17,Number of indigenous clients,population,
2017-10-31,Oct17,Number of nights in short-term/emergency accommodation,population,
2018-10-31,Oct18,Number of clients accommodated in short-term/emergency accommodation,population,
2018-10-31,Oct18,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2018-10-31,Oct18,Number of clients who are at risk of homelessness,population,
2018-10-31,Oct18,Number of clients who are homeless,population,
2018-10-31,Oct18,Number of clients who have experienced family and domestic violence,population,
2018-10-31,Oct18,Number of clients with a current mental health issue,population,
2018-10-31,Oct18,Number of clients with problematic drug or alcohol issues,population,
2018-10-31,Oct18,Number of indigenous clients,population,
2018-10-31,Oct18,Number of nights in short-term/emergency accommodation,population,
2019-10-31,Oct19,Number of clients accommodated in short-term/emergency accommodation,population,
2019-10-31,Oct19,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2019-10-31,Oct19,Number of clients who are at risk of homelessness,population,
2019-10-31,Oct19,Number of clients who are homeless,population,
2019-10-31,Oct19,Number of clients who have experienced family and domestic violence,population,
2019-10-31,Oct19,Number of clients with a current mental health issue,population,
2019-10-31,Oct19,Number of clients with problematic drug or alcohol issues,population,
2019-10-31,Oct19,Number of indigenous clients,population,
2019-10-31,Oct19,Number of nights in short-term/emergency accommodation,population,
2020-10-31,Oct20,Number of clients accommodated in short-term/emergency accommodation,population,
2020-10-31,Oct20,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2020-10-31,Oct20,Number of clients who are at risk of homelessness,population,
2020-10-31,Oct20,Number of clients who are homeless,population,
2020-10-31,Oct20,Number of clients who have experienced family and domestic violence,population,
