DATE,MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2021-06-30,Jun21,Other,Other (not elsewhere classified),population,2749365.0
2021-06-30,Jun21,Other,Transition from custodial arrangements,population,2749365.0
2021-06-30,Jun21,Other,Transition from foster care and child safety residential placements,population,2749365.0
2021-06-30,Jun21,Other,Transition from other care arrangements,population,2749365.0
2021-06-30,Jun21,Other,Unable to return home due to environmental reasons,population,2749365.0
2021-06-30,Jun21,Total,Total clients,population,2749365.0
2022-06-30,Jun22,Accommodation,Accommodation,population,2791432.0
2022-06-30,Jun22,Accommodation,Housing crisis (e.g. eviction),population,2791432.0
2022-06-30,Jun22,Accommodation,Inadequate or inappropriate dwelling conditions,population,2791432.0
2022-06-30,Jun22,Accommodation,Previous accommodation ended,population,2791432.0
2022-06-30,Jun22,Covid,Covid-19,population,2791432.0
2022-06-30,Jun22,Financial,Employment difficulties,population,2791432.0
2022-06-30,Jun22,Financial,Financial,population,2791432.0
2022-06-30,Jun22,Financial,Financial difficulties,population,2791432.0
2022-06-30,Jun22,Financial,Housing affordability stress,population,2791432.0
2022-06-30,Jun22,Financial,Problematic gambling,population,2791432.0
2022-06-30,Jun22,Financial,Unemployment,population,2791432.0
2022-06-30,Jun22,Health,Health,population,2791432.0
2022-06-30,Jun22,Health,Medical issues,population,2791432.0
2022-06-30,Jun22,Health,Mental health issues,population,2791432.0
2022-06-30,Jun22,Health,Problematic alcohol use,population,2791432.0
2022-06-30,Jun22,Health,Problematic drug or substance use,population,2791432.0
2022-06-30,Jun22,Interpersonal,Family and domestic violence,population,2791432.0
2022-06-30,Jun22,Interpersonal,Interpersonal relationships,population,2791432.0
2022-06-30,Jun22,Interpersonal,Non-family violence,population,2791432.0
2022-06-30,Jun22,Interpersonal,Relationship/family breakdown,population,2791432.0
2022-06-30,Jun22,Interpersonal,Sexual abuse,population,2791432.0
2022-06-30,Jun22,Interpersonal,Time out from family/other situation,population,2791432.0
2022-06-30,Jun22,Not stated,Not stated,population,2791432.0
2022-06-30,Jun22,Other,Discrimination including racial discrimination,population,2791432.0
2022-06-30,Jun22,Other,Disengagement with school or other education and training,population,2791432.0
2022-06-30,Jun22,Other,Itinerant,population,2791432.0
2022-06-30,Jun22,Other,Lack of family and/or community support,population,2791432.0
2022-06-30,Jun22,Other,Other,population,2791432.0
2022-06-30,Jun22,Other,Other (not elsewhere classified),population,2791432.0
2022-06-30,Jun22,Other,Transition from custodial arrangements,population,2791432.0
2022-06-30,Jun22,Other,Transition from foster care and child safety residential placements,population,2791432.0
2022-06-30,Jun22,Other,Transition from other care arrangements,population,2791432.0
2022-06-30,Jun22,Other,Unable to return home due to environmental reasons,population,2791432.0
2022-06-30,Jun22,Total,Total clients,population,2791432.0
2023-06-30,Jun23,Accommodation,Accommodation,population,
2023-06-30,Jun23,Accommodation,Housing crisis (e.g. eviction),population,
2023-06-30,Jun23,Accommodation,Inadequate or inappropriate dwelling conditions,population,
2023-06-30,Jun23,Accommodation,Previous accommodation ended,population,
2023-06-30,Jun23,Covid,Covid-19,population,
2023-06-30,Jun23,Financial,Financial,population,
2023-06-30,Jun23,Health,Health,population,
2023-06-30,Jun23,Health,Medical issues,population,
2023-06-30,Jun23,Health,Mental health issues,population,
2023-06-30,Jun23,Health,Problematic alcohol use,population,
2023-06-30,Jun23,Health,Problematic drug or substance use,population,
2023-06-30,Jun23,Interpersonal,Family and domestic violence,population,
2023-06-30,Jun23,Interpersonal,Interpersonal relationships,population,
2023-06-30,Jun23,Interpersonal,Non-family violence,population,
2023-06-30,Jun23,Interpersonal,Relationship/family breakdown,population,
2023-06-30,Jun23,Interpersonal,Sexual abuse,population,
2023-06-30,Jun23,Interpersonal,Time out from family/other situation,population,
2023-06-30,Jun23,Not stated,Not stated,population,
2023-06-30,Jun23,Other,Other,population,
2023-06-30,Jun23,Total,Total clients,population,
2018-03-31,Mar18,Accommodation,Accommodation,population,2610320.0
2018-03-31,Mar18,Accommodation,Housing crisis (e.g. eviction),population,2610320.0
2018-03-31,Mar18,Accommodation,Inadequate or inappropriate dwelling conditions,population,2610320.0
2018-03-31,Mar18,Accommodation,Previous accommodation ended,population,2610320.0
2018-03-31,Mar18,Financial,Employment difficulties,population,2610320.0
2018-03-31,Mar18,Financial,Financial,population,2610320.0
2018-03-31,Mar18,Financial,Financial difficulties,population,2610320.0
2018-03-31,Mar18,Financial,Housing affordability stress,population,2610320.0
2018-03-31,Mar18,Financial,Problematic gambling,population,2610320.0
2018-03-31,Mar18,Financial,Unemployment,population,2610320.0
2018-03-31,Mar18,Health,Health,population,2610320.0
2018-03-31,Mar18,Health,Medical issues,population,2610320.0
2018-03-31,Mar18,Health,Mental health issues,population,2610320.0
2018-03-31,Mar18,Health,Problematic alcohol use,population,2610320.0
2018-03-31,Mar18,Health,Problematic drug or substance use,population,2610320.0
2018-03-31,Mar18,Interpersonal,Family and domestic violence,population,2610320.0
2018-03-31,Mar18,Interpersonal,Interpersonal relationships,population,2610320.0
2018-03-31,Mar18,Interpersonal,Non-family violence,population,2610320.0
2018-03-31,Mar18,Interpersonal,Relationship/family breakdown,population,2610320.0
2018-03-31,Mar18,Interpersonal,Sexual abuse,population,2610320.0
2018-03-31,Mar18,Interpersonal,Time out from family/other situation,population,2610320.0
2018-03-31,Mar18,Not stated,Not stated,population,2610320.0
2018-03-31,Mar18,Other,Discrimination including racial discrimination,population,2610320.0
2018-03-31,Mar18,Other,Disengagement with school or other education and training,population,2610320.0
2018-03-31,Mar18,Other,Itinerant,population,2610320.0
2018-03-31,Mar18,Other,Lack of family and/or community support,population,2610320.0
2018-03-31,Mar18,Other,Other,population,2610320.0
2018-03-31,Mar18,Other,Other (not elsewhere classified),population,2610320.0
2018-03-31,Mar18,Other,Transition from custodial arrangements,population,2610320.0
2018-03-31,Mar18,Other,Transition from foster care and child safety residential placements,population,2610320.0
2018-03-31,Mar18,Other,Transition from other care arrangements,population,2610320.0
2018-03-31,Mar18,Other,Unable to return home due to environmental reasons,population,2610320.0
2018-03-31,Mar18,Total,Total clients,population,2610320.0
2019-03-31,Mar19,Accommodation,Accommodation,population,2649641.0
2019-03-31,Mar19,Accommodation,Housing crisis (e.g. eviction),population,2649641.0
2019-03-31,Mar19,Accommodation,Inadequate or inappropriate dwelling conditions,population,2649641.0
2019-03-31,Mar19,Accommodation,Previous accommodation ended,population,2649641.0
2019-03-31,Mar19,Financial,Employment difficulties,population,2649641.0
2019-03-31,Mar19,Financial,Financial,population,2649641.0
2019-03-31,Mar19,Financial,Financial difficulties,population,2649641.0
2019-03-31,Mar19,Financial,Housing affordability stress,population,2649641.0
2019-03-31,Mar19,Financial,Problematic gambling,population,2649641.0
2019-03-31,Mar19,Financial,Unemployment,population,2649641.0
2019-03-31,Mar19,Health,Health,population,2649641.0
2019-03-31,Mar19,Health,Medical issues,population,2649641.0
2019-03-31,Mar19,Health,Mental health issues,population,2649641.0
2019-03-31,Mar19,Health,Problematic alcohol use,population,2649641.0
2019-03-31,Mar19,Health,Problematic drug or substance use,population,2649641.0
2019-03-31,Mar19,Interpersonal,Family and domestic violence,population,2649641.0
2019-03-31,Mar19,Interpersonal,Interpersonal relationships,population,2649641.0
2019-03-31,Mar19,Interpersonal,Non-family violence,population,2649641.0
2019-03-31,Mar19,Interpersonal,Relationship/family breakdown,population,2649641.0
2019-03-31,Mar19,Interpersonal,Sexual abuse,population,2649641.0
2019-03-31,Mar19,Interpersonal,Time out from family/other situation,population,2649641.0
2019-03-31,Mar19,Not stated,Not stated,population,2649641.0
2019-03-31,Mar19,Other,Discrimination including racial discrimination,population,2649641.0
2019-03-31,Mar19,Other,Disengagement with school or other education and training,population,2649641.0
2019-03-31,Mar19,Other,Itinerant,population,2649641.0
2019-03-31,Mar19,Other,Lack of family and/or community support,population,2649641.0
2019-03-31,Mar19,Other,Other,population,2649641.0
2019-03-31,Mar19,Other,Other (not elsewhere classified),population,2649641.0
2019-03-31,Mar19,Other,Transition from custodial arrangements,population,2649641.0
2019-03-31,Mar19,Other,Transition from foster care and child safety residential placements,population,2649641.0
2019-03-31,Mar19,Other,Transition from other care arrangements,population,2649641.0
2019-03-31,Mar19,Other,Unable to return home due to environmental reasons,population,2649641.0
2019-03-31,Mar19,Total,Total clients,population,2649641.0
2020-03-31,Mar20,Accommodation,Accommodation,population,2706350.0
2020-03-31,Mar20,Accommodation,Housing crisis (e.g. eviction),population,2706350.0
2020-03-31,Mar20,Accommodation,Inadequate or inappropriate dwelling conditions,population,2706350.0
2020-03-31,Mar20,Accommodation,Previous accommodation ended,population,2706350.0
2020-03-31,Mar20,Covid,Covid-19,population,2706350.0
2020-03-31,Mar20,Financial,Employment difficulties,population,2706350.0
2020-03-31,Mar20,Financial,Financial,population,2706350.0
2020-03-31,Mar20,Financial,Financial difficulties,population,2706350.0
2020-03-31,Mar20,Financial,Housing affordability stress,population,2706350.0
2020-03-31,Mar20,Financial,Problematic gambling,population,2706350.0
2020-03-31,Mar20,Financial,Unemployment,population,2706350.0
2020-03-31,Mar20,Health,Health,population,2706350.0
2020-03-31,Mar20,Health,Medical issues,population,2706350.0
2020-03-31,Mar20,Health,Mental health issues,population,2706350.0
2020-03-31,Mar20,Health,Problematic alcohol use,population,2706350.0
2020-03-31,Mar20,Health,Problematic drug or substance use,population,2706350.0
2020-03-31,Mar20,Interpersonal,Family and domestic violence,population,2706350.0
2020-03-31,Mar20,Interpersonal,Interpersonal relationships,population,2706350.0
2020-03-31,Mar20,Interpersonal,Non-family violence,population,2706350.0
2020-03-31,Mar20,Interpersonal,Relationship/family breakdown,population,2706350.0
2020-03-31,Mar20,Interpersonal,Sexual abuse,population,2706350.0
2020-03-31,Mar20,Interpersonal,Time out from family/other situation,population,2706350.0
2020-03-31,Mar20,Not stated,Not stated,population,2706350.0
2020-03-31,Mar20,Other,Discrimination including racial discrimination,population,2706350.0
2020-03-31,Mar20,Other,Disengagement with school or other education and training,population,2706350.0
2020-03-31,Mar20,Other,Itinerant,population,2706350.0
2020-03-31,Mar20,Other,Lack of family and/or community support,population,2706350.0
2020-03-31,Mar20,Other,Other,population,2706350.0
2020-03-31,Mar20,Other,Other (not elsewhere classified),population,2706350.0
2020-03-31,Mar20,Other,Transition from custodial arrangements,population,2706350.0
2020-03-31,Mar20,Other,Transition from foster care and child safety residential placements,population,2706350.0
2020-03-31,Mar20,Other,Transition from other care arrangements,population,2706350.0
2020-03-31,Mar20,Other,Unable to return home due to environmental reasons,population,2706350.0
2020-03-31,Mar20,Total,Total clients,population,2706350.0
2021-03-31,Mar21,Accommodation,Accommodation,population,2739105.0
2021-03-31,Mar21,Accommodation,Housing crisis (e.g. eviction),population,2739105.0
2021-03-31,Mar21,Accommodation,Inadequate or inappropriate dwelling conditions,population,2739105.0
2021-03-31,Mar21,Accommodation,Previous accommodation ended,population,2739105.0
2021-03-31,Mar21,Covid,Covid-19,population,2739105.0
2021-03-31,Mar21,Financial,Employment difficulties,population,2739105.0
2021-03-31,Mar21,Financial,Financial,population,2739105.0
2021-03-31,Mar21,Financial,Financial difficulties,population,2739105.0
2021-03-31,Mar21,Financial,Housing affordability stress,population,2739105.0
2021-03-31,Mar21,Financial,Problematic gambling,population,2739105.0
2021-03-31,Mar21,Financial,Unemployment,population,2739105.0
2021-03-31,Mar21,Health,Health,population,2739105.0
2021-03-31,Mar21,Health,Medical issues,population,2739105.0
2021-03-31,Mar21,Health,Mental health issues,population,2739105.0
2021-03-31,Mar21,Health,Problematic alcohol use,population,2739105.0
2021-03-31,Mar21,Health,Problematic drug or substance use,population,2739105.0
2021-03-31,Mar21,Interpersonal,Family and domestic violence,population,2739105.0
2021-03-31,Mar21,Interpersonal,Interpersonal relationships,population,2739105.0
2021-03-31,Mar21,Interpersonal,Non-family violence,population,2739105.0
2021-03-31,Mar21,Interpersonal,Relationship/family breakdown,population,2739105.0
2021-03-31,Mar21,Interpersonal,Sexual abuse,population,2739105.0
2021-03-31,Mar21,Interpersonal,Time out from family/other situation,population,2739105.0
2021-03-31,Mar21,Not stated,Not stated,population,2739105.0
2021-03-31,Mar21,Other,Discrimination including racial discrimination,population,2739105.0
2021-03-31,Mar21,Other,Disengagement with school or other education and training,population,2739105.0
2021-03-31,Mar21,Other,Itinerant,population,2739105.0
2021-03-31,Mar21,Other,Lack of family and/or community support,population,2739105.0
2021-03-31,Mar21,Other,Other,population,2739105.0
2021-03-31,Mar21,Other,Other (not elsewhere classified),population,2739105.0
2021-03-31,Mar21,Other,Transition from custodial arrangements,population,2739105.0
2021-03-31,Mar21,Other,Transition from foster care and child safety residential placements,population,2739105.0
