DATE,MONTH,SEX,CLIENT GROUP,MEASURE,VALUE
2020-04-30,Apr20,Male,Number of clients with a current mental health issue,per 10k,3.8564399592192555
2020-04-30,Apr20,Male,Number of clients who have experienced family and domestic violence,per 10k,3.649581110832016
2020-04-30,Apr20,Male,Number of indigenous clients,per 10k,5.518698562331004
2020-04-30,Apr20,Female,Number of clients who are at risk of homelessness,per 10k,15.30932826718511
2020-04-30,Apr20,Female,Number of clients who are homeless,per 10k,10.016484694367852
2020-04-30,Apr20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.5765946908935
2020-04-30,Apr20,Female,Number of nights in short-term/emergency accommodation,per 10k,71.91909932952386
2020-04-30,Apr20,Female,Number of clients with problematic drug or alcohol issues,per 10k,2.9716803299895767
2020-04-30,Apr20,Female,Number of clients who have experienced family and domestic violence,per 10k,14.488789668605897
2020-04-30,Apr20,Male,Number of clients with problematic drug or alcohol issues,per 10k,2.4084280205085773
2020-04-30,Apr20,Female,Number of indigenous clients,per 10k,10.282605320934085
2020-04-30,Apr20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.0886537921659599
2020-04-30,Apr20,Female,Number of clients with a current mental health issue,per 10k,8.175817027284756
2020-04-30,Apr20,Male,Number of clients accommodated in short-term/emergency accommodation,per 10k,3.8342765111777655
2020-04-30,Apr20,Male,Number of nights in short-term/emergency accommodation,per 10k,55.3495175756143
2020-04-30,Apr20,Female,Number of clients accommodated in short-term/emergency accommodation,per 10k,5.899007222218115
2020-04-30,Apr20,Male,Number of clients who are at risk of homelessness,per 10k,6.205765451617193
2020-04-30,Apr20,Male,Number of clients who are homeless,per 10k,7.653777390327871
2020-05-31,May20,Male,Number of clients with a current mental health issue,per 10k,4.055910991592666
2020-05-31,May20,Male,Number of clients who have experienced family and domestic violence,per 10k,3.8712155912469157
2020-05-31,May20,Male,Number of indigenous clients,per 10k,6.035845683299103
2020-05-31,May20,Female,Number of clients who are at risk of homelessness,per 10k,15.915491916585967
2020-05-31,May20,Female,Number of clients who are homeless,per 10k,10.289997560560924
2020-05-31,May20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.42874989835670513
2020-05-31,May20,Male,Number of clients with problematic drug or alcohol issues,per 10k,2.681777213020287
2020-05-31,May20,Female,Number of clients with problematic drug or alcohol issues,per 10k,3.038210486631135
2020-05-31,May20,Female,Number of clients who have experienced family and domestic violence,per 10k,15.102345557633596
2020-05-31,May20,Female,Number of indigenous clients,per 10k,11.22881199316957
2020-05-31,May20,Female,Number of nights in short-term/emergency accommodation,per 10k,78.09161941793505
2020-05-31,May20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.11081724020744987
2020-05-31,May20,Female,Number of clients with a current mental health issue,per 10k,8.161032548031077
2020-05-31,May20,Male,Number of clients accommodated in short-term/emergency accommodation,per 10k,4.292321104035225
2020-05-31,May20,Male,Number of nights in short-term/emergency accommodation,per 10k,59.5384092554559
2020-05-31,May20,Female,Number of clients accommodated in short-term/emergency accommodation,per 10k,6.601269986767891
2020-05-31,May20,Male,Number of clients who are at risk of homelessness,per 10k,6.907607972931043
2020-05-31,May20,Male,Number of clients who are homeless,per 10k,7.823697158645961
2020-06-30,Jun20,Male,Number of clients with a current mental health issue,per 10k,4.413722772525276
2020-06-30,Jun20,Male,Number of clients who have experienced family and domestic violence,per 10k,3.9421397050100544
2020-06-30,Jun20,Male,Number of indigenous clients,per 10k,6.874796906120338
2020-06-30,Jun20,Female,Number of clients who are at risk of homelessness,per 10k,16.29319189456114
2020-06-30,Jun20,Female,Number of nights in short-term/emergency accommodation,per 10k,76.6347957376597
2020-06-30,Jun20,Female,Number of clients accommodated in short-term/emergency accommodation,per 10k,7.220930223981602
2020-06-30,Jun20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.5679383322232721
2020-06-30,Jun20,Female,Number of clients with problematic drug or alcohol issues,per 10k,3.0093355785337015
2020-06-30,Jun20,Female,Number of clients with a current mental health issue,per 10k,8.378934355917364
2020-06-30,Jun20,Female,Number of clients who have experienced family and domestic violence,per 10k,14.862282330258353
2020-06-30,Jun20,Female,Number of clients who are homeless,per 10k,10.392533897436238
2020-06-30,Jun20,Male,Number of clients with problematic drug or alcohol issues,per 10k,2.7926559779417017
2020-06-30,Jun20,Male,Number of clients accommodated in short-term/emergency accommodation,per 10k,4.914779781760198
2020-06-30,Jun20,Male,Number of nights in short-term/emergency accommodation,per 10k,61.94685700938229
2020-06-30,Jun20,Male,Number of clients who are homeless,per 10k,8.090597002058017
2020-06-30,Jun20,Male,Number of clients who are at risk of homelessness,per 10k,7.781120614001154
2020-06-30,Jun20,Female,Number of indigenous clients,per 10k,12.015214846645586
2020-06-30,Jun20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.08105333972917868
2020-07-31,Jul20,Female,Number of indigenous clients,per 10k,12.36925432647308
2020-07-31,Jul20,Female,Number of clients who have experienced family and domestic violence,per 10k,15.19419434259663
2020-07-31,Jul20,Female,Number of clients with a current mental health issue,per 10k,8.378934355917364
2020-07-31,Jul20,Female,Number of clients with problematic drug or alcohol issues,per 10k,3.119972915979793
2020-07-31,Jul20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.4277977047915556
2020-07-31,Jul20,Female,Number of clients accommodated in short-term/emergency accommodation,per 10k,7.641352106276751
2020-07-31,Jul20,Female,Number of clients who are homeless,per 10k,10.576929459846392
2020-07-31,Jul20,Female,Number of clients who are at risk of homelessness,per 10k,16.499714924460516
2020-07-31,Jul20,Male,Number of indigenous clients,per 10k,6.653742343222577
2020-07-31,Jul20,Male,Number of clients who have experienced family and domestic violence,per 10k,3.63266331695319
2020-07-31,Jul20,Male,Number of clients with a current mental health issue,per 10k,4.332669432796097
2020-07-31,Jul20,Female,Number of nights in short-term/emergency accommodation,per 10k,83.10339206700786
2020-07-31,Jul20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.05894788343940268
2020-07-31,Jul20,Male,Number of clients with problematic drug or alcohol issues,per 10k,2.608443842193569
2020-07-31,Jul20,Male,Number of clients who are at risk of homelessness,per 10k,7.081114498158247
2020-07-31,Jul20,Male,Number of clients who are homeless,per 10k,7.891647895450033
2020-07-31,Jul20,Male,Number of clients accommodated in short-term/emergency accommodation,per 10k,4.811620985741244
2020-07-31,Jul20,Male,Number of nights in short-term/emergency accommodation,per 10k,64.43003659926713
2020-08-31,Aug20,Male,Number of clients who have experienced family and domestic violence,per 10k,3.7652960546918464
2020-08-31,Aug20,Female,Number of clients who are homeless,per 10k,10.761325022256543
2020-08-31,Aug20,Male,Number of indigenous clients,per 10k,6.432687780324818
2020-08-31,Aug20,Female,Number of clients who are at risk of homelessness,per 10k,16.573473149424576
2020-08-31,Aug20,Female,Number of clients accommodated in short-term/emergency accommodation,per 10k,8.150283858528773
2020-08-31,Aug20,Female,Number of indigenous clients,per 10k,12.65691140383292
2020-08-31,Aug20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.43517352728796166
2020-08-31,Aug20,Female,Number of clients with problematic drug or alcohol issues,per 10k,3.171603673454636
2020-08-31,Aug20,Female,Number of clients with a current mental health issue,per 10k,8.319927775946116
2020-08-31,Aug20,Female,Number of clients who have experienced family and domestic violence,per 10k,15.467099774963655
2020-08-31,Aug20,Male,Number of clients with a current mental health issue,per 10k,4.295827005646471
2020-08-31,Aug20,Female,Number of nights in short-term/emergency accommodation,per 10k,85.9062046156422
2020-08-31,Aug20,Male,Number of clients with problematic drug or alcohol issues,per 10k,2.6968656673526725
2020-08-31,Aug20,Male,Number of nights in short-term/emergency accommodation,per 10k,62.521598872916464
2020-08-31,Aug20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.09579031058902936
2020-08-31,Aug20,Male,Number of clients who are at risk of homelessness,per 10k,6.926376304129816
2020-08-31,Aug20,Male,Number of clients who are homeless,per 10k,8.083228516628093
2020-08-31,Aug20,Male,Number of clients accommodated in short-term/emergency accommodation,per 10k,4.649514306282886
2020-09-30,Sep20,Male,Number of clients with a current mental health issue,per 10k,4.563740238666711
2020-09-30,Sep20,Male,Number of clients who have experienced family and domestic violence,per 10k,3.7920933384090554
2020-09-30,Sep20,Male,Number of indigenous clients,per 10k,6.739049595583533
2020-09-30,Sep20,Female,Number of clients who are at risk of homelessness,per 10k,17.62704382851152
2020-09-30,Sep20,Female,Number of clients who are homeless,per 10k,11.344282797815012
2020-09-30,Sep20,Female,Number of clients accommodated in short-term/emergency accommodation,per 10k,7.901270898089055
2020-09-30,Sep20,Female,Number of clients with problematic drug or alcohol issues,per 10k,3.3326589542219196
2020-09-30,Sep20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.4340549189825459
2020-09-30,Sep20,Female,Number of clients with a current mental health issue,per 10k,8.754667009986942
2020-09-30,Sep20,Female,Number of clients who have experienced family and domestic violence,per 10k,16.332235934597488
2020-09-30,Sep20,Female,Number of indigenous clients,per 10k,13.404204447223703
2020-09-30,Sep20,Female,Number of nights in short-term/emergency accommodation,per 10k,87.41424656526458
2020-09-30,Sep20,Male,Number of clients with problematic drug or alcohol issues,per 10k,2.851419021904483
2020-09-30,Sep20,Male,Number of nights in short-term/emergency accommodation,per 10k,64.03199468519011
2020-09-30,Sep20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.08818821717230362
2020-09-30,Sep20,Male,Number of clients who are at risk of homelessness,per 10k,7.1799906814450525
2020-09-30,Sep20,Male,Number of clients who are homeless,per 10k,8.341135540880384
2020-09-30,Sep20,Male,Number of clients accommodated in short-term/emergency accommodation,per 10k,4.718069618718243
2020-10-31,Oct20,Male,Number of clients with a current mental health issue,per 10k,4.571089256764403
2020-10-31,Oct20,Male,Number of clients who have experienced family and domestic violence,per 10k,4.100752098512118
2020-10-31,Oct20,Male,Number of indigenous clients,per 10k,7.687072930185797
2020-10-31,Oct20,Female,Number of clients who are at risk of homelessness,per 10k,18.193522282098915
2020-10-31,Oct20,Female,Number of clients who are homeless,per 10k,11.991686744772029
2020-10-31,Oct20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,per 10k,0.5738353166209929
2020-10-31,Oct20,Female,Number of nights in short-term/emergency accommodation,per 10k,94.46947821448934
2020-10-31,Oct20,Female,Number of clients with problematic drug or alcohol issues,per 10k,3.3473726802891246
