DATE,MONTH,AGE GROUP,MEASURE,VALUE
2022-02-28,Feb22,5 to 9,proportion of national,0.06632801161103048
2022-02-28,Feb22,50 to 54,proportion of national,0.08263789945043762
2022-02-28,Feb22,55 to 59,proportion of national,0.08024296675191815
2022-02-28,Feb22,60 to 64,proportion of national,0.07727737973387923
2022-02-28,Feb22,65+,proportion of national,0.078928046989721
2023-02-28,Feb23,0 to 4,proportion of national,0.08273736128236744
2023-02-28,Feb23,10 to 14,proportion of national,0.06532988357050452
2023-02-28,Feb23,15 to 19,proportion of national,0.0605416887944769
2023-02-28,Feb23,20 to 24,proportion of national,0.06456377254984703
2023-02-28,Feb23,25 to 29,proportion of national,0.0770430037677017
2023-02-28,Feb23,30 to 34,proportion of national,0.08239877228190297
2023-02-28,Feb23,35 to 39,proportion of national,0.08471994375439419
2023-02-28,Feb23,40 to 44,proportion of national,0.07937723328228688
2023-02-28,Feb23,45 to 49,proportion of national,0.08458095385090292
2023-02-28,Feb23,5 to 9,proportion of national,0.07468423942888523
2023-02-28,Feb23,50 to 54,proportion of national,0.09294748945956305
2023-02-28,Feb23,55 to 59,proportion of national,0.08869565217391304
2023-02-28,Feb23,60 to 64,proportion of national,0.07955036748811067
2023-02-28,Feb23,65+,proportion of national,0.0823854903166308
2018-01-31,Jan18,0 to 4,proportion of national,0.07141942915653399
2018-01-31,Jan18,10 to 14,proportion of national,0.06655257653546301
2018-01-31,Jan18,15 to 19,proportion of national,0.0629458665547629
2018-01-31,Jan18,20 to 24,proportion of national,0.06239808674855963
2018-01-31,Jan18,25 to 29,proportion of national,0.07482117310443491
2018-01-31,Jan18,30 to 34,proportion of national,0.07670564049852242
2018-01-31,Jan18,35 to 39,proportion of national,0.07782197911486823
2018-01-31,Jan18,40 to 44,proportion of national,0.07263513513513513
2018-01-31,Jan18,45 to 49,proportion of national,0.07781973403382039
2018-01-31,Jan18,5 to 9,proportion of national,0.07647628267182963
2018-01-31,Jan18,50 to 54,proportion of national,0.07468079980727535
2018-01-31,Jan18,55 to 59,proportion of national,0.0720616570327553
2018-01-31,Jan18,60 to 64,proportion of national,0.07138744962579159
2018-01-31,Jan18,65+,proportion of national,0.06987847222222222
2019-01-31,Jan19,0 to 4,proportion of national,0.07527393997141496
2019-01-31,Jan19,10 to 14,proportion of national,0.07100289460241785
2019-01-31,Jan19,15 to 19,proportion of national,0.06181818181818182
2019-01-31,Jan19,20 to 24,proportion of national,0.06426899340285167
2019-01-31,Jan19,25 to 29,proportion of national,0.07594086021505377
2019-01-31,Jan19,30 to 34,proportion of national,0.08808808808808809
2019-01-31,Jan19,35 to 39,proportion of national,0.0817254516406538
2019-01-31,Jan19,40 to 44,proportion of national,0.07761483121195352
2019-01-31,Jan19,45 to 49,proportion of national,0.08196984279756175
2019-01-31,Jan19,5 to 9,proportion of national,0.07638176220495528
2019-01-31,Jan19,50 to 54,proportion of national,0.07869615832363214
2019-01-31,Jan19,55 to 59,proportion of national,0.08443649373881933
2019-01-31,Jan19,60 to 64,proportion of national,0.07656879677605066
2019-01-31,Jan19,65+,proportion of national,0.08215767634854772
2020-01-31,Jan20,0 to 4,proportion of national,0.07023610779871214
2020-01-31,Jan20,10 to 14,proportion of national,0.06235333556821991
2020-01-31,Jan20,15 to 19,proportion of national,0.0613685179502915
2020-01-31,Jan20,20 to 24,proportion of national,0.0609375
2020-01-31,Jan20,25 to 29,proportion of national,0.07238426545357239
2020-01-31,Jan20,30 to 34,proportion of national,0.07940509200907486
2020-01-31,Jan20,35 to 39,proportion of national,0.0774827209894507
2020-01-31,Jan20,40 to 44,proportion of national,0.07917808219178082
2020-01-31,Jan20,45 to 49,proportion of national,0.07945586643994434
2020-01-31,Jan20,5 to 9,proportion of national,0.0704839194469492
2020-01-31,Jan20,50 to 54,proportion of national,0.07697283311772316
2020-01-31,Jan20,55 to 59,proportion of national,0.07101399795151929
2020-01-31,Jan20,60 to 64,proportion of national,0.07314410480349345
2020-01-31,Jan20,65+,proportion of national,0.07411811335711455
2021-01-31,Jan21,0 to 4,proportion of national,0.07924868133281873
2021-01-31,Jan21,10 to 14,proportion of national,0.07212037357315808
2021-01-31,Jan21,15 to 19,proportion of national,0.0690057239771041
2021-01-31,Jan21,20 to 24,proportion of national,0.06621409921671018
2021-01-31,Jan21,25 to 29,proportion of national,0.07599148256587702
2021-01-31,Jan21,30 to 34,proportion of national,0.07939508506616257
2021-01-31,Jan21,35 to 39,proportion of national,0.08522035549062576
2021-01-31,Jan21,40 to 44,proportion of national,0.08038450821955977
2021-01-31,Jan21,45 to 49,proportion of national,0.07595139110968979
2021-01-31,Jan21,5 to 9,proportion of national,0.0765579543714592
2021-01-31,Jan21,50 to 54,proportion of national,0.07970529135967849
2021-01-31,Jan21,55 to 59,proportion of national,0.0830188679245283
2021-01-31,Jan21,60 to 64,proportion of national,0.09401709401709402
2021-01-31,Jan21,65+,proportion of national,0.08094645080946451
2022-01-31,Jan22,0 to 4,proportion of national,0.08142559833506764
2022-01-31,Jan22,10 to 14,proportion of national,0.06580329016450823
2022-01-31,Jan22,15 to 19,proportion of national,0.05919964722742807
2022-01-31,Jan22,20 to 24,proportion of national,0.06638691629007962
2022-01-31,Jan22,25 to 29,proportion of national,0.07103678929765886
2022-01-31,Jan22,30 to 34,proportion of national,0.08062093139709564
2022-01-31,Jan22,35 to 39,proportion of national,0.08409395156383108
2022-01-31,Jan22,40 to 44,proportion of national,0.08142186452045606
2022-01-31,Jan22,45 to 49,proportion of national,0.0819403474270731
2022-01-31,Jan22,5 to 9,proportion of national,0.07594562647754137
2022-01-31,Jan22,50 to 54,proportion of national,0.08268949676341616
2022-01-31,Jan22,55 to 59,proportion of national,0.08108108108108109
2022-01-31,Jan22,60 to 64,proportion of national,0.07415143603133159
2022-01-31,Jan22,65+,proportion of national,0.07969348659003832
2023-01-31,Jan23,0 to 4,proportion of national,0.08051550338139594
2023-01-31,Jan23,10 to 14,proportion of national,0.061310426141148726
2023-01-31,Jan23,15 to 19,proportion of national,0.05577114979487748
2023-01-31,Jan23,20 to 24,proportion of national,0.06471726510427865
2023-01-31,Jan23,25 to 29,proportion of national,0.07382282521947327
2023-01-31,Jan23,30 to 34,proportion of national,0.07911315725708747
2023-01-31,Jan23,35 to 39,proportion of national,0.08386862198521391
2023-01-31,Jan23,40 to 44,proportion of national,0.08067858067858068
2023-01-31,Jan23,45 to 49,proportion of national,0.07995566814439518
2023-01-31,Jan23,5 to 9,proportion of national,0.07183908045977011
2023-01-31,Jan23,50 to 54,proportion of national,0.09170731707317073
2023-01-31,Jan23,55 to 59,proportion of national,0.08325899494498959
2023-01-31,Jan23,60 to 64,proportion of national,0.07480495640201927
2023-01-31,Jan23,65+,proportion of national,0.08868693199623942
2017-07-31,Jul17,0 to 4,proportion of national,0.07470967741935484
2017-07-31,Jul17,10 to 14,proportion of national,0.06833268254588051
2017-07-31,Jul17,15 to 19,proportion of national,0.06297790994052677
2017-07-31,Jul17,20 to 24,proportion of national,0.06274686829928902
2017-07-31,Jul17,25 to 29,proportion of national,0.07380348889220217
2017-07-31,Jul17,30 to 34,proportion of national,0.07854380584077877
2017-07-31,Jul17,35 to 39,proportion of national,0.07673170092968443
2017-07-31,Jul17,40 to 44,proportion of national,0.0774524158125915
2017-07-31,Jul17,45 to 49,proportion of national,0.07662835249042145
2017-07-31,Jul17,5 to 9,proportion of national,0.07506613756613757
2017-07-31,Jul17,50 to 54,proportion of national,0.07723474297290453
2017-07-31,Jul17,55 to 59,proportion of national,0.06929510155316607
2017-07-31,Jul17,60 to 64,proportion of national,0.07199032062915911
2017-07-31,Jul17,65+,proportion of national,0.07228381374722838
2018-07-31,Jul18,0 to 4,proportion of national,0.06764486446157672
2018-07-31,Jul18,10 to 14,proportion of national,0.06857042129384805
2018-07-31,Jul18,15 to 19,proportion of national,0.06409076970254524
2018-07-31,Jul18,20 to 24,proportion of national,0.056798436142484796
2018-07-31,Jul18,25 to 29,proportion of national,0.06675730795377294
2018-07-31,Jul18,30 to 34,proportion of national,0.07659519504004134
2018-07-31,Jul18,35 to 39,proportion of national,0.0713314377549759
2018-07-31,Jul18,40 to 44,proportion of national,0.07860201685315651
2018-07-31,Jul18,45 to 49,proportion of national,0.07281164986397824
2018-07-31,Jul18,5 to 9,proportion of national,0.0733716772889787
2018-07-31,Jul18,50 to 54,proportion of national,0.07656826568265683
2018-07-31,Jul18,55 to 59,proportion of national,0.0696588868940754
2018-07-31,Jul18,60 to 64,proportion of national,0.07692307692307693
2018-07-31,Jul18,65+,proportion of national,0.06689684937419077
2019-07-31,Jul19,0 to 4,proportion of national,0.07662976629766298
2019-07-31,Jul19,10 to 14,proportion of national,0.0712171052631579
2019-07-31,Jul19,15 to 19,proportion of national,0.06551212271152895
2019-07-31,Jul19,20 to 24,proportion of national,0.06313581541688516
2019-07-31,Jul19,25 to 29,proportion of national,0.06964016965385142
2019-07-31,Jul19,30 to 34,proportion of national,0.08017456359102244
2019-07-31,Jul19,35 to 39,proportion of national,0.08110721624561827
2019-07-31,Jul19,40 to 44,proportion of national,0.08010189640532125
2019-07-31,Jul19,45 to 49,proportion of national,0.07739144367889761
2019-07-31,Jul19,5 to 9,proportion of national,0.0784016951717875
2019-07-31,Jul19,50 to 54,proportion of national,0.07797001153402537
2019-07-31,Jul19,55 to 59,proportion of national,0.07489300998573467
2019-07-31,Jul19,60 to 64,proportion of national,0.07683982683982683
2019-07-31,Jul19,65+,proportion of national,0.0754640839386602
2020-07-31,Jul20,0 to 4,proportion of national,0.06592564200843234
2020-07-31,Jul20,10 to 14,proportion of national,0.06891413671074688
2020-07-31,Jul20,15 to 19,proportion of national,0.06263521170289482
2020-07-31,Jul20,20 to 24,proportion of national,0.05734469146062747
2020-07-31,Jul20,25 to 29,proportion of national,0.06876640419947506
2020-07-31,Jul20,30 to 34,proportion of national,0.0758767003619119
2020-07-31,Jul20,35 to 39,proportion of national,0.07565868987188784
2020-07-31,Jul20,40 to 44,proportion of national,0.06958942240779402
2020-07-31,Jul20,45 to 49,proportion of national,0.07188910380399742
2020-07-31,Jul20,5 to 9,proportion of national,0.06638149556400506
2020-07-31,Jul20,50 to 54,proportion of national,0.07214038128249567
2020-07-31,Jul20,55 to 59,proportion of national,0.07784011220196353
2020-07-31,Jul20,60 to 64,proportion of national,0.06911928651059086
2020-07-31,Jul20,65+,proportion of national,0.0786189683860233
2021-07-31,Jul21,0 to 4,proportion of national,0.06929555895865237
2021-07-31,Jul21,10 to 14,proportion of national,0.07803609169240774
2021-07-31,Jul21,15 to 19,proportion of national,0.06316762530813476
2021-07-31,Jul21,20 to 24,proportion of national,0.06323209287861511
2021-07-31,Jul21,25 to 29,proportion of national,0.07263643351268255
2021-07-31,Jul21,30 to 34,proportion of national,0.08342322905429701
2021-07-31,Jul21,35 to 39,proportion of national,0.08626534190531852
2021-07-31,Jul21,40 to 44,proportion of national,0.08051981144094789
2021-07-31,Jul21,45 to 49,proportion of national,0.07755672987255206
2021-07-31,Jul21,5 to 9,proportion of national,0.0642774230992455
2021-07-31,Jul21,50 to 54,proportion of national,0.0778981803312206
2021-07-31,Jul21,55 to 59,proportion of national,0.08250311332503113
2021-07-31,Jul21,60 to 64,proportion of national,0.08077709611451943
2021-07-31,Jul21,65+,proportion of national,0.07984246330110992
2022-07-31,Jul22,0 to 4,proportion of national,0.07814552140793275
2022-07-31,Jul22,10 to 14,proportion of national,0.0685025817555938
2022-07-31,Jul22,15 to 19,proportion of national,0.06330483713883779
2022-07-31,Jul22,20 to 24,proportion of national,0.06014469279775402
2022-07-31,Jul22,25 to 29,proportion of national,0.07340834248079034
2022-07-31,Jul22,30 to 34,proportion of national,0.07728395061728395
2022-07-31,Jul22,35 to 39,proportion of national,0.07947100218393593
2022-07-31,Jul22,40 to 44,proportion of national,0.07979784545817263
2022-07-31,Jul22,45 to 49,proportion of national,0.07963467393045986
2022-07-31,Jul22,5 to 9,proportion of national,0.07733050847457627
2022-07-31,Jul22,50 to 54,proportion of national,0.08214786615908636
2022-07-31,Jul22,55 to 59,proportion of national,0.07730061349693251
2022-07-31,Jul22,60 to 64,proportion of national,0.07436856875584659
2022-07-31,Jul22,65+,proportion of national,0.0851063829787234
2018-06-30,Jun18,0 to 4,proportion of national,0.06255376674450043
2018-06-30,Jun18,10 to 14,proportion of national,0.06469662528414058
2018-06-30,Jun18,15 to 19,proportion of national,0.06398704059937228
2018-06-30,Jun18,20 to 24,proportion of national,0.0563165905631659
2018-06-30,Jun18,25 to 29,proportion of national,0.06967383761276891
2018-06-30,Jun18,30 to 34,proportion of national,0.0772878749038708
2018-06-30,Jun18,35 to 39,proportion of national,0.0701819075712881
2018-06-30,Jun18,40 to 44,proportion of national,0.07491049297714128
2018-06-30,Jun18,45 to 49,proportion of national,0.06739409499358151
2018-06-30,Jun18,5 to 9,proportion of national,0.0720125786163522
2018-06-30,Jun18,50 to 54,proportion of national,0.06987104337631887
2018-06-30,Jun18,55 to 59,proportion of national,0.06642201834862385
2018-06-30,Jun18,60 to 64,proportion of national,0.07053469852104664
2018-06-30,Jun18,65+,proportion of national,0.07570422535211267
2019-06-30,Jun19,0 to 4,proportion of national,0.07454545454545454
2019-06-30,Jun19,10 to 14,proportion of national,0.07398529881751359
2019-06-30,Jun19,15 to 19,proportion of national,0.06434852118305355
2019-06-30,Jun19,20 to 24,proportion of national,0.06088917525773196
2019-06-30,Jun19,25 to 29,proportion of national,0.073297692740574
2019-06-30,Jun19,30 to 34,proportion of national,0.08115942028985507
2019-06-30,Jun19,35 to 39,proportion of national,0.08028116907140215
2019-06-30,Jun19,40 to 44,proportion of national,0.0807648401826484
2019-06-30,Jun19,45 to 49,proportion of national,0.08258674051148396
2019-06-30,Jun19,5 to 9,proportion of national,0.07858719646799117
2019-06-30,Jun19,50 to 54,proportion of national,0.07536852116024727
2019-06-30,Jun19,55 to 59,proportion of national,0.069449575175471
2019-06-30,Jun19,60 to 64,proportion of national,0.07554786620530565
2019-06-30,Jun19,65+,proportion of national,0.06826801517067003
2020-06-30,Jun20,0 to 4,proportion of national,0.06261788004526593
2020-06-30,Jun20,10 to 14,proportion of national,0.07136485280999108
2020-06-30,Jun20,15 to 19,proportion of national,0.06325610006151322
2020-06-30,Jun20,20 to 24,proportion of national,0.05814316974054392
2020-06-30,Jun20,25 to 29,proportion of national,0.06490605702273027
2020-06-30,Jun20,30 to 34,proportion of national,0.07396888120523586
2020-06-30,Jun20,35 to 39,proportion of national,0.07478427612655801
2020-06-30,Jun20,40 to 44,proportion of national,0.07145796187079961
2020-06-30,Jun20,45 to 49,proportion of national,0.07287385393613657
2020-06-30,Jun20,5 to 9,proportion of national,0.062104124826201146
2020-06-30,Jun20,50 to 54,proportion of national,0.07216494845360824
2020-06-30,Jun20,55 to 59,proportion of national,0.07616707616707617
2020-06-30,Jun20,60 to 64,proportion of national,0.08388888888888889
2020-06-30,Jun20,65+,proportion of national,0.07583130575831305
2021-06-30,Jun21,0 to 4,proportion of national,0.07504363001745201
2021-06-30,Jun21,10 to 14,proportion of national,0.0775471992510532
2021-06-30,Jun21,15 to 19,proportion of national,0.06606724003127443
2021-06-30,Jun21,20 to 24,proportion of national,0.06118078923218109
2021-06-30,Jun21,25 to 29,proportion of national,0.07266133066533266
2021-06-30,Jun21,30 to 34,proportion of national,0.08370773232442658
2021-06-30,Jun21,35 to 39,proportion of national,0.08632517722387377
2021-06-30,Jun21,40 to 44,proportion of national,0.07954981455429083
2021-06-30,Jun21,45 to 49,proportion of national,0.0705521472392638
2021-06-30,Jun21,5 to 9,proportion of national,0.06604850213980029
2021-06-30,Jun21,50 to 54,proportion of national,0.07620591811917309
2021-06-30,Jun21,55 to 59,proportion of national,0.0815945188414824
2021-06-30,Jun21,60 to 64,proportion of national,0.09031610637230306
2021-06-30,Jun21,65+,proportion of national,0.07995697382574399
2022-06-30,Jun22,0 to 4,proportion of national,0.07666623860279954
2022-06-30,Jun22,10 to 14,proportion of national,0.06334389064844141
2022-06-30,Jun22,15 to 19,proportion of national,0.062308908803373746
2022-06-30,Jun22,20 to 24,proportion of national,0.06305543800253914
2022-06-30,Jun22,25 to 29,proportion of national,0.07296587926509186
2022-06-30,Jun22,30 to 34,proportion of national,0.07533002301077873
2022-06-30,Jun22,35 to 39,proportion of national,0.08170932143695703
2022-06-30,Jun22,40 to 44,proportion of national,0.07679225536368393
2022-06-30,Jun22,45 to 49,proportion of national,0.08206403481504507
2022-06-30,Jun22,5 to 9,proportion of national,0.0702569313398171
2022-06-30,Jun22,50 to 54,proportion of national,0.08083186187953698
2022-06-30,Jun22,55 to 59,proportion of national,0.07616707616707617
