DATE,MONTH,SEX,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2022-09-30,Sep22,Female,Financial,Financial,,1581.0
2022-09-30,Sep22,Female,Financial,Financial difficulties,,1109.0
2022-09-30,Sep22,Female,Financial,Housing affordability stress,,944.0
2022-09-30,Sep22,Female,Financial,Employment difficulties,,184.0
2022-09-30,Sep22,Female,Financial,Unemployment,,432.0
2022-09-30,Sep22,Female,Financial,Problematic gambling,,0.0
2022-09-30,Sep22,Female,Interpersonal,Interpersonal relationships,,2797.0
2022-09-30,Sep22,Female,Interpersonal,Time out from family/other situation,,440.0
2022-09-30,Sep22,Female,Interpersonal,Relationship/family breakdown,,956.0
2022-09-30,Sep22,Female,Interpersonal,Sexual abuse,,184.0
2022-09-30,Sep22,Female,Interpersonal,Family and domestic violence,,2267.0
2022-09-30,Sep22,Female,Interpersonal,Non-family violence,,84.0
2022-09-30,Sep22,Female,Health,Health,,982.0
2022-09-30,Sep22,Female,Health,Mental health issues,,647.0
2022-09-30,Sep22,Female,Health,Medical issues,,323.0
2022-09-30,Sep22,Female,Health,Problematic drug or substance use,,227.0
2022-09-30,Sep22,Female,Health,Problematic alcohol use,,149.0
2022-09-30,Sep22,Female,Other,Other,,1357.0
2022-09-30,Sep22,Female,Other,Transition from custodial arrangements,,32.0
2022-09-30,Sep22,Female,Other,Transition from other care arrangements,,39.0
2022-09-30,Sep22,Male,Health,Health,,666.0
2022-09-30,Sep22,Female,Not stated,Not stated,,5.0
2022-09-30,Sep22,Male,Health,Medical issues,,271.0
2022-09-30,Sep22,Male,Health,Mental health issues,,359.0
2022-09-30,Sep22,Male,Health,Problematic drug or substance use,,192.0
2022-09-30,Sep22,Male,Health,Problematic alcohol use,,135.0
2022-09-30,Sep22,Male,Other,Other,,884.0
2022-09-30,Sep22,Male,Other,Transition from custodial arrangements,,48.0
2022-09-30,Sep22,Male,Other,Transition from foster care and child safety residential placements,,7.0
2022-09-30,Sep22,Male,Other,Transition from other care arrangements,,20.0
2022-09-30,Sep22,Male,Other,Itinerant,,140.0
2022-09-30,Sep22,Male,Other,Unable to return home due to environmental reasons,,26.0
2022-09-30,Sep22,Male,Other,Disengagement with school or other education and training,,45.0
2022-09-30,Sep22,Male,Other,Lack of family and/or community support,,422.0
2022-09-30,Sep22,Male,Other,Discrimination including racial discrimination,,7.0
2022-09-30,Sep22,Male,Covid,Covid-19,,8.0
2022-09-30,Sep22,Male,Not stated,Not stated,,7.0
2022-09-30,Sep22,Male,Total,Total clients,,2438.0
2022-09-30,Sep22,Male,Other,Other (not elsewhere classified),,284.0
2022-10-31,Oct22,Male,Interpersonal,Time out from family/other situation,,230.0
2022-10-31,Oct22,Female,Total,Total clients,,4460.0
2022-10-31,Oct22,Female,Covid,Covid-19,,12.0
2022-10-31,Oct22,Female,Not stated,Not stated,,8.0
2022-10-31,Oct22,Male,Accommodation,Accommodation,,1202.0
2022-10-31,Oct22,Male,Interpersonal,Interpersonal relationships,,946.0
2022-10-31,Oct22,Male,Accommodation,Inadequate or inappropriate dwelling conditions,,726.0
2022-10-31,Oct22,Male,Accommodation,Previous accommodation ended,,383.0
2022-10-31,Oct22,Male,Financial,Financial,,1087.0
2022-10-31,Oct22,Female,Other,Other,,1415.0
2022-10-31,Oct22,Male,Accommodation,Housing crisis (e.g. eviction),,613.0
2022-10-31,Oct22,Female,Health,Problematic alcohol use,,148.0
2022-10-31,Oct22,Female,Accommodation,Inadequate or inappropriate dwelling conditions,,939.0
2022-10-31,Oct22,Female,Health,Medical issues,,328.0
2022-10-31,Oct22,Female,Health,Mental health issues,,627.0
2022-10-31,Oct22,Female,Health,Health,,980.0
2022-10-31,Oct22,Female,Interpersonal,Non-family violence,,84.0
2022-10-31,Oct22,Female,Interpersonal,Family and domestic violence,,2284.0
2022-10-31,Oct22,Female,Interpersonal,Relationship/family breakdown,,952.0
2022-10-31,Oct22,Female,Interpersonal,Time out from family/other situation,,464.0
2022-10-31,Oct22,Female,Interpersonal,Interpersonal relationships,,2816.0
2022-10-31,Oct22,Female,Financial,Financial,,1629.0
2022-10-31,Oct22,Female,Accommodation,Previous accommodation ended,,525.0
2022-10-31,Oct22,Female,Accommodation,Housing crisis (e.g. eviction),,928.0
2022-10-31,Oct22,Female,Accommodation,Accommodation,,1724.0
2022-10-31,Oct22,Male,Interpersonal,Relationship/family breakdown,,366.0
2022-10-31,Oct22,Female,Health,Problematic drug or substance use,,225.0
2022-10-31,Oct22,Male,Interpersonal,Family and domestic violence,,590.0
2022-10-31,Oct22,Male,Health,Health,,644.0
2022-10-31,Oct22,Male,Interpersonal,Non-family violence,,15.0
2022-10-31,Oct22,Male,Health,Medical issues,,267.0
2022-10-31,Oct22,Male,Health,Problematic drug or substance use,,180.0
2022-10-31,Oct22,Male,Health,Problematic alcohol use,,115.0
2022-10-31,Oct22,Male,Other,Other,,856.0
2022-10-31,Oct22,Male,Covid,Covid-19,,7.0
2022-10-31,Oct22,Male,Health,Mental health issues,,345.0
2022-10-31,Oct22,Male,Total,Total clients,,2441.0
2022-10-31,Oct22,Male,Not stated,Not stated,,7.0
2022-11-30,Nov22,Female,Covid,Covid-19,,12.0
2022-11-30,Nov22,Female,Not stated,Not stated,,11.0
2022-11-30,Nov22,Female,Total,Total clients,,4574.0
2022-11-30,Nov22,Male,Accommodation,Accommodation,,1252.0
2022-11-30,Nov22,Male,Accommodation,Housing crisis (e.g. eviction),,608.0
2022-11-30,Nov22,Male,Financial,Financial,,1147.0
2022-11-30,Nov22,Male,Accommodation,Previous accommodation ended,,429.0
2022-11-30,Nov22,Male,Interpersonal,Interpersonal relationships,,989.0
2022-11-30,Nov22,Male,Interpersonal,Relationship/family breakdown,,408.0
2022-11-30,Nov22,Male,Interpersonal,Time out from family/other situation,,242.0
2022-11-30,Nov22,Female,Other,Other,,1430.0
2022-11-30,Nov22,Male,Accommodation,Inadequate or inappropriate dwelling conditions,,785.0
2022-11-30,Nov22,Female,Health,Problematic alcohol use,,143.0
2022-11-30,Nov22,Female,Accommodation,Accommodation,,1795.0
2022-11-30,Nov22,Female,Health,Medical issues,,352.0
2022-11-30,Nov22,Female,Health,Mental health issues,,689.0
2022-11-30,Nov22,Female,Health,Health,,1060.0
2022-11-30,Nov22,Female,Interpersonal,Non-family violence,,76.0
2022-11-30,Nov22,Female,Interpersonal,Family and domestic violence,,2349.0
2022-11-30,Nov22,Female,Interpersonal,Relationship/family breakdown,,995.0
2022-11-30,Nov22,Female,Interpersonal,Time out from family/other situation,,539.0
2022-11-30,Nov22,Female,Interpersonal,Interpersonal relationships,,2924.0
2022-11-30,Nov22,Female,Financial,Financial,,1726.0
2022-11-30,Nov22,Female,Accommodation,Previous accommodation ended,,564.0
2022-11-30,Nov22,Female,Accommodation,Inadequate or inappropriate dwelling conditions,,963.0
2022-11-30,Nov22,Female,Accommodation,Housing crisis (e.g. eviction),,940.0
2022-11-30,Nov22,Female,Health,Problematic drug or substance use,,231.0
2022-11-30,Nov22,Male,Interpersonal,Family and domestic violence,,591.0
2022-11-30,Nov22,Male,Health,Problematic drug or substance use,,192.0
2022-11-30,Nov22,Male,Health,Health,,672.0
2022-11-30,Nov22,Male,Interpersonal,Non-family violence,,22.0
2022-11-30,Nov22,Male,Health,Mental health issues,,370.0
2022-11-30,Nov22,Male,Health,Medical issues,,268.0
2022-11-30,Nov22,Male,Health,Problematic alcohol use,,125.0
2022-11-30,Nov22,Male,Covid,Covid-19,,7.0
2022-11-30,Nov22,Male,Not stated,Not stated,,6.0
2022-11-30,Nov22,Male,Other,Other,,934.0
2022-11-30,Nov22,Male,Total,Total clients,,2500.0
2022-12-31,Dec22,Female,Other,Other,,1430.0
2022-12-31,Dec22,Female,Covid,Covid-19,,8.0
2022-12-31,Dec22,Female,Not stated,Not stated,,10.0
2022-12-31,Dec22,Female,Total,Total clients,,4514.0
2022-12-31,Dec22,Male,Accommodation,Accommodation,,1151.0
2022-12-31,Dec22,Male,Interpersonal,Time out from family/other situation,,210.0
2022-12-31,Dec22,Male,Accommodation,Inadequate or inappropriate dwelling conditions,,717.0
2022-12-31,Dec22,Male,Accommodation,Previous accommodation ended,,394.0
2022-12-31,Dec22,Male,Financial,Financial,,1018.0
2022-12-31,Dec22,Male,Interpersonal,Interpersonal relationships,,957.0
2022-12-31,Dec22,Female,Health,Problematic alcohol use,,147.0
2022-12-31,Dec22,Male,Accommodation,Housing crisis (e.g. eviction),,568.0
2022-12-31,Dec22,Female,Health,Problematic drug or substance use,,216.0
2022-12-31,Dec22,Female,Interpersonal,Time out from family/other situation,,499.0
2022-12-31,Dec22,Female,Health,Mental health issues,,673.0
2022-12-31,Dec22,Female,Health,Health,,1023.0
2022-12-31,Dec22,Female,Interpersonal,Non-family violence,,70.0
2022-12-31,Dec22,Female,Interpersonal,Family and domestic violence,,2410.0
2022-12-31,Dec22,Female,Interpersonal,Relationship/family breakdown,,933.0
2022-12-31,Dec22,Female,Interpersonal,Interpersonal relationships,,2945.0
2022-12-31,Dec22,Female,Financial,Financial,,1630.0
2022-12-31,Dec22,Female,Accommodation,Previous accommodation ended,,522.0
2022-12-31,Dec22,Female,Accommodation,Inadequate or inappropriate dwelling conditions,,927.0
2022-12-31,Dec22,Female,Accommodation,Housing crisis (e.g. eviction),,921.0
2022-12-31,Dec22,Female,Accommodation,Accommodation,,1721.0
2022-12-31,Dec22,Male,Interpersonal,Relationship/family breakdown,,382.0
2022-12-31,Dec22,Female,Health,Medical issues,,335.0
2022-12-31,Dec22,Male,Interpersonal,Family and domestic violence,,601.0
2022-12-31,Dec22,Male,Interpersonal,Non-family violence,,22.0
2022-12-31,Dec22,Male,Health,Health,,601.0
2022-12-31,Dec22,Male,Health,Mental health issues,,338.0
2022-12-31,Dec22,Male,Health,Medical issues,,224.0
2022-12-31,Dec22,Male,Health,Problematic drug or substance use,,169.0
2022-12-31,Dec22,Male,Other,Other,,812.0
2022-12-31,Dec22,Male,Covid,Covid-19,,5.0
2022-12-31,Dec22,Male,Health,Problematic alcohol use,,113.0
2022-12-31,Dec22,Male,Total,Total clients,,2272.0
2022-12-31,Dec22,Male,Not stated,Not stated,,7.0
2023-01-31,Jan23,Female,Other,Other,,1369.0
2023-01-31,Jan23,Female,Covid,Covid-19,,4.0
2023-01-31,Jan23,Female,Not stated,Not stated,,12.0
2023-01-31,Jan23,Female,Total,Total clients,,4520.0
2023-01-31,Jan23,Male,Accommodation,Accommodation,,1174.0
2023-01-31,Jan23,Male,Interpersonal,Time out from family/other situation,,192.0
2023-01-31,Jan23,Male,Accommodation,Inadequate or inappropriate dwelling conditions,,722.0
2023-01-31,Jan23,Male,Accommodation,Previous accommodation ended,,377.0
2023-01-31,Jan23,Male,Financial,Financial,,1064.0
2023-01-31,Jan23,Male,Interpersonal,Interpersonal relationships,,992.0
2023-01-31,Jan23,Female,Health,Problematic alcohol use,,154.0
2023-01-31,Jan23,Male,Accommodation,Housing crisis (e.g. eviction),,567.0
2023-01-31,Jan23,Female,Health,Problematic drug or substance use,,219.0
2023-01-31,Jan23,Female,Interpersonal,Time out from family/other situation,,451.0
2023-01-31,Jan23,Female,Health,Mental health issues,,654.0
2023-01-31,Jan23,Female,Health,Health,,994.0
2023-01-31,Jan23,Female,Interpersonal,Non-family violence,,72.0
2023-01-31,Jan23,Female,Interpersonal,Family and domestic violence,,2436.0
2023-01-31,Jan23,Female,Interpersonal,Relationship/family breakdown,,914.0
2023-01-31,Jan23,Female,Interpersonal,Interpersonal relationships,,2940.0
2023-01-31,Jan23,Female,Financial,Financial,,1753.0
2023-01-31,Jan23,Female,Accommodation,Previous accommodation ended,,538.0
2023-01-31,Jan23,Female,Accommodation,Inadequate or inappropriate dwelling conditions,,946.0
2023-01-31,Jan23,Female,Accommodation,Housing crisis (e.g. eviction),,950.0
2023-01-31,Jan23,Female,Accommodation,Accommodation,,1780.0
2023-01-31,Jan23,Male,Interpersonal,Relationship/family breakdown,,389.0
2023-01-31,Jan23,Female,Health,Medical issues,,326.0
2023-01-31,Jan23,Male,Interpersonal,Family and domestic violence,,644.0
2023-01-31,Jan23,Male,Interpersonal,Non-family violence,,21.0
2023-01-31,Jan23,Male,Health,Health,,607.0
2023-01-31,Jan23,Male,Health,Mental health issues,,348.0
2023-01-31,Jan23,Male,Health,Medical issues,,218.0
2023-01-31,Jan23,Male,Health,Problematic drug or substance use,,166.0
2023-01-31,Jan23,Male,Other,Other,,804.0
2023-01-31,Jan23,Male,Covid,Covid-19,,5.0
2023-01-31,Jan23,Male,Health,Problematic alcohol use,,135.0
2023-01-31,Jan23,Male,Total,Total clients,,2304.0
2023-01-31,Jan23,Male,Not stated,Not stated,,7.0
2023-02-28,Feb23,Female,Other,Other,,1497.0
2023-02-28,Feb23,Female,Covid,Covid-19,,4.0
2023-02-28,Feb23,Female,Not stated,Not stated,,10.0
2023-02-28,Feb23,Female,Total,Total clients,,4762.0
2023-02-28,Feb23,Male,Accommodation,Accommodation,,1259.0
2023-02-28,Feb23,Male,Interpersonal,Time out from family/other situation,,203.0
2023-02-28,Feb23,Male,Accommodation,Inadequate or inappropriate dwelling conditions,,744.0
2023-02-28,Feb23,Male,Accommodation,Previous accommodation ended,,399.0
2023-02-28,Feb23,Male,Financial,Financial,,1175.0
2023-02-28,Feb23,Male,Interpersonal,Interpersonal relationships,,1026.0
2023-02-28,Feb23,Female,Health,Problematic alcohol use,,188.0
2023-02-28,Feb23,Male,Accommodation,Housing crisis (e.g. eviction),,631.0
2023-02-28,Feb23,Female,Health,Problematic drug or substance use,,235.0
2023-02-28,Feb23,Female,Interpersonal,Time out from family/other situation,,495.0
2023-02-28,Feb23,Female,Health,Mental health issues,,678.0
2023-02-28,Feb23,Female,Health,Health,,1079.0
2023-02-28,Feb23,Female,Interpersonal,Non-family violence,,87.0
2023-02-28,Feb23,Female,Interpersonal,Family and domestic violence,,2522.0
2023-02-28,Feb23,Female,Interpersonal,Relationship/family breakdown,,940.0
2023-02-28,Feb23,Female,Interpersonal,Interpersonal relationships,,3058.0
2023-02-28,Feb23,Female,Financial,Financial,,1865.0
2023-02-28,Feb23,Female,Accommodation,Previous accommodation ended,,593.0
2023-02-28,Feb23,Female,Accommodation,Inadequate or inappropriate dwelling conditions,,1015.0
2023-02-28,Feb23,Female,Accommodation,Housing crisis (e.g. eviction),,981.0
2023-02-28,Feb23,Female,Accommodation,Accommodation,,1889.0
2023-02-28,Feb23,Male,Interpersonal,Relationship/family breakdown,,401.0
2023-02-28,Feb23,Female,Health,Medical issues,,352.0
2023-02-28,Feb23,Male,Interpersonal,Family and domestic violence,,662.0
2023-02-28,Feb23,Male,Interpersonal,Non-family violence,,28.0
2023-02-28,Feb23,Male,Health,Health,,719.0
2023-02-28,Feb23,Male,Health,Medical issues,,267.0
2023-02-28,Feb23,Male,Health,Problematic drug or substance use,,183.0
2023-02-28,Feb23,Male,Health,Problematic alcohol use,,166.0
2023-02-28,Feb23,Male,Other,Other,,895.0
2023-02-28,Feb23,Male,Covid,Covid-19,,4.0
2023-02-28,Feb23,Male,Health,Mental health issues,,387.0
2023-02-28,Feb23,Male,Total,Total clients,,2466.0
2023-02-28,Feb23,Male,Not stated,Not stated,,8.0
2023-03-31,Mar23,Female,Other,Other,,1612.0
2023-03-31,Mar23,Female,Covid,Covid-19,,2.0
2023-03-31,Mar23,Female,Not stated,Not stated,,9.0
2023-03-31,Mar23,Female,Total,Total clients,,4972.0
2023-03-31,Mar23,Male,Accommodation,Accommodation,,1252.0
2023-03-31,Mar23,Male,Accommodation,Previous accommodation ended,,378.0
2023-03-31,Mar23,Male,Accommodation,Inadequate or inappropriate dwelling conditions,,742.0
2023-03-31,Mar23,Male,Financial,Financial,,1231.0
2023-03-31,Mar23,Male,Interpersonal,Interpersonal relationships,,1065.0
2023-03-31,Mar23,Male,Interpersonal,Time out from family/other situation,,205.0
2023-03-31,Mar23,Male,Accommodation,Housing crisis (e.g. eviction),,627.0
2023-03-31,Mar23,Female,Health,Problematic alcohol use,,167.0
2023-03-31,Mar23,Female,Accommodation,Accommodation,,1923.0
2023-03-31,Mar23,Female,Health,Medical issues,,366.0
2023-03-31,Mar23,Female,Health,Mental health issues,,751.0
2023-03-31,Mar23,Female,Health,Health,,1128.0
2023-03-31,Mar23,Female,Interpersonal,Non-family violence,,93.0
2023-03-31,Mar23,Female,Interpersonal,Family and domestic violence,,2676.0
2023-03-31,Mar23,Female,Interpersonal,Relationship/family breakdown,,1024.0
2023-03-31,Mar23,Female,Interpersonal,Time out from family/other situation,,549.0
2023-03-31,Mar23,Female,Interpersonal,Interpersonal relationships,,3248.0
2023-03-31,Mar23,Female,Financial,Financial,,1941.0
2023-03-31,Mar23,Female,Accommodation,Previous accommodation ended,,620.0
2023-03-31,Mar23,Female,Accommodation,Inadequate or inappropriate dwelling conditions,,1036.0
2023-03-31,Mar23,Female,Accommodation,Housing crisis (e.g. eviction),,1006.0
2023-03-31,Mar23,Male,Interpersonal,Relationship/family breakdown,,408.0
2023-03-31,Mar23,Female,Health,Problematic drug or substance use,,248.0
2023-03-31,Mar23,Male,Interpersonal,Family and domestic violence,,710.0
2023-03-31,Mar23,Male,Health,Health,,687.0
2023-03-31,Mar23,Male,Interpersonal,Non-family violence,,28.0
2023-03-31,Mar23,Male,Health,Mental health issues,,391.0
2023-03-31,Mar23,Male,Health,Medical issues,,273.0
2023-03-31,Mar23,Male,Health,Problematic drug or substance use,,161.0
2023-03-31,Mar23,Male,Other,Other,,961.0
2023-03-31,Mar23,Male,Covid,Covid-19,,3.0
2023-03-31,Mar23,Male,Health,Problematic alcohol use,,136.0
2023-03-31,Mar23,Male,Total,Total clients,,2571.0
2023-03-31,Mar23,Male,Not stated,Not stated,,9.0
2023-04-30,Apr23,Female,Other,Other,,1573.0
2023-04-30,Apr23,Female,Covid,Covid-19,,2.0
2023-04-30,Apr23,Female,Not stated,Not stated,,10.0
2023-04-30,Apr23,Female,Total,Total clients,,4686.0
2023-04-30,Apr23,Male,Accommodation,Accommodation,,1200.0
2023-04-30,Apr23,Male,Interpersonal,Time out from family/other situation,,208.0
2023-04-30,Apr23,Male,Accommodation,Inadequate or inappropriate dwelling conditions,,730.0
2023-04-30,Apr23,Male,Accommodation,Previous accommodation ended,,391.0
2023-04-30,Apr23,Male,Financial,Financial,,1167.0
