SA2_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
509031246,7,39,217,589,378,60,13,132,1431,0,16,8,4,0,0,0,4,34,0,6,0,0,0,0,0,3,5,0,17,8,4,0,0,0,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,14,0,0,0,0,0,0,0,0,3,10,63,224,599,380,60,13,146,1490
509031247,3,39,190,621,479,100,19,204,1660,0,0,20,9,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,4,38,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,13,24,8,7,4,0,3,5,55,0,0,4,4,0,0,0,0,16,14,67,226,646,486,97,23,214,1778
509031248,8,23,92,331,316,33,17,81,898,0,5,9,5,0,0,0,7,28,0,0,0,0,0,0,0,0,0,0,5,9,5,0,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,0,0,0,0,5,25,0,0,0,0,5,0,0,0,7,12,38,106,340,320,37,15,91,957
509031249,6,28,197,733,465,94,8,136,1676,0,24,89,26,0,0,0,24,159,0,0,0,0,0,0,0,0,0,0,24,89,26,0,0,0,24,159,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,3,0,0,0,0,15,24,0,0,0,3,0,0,0,0,0,6,56,293,761,467,94,8,182,1869
509031250,3,51,241,802,538,100,33,196,1961,0,12,33,4,0,0,0,16,65,0,0,0,0,0,0,0,0,4,0,12,37,4,0,0,0,16,69,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,3,6,10,0,0,0,7,21,0,0,0,5,0,0,0,0,9,5,68,282,810,542,102,36,215,2064
510011262,36,141,314,1582,1309,169,33,512,4095,18,107,208,109,23,0,0,133,607,9,30,124,72,9,0,0,23,272,34,141,333,184,33,0,0,150,877,0,15,79,19,4,0,0,19,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,80,21,4,0,0,21,147,467,685,77,45,50,11,4,94,1430,27,49,14,8,9,0,3,23,137,569,1036,821,1845,1394,181,39,803,6679
510011263,8,78,321,789,382,43,12,329,1971,4,18,77,31,3,0,0,50,191,0,0,5,6,0,0,0,0,10,4,18,82,34,6,0,0,54,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,210,240,30,20,32,8,0,190,722,20,30,3,8,10,0,6,39,132,241,366,432,852,432,51,23,617,3027
510011264,8,61,157,383,129,10,3,111,867,0,25,31,13,5,0,0,5,79,0,0,3,8,0,0,0,0,20,0,25,35,21,6,0,0,9,91,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,108,150,15,19,9,3,3,56,355,19,24,10,12,0,4,4,33,105,138,260,220,440,142,17,14,209,1440
510011265,20,79,192,716,419,52,14,306,1798,3,35,84,76,12,0,0,60,277,0,5,4,22,3,0,0,10,36,3,40,89,96,13,0,0,68,311,0,10,65,44,0,0,0,36,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65,44,0,0,0,36,153,312,443,66,40,28,6,6,434,1354,16,40,21,17,19,4,10,65,190,355,615,428,913,488,59,32,914,3806
510011266,20,36,119,271,80,15,4,63,607,0,6,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,449,22,42,41,4,6,112,1030,41,59,15,13,6,4,4,46,183,421,546,158,331,129,18,9,221,1825
510021267,4,22,63,199,71,16,4,33,418,0,0,3,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,95,209,10,10,13,3,0,29,370,27,49,3,3,6,3,8,39,147,129,285,83,221,98,23,14,102,948
510021268,9,32,206,685,351,30,7,169,1492,0,13,19,5,0,0,0,7,43,0,15,6,0,0,0,0,8,27,0,28,27,5,0,0,0,11,69,0,7,47,0,0,0,0,20,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47,0,0,0,0,20,74,13,13,0,5,0,0,0,0,28,4,12,0,0,0,0,0,4,24,29,87,279,685,353,30,14,206,1687
510021269,5,24,52,415,431,52,10,122,1108,0,34,53,37,6,0,0,30,162,0,0,16,21,7,0,0,8,60,0,37,70,58,17,0,0,37,224,0,61,96,14,0,0,4,29,211,0,15,71,9,0,0,0,9,104,0,20,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,169,28,0,3,4,42,342,48,63,33,12,0,4,0,70,230,9,29,0,3,0,0,4,9,51,65,244,328,512,452,57,21,283,1956
510021270,7,100,158,1243,824,75,13,326,2744,0,81,141,249,51,3,0,116,640,0,12,33,114,45,7,0,43,254,0,95,175,364,95,7,0,160,894,0,33,56,37,0,3,0,69,209,0,11,13,3,0,0,0,0,31,0,18,35,17,0,0,0,46,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,110,59,0,3,0,120,360,26,70,7,5,8,0,0,145,255,0,11,5,0,0,0,0,3,24,35,350,450,1671,919,87,13,753,4279
510031271,15,36,94,1020,280,12,15,236,1702,0,21,46,14,5,0,0,10,99,0,0,0,0,3,0,0,0,9,0,21,46,14,11,0,0,10,100,7,5,14,23,0,0,0,3,46,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,13,12,23,0,0,0,3,54,242,323,33,31,34,8,4,131,808,23,81,8,10,0,0,7,55,192,289,474,189,1096,327,23,28,437,2862
510031272,5,45,133,1528,2124,183,31,603,4647,0,34,262,202,35,4,0,184,721,0,34,36,66,4,0,0,30,168,0,66,295,274,34,4,0,213,889,7,62,27,13,0,0,0,37,148,0,38,0,0,0,0,0,7,42,0,7,27,15,0,0,0,12,57,0,83,77,14,0,0,0,18,192,0,0,0,0,0,0,0,0,0,9,188,132,37,0,0,4,71,441,62,104,29,3,10,0,4,106,318,10,32,7,5,6,0,4,13,69,94,442,596,1839,2173,189,39,1005,6372
510031273,13,12,49,571,280,26,9,119,1081,5,12,103,86,20,0,0,49,267,0,0,8,7,4,0,0,0,14,5,12,110,88,20,0,0,56,285,0,4,3,0,0,0,0,10,26,0,0,17,8,0,0,0,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,21,13,0,0,0,20,61,86,136,8,21,15,0,0,95,364,25,48,6,13,9,0,7,36,129,128,210,189,707,321,27,14,320,1916
511011274,11,84,280,1817,1388,209,44,369,4193,4,69,190,89,15,4,0,65,431,0,0,21,15,3,0,0,0,46,4,67,207,111,22,3,0,66,473,0,38,35,8,0,0,0,21,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,38,39,10,0,0,0,21,115,33,55,21,9,5,0,0,59,179,0,6,10,13,9,4,0,3,43,52,254,549,1945,1424,215,44,522,5009
511011275,7,56,184,547,433,80,24,155,1487,0,3,5,0,4,0,0,4,12,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,4,12,0,0,0,6,6,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,12,14,31,10,8,0,0,0,12,72,3,7,5,8,11,11,0,4,45,27,95,203,566,448,90,20,170,1628
511021276,6,36,148,716,348,41,23,223,1541,0,33,104,37,0,0,0,68,253,0,0,12,17,0,0,0,3,37,0,39,113,57,0,0,0,71,289,0,41,7,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,0,0,0,0,52,179,285,31,26,23,5,0,32,579,15,20,6,0,4,0,0,20,72,204,418,302,803,378,47,19,350,2529
511021277,24,69,154,716,363,45,20,136,1528,3,18,33,15,0,0,0,11,80,0,0,3,14,0,0,0,4,21,3,18,36,27,0,3,0,15,101,0,45,20,5,0,0,0,20,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,45,20,8,0,0,0,20,97,810,1035,121,139,130,24,10,301,2573,34,29,3,20,6,0,11,52,152,872,1191,336,913,505,71,40,534,4453
511031278,4,29,219,1008,599,78,22,282,2238,0,53,61,147,5,0,3,56,332,0,5,9,0,0,0,0,11,29,0,62,72,151,11,0,3,70,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,67,13,13,8,0,0,217,361,0,3,0,0,0,0,0,0,7,42,153,307,1172,612,78,27,576,2972
511031279,0,61,202,1380,1543,251,53,235,3730,3,99,337,264,24,0,0,85,827,0,0,30,64,17,0,0,8,118,3,99,371,332,33,0,0,96,938,0,47,66,10,0,0,0,10,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,47,66,9,0,0,0,10,136,30,76,5,4,0,4,0,186,311,0,0,0,3,0,0,0,4,14,41,293,648,1724,1587,253,58,527,5128
511031280,5,32,118,1094,1183,189,18,160,2801,6,73,136,157,13,0,0,51,436,0,3,5,54,26,4,0,12,92,6,73,147,207,45,4,0,64,532,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,10,9,107,266,1295,1221,194,21,227,3347
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,9,48,118,755,283,25,9,289,1544,0,0,44,4,0,0,0,20,75,0,0,27,0,0,0,0,22,53,0,0,74,4,0,0,0,44,131,0,5,16,3,0,0,0,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,3,0,0,0,7,34,23,29,3,0,0,0,3,20,70,17,23,4,5,4,3,6,28,92,57,104,216,773,294,25,21,382,1869
511031283,11,41,112,464,156,8,10,141,937,0,29,25,11,0,0,0,40,111,0,0,0,0,0,0,0,0,0,0,29,25,11,0,0,0,40,111,0,0,5,9,0,0,0,34,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,9,0,0,0,34,61,27,59,6,6,0,0,0,52,162,17,46,20,12,13,0,9,23,136,54,169,170,508,179,7,17,292,1400
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,10,64,539,2053,874,131,24,282,3983,3,109,451,204,16,3,0,111,898,0,14,86,61,5,0,0,23,198,3,125,541,265,24,3,0,134,1100,0,65,95,30,6,0,0,37,236,0,4,16,0,0,0,0,4,15,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,110,29,6,0,0,41,257,29,41,9,7,0,0,0,54,144,3,8,13,3,0,0,0,5,31,47,306,1208,2369,905,136,28,517,5511
511041286,10,24,90,1046,1035,157,38,243,2631,0,3,63,29,3,0,0,38,145,0,0,0,0,0,0,0,0,0,0,3,63,29,3,0,0,38,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,10,0,0,3,5,4,0,0,0,14,0,0,0,3,3,0,0,0,5,7,34,163,1083,1044,158,40,287,2805
511041287,3,35,95,852,1612,149,33,195,2974,0,0,13,11,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,4,34,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,50,97,19,14,6,0,0,32,207,3,4,0,0,0,0,0,0,8,59,138,124,877,1621,149,33,233,3225
511041288,0,7,66,978,1938,178,20,159,3351,0,5,144,152,16,0,0,28,334,0,0,5,38,77,15,0,11,141,0,5,150,188,87,15,0,33,474,0,0,3,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,19,7,28,5,0,0,0,0,0,44,0,20,8,0,0,0,0,0,36,9,62,227,1184,2028,197,23,197,3916
511041289,9,34,105,540,485,69,10,126,1378,0,24,39,17,0,0,0,12,95,0,0,0,21,19,10,0,12,61,5,24,37,40,22,10,0,22,159,4,7,8,11,0,0,0,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,11,0,0,0,9,39,31,33,19,8,9,0,4,29,137,5,9,3,6,0,0,0,8,24,46,100,188,608,516,76,13,193,1746
511041290,14,58,115,314,94,13,12,229,856,0,9,13,8,0,0,0,7,40,0,0,0,0,0,0,0,0,0,0,9,13,8,0,0,0,12,41,0,5,7,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,3,17,67,87,9,8,17,5,11,93,298,18,18,3,16,5,3,6,52,133,102,182,150,349,122,23,35,383,1345
511041291,11,52,167,599,388,54,19,217,1511,0,21,14,10,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,25,16,10,3,0,0,0,59,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,30,5,16,7,0,0,99,175,4,11,10,8,3,0,0,4,48,42,118,200,627,399,55,28,319,1795
511041292,27,75,300,789,552,89,34,295,2166,0,3,43,17,4,0,0,24,98,0,0,10,17,5,0,0,10,48,0,3,55,36,10,0,0,35,140,0,3,4,0,0,0,0,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,13,27,166,194,51,28,21,4,3,38,492,16,28,14,12,10,0,0,22,103,210,308,417,870,591,95,33,407,2931
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,8,0,0,3,3,0,0,4,0,13
