SAL_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
SAL51470,25,26,21,16,20,15,11,4,0,144,522,377,200,334,408,343,308,189,72,2751
SAL51471,0,0,0,0,3,0,0,0,0,3,3,0,3,0,8,8,5,0,0,22
SAL51472,70,53,132,76,73,52,34,12,7,506,971,646,1883,1273,819,725,583,276,162,7337
SAL51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,13
SAL51474,0,0,0,0,0,0,0,0,0,4,16,3,11,9,7,15,3,0,0,66
SAL51475,90,43,25,63,51,43,27,14,6,351,864,356,403,438,530,469,356,177,30,3615
SAL51476,5,0,0,3,0,0,0,0,0,9,28,3,7,11,10,10,7,0,0,76
SAL51477,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0,4,4,0,37
SAL51478,12,4,0,0,7,4,0,3,0,31,83,30,38,55,55,41,42,14,0,358
SAL51479,0,10,28,39,29,22,9,0,0,142,0,19,42,62,45,39,6,0,0,217
SAL51480,0,0,0,0,0,0,0,0,0,3,33,16,14,17,24,21,32,4,0,167
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,12,0,0,6,8,9,7,0,0,38,70,59,40,44,87,72,113,45,7,535
SAL51483,0,0,0,0,0,0,0,0,0,0,12,6,3,9,6,11,14,8,0,64
SAL51484,0,0,0,0,4,0,6,0,0,8,41,8,27,32,27,33,7,0,0,176
SAL51485,51,30,35,19,16,22,19,5,4,201,425,273,244,290,284,273,237,81,19,2113
SAL51486,80,45,34,42,24,22,6,5,0,255,338,208,182,184,162,167,115,64,0,1426
SAL51487,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SAL51488,0,4,0,0,0,5,0,0,0,7,6,3,3,6,6,10,0,5,0,43
SAL51489,57,19,16,29,22,10,11,3,0,171,705,271,218,452,351,290,239,108,15,2655
SAL51490,75,85,140,124,58,51,54,12,0,610,1238,1134,2083,1651,986,903,705,253,90,9037
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51492,21,7,13,16,17,7,6,0,0,98,177,93,108,131,114,95,37,11,0,770
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,15,17,10,13,14,19,3,7,4,96,210,173,164,157,161,174,99,79,32,1248
SAL51495,5,0,0,0,3,5,0,0,0,17,14,7,13,11,18,14,9,3,3,88
SAL51496,0,0,0,0,3,0,0,0,0,0,0,6,0,8,10,3,0,0,0,31
SAL51497,0,0,0,0,0,0,0,0,0,0,9,0,6,4,5,6,4,0,4,34
SAL51498,0,0,0,3,0,0,0,0,0,9,15,3,7,11,12,5,3,0,0,48
SAL51499,0,0,0,0,0,0,6,0,0,0,4,7,3,11,9,3,11,6,0,53
SAL51500,98,52,38,49,60,32,30,15,0,381,634,321,328,313,339,310,287,100,31,2664
SAL51501,33,15,23,19,20,19,27,17,3,183,215,114,138,139,145,219,219,141,44,1363
SAL51502,272,118,122,132,125,116,60,43,44,1031,2525,1491,1411,1438,1699,1634,1100,541,180,12013
SAL51503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,3,0,26
SAL51504,0,0,5,0,0,0,0,0,0,7,20,8,7,9,10,9,0,0,0,61
SAL51505,9,4,5,0,3,0,9,0,0,21,40,16,27,23,25,40,25,10,3,212
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SAL51507,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,10
SAL51508,11,4,10,11,7,11,9,5,3,59,216,108,100,130,116,110,106,53,23,972
SAL51509,0,0,0,0,0,0,3,0,0,3,10,7,9,0,3,3,6,0,0,47
SAL51510,9,0,4,3,8,19,3,0,0,45,48,17,35,32,63,106,89,51,9,452
SAL51511,6,0,5,0,0,0,3,0,0,17,20,5,5,11,10,9,12,4,0,76
SAL51512,0,0,0,0,0,0,0,0,0,0,6,5,3,3,6,0,3,0,0,31
SAL51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,0,0,0,0,3,0,0,0,0,7,10,0,3,5,9,4,0,0,0,29
SAL51515,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,8,0,0,0,23
SAL51516,4,0,4,0,0,5,0,0,0,11,16,17,18,17,14,19,7,7,0,121
SAL51517,0,0,0,0,0,0,0,0,0,3,0,3,0,7,5,0,4,0,0,17
SAL51518,6,8,7,5,17,16,15,10,0,92,52,33,32,33,69,59,52,35,4,371
SAL51519,54,34,35,25,16,18,8,6,0,191,1069,422,880,747,419,331,241,64,10,4189
SAL51520,0,0,0,0,0,4,0,0,0,5,10,5,7,8,3,7,9,6,5,53
SAL51521,89,52,41,42,39,23,24,22,4,335,1115,490,503,652,533,371,259,166,40,4138
SAL51522,0,0,0,6,3,3,6,0,0,18,18,9,4,14,15,25,37,8,4,132
SAL51523,3,0,0,0,0,0,0,0,0,11,10,0,7,0,0,9,6,0,0,43
SAL51524,4,0,0,5,4,0,4,0,0,15,30,5,14,17,6,19,15,8,0,126
SAL51525,53,13,14,23,27,19,27,10,3,187,705,409,317,447,490,552,640,247,49,3851
SAL51526,173,83,93,114,105,89,70,31,16,775,2210,1280,1430,1569,1377,1405,1335,760,367,11743
SAL51527,0,0,3,0,0,0,0,0,0,4,10,7,13,3,3,18,0,0,0,58
SAL51528,12,0,6,4,0,6,0,0,0,29,45,36,33,35,19,26,3,3,0,207
SAL51529,0,0,0,0,0,0,0,0,0,4,17,17,7,13,19,33,21,6,0,129
SAL51530,16,6,11,4,3,3,0,0,0,50,104,97,91,80,68,48,17,3,0,513
SAL51531,0,0,0,0,0,0,0,0,0,5,3,6,3,0,4,5,6,0,0,28
SAL51532,0,0,0,0,0,0,0,0,0,9,12,7,11,11,0,7,0,4,0,58
SAL51533,19,6,7,9,13,4,0,12,0,67,108,95,83,64,62,32,26,15,0,483
SAL51534,207,93,96,97,95,71,44,19,8,720,2213,1320,1306,1272,1331,1440,858,509,142,10395
SAL51535,0,0,0,0,0,0,0,0,0,0,7,5,3,7,7,5,8,0,0,48
SAL51536,40,23,12,25,32,32,27,30,28,252,486,270,247,284,359,399,387,212,93,2733
SAL51537,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,14
SAL51538,0,6,3,0,0,6,0,3,5,28,11,9,7,5,7,19,7,10,6,71
SAL51539,5,0,0,0,0,0,3,0,0,6,6,0,4,6,0,4,3,0,0,23
SAL51540,15,3,3,6,5,10,4,6,0,54,165,86,58,96,119,93,90,40,8,753
SAL51541,37,37,22,23,29,15,10,14,7,187,657,435,457,495,450,410,468,306,79,3769
SAL51542,4,3,0,7,7,3,5,4,4,33,25,19,25,24,24,47,27,14,4,208
SAL51543,0,0,0,0,0,0,0,0,0,5,9,3,5,0,7,4,3,3,0,30
SAL51544,21,19,16,12,12,22,10,5,0,124,362,350,300,262,262,341,318,162,31,2398
SAL51545,0,0,0,0,11,0,3,4,0,16,23,17,3,12,22,21,28,10,3,143
SAL51546,9,8,5,6,11,8,10,13,0,81,208,130,100,155,164,183,217,125,32,1316
SAL51547,0,7,0,0,4,6,5,0,0,17,28,17,9,20,34,17,14,7,0,139
SAL51548,0,0,4,0,0,0,0,0,0,9,13,5,6,8,8,6,3,3,0,58
SAL51549,113,67,56,72,45,36,17,7,0,420,1788,741,775,1329,797,537,318,101,33,6421
SAL51550,9,5,0,8,4,7,0,0,0,37,59,48,32,54,52,81,63,32,11,436
SAL51551,0,0,0,0,0,0,0,0,0,3,5,3,0,3,3,10,5,0,0,20
SAL51552,0,0,0,0,0,0,0,0,0,9,36,18,17,17,19,20,12,5,0,151
SAL51553,0,0,0,0,0,4,0,0,0,7,0,0,0,8,0,17,8,0,0,29
SAL51554,0,0,0,0,0,4,0,0,0,4,16,3,7,10,9,11,13,3,0,75
SAL51555,5,4,0,14,6,17,0,0,0,51,17,14,11,32,31,33,6,0,0,145
SAL51556,0,0,0,0,0,0,0,0,0,6,7,0,9,5,3,6,0,0,3,34
SAL51557,0,0,0,0,3,0,0,0,0,9,0,27,80,57,59,41,5,0,0,266
SAL51558,208,101,130,145,98,50,17,3,3,759,3666,1690,2687,2539,1506,894,478,187,36,13675
SAL51559,0,0,0,0,0,0,0,0,0,0,3,4,0,5,7,8,4,0,0,36
SAL51560,5,0,0,0,0,3,0,0,0,6,5,0,0,0,0,4,0,0,0,5
SAL51561,0,0,0,5,4,0,0,3,0,10,37,10,9,21,21,38,15,3,0,152
SAL51562,3,0,3,0,0,0,0,0,0,11,14,4,11,12,4,14,10,7,0,64
SAL51563,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,4,3,0,0,24
SAL51564,96,50,89,77,57,56,49,27,26,533,2354,1251,1825,2010,1486,1074,886,495,377,11758
SAL51565,56,36,26,33,34,31,20,18,3,266,1414,889,505,852,1014,737,557,443,173,6585
SAL51566,0,0,0,0,0,0,0,0,0,3,13,3,5,7,3,0,0,0,0,43
SAL51567,21,5,18,9,21,10,5,8,3,108,278,137,167,159,207,197,142,91,20,1385
SAL51568,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,9,5,3,0,18
SAL51569,131,84,80,73,86,98,56,59,30,701,1512,879,796,933,1136,1197,1135,715,276,8583
SAL51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL51571,0,0,0,0,0,0,0,0,0,0,4,5,0,0,6,8,0,0,0,27
SAL51572,3,0,0,0,3,0,0,0,0,11,25,25,8,26,27,36,20,3,6,175
SAL51573,10,8,9,3,4,16,6,11,4,71,40,49,49,48,43,105,174,106,28,635
SAL51574,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,20
SAL51575,7,0,6,0,0,0,0,0,0,10,6,0,12,0,9,0,0,0,0,27
SAL51576,5,0,4,0,0,0,0,0,0,9,3,0,4,3,8,3,7,0,0,34
SAL51577,31,17,12,29,12,11,11,0,0,131,343,156,196,253,142,134,85,25,8,1346
SAL51578,27,23,46,31,30,25,26,0,0,212,662,395,811,683,542,460,394,164,96,4195
SAL51579,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,8,0,0,15
SAL51580,23,49,135,78,70,49,38,16,4,472,482,603,1896,1152,655,603,427,262,114,6196
SAL51581,0,0,0,0,0,0,0,0,0,3,20,9,8,12,13,14,20,13,0,97
SAL51582,8,5,5,0,8,3,0,0,0,28,114,44,32,64,58,51,39,10,0,422
SAL51583,0,0,7,0,0,0,0,0,0,10,17,0,7,8,4,4,7,4,0,58
SAL51584,0,0,0,3,0,4,0,0,0,8,11,5,15,4,13,8,4,5,0,70
SAL51585,4,28,104,82,33,17,9,4,0,273,83,71,133,125,98,122,99,46,14,779
SAL51586,5,7,8,7,7,22,6,5,0,73,72,37,43,41,66,125,91,25,5,506
SAL51587,0,0,0,0,0,0,0,0,0,0,20,7,5,10,15,9,13,7,3,79
SAL51588,107,84,108,77,64,63,36,17,5,572,1293,748,1507,1222,706,603,438,286,98,6900
SAL51589,0,5,14,13,20,18,3,4,0,78,9,16,30,42,56,71,30,15,8,273
SAL51590,5,0,0,0,0,0,3,0,0,3,9,0,4,5,4,8,3,0,0,29
SAL51591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,3,0,30
SAL51592,23,7,17,11,9,5,0,0,0,68,291,106,256,119,76,79,25,8,3,975
SAL51593,39,23,23,33,37,31,26,9,11,235,570,341,396,463,495,430,280,134,112,3226
SAL51594,23,7,3,14,13,6,9,7,0,81,149,65,59,70,92,58,39,24,5,557
SAL51595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10
SAL51596,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,7
SAL51597,3,0,0,3,3,0,0,0,0,9,13,0,0,10,0,3,7,0,0,45
SAL51598,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SAL51599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51600,21,0,12,0,8,14,10,4,4,74,84,23,46,33,29,60,39,34,6,348
SAL51601,122,53,130,115,75,89,21,0,0,603,563,248,484,507,331,259,69,11,0,2476
SAL51602,0,6,15,11,21,8,3,0,0,60,0,6,14,12,22,11,5,4,0,80
SAL51603,4,4,0,0,0,0,0,0,0,8,12,8,8,10,0,4,6,4,0,42
SAL51604,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,11,10,4,0,29
SAL51605,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,3,0,0,0,8
SAL51606,0,0,0,0,4,0,0,0,0,8,8,15,0,11,8,13,8,5,4,72
SAL51607,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,22
SAL51608,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18
SAL51609,0,0,0,0,0,0,0,0,0,4,3,0,3,7,0,8,4,0,0,39
SAL51610,83,56,54,61,53,31,22,25,11,391,1007,635,834,745,699,482,391,304,197,5309
SAL51611,5,3,7,3,6,11,3,0,0,38,43,27,31,27,19,42,55,6,0,255
SAL51612,158,106,61,94,101,69,60,38,6,690,4207,2682,1372,2891,2845,1968,1878,840,230,18912
SAL51613,3,3,5,4,0,8,3,0,0,25,35,10,13,23,21,36,20,7,3,162
SAL51614,23,5,16,21,10,16,14,6,3,115,220,68,109,150,110,146,97,64,17,974
SAL51615,0,0,0,0,3,0,0,0,0,8,13,18,7,11,13,21,15,8,0,108
SAL51616,4,3,6,7,0,8,0,0,0,35,131,55,45,80,97,88,68,16,11,598
SAL51617,60,46,66,54,49,31,22,19,9,349,1008,953,1224,879,647,691,517,372,219,6496
SAL51618,23,52,151,101,104,50,20,0,0,500,88,128,333,255,256,146,60,9,0,1270
SAL51619,3,0,0,0,7,6,3,0,0,26,30,12,11,24,37,30,31,14,0,201
SAL51620,4,0,0,0,0,0,0,5,0,17,19,12,7,14,20,20,10,13,0,113
SAL51621,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16,9,0,0,25
SAL51622,3,0,0,0,0,0,6,0,0,14,36,14,6,22,21,38,28,8,0,177
SAL51623,30,28,20,26,38,42,33,15,0,239,998,797,507,661,781,840,840,354,102,5878
SAL51624,10,4,4,11,4,8,3,0,0,39,110,24,54,104,51,67,32,15,4,455
SAL51625,63,38,40,51,37,37,21,16,4,315,533,368,385,355,375,360,319,176,36,2905
SAL51626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51627,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,16
SAL51628,0,0,3,0,0,0,0,0,0,4,0,3,3,0,7,0,0,0,0,20
SAL51629,0,24,5,0,10,6,5,0,0,47,27,152,26,23,47,54,21,11,6,369
SAL51630,0,0,0,0,4,0,0,0,0,4,6,0,3,5,9,3,4,0,0,37
SAL51631,5,0,0,0,0,0,0,0,0,6,4,4,4,0,8,8,4,0,0,38
SAL51632,23,14,7,12,6,4,7,3,0,80,161,84,96,117,99,120,130,54,16,886
SAL51633,0,0,0,0,0,0,0,0,0,0,3,6,0,8,5,3,0,0,0,24
SAL51634,4,0,0,0,0,0,0,0,0,10,33,8,14,16,25,20,31,12,3,164
SAL51635,39,24,28,28,24,26,17,15,5,196,278,209,210,170,203,230,183,113,60,1655
SAL51636,5,3,6,5,5,4,6,3,0,30,30,24,11,26,18,31,45,11,0,196
SAL51637,11,3,10,3,16,10,7,6,0,69,163,173,137,141,179,156,126,70,14,1160
SAL51638,33,33,13,16,27,21,13,20,8,192,840,574,326,522,670,443,373,436,252,4434
SAL51639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51640,13,3,5,12,8,8,5,6,0,64,103,65,43,67,96,75,77,54,11,601
SAL51641,76,62,37,52,62,64,35,22,4,406,1717,1247,706,1171,1305,1537,1057,416,172,9327
SAL51642,0,0,0,0,0,0,0,0,0,7,21,8,21,17,11,15,13,0,0,112
SAL51643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51644,0,0,0,0,0,0,0,0,0,6,5,5,3,0,12,0,0,4,0,29
SAL51645,0,0,0,0,4,4,9,0,0,15,22,4,12,21,26,86,66,11,0,240
SAL51646,12,201,614,549,310,140,53,11,0,1896,117,283,660,618,409,278,132,48,6,2556
SAL51647,28,15,4,15,13,5,6,6,5,94,256,142,97,132,209,191,143,76,21,1262
SAL51648,0,0,0,0,0,0,0,4,0,4,10,3,5,8,11,12,18,8,3,71
SAL51649,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,11,4,0,27
SAL51650,0,0,0,0,0,0,0,0,0,5,22,4,8,12,3,19,4,0,6,83
SAL51651,27,12,11,15,19,17,24,14,6,143,247,147,130,127,201,221,160,93,15,1340
SAL51652,5,0,5,4,7,8,3,0,0,35,85,54,30,50,36,45,39,23,3,366
SAL51653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51654,0,0,6,5,6,3,5,10,0,43,44,26,39,39,44,53,59,50,7,353
SAL51655,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,4,0,0,0,14
SAL51656,78,28,39,53,49,61,29,4,0,330,235,107,144,181,176,201,147,46,0,1230
SAL51657,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,3,0,0,0,21
SAL51658,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,11
SAL51659,8,0,0,0,6,0,0,0,0,19,22,19,19,15,25,24,24,7,0,147
SAL51660,44,17,17,27,15,26,22,13,18,200,518,301,315,306,355,327,297,309,220,2934
SAL51661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51662,3,46,177,114,123,78,22,0,0,567,27,75,288,174,206,147,58,17,4,995
SAL51663,0,0,3,4,0,6,10,7,0,32,7,3,6,6,9,20,24,9,7,96
SAL51664,23,10,17,16,29,48,40,12,4,201,247,91,131,165,237,271,250,70,18,1482
SAL51665,3,0,0,4,0,0,8,0,0,20,60,22,21,43,43,51,41,18,0,307
SAL51666,51,18,16,15,15,13,5,6,0,135,689,306,368,392,390,265,244,122,15,2780
SAL51667,220,101,98,118,92,69,45,19,5,762,2743,1138,1387,1468,1328,1046,832,464,146,10555
SAL51668,0,0,0,0,0,3,0,0,0,0,4,0,3,4,0,6,6,0,0,26
SAL51669,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51670,122,64,73,85,67,52,34,10,3,521,1583,833,1057,1159,1009,914,578,239,74,7449
SAL51671,0,0,0,0,0,6,4,0,0,7,15,12,8,14,24,30,21,8,0,133
SAL51672,0,0,0,0,0,0,0,4,0,11,0,9,10,3,6,18,23,10,0,75
SAL51673,0,0,0,0,3,0,0,0,0,5,6,0,0,3,4,0,0,0,0,20
SAL51674,0,0,0,3,0,0,0,0,0,5,5,8,0,6,9,16,10,8,0,56
SAL51675,6,4,3,0,10,4,9,0,0,42,109,59,53,54,56,87,73,17,12,516
SAL51676,0,0,0,0,0,0,0,3,0,0,4,0,0,6,4,0,4,0,0,22
SAL51677,0,0,0,0,0,0,0,0,0,3,14,0,11,13,6,15,16,4,3,74
SAL51678,0,0,0,0,8,5,0,0,0,20,15,9,12,11,28,21,9,7,3,107
SAL51679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51680,3,0,3,0,6,8,7,0,0,24,8,7,7,9,17,18,18,9,7,95
SAL51681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51682,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,4
SAL51683,0,0,0,5,0,0,0,0,0,6,15,3,16,8,10,15,11,0,0,82
SAL51684,7,0,0,3,0,0,0,0,0,6,8,3,4,20,5,11,7,0,0,62
SAL51685,0,0,0,0,6,4,3,0,0,14,0,0,3,0,3,13,8,3,0,33
SAL51686,0,0,0,0,0,0,0,0,0,0,10,4,7,7,3,9,4,0,0,43
SAL51687,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7
SAL51688,119,75,133,129,92,83,58,36,14,727,1833,1253,2375,2021,1481,1330,1033,693,435,12449
SAL51689,0,0,0,0,0,0,0,0,0,0,5,7,7,8,5,25,17,3,0,79
SAL51690,39,19,21,31,39,39,34,38,12,262,320,156,182,219,267,390,469,285,91,2375
SAL51691,7,0,0,0,0,0,0,0,0,17,13,4,3,7,8,9,5,3,0,50
SAL51692,3,4,0,0,0,5,0,4,0,18,14,10,6,11,9,13,13,16,0,93
SAL51693,0,0,0,0,0,0,0,0,0,0,7,3,0,0,6,4,0,0,0,16
SAL51694,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,5,6,0,0,30
SAL51695,3,5,6,5,9,3,3,6,0,37,52,20,34,23,56,64,40,23,4,322
SAL51696,0,0,0,0,0,3,0,0,0,0,6,0,0,5,0,3,0,0,0,14
SAL51697,8,0,4,8,0,8,0,0,0,23,10,0,6,8,0,7,8,0,0,39
SAL51698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
SAL59797,0,51,220,435,397,221,57,6,0,1396,3,137,518,957,896,533,176,32,0,3250
