SAL_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
SAL50496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,13
SAL50497,4,0,19,23,3,36,0,29,0,118,7,14,37,43,25,8,5,26,8,180,53,129,140,108,57,27,19,71,14,612,97,98,95,66,69,29,31,53,7,542,94,91,71,35,65,36,20,52,16,469,75,82,49,39,58,34,29,36,7,412,45,17,14,0,23,13,3,9,4,129,5,3,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,5,380,434,422,319,302,176,117,277,62,2492
SAL50498,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,9,5,4,5,0,0,0,4,6,0,24,0,6,8,0,0,0,5,0,0,11,4,7,3,4,9,0,3,0,0,31,16,7,0,0,7,3,6,10,0,44,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,29,11,17,5,12,11,3,131
SAL50499,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,3,0,0,3,0,26
SAL50500,0,0,20,30,11,40,10,26,0,132,12,17,43,25,17,31,7,29,4,193,22,63,92,53,45,20,26,31,4,360,41,57,79,42,33,27,31,29,4,343,64,77,83,56,61,28,45,40,7,469,50,85,74,61,67,26,60,42,6,458,10,30,17,15,22,9,9,6,4,124,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,207,330,408,282,250,179,193,216,34,2098
SAL50501,0,0,0,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,11,0,3,4,0,0,0,0,0,0,14,10,6,4,0,0,0,0,0,0,30,6,5,3,0,4,0,3,0,0,32,6,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,31,21,17,5,14,0,3,14,0,115
SAL50502,0,6,7,13,8,36,4,27,0,95,7,24,30,40,13,31,9,31,9,190,49,158,64,61,43,23,33,25,6,465,59,148,75,61,67,20,40,22,6,495,42,73,63,52,59,17,30,41,4,371,31,63,48,31,54,21,36,36,3,320,8,18,12,14,18,9,7,11,3,103,3,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,197,496,293,271,259,156,154,201,24,2046
SAL50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7
SAL50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50508,0,0,0,5,0,0,0,0,0,11,0,11,3,12,0,4,0,4,0,37,21,48,14,32,15,5,0,6,3,148,13,36,3,22,8,6,4,8,0,103,14,27,8,25,9,3,5,4,0,101,20,27,10,16,11,0,4,5,3,95,0,9,4,6,4,3,3,3,4,34,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,68,160,46,120,53,22,15,33,13,524
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50510,6,13,11,97,26,105,14,61,4,336,12,78,31,76,51,50,12,22,5,331,67,233,33,33,49,14,11,12,9,455,214,462,31,26,80,25,14,14,12,874,330,585,56,56,126,30,10,14,16,1226,216,400,46,49,107,27,5,10,12,878,48,101,12,14,27,3,0,5,0,212,3,12,0,0,3,0,0,0,0,30,0,3,0,0,0,0,0,0,0,6,888,1876,225,351,477,258,67,141,58,4337
SAL50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,5,4,6,3,0,0,8,0,28,0,5,3,4,0,0,0,6,0,20,8,5,4,6,5,0,0,3,0,25,7,4,4,6,0,0,0,3,0,36,6,0,3,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,23,20,13,12,5,6,23,3,137
SAL50513,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,7,6,0,0,0,0,0,0,5,0,11,6,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,5,0,14,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,5,3,12,4,43
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50515,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,3,4,0,16
SAL50516,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,10,0,0,23,4,15,23,0,0,0,25,8,0,68,0,9,16,0,3,0,18,0,0,55,8,0,20,0,0,0,13,0,0,43,4,5,13,0,4,0,19,3,0,42,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,83,0,8,0,79,15,0,232
SAL50517,0,0,11,3,0,6,0,7,0,32,0,5,7,4,5,0,4,10,0,40,15,15,20,11,11,8,7,7,4,89,6,20,16,10,9,0,7,7,0,83,12,15,23,4,25,7,7,12,0,107,21,18,11,3,17,10,17,11,0,105,3,5,0,3,0,0,7,3,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,68,71,96,40,66,28,38,60,11,484
SAL50518,3,0,45,46,16,102,16,76,3,300,18,32,128,97,57,85,57,91,12,579,110,243,340,140,207,97,132,103,34,1411,172,234,294,156,224,80,168,104,20,1458,146,160,212,125,183,71,175,117,34,1226,93,107,171,114,174,71,151,85,14,987,31,33,44,31,49,19,50,30,6,292,0,4,0,0,0,0,7,3,0,11,0,0,0,0,0,0,0,0,3,3,576,820,1242,709,914,534,745,607,123,6276
SAL50519,0,0,0,0,0,0,0,4,0,4,3,3,17,6,0,0,10,12,0,49,4,25,60,7,7,0,32,31,0,158,10,24,66,3,5,0,37,21,0,158,13,10,48,5,0,0,42,36,0,152,6,6,44,0,4,0,47,17,3,130,0,4,4,0,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,68,246,14,21,0,178,113,5,682
SAL50520,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,13,0,13,12,4,5,0,5,0,3,4,0,28,14,5,0,3,4,0,6,16,0,48,20,7,3,0,6,0,0,9,0,50,17,0,0,0,3,0,0,15,0,37,19,0,0,0,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,81,12,11,9,15,0,15,55,0,206
SAL50521,0,0,0,0,0,0,4,0,0,4,0,9,3,0,0,0,5,4,0,20,5,17,21,0,0,4,7,0,0,49,4,8,9,0,0,0,16,0,0,34,7,9,12,0,4,0,16,5,0,60,0,5,7,0,4,0,6,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,51,5,9,4,51,14,0,191
SAL50522,4,4,11,56,9,49,7,31,0,160,19,85,64,165,42,54,19,36,4,483,151,536,173,174,96,48,22,72,22,1298,174,453,122,90,78,41,35,42,12,1047,197,402,80,69,96,35,21,32,12,948,163,329,61,52,106,42,36,47,10,844,41,129,22,9,30,17,6,13,3,270,6,23,0,7,0,0,0,3,0,42,0,5,0,0,0,0,0,0,0,6,750,1957,538,617,457,282,143,280,71,5098
SAL50523,0,0,8,0,0,9,0,7,0,16,0,0,13,3,0,6,3,3,0,35,3,6,18,0,0,3,0,5,0,49,6,3,6,6,10,4,5,3,0,44,7,9,8,11,4,9,15,10,0,70,11,8,11,10,10,0,16,5,0,73,8,7,0,0,3,6,5,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,66,38,30,30,44,35,3,312
SAL50524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7
SAL50525,0,0,0,3,0,6,0,8,0,15,4,0,6,3,0,3,0,3,0,18,0,0,6,6,7,5,5,3,3,35,10,7,15,0,3,0,8,4,4,46,9,9,12,8,10,3,12,8,7,75,7,7,9,9,10,4,10,18,0,63,0,4,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,29,53,27,30,19,33,49,8,272
SAL50526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,19
SAL50527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,3,0,15,6,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,6,0,0,15,10,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,0,0,6,5,0,57
SAL50528,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,12,3,15,23,0,6,0,3,15,0,68,0,5,56,0,4,0,13,10,0,91,10,6,66,4,6,0,3,10,0,108,8,4,36,3,4,0,3,9,0,62,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,184,10,20,0,27,51,6,345
SAL50529,5,0,3,16,0,0,0,0,0,21,14,5,82,73,6,0,0,3,0,185,23,19,73,72,6,0,5,3,0,190,17,8,17,26,4,0,0,0,0,72,7,9,9,10,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,31,190,199,15,0,4,3,0,514
SAL50530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,5,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,4,4,3,0,0,0,0,0,4,0,15,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,5,0,4,0,4,7,0,39
SAL50531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,3,7,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,5,0,0,0,0,0,26
SAL50532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16
SAL50533,0,0,15,18,4,44,3,17,0,104,0,7,23,12,4,5,11,9,0,72,6,27,23,4,3,6,8,17,0,114,30,52,47,15,24,4,3,12,0,183,37,80,64,25,51,11,22,21,4,315,27,73,32,23,40,3,27,14,0,252,17,14,10,5,8,0,8,3,0,65,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,123,255,224,105,132,80,71,100,12,1100
SAL50534,0,0,18,13,3,45,0,9,0,89,4,6,28,17,3,20,0,20,0,99,10,35,43,23,21,17,16,42,0,207,32,46,50,25,35,15,13,30,6,262,63,81,52,42,34,32,27,42,7,383,39,66,38,40,59,23,35,35,5,354,24,15,12,8,22,15,8,12,7,108,7,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,187,249,244,169,178,165,105,195,32,1519
SAL50535,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,3,5,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,3,3,0,3,0,0,33
SAL50536,0,0,13,19,6,38,0,22,0,105,7,19,30,25,8,25,4,22,0,138,16,79,52,29,25,23,13,41,9,281,24,83,34,30,20,17,18,21,4,249,36,72,36,32,28,22,30,24,0,278,39,65,34,31,40,20,23,35,8,283,15,19,10,10,9,4,8,7,0,89,3,4,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,145,343,203,171,143,146,105,167,21,1442
SAL50537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SAL50538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,8,7,6,0,0,3,0,0,0,0,13,4,4,0,0,0,0,0,3,0,14,4,3,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,4,10,8,0,0,3,0,51
SAL50539,0,0,0,6,0,3,0,0,0,16,0,0,0,5,0,0,3,0,0,11,8,3,6,3,3,5,5,4,4,31,15,0,4,0,0,0,6,3,0,27,10,0,4,0,8,0,3,4,0,38,13,4,4,0,4,0,3,8,4,34,5,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,20,14,15,6,23,23,10,175
SAL50540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,13,0,12,6,3,0,0,0,0,0,23,4,9,0,0,0,0,0,0,0,16,0,4,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,9,4,6,4,4,3,0,70
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50542,3,0,20,18,0,31,12,25,0,105,0,9,24,14,14,15,9,9,3,108,10,26,29,16,5,7,11,9,5,123,48,46,43,16,39,4,9,13,6,221,86,74,78,36,75,23,27,21,9,424,66,51,56,35,45,18,24,21,6,314,24,18,8,3,16,0,7,5,0,93,14,3,0,0,5,0,0,0,0,28,3,0,0,0,0,0,0,0,0,5,255,227,256,146,205,104,94,104,27,1420
SAL50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,11,4,0,0,0,0,0,0,0,0,9,9,0,3,0,3,0,0,0,0,13,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,8,0,3,4,0,43
SAL50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,14
SAL50545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,5,0,0,5,0,27
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50548,0,0,0,5,0,3,0,8,0,19,3,0,5,0,0,6,0,5,0,27,7,4,10,3,10,3,10,24,0,65,22,11,12,7,11,5,8,14,0,93,15,16,10,8,8,3,11,14,6,78,12,7,6,0,12,3,14,15,0,70,5,0,0,0,3,6,0,7,0,23,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,67,38,42,26,43,25,49,74,4,379
SAL50549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,18
SAL50550,4,5,16,16,3,58,10,40,0,156,21,24,61,80,38,61,32,64,19,395,78,144,182,140,86,60,67,120,19,892,71,129,163,112,96,40,82,127,26,843,53,80,123,103,77,49,75,153,16,719,25,43,70,78,55,25,55,106,14,467,9,13,10,19,15,4,22,30,6,125,0,0,0,0,5,0,9,4,0,13,0,0,0,0,0,0,0,0,0,0,249,436,622,551,371,303,348,635,98,3618
SAL50551,0,0,5,3,0,14,0,12,0,47,0,0,11,8,3,5,3,13,0,44,17,9,19,12,6,5,3,10,0,85,10,19,19,9,3,12,11,12,0,90,17,20,8,29,13,8,5,22,0,119,10,16,9,15,12,5,15,5,0,97,4,9,7,0,5,3,8,0,0,29,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,62,73,76,71,45,53,48,77,7,509
SAL50552,0,0,9,29,8,22,12,18,0,101,0,14,22,16,10,16,7,11,4,94,8,60,31,13,26,8,9,9,0,159,42,87,45,22,27,10,10,14,0,256,61,108,42,53,44,15,20,11,3,355,41,90,32,31,39,23,11,16,7,296,12,18,9,10,6,3,3,9,0,79,4,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,170,380,195,177,158,91,68,83,22,1352
SAL50553,0,0,4,15,0,29,0,28,0,86,9,3,34,13,17,13,14,24,0,125,25,47,82,39,28,29,33,88,12,385,26,36,86,36,42,16,33,40,3,310,29,33,36,32,30,24,47,34,10,280,20,26,33,33,32,20,39,36,0,238,7,7,3,8,7,0,8,3,0,44,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,116,157,269,181,156,138,172,247,24,1468
SAL50554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,18
SAL50555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,14
