SAL_CODE_2021,AG_15_19_Nbr_ch_ev_brn_No,AG_15_19_Nbr_ch_ev_brn_1,AG_15_19_Nbr_ch_ev_brn_2,AG_15_19_Nbr_ch_ev_brn_3,AG_15_19_Nbr_ch_ev_brn_4,AG_15_19_Nbr_ch_ev_brn_5,AG_15_19_Nbr_ch_ev_brn_6m,AG_15_19_Nbr_ch_ev_brn_Ns,AG_15_19_Tot,AG_20_24_Nbr_ch_ev_brn_No,AG_20_24_Nbr_ch_ev_brn_1,AG_20_24_Nbr_ch_ev_brn_2,AG_20_24_Nbr_ch_ev_brn_3,AG_20_24_Nbr_ch_ev_brn_4,AG_20_24_Nbr_ch_ev_brn_5,AG_20_24_Nbr_ch_ev_brn_6m,AG_20_24_Nbr_ch_ev_brn_Ns,AG_20_24_Tot,AG_25_29_Nbr_ch_ev_brn_No,AG_25_29_Nbr_ch_ev_brn_1,AG_25_29_Nbr_ch_ev_brn_2,AG_25_29_Nbr_ch_ev_brn_3,AG_25_29_Nbr_ch_ev_brn_4,AG_25_29_Nbr_ch_ev_brn_5,AG_25_29_Nbr_ch_ev_brn_6m,AG_25_29_Nbr_ch_ev_brn_Ns,AG_25_29_Tot,AG_30_34_Nbr_ch_ev_brn_No,AG_30_34_Nbr_ch_ev_brn_1,AG_30_34_Nbr_ch_ev_brn_2,AG_30_34_Nbr_ch_ev_brn_3,AG_30_34_Nbr_ch_ev_brn_4,AG_30_34_Nbr_ch_ev_brn_5,AG_30_34_Nbr_ch_ev_brn_6m,AG_30_34_Nbr_ch_ev_brn_Ns,AG_30_34_Tot,AG_35_39_Nbr_ch_ev_brn_No,AG_35_39_Nbr_ch_ev_brn_1,AG_35_39_Nbr_ch_ev_brn_2,AG_35_39_Nbr_ch_ev_brn_3,AG_35_39_Nbr_ch_ev_brn_4,AG_35_39_Nbr_ch_ev_brn_5,AG_35_39_Nbr_ch_ev_brn_6m,AG_35_39_Nbr_ch_ev_brn_Ns,AG_35_39_Tot,AG_40_44_Nbr_ch_ev_brn_No,AG_40_44_Nbr_ch_ev_brn_1,AG_40_44_Nbr_ch_ev_brn_2,AG_40_44_Nbr_ch_ev_brn_3,AG_40_44_Nbr_ch_ev_brn_4,AG_40_44_Nbr_ch_ev_brn_5,AG_40_44_Nbr_ch_ev_brn_6m,AG_40_44_Nbr_ch_ev_brn_Ns,AG_40_44_Tot,AG_45_49_Nbr_ch_ev_brn_No,AG_45_49_Nbr_ch_ev_brn_1,AG_45_49_Nbr_ch_ev_brn_2,AG_45_49_Nbr_ch_ev_brn_3,AG_45_49_Nbr_ch_ev_brn_4,AG_45_49_Nbr_ch_ev_brn_5,AG_45_49_Nbr_ch_ev_brn_6m,AG_45_49_Nbr_ch_ev_brn_Ns,AG_45_49_Tot,AG_50_54_Nbr_ch_ev_brn_No,AG_50_54_Nbr_ch_ev_brn_1,AG_50_54_Nbr_ch_ev_brn_2,AG_50_54_Nbr_ch_ev_brn_3,AG_50_54_Nbr_ch_ev_brn_4,AG_50_54_Nbr_ch_ev_brn_5,AG_50_54_Nbr_ch_ev_brn_6m,AG_50_54_Nbr_ch_ev_brn_Ns,AG_50_54_Tot,AG_55_59_Nbr_ch_ev_brn_No,AG_55_59_Nbr_ch_ev_brn_1,AG_55_59_Nbr_ch_ev_brn_2,AG_55_59_Nbr_ch_ev_brn_3,AG_55_59_Nbr_ch_ev_brn_4,AG_55_59_Nbr_ch_ev_brn_5,AG_55_59_Nbr_ch_ev_brn_6m,AG_55_59_Nbr_ch_ev_brn_Ns,AG_55_59_Tot,AG_60_64_Nbr_ch_ev_brn_No,AG_60_64_Nbr_ch_ev_brn_1,AG_60_64_Nbr_ch_ev_brn_2,AG_60_64_Nbr_ch_ev_brn_3,AG_60_64_Nbr_ch_ev_brn_4,AG_60_64_Nbr_ch_ev_brn_5,AG_60_64_Nbr_ch_ev_brn_6m,AG_60_64_Nbr_ch_ev_brn_Ns,AG_60_64_Tot,AG_65_69_Nbr_ch_ev_brn_No,AG_65_69_Nbr_ch_ev_brn_1,AG_65_69_Nbr_ch_ev_brn_2,AG_65_69_Nbr_ch_ev_brn_3,AG_65_69_Nbr_ch_ev_brn_4,AG_65_69_Nbr_ch_ev_brn_5,AG_65_69_Nbr_ch_ev_brn_6m,AG_65_69_Nbr_ch_ev_brn_Ns,AG_65_69_Tot,AG_70_74_Nbr_ch_ev_brn_No,AG_70_74_Nbr_ch_ev_brn_1,AG_70_74_Nbr_ch_ev_brn_2,AG_70_74_Nbr_ch_ev_brn_3,AG_70_74_Nbr_ch_ev_brn_4,AG_70_74_Nbr_ch_ev_brn_5,AG_70_74_Nbr_ch_ev_brn_6m,AG_70_74_Nbr_ch_ev_brn_Ns,AG_70_74_Tot,AG_75_79_Nbr_ch_ev_brn_No,AG_75_79_Nbr_ch_ev_brn_1,AG_75_79_Nbr_ch_ev_brn_2,AG_75_79_Nbr_ch_ev_brn_3,AG_75_79_Nbr_ch_ev_brn_4,AG_75_79_Nbr_ch_ev_brn_5,AG_75_79_Nbr_ch_ev_brn_6m,AG_75_79_Nbr_ch_ev_brn_Ns,AG_75_79_Tot,AG_80_84_Nbr_ch_ev_brn_No,AG_80_84_Nbr_ch_ev_brn_1,AG_80_84_Nbr_ch_ev_brn_2,AG_80_84_Nbr_ch_ev_brn_3,AG_80_84_Nbr_ch_ev_brn_4,AG_80_84_Nbr_ch_ev_brn_5,AG_80_84_Nbr_ch_ev_brn_6m,AG_80_84_Nbr_ch_ev_brn_Ns,AG_80_84_Tot,AG_85_over_Nbr_ch_ev_brn_No,AG_85_over_Nbr_ch_ev_brn_1,AG_85_over_Nbr_ch_ev_brn_2,AG_85_over_Nbr_ch_ev_brn_3,AG_85_over_Nbr_ch_ev_brn_4,AG_85_over_Nbr_ch_ev_brn_5,AG_85_over_Nbr_ch_ev_brn_6m,AG_85_over_Nbr_ch_ev_brn_Ns,AG_85_over_Tot,Tot_Num_child_evr_brn_No,Tot_Num_child_evr_brn_1,Tot_Num_child_evr_brn_2,Tot_Num_child_evr_brn_3,Tot_Num_child_evr_brn_4,Tot_Num_child_evr_brn_5,Tot_Num_child_evr_brn_6m,Tot_Num_child_evr_brn_Ns,Tot_Tot
SAL50735,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,10,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,10,38
SAL50736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6,4,0,0,0,26
SAL50737,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,12,11,4,0,0,0,0,0,3,16,5,0,0,0,0,0,0,4,11,4,3,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,13,0,0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,8,0,0,4,6,0,0,0,5,11,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,16,14,0,0,0,11,94
SAL50738,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,7,15,10,0,0,0,0,0,0,5,13,4,0,7,0,0,0,0,8,15,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,3,10,4,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,17,0,3,11,4,0,0,0,0,22,0,4,11,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,5,41,16,12,0,0,27,132
SAL50739,9,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,5,10,4,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,14,0,0,3,5,0,0,0,0,14,0,5,0,0,0,0,0,0,9,0,0,11,4,0,0,0,0,20,0,0,3,4,0,0,0,0,14,4,0,3,0,0,0,0,0,9,0,0,4,5,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,35,17,8,0,0,11,131
SAL50740,367,0,0,0,0,0,0,17,387,224,6,0,0,0,0,0,9,233,139,18,13,0,0,0,0,12,179,115,60,67,17,0,0,0,11,265,75,76,164,38,8,0,0,8,368,53,69,172,68,13,0,0,13,388,47,45,171,72,14,5,0,11,359,46,28,163,76,14,0,5,4,337,26,29,140,51,10,7,0,0,276,26,26,99,70,10,3,0,6,246,27,30,89,55,17,8,0,6,239,22,16,115,66,20,10,0,10,265,10,13,87,65,17,6,0,11,202,11,13,51,58,24,15,0,12,183,15,13,42,44,37,16,8,12,187,1205,443,1393,683,177,72,16,126,4116
SAL50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50742,89,5,0,0,0,0,0,23,119,64,16,11,0,0,0,0,14,110,50,12,18,11,4,0,0,13,107,30,21,27,19,4,0,0,20,120,13,9,29,13,10,0,4,15,97,14,15,27,17,8,0,9,13,105,11,14,21,19,9,5,11,13,101,12,10,26,21,5,7,4,4,94,6,9,36,22,13,9,5,13,120,10,15,31,25,17,0,4,12,103,6,3,42,21,16,4,3,13,113,7,0,22,19,10,7,3,13,77,3,4,8,21,15,0,6,5,61,3,0,16,9,7,0,11,4,52,4,0,14,9,9,4,4,8,55,317,140,327,238,134,40,63,182,1440
SAL50743,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,8,6,5,0,0,0,32
SAL50744,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,5,3,0,0,5,21
SAL50745,23,0,0,0,0,0,0,5,28,30,3,0,0,0,0,0,4,36,27,15,16,3,0,0,0,4,60,16,15,19,6,4,0,0,0,67,6,7,23,5,4,0,0,0,41,3,5,13,5,3,0,0,0,29,3,3,14,10,4,0,0,0,36,3,4,5,3,0,0,0,0,13,0,0,13,0,0,4,0,0,25,0,5,11,6,6,0,0,0,28,0,0,0,0,0,0,0,0,12,0,0,6,4,3,0,0,0,20,0,0,4,4,4,0,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,127,64,121,52,32,4,5,12,413
SAL50746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,15
SAL50747,21,0,0,0,0,0,0,3,28,9,0,0,0,0,0,0,0,8,12,0,3,0,0,0,0,4,19,4,3,3,0,0,0,0,0,17,0,0,7,0,7,0,0,0,18,5,4,5,6,0,0,0,0,19,7,3,6,4,4,0,0,6,29,4,0,13,4,6,0,0,3,36,4,4,21,10,0,0,3,8,44,3,0,12,4,0,0,0,4,31,0,0,8,4,0,0,0,4,22,0,0,11,13,3,0,0,3,34,0,3,6,3,0,0,0,7,23,0,0,4,5,5,6,0,4,24,0,4,5,7,9,4,0,0,30,78,23,102,70,35,17,5,50,377
SAL50748,276,5,0,0,0,0,0,28,311,250,25,14,0,0,0,0,20,309,191,58,42,19,6,0,0,15,335,103,68,83,32,12,4,4,25,323,65,63,103,57,16,20,0,25,352,63,55,100,58,26,8,10,24,341,48,52,100,55,37,12,9,25,337,45,42,122,58,30,8,3,19,332,44,41,109,80,29,11,5,15,333,33,32,110,59,30,15,10,16,301,22,35,124,66,44,9,5,10,311,25,22,95,75,27,6,4,18,278,10,21,60,45,27,5,0,14,181,9,5,31,21,22,12,4,30,140,8,0,31,24,15,9,7,34,132,1189,527,1123,642,320,128,77,318,4319
SAL50749,22,0,0,0,0,0,0,0,21,9,0,3,0,0,0,0,0,16,0,3,3,0,0,0,0,0,11,3,3,8,0,0,0,0,4,17,0,3,7,0,4,0,0,3,18,3,0,9,3,3,5,0,5,30,7,3,14,6,3,0,3,7,40,5,10,7,8,0,0,0,0,28,5,7,14,12,4,0,0,5,42,5,7,16,10,0,0,0,3,37,9,6,18,7,5,5,0,4,58,4,3,13,9,0,0,0,0,33,3,0,10,6,0,0,0,0,33,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,73,45,117,66,37,10,9,40,407
SAL50750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,12
SAL50751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,15
SAL50752,179,0,0,0,0,0,0,7,191,151,4,0,0,0,0,0,12,168,99,8,0,0,0,0,0,6,121,76,34,27,3,0,0,0,4,149,36,32,66,13,3,0,0,6,152,23,26,76,28,5,0,0,7,174,22,27,89,41,9,3,0,9,192,23,23,76,38,9,0,0,3,169,28,17,65,21,6,0,4,7,142,18,15,48,28,5,3,0,5,117,25,14,41,18,5,5,0,0,103,19,11,27,13,5,0,0,8,82,11,3,4,16,8,0,0,3,44,5,0,6,6,5,4,0,5,31,0,5,7,14,4,0,0,11,41,711,209,532,245,60,11,13,94,1875
SAL50753,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,5,0,0,0,0,0,4,0,0,7,0,0,0,0,0,6,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,14,6,0,0,0,5,56
SAL50754,142,0,0,0,0,0,0,17,159,128,16,8,0,0,0,0,20,168,108,45,34,7,3,0,0,15,206,72,51,42,25,7,3,0,15,219,50,32,75,26,22,4,0,13,228,33,23,48,40,15,9,0,3,171,25,20,42,30,12,10,9,3,166,30,19,58,25,13,8,5,8,161,17,21,54,34,16,3,9,6,164,19,24,25,37,24,12,6,10,150,14,11,37,29,14,0,9,3,118,3,11,22,26,15,5,3,6,88,4,6,19,19,9,3,0,12,76,3,3,19,4,4,0,3,0,42,0,0,6,5,9,0,3,3,28,649,289,488,310,170,63,47,130,2145
SAL50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50756,161,0,0,0,0,0,0,15,175,189,6,3,0,0,0,0,25,223,214,39,21,3,0,0,0,25,305,157,74,70,25,9,0,0,16,351,84,58,90,38,13,7,0,21,307,58,45,91,28,23,4,0,10,257,38,37,74,30,17,9,5,9,219,37,48,47,30,7,6,6,4,174,19,38,55,33,8,3,3,10,165,22,29,59,32,20,5,4,6,185,23,21,60,44,8,5,0,7,177,11,10,51,24,16,7,0,12,131,12,8,43,21,8,0,4,3,102,0,6,33,26,18,6,0,9,99,9,7,21,19,14,9,8,3,86,1043,419,724,355,168,55,34,166,2953
SAL50757,5,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,11,0,0,0,0,0,0,0,0,7,4,0,3,4,0,0,0,0,12,4,0,5,5,0,0,0,3,14,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,6,0,0,6,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,35,11,7,3,0,6,98
SAL50758,43,0,0,0,0,0,0,0,45,49,3,0,0,0,0,0,3,58,48,11,8,3,0,0,0,3,70,29,12,24,4,3,0,0,0,73,16,14,17,4,3,0,0,4,52,4,13,17,8,3,0,0,0,47,5,6,22,17,3,0,0,0,54,10,12,29,13,3,0,0,4,64,8,11,39,15,0,0,0,0,75,6,8,29,12,0,0,0,0,65,15,3,22,9,0,0,0,0,53,3,6,16,9,4,0,0,0,37,4,0,5,6,4,3,0,0,26,0,0,0,6,5,3,0,0,18,0,0,3,0,0,4,3,0,17,246,89,231,105,38,21,0,16,751
SAL50759,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,6,0,0,0,0,3,7,0,0,0,0,6,0,0,0,11,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,8,9,6,0,0,24,63
SAL50760,10,0,0,0,0,0,0,14,26,24,0,0,0,0,0,0,6,31,22,3,0,0,0,0,0,0,26,13,7,0,4,0,0,0,5,27,10,4,12,7,0,0,0,4,38,3,3,8,5,3,0,0,6,30,7,0,0,4,0,0,0,3,12,0,3,23,7,5,0,5,0,40,5,0,15,11,0,0,0,9,40,3,0,11,9,3,0,0,5,36,0,0,8,10,0,0,0,9,30,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,24,88,52,19,4,8,63,358
SAL50761,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,7,3,3,6,0,0,0,0,7,14,0,0,5,4,0,0,0,0,12,4,0,0,3,3,0,0,0,16,0,0,0,0,0,0,3,0,15,0,0,4,0,0,3,0,0,9,0,0,5,6,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23,10,25,18,8,4,8,12,109
SAL50762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,19
SAL50763,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,4,12,0,8,0,0,0,0,0,0,9,3,3,6,0,0,0,0,0,15,4,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,14,4,0,9,3,0,0,0,0,14,3,0,16,6,6,0,0,4,44,0,0,13,15,0,0,0,0,42,5,3,46,22,8,0,0,6,87,0,3,22,20,8,3,0,4,52,0,0,12,8,4,0,0,0,31,0,0,6,8,0,0,0,0,11,0,0,0,4,0,0,0,0,5,34,27,123,93,27,13,0,28,342
SAL50764,365,3,0,0,0,0,0,13,379,244,4,0,0,0,0,0,3,253,169,27,16,3,0,0,0,5,219,125,69,85,15,3,0,0,6,307,77,102,220,85,14,3,0,7,502,50,47,202,88,18,3,3,9,411,46,58,217,73,22,9,5,5,433,46,54,212,81,19,3,4,14,425,38,50,221,83,25,7,6,4,423,48,55,225,145,24,4,0,8,510,32,38,223,130,25,5,3,5,472,28,34,177,114,33,13,0,6,405,13,26,97,68,16,6,0,10,233,7,12,54,52,35,5,5,14,201,27,35,97,92,71,24,14,21,378,1319,624,2038,1025,301,76,52,128,5556
SAL50765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
SAL50766,236,0,0,0,0,0,0,8,245,195,4,0,0,0,0,0,4,211,119,23,17,5,0,0,0,3,162,54,61,70,24,6,0,0,9,226,42,40,78,41,10,4,0,10,223,30,31,103,50,18,0,0,9,237,26,36,138,66,18,0,3,9,297,23,41,146,72,24,3,0,3,319,20,18,128,66,13,9,3,3,258,20,25,73,51,12,7,3,0,191,11,10,58,33,14,0,0,4,136,0,11,51,27,11,0,0,6,109,0,0,30,16,7,4,0,0,66,3,3,17,13,4,4,0,5,46,0,0,7,17,3,6,3,0,47,781,314,923,485,145,35,18,75,2776
SAL50767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
SAL50768,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,5,0,5,0,0,0,7,0,0,3,0,0,0,0,0,7,0,0,4,4,0,0,0,0,9,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,15,16,10,3,0,6,62
SAL50769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,10
