SAL_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,6,0,15
SAL50320,14,19,23,45,27,71,112,104,38,454,7,31,37,29,36,51,90,69,31,377,4,14,39,23,37,33,35,27,13,232,6,23,29,36,39,38,22,15,3,205,4,11,34,25,38,46,24,10,0,184,0,3,35,31,30,31,9,3,0,144,0,7,22,26,13,16,11,4,3,100,0,4,18,17,20,13,10,0,0,80,0,3,25,32,39,41,9,4,0,150,0,0,0,3,8,0,4,0,0,22,0,0,0,11,16,8,3,0,0,43,19,17,34,26,43,28,50,37,23,279,0,0,0,0,0,0,0,0,0,0,233,214,387,407,452,536,640,432,162,3455
SAL50321,13,23,17,19,32,29,71,52,19,271,13,30,24,26,35,40,64,45,18,303,9,24,29,28,36,48,47,27,5,262,10,38,33,24,51,55,56,21,6,286,0,30,50,35,66,73,37,13,0,304,3,16,42,34,58,55,30,9,0,245,0,14,46,55,63,57,26,3,0,262,0,0,43,67,55,50,11,4,0,238,0,6,67,112,111,108,35,3,0,443,0,0,19,32,38,25,11,3,3,126,0,0,8,65,71,47,13,0,0,209,11,17,28,18,45,34,56,41,19,257,0,0,0,0,0,0,3,0,0,8,316,283,476,603,733,780,706,368,104,4371
SAL50322,4,0,3,3,10,5,10,8,0,41,3,0,8,5,15,8,3,0,0,39,0,3,6,6,6,10,0,0,0,32,0,7,0,0,6,14,3,0,0,34,0,3,8,3,3,5,0,0,0,23,0,0,4,4,9,11,6,0,0,31,0,3,5,0,5,0,0,0,0,21,0,0,0,0,3,3,0,0,0,18,0,0,0,10,13,13,0,0,0,36,0,0,3,4,3,0,0,0,0,9,0,0,0,5,7,4,0,0,0,12,7,3,0,7,6,4,5,3,0,35,0,0,0,0,0,0,0,0,0,0,47,21,51,63,98,106,66,28,12,490
SAL50323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,7,4,3,0,0,0,11,0,0,9,7,4,6,0,0,0,21,0,3,8,8,11,5,0,0,0,38,0,0,3,6,0,4,0,0,0,15,0,0,7,6,5,0,0,0,0,18,0,3,11,22,18,15,3,0,0,79,0,0,0,0,0,0,0,0,0,0,0,15,36,54,48,34,0,0,0,192
SAL50324,9,23,42,44,31,61,117,112,21,455,17,54,58,47,39,30,63,43,6,356,11,50,78,52,35,36,22,16,7,311,3,51,104,62,74,39,23,12,5,360,0,36,142,85,76,67,13,0,0,427,0,27,126,81,54,59,12,0,0,363,0,16,116,70,55,35,9,3,0,309,0,11,87,80,50,27,3,0,0,248,0,3,76,98,81,40,10,0,0,312,0,0,10,20,4,0,0,0,0,43,0,0,14,12,12,4,0,0,0,49,13,21,64,55,39,13,29,40,24,301,0,0,0,0,0,0,0,0,0,7,228,391,1074,846,682,526,466,368,94,4676
SAL50325,0,11,10,8,15,8,11,12,7,81,4,10,6,9,16,4,3,3,0,61,3,10,11,4,12,3,8,0,0,68,3,10,8,19,11,3,13,0,0,75,0,9,22,16,19,12,12,0,5,106,0,6,20,15,15,12,12,0,3,79,0,7,23,14,9,19,4,0,0,79,0,3,7,17,17,10,4,0,3,65,0,5,18,32,49,28,11,0,3,162,0,0,0,13,23,12,6,0,4,52,0,0,0,53,81,48,11,0,3,194,0,5,10,10,13,6,4,3,0,43,0,0,0,0,0,0,0,0,0,3,107,113,149,239,299,215,146,60,30,1366
SAL50326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,13
SAL50327,4,0,3,0,5,10,24,13,4,67,4,0,3,3,5,0,7,0,0,28,0,4,0,4,6,8,8,4,0,29,0,0,5,4,11,15,3,0,0,46,0,0,7,7,14,11,8,0,0,50,0,0,6,5,8,8,0,0,0,35,0,0,9,8,8,14,8,0,0,48,0,0,10,0,17,8,0,0,0,31,0,5,23,17,23,14,3,0,0,81,0,0,6,9,0,8,0,0,0,24,0,0,5,11,5,3,0,0,0,29,8,8,39,45,39,40,24,9,0,213,0,0,0,0,0,0,0,0,0,0,32,37,126,134,151,173,139,28,4,829
SAL50328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13
SAL50329,15,32,44,48,52,79,161,113,35,576,17,33,93,58,65,63,96,52,17,498,18,41,55,54,63,66,34,31,4,362,4,43,76,69,54,70,30,8,5,370,10,50,99,70,115,120,34,5,0,504,5,13,72,45,58,69,28,0,0,288,0,10,46,46,71,64,10,8,0,250,0,3,30,32,48,38,5,0,0,160,0,10,44,55,58,37,4,0,0,215,0,0,7,11,9,13,0,0,0,36,0,3,10,7,10,11,0,5,0,40,35,30,88,67,65,56,69,60,59,528,0,0,3,3,0,0,0,3,0,13,383,376,843,707,815,933,782,438,165,5444
SAL50330,0,0,0,5,0,0,4,3,0,20,3,6,0,4,0,4,5,4,0,21,0,0,3,4,3,0,0,0,0,21,0,6,3,0,3,0,4,4,0,21,0,5,8,3,6,7,0,0,0,21,0,4,0,0,9,3,0,0,0,18,0,0,9,3,4,0,0,0,0,17,0,0,3,0,0,6,0,0,0,12,0,0,3,4,10,4,3,0,0,33,0,0,0,4,5,0,0,0,0,12,0,0,0,4,3,0,0,0,0,7,4,0,0,9,5,5,8,0,0,20,0,0,0,0,0,0,0,0,0,0,26,26,36,54,60,52,49,21,7,319
SAL50331,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,0,3,0,8,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,3,5,8,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,11,17,18,25,11,4,0,0,91
SAL50332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,11,12,5,3,46
SAL50333,0,0,0,0,0,3,4,3,0,13,0,0,3,0,0,3,3,0,0,12,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,5,0,0,0,6,0,6,0,0,0,5,6,0,0,17,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,9,17,19,31,23,5,0,106
SAL50334,0,0,5,0,0,7,30,10,3,52,0,0,5,0,12,9,15,5,0,47,0,0,0,4,3,10,3,3,0,20,3,5,4,3,8,8,8,3,0,37,0,0,4,5,5,13,5,0,0,37,0,0,0,4,0,12,0,0,0,21,0,0,0,0,11,12,4,0,0,29,0,0,0,3,4,11,0,0,0,18,0,0,0,3,14,11,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,4,5,0,5,5,28,32,19,12,0,106,0,0,0,0,0,0,0,0,0,0,36,7,27,48,115,142,128,50,6,562
SAL50335,0,0,0,0,4,0,8,0,0,19,0,5,3,0,0,3,6,0,0,17,0,0,0,0,0,0,5,5,0,11,0,0,5,0,0,0,5,0,0,12,0,4,0,0,5,8,0,0,0,14,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,3,0,0,0,9,0,0,3,0,0,0,0,0,0,7,0,0,0,3,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,0,3,0,30,0,0,0,0,0,0,0,0,0,0,4,12,21,21,20,42,33,14,0,167
SAL50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50337,0,0,0,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,8,12,3,16,7,0,0,4,52
SAL50338,0,7,0,5,0,12,17,17,0,54,3,3,14,9,0,18,44,12,0,110,6,10,12,6,9,11,18,4,0,73,4,14,18,13,4,15,19,7,0,95,0,7,29,15,7,14,14,3,0,86,0,0,16,15,8,11,17,0,0,74,0,3,9,16,14,9,5,0,0,53,0,0,6,11,6,6,3,0,0,40,0,0,17,25,9,16,7,0,0,83,0,0,3,0,0,9,3,0,0,15,0,0,3,3,10,11,4,0,0,39,0,0,12,10,0,7,12,0,0,45,0,3,17,0,0,0,0,0,0,21,18,53,171,147,80,183,229,71,5,958
SAL50339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11
SAL50340,0,0,0,7,3,7,25,17,9,66,0,3,3,11,0,5,11,10,6,51,4,9,8,5,0,7,5,4,0,47,0,6,8,5,13,14,10,0,0,64,0,4,9,8,9,8,9,3,0,52,3,3,6,3,11,13,4,0,0,48,0,0,17,5,7,13,5,0,0,45,0,0,8,4,0,7,0,0,0,20,0,0,7,6,12,11,3,0,0,31,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,4,0,4,0,6,10,10,4,6,43,0,0,0,0,0,0,0,0,0,0,22,32,78,66,77,86,115,60,35,576
SAL50341,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,18,0,5,8,5,5,5,0,0,0,19,0,9,14,8,3,5,0,0,0,31,0,10,25,26,30,20,4,0,0,103,0,0,11,3,11,0,0,0,0,23,0,0,4,9,8,4,0,0,0,23,0,0,5,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,29,73,69,62,45,14,3,0,288
SAL50342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,18,0,0,0,0,0,5,0,0,0,5,4,5,11,3,0,17,7,0,0,39
SAL50343,18,38,14,13,34,27,45,39,23,254,15,41,29,13,28,38,51,48,18,284,3,41,36,21,18,27,46,35,14,248,6,19,42,21,41,39,57,38,11,269,0,38,59,28,42,58,70,38,12,351,0,25,75,29,58,70,57,25,8,341,0,25,104,51,51,54,55,25,6,373,0,10,111,46,48,54,42,31,4,338,0,3,150,137,142,112,85,40,10,677,0,9,36,58,64,67,36,19,0,282,0,0,54,242,403,304,152,50,4,1211,12,11,29,42,24,29,33,42,52,283,0,3,8,7,10,7,4,0,0,40,535,440,824,802,1060,1012,855,521,205,6247
SAL50344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,11,6,13,6,4,0,0,41
SAL50345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,5,3,0,0,0,19
SAL50346,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,8,9,10,10,0,0,47
SAL50347,10,5,18,20,13,19,23,6,3,118,3,5,10,31,21,27,21,8,4,137,3,10,23,28,23,28,14,8,0,137,0,10,23,32,45,27,11,7,5,147,0,4,23,52,51,35,11,4,0,174,0,3,21,31,26,15,6,0,0,102,0,0,13,38,19,19,12,0,0,104,0,0,10,23,26,7,0,0,0,72,0,0,22,61,37,32,7,5,0,160,0,0,3,17,11,0,0,0,0,28,0,0,5,13,12,4,6,0,0,42,12,9,23,52,32,22,8,9,0,163,0,0,6,0,0,0,0,0,0,9,110,50,216,472,350,271,166,68,23,1723
SAL50348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,14
SAL50349,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,8,6,6,0,0,3,36
SAL50350,11,19,40,36,35,37,91,58,19,349,16,32,67,56,37,46,76,42,8,375,9,42,86,62,51,46,39,24,4,361,0,43,92,69,64,64,40,9,3,386,0,47,162,111,85,74,31,7,0,517,0,31,155,125,65,69,16,0,0,459,0,9,176,114,69,33,5,3,0,416,0,7,97,78,52,32,9,0,0,279,0,7,129,153,92,56,10,0,0,448,0,3,21,25,13,5,0,0,0,68,0,3,17,21,9,3,0,0,0,55,13,14,48,30,27,14,10,17,11,182,0,0,0,0,0,0,0,0,0,7,263,340,1212,998,722,607,529,263,62,4995
SAL50351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,7,3,4,0,31
SAL50352,0,0,3,3,3,9,13,6,0,37,0,0,0,7,8,3,4,0,0,25,0,0,4,6,4,5,3,0,0,24,0,0,6,4,9,6,8,4,0,32,0,6,4,10,10,9,0,0,0,34,0,0,0,3,6,7,7,0,0,21,0,0,3,4,0,3,0,3,0,16,0,0,5,4,4,4,0,0,0,21,0,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,6,3,5,11,3,7,9,5,3,42,0,0,0,0,0,0,0,0,0,0,18,14,35,57,61,78,57,38,4,366
SAL50353,48,102,40,18,7,7,14,11,3,244,30,101,116,39,11,14,20,17,5,350,15,52,48,23,8,11,12,15,4,184,16,34,58,18,11,7,18,11,4,188,6,26,53,23,16,8,19,23,8,182,3,11,30,28,3,9,17,12,8,116,0,4,49,19,4,6,15,11,4,120,0,6,33,25,6,12,14,6,0,102,0,0,45,42,20,14,20,15,3,167,0,5,6,6,7,5,12,6,0,48,0,0,8,16,23,35,30,9,7,125,45,60,36,25,8,4,12,8,5,203,8,13,9,6,0,0,0,0,0,33,808,1133,741,353,148,153,251,182,55,3816
SAL50354,0,0,0,0,0,4,0,0,4,12,0,0,0,5,0,3,6,0,0,11,0,3,4,0,0,0,4,0,0,11,0,5,3,0,0,3,0,0,0,10,0,0,4,0,3,3,3,0,0,16,0,0,0,3,5,3,0,0,0,18,0,0,5,0,0,4,0,0,0,8,0,0,0,8,0,5,0,0,0,8,0,0,4,5,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,11,0,0,0,6,3,4,10,0,0,23,0,0,0,0,0,0,0,0,0,0,13,10,24,27,35,38,43,17,3,207
SAL50355,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,8,0,0,0,10,3,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,6,0,0,0,0,3,3,0,0,0,9,0,0,3,0,4,5,0,0,0,14,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,5,0,8,13,17,31,17,10,0,122
SAL50356,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,5,5,4,16,22,18,3,0,79
SAL50357,0,0,0,0,6,12,18,7,0,42,0,4,4,4,7,8,11,0,0,42,0,3,3,6,4,4,7,0,3,25,0,0,3,3,3,11,0,3,0,23,0,6,5,3,5,15,3,0,0,39,0,3,4,0,8,3,0,0,0,18,0,0,5,4,3,7,0,0,0,12,0,0,0,4,3,0,0,0,0,9,0,0,0,3,4,7,0,0,0,21,0,0,0,6,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,10,4,5,0,28,0,0,3,0,0,0,0,0,0,3,11,15,45,38,57,92,81,27,7,369
SAL50358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,7,0,0,0,14
SAL50359,0,0,0,0,0,3,22,7,0,29,0,0,0,0,0,4,3,0,0,22,0,0,0,0,0,7,4,0,0,14,4,0,0,0,3,7,8,0,0,25,0,4,0,3,3,5,0,0,0,17,0,0,3,0,5,3,0,4,0,14,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,3,5,4,0,7,0,0,3,0,5,6,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,10,3,11,10,6,0,0,41,0,0,0,0,0,0,0,0,0,0,7,14,24,17,38,70,80,26,0,276
