SAL_CODE_2021,F_Mgmt_Cmrce_35_44_yr,F_Mgmt_Cmrce_45_54_yr,F_Mgmt_Cmrce_55_64_yr,F_Mgmt_Cmrce_65_74_yr,F_Mgmt_Cmrce_75_84_yr,F_Mgmt_Cmrce_85_yr_over,F_Mgmt_Cmrce_Tot,F_Scty_Cul_15_24_yr,F_Scty_Cul_25_34_yr,F_Scty_Cul_35_44_yr,F_Scty_Cul_45_54_yr,F_Scty_Cul_55_64_yr,F_Scty_Cul_65_74_yr,F_Scty_Cul_75_84_yr,F_Scty_Cul_85_yr_over,F_Scty_Cul_Tot,F_Crtve_Arts_15_24_yr,F_Crtve_Arts_25_34_yr,F_Crtve_Arts_35_44_yr,F_Crtve_Arts_45_54_yr,F_Crtve_Arts_55_64_yr,F_Crtve_Arts_65_74_yr,F_Crtve_Arts_75_84_yr,F_Crtve_Arts_85_yr_over,F_Crtve_Arts_Tot,F_FoodHos_PsnlSvcs_15_24_yr,F_FoodHos_PsnlSvcs_25_34_yr,F_FoodHos_PsnlSvcs_35_44_yr,F_FoodHos_PsnlSvcs_45_54_yr,F_FoodHos_PsnlSvcs_55_64_yr,F_FoodHos_PsnlSvcs_65_74_yr,F_FoodHos_PsnlSvcs_75_84_ye,F_FoodHos_PsnlSvcs_85_over,F_FoodHos_PsnlSvcs_Tot,F_Mix_Fld_Prog_15_24_yr,F_Mix_Fld_Prog_25_34_yr,F_Mix_Fld_Prog_35_44_yr,F_Mix_Fld_Prog_45_54_yr,F_Mix_Fld_Prog_55_64_yr,F_Mix_Fld_Prog_65_74_yr,F_Mix_Fld_Prog_75_84_yr,F_Mix_Fld_Prog_85_yr_over,F_Mix_Fld_Prog_Tot,F_Fld_stud_inad_desc_15_24,F_Fld_stud_inad_desc_25_34,F_Fld_stud_inad_desc_35_44,F_Fld_stud_inad_desc_45_54,F_Fld_stud_inad_desc_55_64,F_Fld_stud_inad_desc_65_74,F_Fld_stud_inad_desc_75_84,F_Fld_stud_inad_desc_85_over,F_Fld_stud_inad_desc_Tot,F_Fld_stud_ns_15_24_yr,F_Fld_stud_ns_25_34_yr,F_Fld_stud_ns_35_44_yr,F_Fld_stud_ns_45_54_yr,F_Fld_stud_ns_55_64_yr,F_Fld_stud_ns_65_74_yr,F_Fld_stud_ns_75_84_yr,F_Fld_stud_ns_85_yr_over,F_Fld_stud_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Nat_Phy_Sci_15_24_yr,P_Nat_Phy_Sci_25_34_yr,P_Nat_Phy_Sci_35_44_yr,P_Nat_Phy_Sci_45_54_yr,P_Nat_Phy_Sci_55_64_yr,P_Nat_Phy_Sci_65_74_yr,P_Nat_Phy_Sci_75_84_yr,P_Nat_Phy_Sci_85_yr_over,P_Nat_Phy_Sci_Tot,P_IT_15_24_yr,P_IT_25_34_yr,P_IT_35_44_yr,P_IT_45_54_yr,P_IT_55_64_yr,P_IT_65_74_yr,P_IT_75_84_yr,P_IT_85_yr_over,P_IT_Tot,P_Egnr_rel_Tech_15_24_yr,P_Egnr_rel_Tech_25_34_yr,P_Egnr_rel_Tech_35_44_yr,P_Egnr_rel_Tech_45_54_yr,P_Egnr_rel_Tech_55_64_yr,P_Egnr_rel_Tech_65_74_yr,P_Egnr_rel_Tech_75_84_yr,P_Egnr_rel_Tech_85_yr_over,P_Egnr_rel_Tech_Tot,P_Arc_Bld_15_24_yr,P_Arc_Bld_25_34_yr,P_Arc_Bld_35_44_yr,P_Arc_Bld_45_54_yr,P_Arc_Bld_55_64_yr,P_Arc_Bld_65_74_yr,P_Arc_Bld_75_84_yr,P_Arc_Bld_85_yr_over,P_Arc_Bld_Tot,P_Agric_Env_Rel_Stud_15_24,P_Agric_Env_Rel_Stud_25_34,P_Agric_Env_Rel_Stud_35_44,P_Agric_Env_Rel_Stud_45_54,P_Agric_Env_Rel_Stud_55_64,P_Agric_Env_Rel_Stud_65_74,P_Agric_Env_Rel_Stud_75_84,P_Agric_Env_Rel_Stud_85_over,P_Agric_Envir_Rel_Stud_Tot,P_Hlth_15_24_yr,P_Hlth_25_34_yr,P_Hlth_35_44_yr,P_Hlth_45_54_yr,P_Hlth_55_64_yr,P_Hlth_65_74_yr,P_Hlth_75_84_yr,P_Hlth_85_yr_over,P_Hlth_Tot,P_Edu_15_24_yr,P_Edu_25_34_yr,P_Edu_35_44_yr,P_Edu_45_54_yr,P_Edu_55_64_yr,P_Edu_65_74_yr,P_Edu_75_84_yr,P_Edu_85_yr_over,P_Edu_Tot,P_Mgmt_Cmrce_15_24_yr,P_Mgmt_Cmrce_25_34_yr,P_Mgmt_Cmrce_35_44_yr,P_Mgmt_Cmrce_45_54_yr,P_Mgmt_Cmrce_55_64_yr,P_Mgmt_Cmrce_65_74_yr,P_Mgmt_Cmrce_75_84_yr,P_Mgmt_Cmrce_85_yr_over,P_Mgmt_Cmrce_Tot,P_Scty_Cul_15_24_yr,P_Scty_Cul_25_34_yr,P_Scty_Cul_35_44_yr,P_Scty_Cul_45_54_yr,P_Scty_Cul_55_64_yr,P_Scty_Cul_65_74_yr,P_Scty_Cul_75_84_yr,P_Scty_Cul_85_yr_over,P_Scty_Cul_Tot,P_Crtve_Arts_15_24_yr,P_Crtve_Arts_25_34_yr,P_Crtve_Arts_35_44_yr,P_Crtve_Arts_45_54_yr,P_Crtve_Arts_55_64_yr,P_Crtve_Arts_65_74_yr,P_Crtve_Arts_75_84_yr,P_Crtve_Arts_85_yr_over,P_Crtve_Arts_Tot,P_FoodHos_PsnlSvcs_15_24,P_FoodHos_PsnlSvcs_25_34,P_FoodHos_PsnlSvcs_35_44,P_FoodHos_PsnlSvcs_45_54,P_FoodHos_PsnlSvcs_55_64,P_FoodHos_PsnlSvcs_65_74,P_FoodHos_PsnlSvcs_75_84,P_FoodHos_PsnlSvcs_85_over,P_FoodHos_PsnlSvcs_Tot,P_Mix_Fld_Prog_15_24_yr,P_Mix_Fld_Prog_25_34_yr,P_Mix_Fld_Prog_35_44_yr,P_Mix_Fld_Prog_45_54_yr,P_Mix_Fld_Prog_55_64_yr,P_Mix_Fld_Prog_65_74_yr,P_Mix_Fld_Prog_75_84_yr,P_Mix_Fld_Prog_85_yr_over,P_Mix_Fld_Prog_Tot,P_Fld_stud_inad_desc_15_24,P_Fld_stud_inad_desc_25_34,P_Fld_stud_inad_desc_35_44,P_Fld_stud_inad_desc_45_54,P_Fld_stud_inad_desc_55_64,P_Fld_stud_inad_desc_65_74,P_Fld_stud_inad_desc_75_84,P_Fld_stud_inad_desc_85_over,P_Fld_stud_inad_desc_Tot,P_Fld_stud_ns_15_24_yr,P_Fld_stud_ns_25_34_yr,P_Fld_stud_ns_35_44_yr,P_Fld_stud_ns_45_54_yr,P_Fld_stud_ns_55_64_yr,P_Fld_stud_ns_65_74_yr,P_Fld_stud_ns_75_84_yr,P_Fld_stud_ns_85_yr_over,P_Fld_stud_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr
SAL51387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
SAL51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0
SAL51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5
SAL51390,26,29,42,26,13,3,193,12,18,30,21,21,8,4,0,110,5,3,0,3,3,0,0,0,17,16,22,10,19,11,12,3,0,93,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,11,12,17,6,14,11,16,15,5,92,75,135,142,128,138,110,53,15,793,0,7,10,0,9,4,0,0,28,3,3,7,3,7,0,0,0,23,18,57,52,69,71,73,35,11,386,6,8,15,16,13,20,9,0,83,0,7,8,4,9,4,0,0,38,11,24,21,24,19,28,19,4,151,5,18,20,26,30,23,6,0,128,22,38,38,44,57,45,24,3,264,16,23,36,21,25,22,3,0,150,8,4,0,3,7,5,0,0,27,15,32,17,23,15,14,6,0,121,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,18,24,34,21,30,21,29,29,8,201,135,248,247,267
SAL51391,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,7,4,6,0,0,31,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,5,5,3,0,0,14,0,0,0,0,0,5,0,0,4,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,6,0,7,8,14
SAL51392,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,11,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,9
SAL51393,6,0,0,0,0,0,23,0,0,0,5,4,4,0,0,14,0,0,0,3,0,0,0,0,3,0,0,7,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,3,25,8,22,29,24,12,13,0,5,111,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,9,9,7,8,0,0,50,0,0,0,7,8,0,0,0,14,0,5,0,0,0,3,0,0,16,0,3,3,5,0,0,0,0,13,0,3,6,5,3,0,0,0,21,5,10,9,10,3,4,0,0,35,0,3,3,5,3,4,0,0,16,0,0,0,3,0,0,0,0,3,0,5,3,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,17,12,9,3,0,71,16,48,54,50
SAL51394,300,208,75,25,10,3,842,51,110,132,80,53,21,6,0,449,14,23,27,25,4,0,0,0,103,31,56,62,21,18,12,3,0,197,0,0,0,3,0,0,0,0,8,8,6,18,8,7,0,0,0,50,29,59,34,26,24,10,7,3,196,305,702,985,615,299,122,38,10,3075,26,43,55,27,16,8,3,0,182,25,66,147,57,7,7,0,0,309,47,198,351,248,163,73,24,6,1112,26,61,56,36,23,19,8,0,234,5,10,14,10,11,7,0,0,54,59,165,208,129,80,24,12,0,670,39,74,109,113,57,39,3,0,441,93,253,489,349,136,59,13,6,1394,78,129,173,113,66,35,7,0,591,40,38,45,32,4,4,0,0,169,50,83,97,49,31,12,6,0,322,0,0,0,3,3,0,0,0,8,6,16,24,18,11,6,0,0,81,67,100,72,52,49,22,15,10,381,554,1250,1841,1231
SAL51395,12,8,10,5,0,0,58,9,0,16,17,14,6,0,0,58,0,0,0,0,0,0,0,0,8,14,7,4,5,0,0,0,0,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,26,44,27,9,8,8,0,150,56,58,96,78,55,48,15,4,410,0,0,0,3,0,0,0,0,8,4,0,0,4,0,0,0,0,9,13,18,27,24,25,25,7,5,139,0,3,6,3,10,14,6,0,35,0,5,5,7,0,0,0,0,19,7,6,10,0,8,12,5,0,50,0,4,4,7,14,5,4,0,38,0,11,17,6,14,8,0,0,69,12,3,14,20,17,11,0,0,76,5,0,3,0,0,0,6,0,10,17,6,3,11,4,5,0,0,46,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,36,51,70,55,24,25,12,3,276,100,120,162,146
SAL51396,138,102,90,43,18,3,581,40,105,81,56,77,30,0,0,390,13,35,27,24,13,6,0,0,121,32,59,44,42,32,26,3,3,245,4,0,0,0,0,0,0,0,5,9,9,5,0,3,3,0,0,26,32,45,33,26,30,36,39,62,298,276,647,541,441,359,224,92,72,2647,11,42,26,30,14,9,0,0,140,5,23,35,20,8,0,3,0,92,54,191,196,191,175,167,76,16,1057,30,66,66,49,42,30,16,8,297,10,28,21,21,10,10,4,0,96,57,146,117,83,52,49,13,3,520,24,96,62,92,68,40,21,0,398,75,190,205,146,131,64,31,0,854,62,143,99,87,97,33,7,0,543,25,59,44,38,25,14,0,0,206,42,82,63,66,44,32,6,3,344,4,0,3,0,0,0,0,0,13,10,9,11,11,12,7,0,0,60,57,101,86,78,58,70,85,106,635,476,1168,1045,908
SAL51397,29,25,22,15,12,3,142,16,31,28,25,43,18,9,0,168,4,10,0,10,8,0,4,0,28,12,17,9,9,8,7,4,5,60,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,14,9,18,13,15,18,32,35,148,89,151,136,140,167,99,88,56,910,3,3,11,7,6,5,0,0,38,3,4,8,5,4,0,0,0,25,6,24,23,20,32,32,21,9,172,7,23,10,14,12,13,0,8,92,6,13,10,12,16,7,8,0,73,17,41,28,33,43,32,21,6,213,4,22,19,28,33,16,15,5,132,23,28,37,30,34,30,18,3,200,18,36,34,33,55,31,14,0,217,4,11,14,9,7,0,3,0,53,14,28,20,12,18,11,8,4,105,3,0,0,0,0,0,0,0,3,5,3,0,0,4,4,4,0,23,30,20,28,33,26,33,40,52,263,147,258,241,235
SAL51398,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,6,0,0,0,7,0,0,0,0,5,0,0,0,5,0,0,0,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,5,5,6
SAL51399,0,0,0,0,0,0,5,0,0,3,0,5,0,0,0,11,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,17,5,0,18,15,9,3,5,4,55,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,6,12,4,0,0,35,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,5,3,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,5,5,0,0,0,11,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,3,6,0,3,0,27,7,5,26,22
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51401,5,0,0,0,0,0,14,0,3,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,5,0,0,11,9,21,28,21,12,5,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,13,3,4,0,0,0,32,0,0,3,4,0,0,0,0,6,0,6,4,3,0,0,0,0,21,0,0,4,0,0,0,0,0,13,0,8,0,10,11,3,0,0,36,0,3,14,7,0,0,0,0,20,0,3,7,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,4,0,6,0,0,25,19,38,55,41
SAL51402,71,55,33,9,4,6,309,26,86,42,40,17,14,7,0,231,19,28,15,3,3,0,0,0,78,10,20,17,7,5,6,0,0,67,0,4,0,0,0,0,0,0,4,7,3,5,0,4,0,0,0,18,15,44,15,14,9,16,7,3,122,163,481,299,195,146,80,25,10,1396,23,37,29,19,17,10,0,0,143,11,48,30,11,6,4,0,0,114,43,151,80,59,40,25,13,3,422,15,46,33,15,12,9,3,0,139,6,10,17,14,6,4,0,0,44,37,111,62,36,50,14,4,0,305,21,40,46,30,28,12,8,6,187,41,202,117,95,55,18,9,4,542,37,123,65,60,37,29,11,0,354,29,51,30,16,11,0,0,0,130,21,41,32,13,6,6,0,0,121,3,4,0,0,0,0,0,0,8,8,9,10,3,8,0,0,0,37,48,90,39,31,23,25,9,6,275,332,969,588,401
SAL51403,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,4,0,0,4,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,4,4,0,3
SAL51404,7,10,11,0,0,0,28,5,0,8,3,9,0,0,0,19,7,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,11,26,27,22,7,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,6,12,19,15,5,0,0,61,0,0,3,4,0,0,0,0,11,0,0,0,3,0,0,0,0,10,0,4,5,6,3,4,0,0,21,0,0,7,3,5,0,0,0,16,0,4,12,11,11,4,0,0,41,5,0,8,6,9,0,0,0,27,7,0,0,0,0,0,0,0,8,0,0,12,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,10,21,22,46,62
SAL51405,196,158,98,57,14,0,683,24,57,83,82,42,20,11,0,323,11,22,27,9,7,3,0,0,91,20,35,39,35,20,14,0,0,158,0,0,0,0,0,5,0,0,3,5,3,8,3,3,6,0,0,36,17,26,20,30,19,25,29,10,172,196,483,643,523,347,227,84,23,2531,20,37,46,49,35,13,9,0,208,7,36,52,52,22,4,0,0,172,31,142,192,152,160,118,60,18,868,24,63,56,62,48,39,22,0,329,5,5,18,15,3,5,0,0,49,46,154,158,100,74,52,17,3,610,20,60,67,80,84,61,20,3,403,66,212,331,290,196,104,40,3,1236,47,80,106,112,71,43,15,9,485,29,38,46,17,12,12,5,0,165,27,47,44,64,31,23,10,4,253,0,0,0,0,0,3,0,0,5,14,9,11,8,9,4,6,3,68,29,43,57,48,42,43,57,12,331,359,934,1191,1058
SAL51406,0,3,4,0,0,0,7,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,4,12,3,12,11,11,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,15,0,0,3,3,0,0,0,0,8,0,0,0,0,3,0,0,0,8,0,4,0,0,0,0,0,0,4,0,0,0,3,5,0,3,0,13,0,0,0,3,3,0,0,0,14,0,3,0,3,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,20,4,20,10,20
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,35,26,32,19,0,3,134,3,9,16,25,22,9,3,0,92,6,3,12,3,4,6,0,0,27,12,9,0,10,3,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,9,3,3,12,8,5,6,0,0,35,33,90,118,143,116,84,31,8,625,5,6,8,7,15,4,0,0,40,0,0,3,4,6,0,0,0,23,17,42,46,58,56,54,16,4,287,6,15,3,14,15,9,0,4,75,4,3,3,16,8,3,3,0,49,0,20,16,25,26,18,9,0,122,0,15,18,39,21,27,11,0,142,12,26,38,40,43,30,0,3,193,11,9,18,26,23,15,10,0,115,10,4,16,3,10,6,0,0,40,12,11,9,10,7,6,3,0,61,0,0,0,0,0,0,0,0,0,0,0,3,7,0,7,6,0,18,7,9,18,20,10,8,6,0,84,84,171,211,273
SAL51409,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,11,3,0,6,7,3,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,6,6,0,0,0,30,5,6,19,23
SAL51410,14,19,7,0,0,0,51,3,10,4,6,8,0,0,0,36,0,0,0,0,0,0,0,0,4,3,5,4,5,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,4,5,0,3,4,0,18,28,38,52,61,44,15,4,6,243,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,11,17,17,28,37,5,0,0,124,3,5,0,12,14,0,0,0,33,5,0,0,5,4,0,0,0,23,4,13,13,8,10,9,0,0,58,0,5,11,12,7,0,0,0,45,4,4,18,30,11,3,0,0,73,3,10,4,6,7,0,0,0,40,6,0,0,0,3,0,0,0,8,3,5,9,9,7,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,7,10,8,13,3,5,0,49,55,80,83,129
SAL51411,20,4,3,10,0,0,37,3,0,5,9,10,0,0,0,26,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,9,12,15,45,43,37,22,5,0,186,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,5,14,20,14,15,0,0,79,0,3,3,8,9,6,0,0,28,4,5,0,0,0,5,0,0,16,0,3,12,16,11,6,3,0,49,0,3,12,14,18,11,0,0,61,0,0,24,11,10,14,0,0,61,7,0,14,9,5,0,0,0,32,3,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,5,3,0,6,0,0,17,20,28,83,91
