SAL_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
SAL51470,26,25,28,19,17,24,16,10,3,181,521,381,216,352,415,368,328,192,73,2855
SAL51471,0,0,0,0,0,0,0,0,0,3,3,6,3,3,3,5,3,4,0,31
SAL51472,61,59,157,95,85,53,37,12,17,576,960,653,1951,1322,852,751,596,281,173,7541
SAL51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9
SAL51474,0,0,0,0,0,6,0,0,0,7,16,9,9,9,12,15,5,0,0,75
SAL51475,85,47,38,78,64,60,26,14,6,419,871,372,440,481,570,522,355,175,35,3822
SAL51476,5,0,0,3,0,0,0,0,0,9,28,5,7,14,10,10,7,0,0,78
SAL51477,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,6,4,4,0,38
SAL51478,12,4,0,4,12,4,0,3,0,35,83,31,39,60,58,47,44,14,0,374
SAL51479,0,6,7,13,7,5,3,0,0,34,0,11,6,13,6,11,6,0,0,51
SAL51480,0,0,0,0,0,0,0,0,0,6,34,14,13,21,21,25,33,4,0,177
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,12,0,0,6,9,7,7,0,0,45,67,55,36,45,89,79,115,49,6,549
SAL51483,0,0,0,0,0,0,0,0,0,8,12,4,3,9,4,9,16,3,0,55
SAL51484,0,0,0,5,4,3,0,0,0,14,44,3,24,36,14,17,0,0,0,134
SAL51485,55,33,38,32,19,20,19,5,4,217,419,271,255,296,285,273,241,78,19,2137
SAL51486,80,43,34,41,29,24,3,5,0,264,343,216,187,193,176,170,118,65,0,1467
SAL51487,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SAL51488,0,0,0,0,0,3,0,0,0,7,4,3,3,4,6,12,3,5,0,44
SAL51489,58,21,21,45,27,21,22,10,0,225,713,294,223,494,380,336,278,124,17,2853
SAL51490,79,99,175,142,83,77,51,16,3,730,1232,1156,2184,1712,1047,941,712,262,99,9334
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,22,4,13,19,20,7,5,0,0,95,183,95,111,132,119,95,37,11,0,772
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,15,11,12,13,16,19,11,7,4,105,211,172,167,155,165,186,109,81,31,1280
SAL51495,5,0,0,0,5,5,0,0,0,15,16,11,14,11,13,15,11,3,3,100
SAL51496,0,0,0,0,3,0,0,0,0,0,0,6,0,8,10,3,0,0,0,26
SAL51497,0,0,0,0,0,0,0,0,0,0,9,0,3,4,5,3,4,0,4,30
SAL51498,0,0,0,0,0,0,0,0,0,6,17,3,7,10,12,4,3,0,0,51
SAL51499,0,0,0,0,0,0,6,0,0,5,4,7,0,7,9,3,10,6,0,52
SAL51500,99,55,48,54,69,40,28,12,4,414,627,326,340,329,357,312,244,104,26,2679
SAL51501,35,23,25,22,26,30,32,16,6,211,211,118,142,138,154,248,237,143,47,1448
SAL51502,273,129,166,167,161,147,67,49,39,1200,2533,1520,1512,1510,1789,1716,1144,553,180,12453
SAL51503,3,0,0,0,0,0,0,0,0,4,3,3,7,3,10,12,6,3,0,39
SAL51504,0,0,5,0,0,0,0,0,0,9,20,5,7,9,10,9,0,5,0,64
SAL51505,9,0,5,0,3,0,3,0,0,21,44,16,23,27,27,38,31,12,3,222
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51508,11,4,8,12,8,10,9,5,7,67,222,105,101,137,126,122,122,60,28,1016
SAL51509,0,0,0,0,0,0,3,0,0,3,10,7,9,0,3,3,6,0,0,47
SAL51510,3,0,5,0,6,7,4,3,0,24,39,16,28,30,63,98,89,59,7,429
SAL51511,6,0,3,0,0,0,3,0,0,18,20,5,8,11,10,9,18,4,0,82
SAL51512,0,0,0,0,0,0,0,0,0,3,8,5,7,3,6,0,4,0,0,36
SAL51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,0,0,0,0,3,0,0,0,0,7,7,0,3,5,9,4,0,0,0,32
SAL51515,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,8,0,0,0,21
SAL51516,0,0,3,0,0,4,0,0,0,8,16,14,16,19,14,14,9,9,0,117
SAL51517,0,0,0,0,0,0,0,0,0,3,0,5,0,7,5,0,4,0,0,14
SAL51518,6,14,11,5,18,19,15,9,0,93,56,32,35,43,73,65,55,38,4,391
SAL51519,55,36,58,21,20,17,18,6,0,238,1081,441,931,767,435,333,257,66,10,4324
SAL51520,3,0,0,3,0,4,0,0,0,10,14,5,7,6,3,7,9,6,5,64
SAL51521,95,52,59,55,49,33,22,28,4,398,1146,506,540,682,591,408,282,180,44,4375
SAL51522,0,0,0,6,3,4,6,0,0,25,18,9,0,10,19,32,37,9,4,137
SAL51523,3,0,0,0,0,3,0,0,0,11,12,0,3,0,0,16,12,0,0,43
SAL51524,4,0,0,4,4,0,0,0,0,14,28,11,17,16,7,25,14,7,0,134
SAL51525,53,25,25,45,41,40,57,18,3,307,696,417,343,487,523,619,726,273,54,4142
SAL51526,172,90,112,132,129,115,89,46,22,909,2214,1291,1492,1623,1437,1487,1406,801,368,12113
SAL51527,0,0,3,0,0,0,0,0,0,6,10,12,14,3,3,13,7,0,0,60
SAL51528,12,0,5,4,0,3,0,0,0,32,42,34,30,33,21,22,10,3,0,185
SAL51529,0,0,0,0,0,0,0,0,0,0,17,16,7,13,19,32,29,13,0,137
SAL51530,15,11,10,11,6,4,0,0,0,58,108,102,88,87,66,46,11,4,0,511
SAL51531,0,0,0,0,0,0,0,0,0,5,4,6,3,0,4,3,5,0,0,26
SAL51532,0,0,0,0,0,0,0,0,0,9,12,6,9,8,0,13,0,4,0,55
SAL51533,19,6,11,4,13,0,0,8,0,64,109,103,79,58,58,25,13,8,0,457
SAL51534,211,114,125,127,131,99,59,21,9,888,2225,1357,1367,1346,1431,1519,925,517,142,10828
SAL51535,3,0,5,0,0,0,0,0,0,8,11,5,6,7,13,5,15,5,0,63
SAL51536,43,25,21,29,39,45,37,31,28,288,492,274,259,300,374,436,418,224,97,2868
SAL51537,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,14
SAL51538,0,5,3,0,0,6,0,3,5,24,6,5,3,4,7,14,6,10,6,66
SAL51539,5,0,0,0,0,0,0,0,0,6,6,0,4,6,0,4,4,0,0,26
SAL51540,16,3,5,7,5,10,5,8,0,61,164,80,61,96,124,99,110,46,8,800
SAL51541,40,39,27,26,39,18,18,14,7,227,658,444,476,518,457,419,491,316,77,3858
SAL51542,5,5,0,5,6,4,4,3,0,26,11,13,12,8,23,32,13,6,0,110
SAL51543,0,0,0,0,0,0,0,0,0,5,9,4,5,0,5,4,3,3,0,28
SAL51544,26,18,26,21,21,27,10,8,0,149,360,357,310,271,276,346,336,167,32,2460
SAL51545,0,0,0,0,11,0,3,6,0,20,23,14,3,12,25,19,27,12,3,144
SAL51546,9,8,8,7,11,12,21,11,0,91,210,130,105,157,166,190,240,132,29,1369
SAL51547,0,7,0,0,5,3,5,0,0,19,24,18,3,18,29,20,15,4,0,137
SAL51548,0,0,4,0,0,0,0,0,0,9,13,6,5,8,10,10,3,3,0,61
SAL51549,121,79,68,86,55,50,18,3,3,483,1797,749,789,1360,825,565,328,101,30,6547
SAL51550,9,5,0,8,0,7,0,0,0,29,57,53,34,55,54,91,71,27,11,443
SAL51551,0,0,0,0,0,0,0,0,0,0,5,3,0,3,4,10,5,0,0,24
SAL51552,0,5,0,0,6,0,0,0,0,15,38,21,17,21,20,21,16,6,0,158
SAL51553,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,12,3,0,0,18
SAL51554,0,0,0,0,0,4,0,0,0,9,16,7,8,12,15,16,7,4,0,80
SAL51555,5,4,0,8,5,17,3,0,0,47,15,15,10,23,22,37,10,0,0,127
SAL51556,0,0,0,0,0,4,0,0,0,6,4,0,4,5,3,12,0,0,3,35
SAL51557,0,0,0,0,4,0,0,0,0,4,0,11,24,6,14,7,0,0,0,69
SAL51558,215,119,184,184,125,69,25,6,3,932,3692,1742,2838,2642,1583,934,476,188,34,14127
SAL51559,0,0,0,0,0,0,0,0,0,0,3,10,0,5,7,8,4,0,0,35
SAL51560,5,0,0,0,0,3,0,0,0,6,4,0,0,3,0,4,0,0,0,13
SAL51561,0,0,0,0,3,0,0,3,0,12,37,12,9,19,26,38,19,4,0,151
SAL51562,0,0,0,0,0,0,0,0,0,10,12,4,12,12,4,15,10,7,0,78
SAL51563,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,16
SAL51564,103,56,114,95,78,71,64,37,26,641,2371,1255,1889,2059,1539,1123,928,513,390,12061
SAL51565,58,42,31,48,47,38,31,18,9,318,1413,907,511,879,1047,767,582,455,181,6743
SAL51566,0,0,0,0,0,0,0,0,0,3,10,3,9,7,3,8,0,0,0,44
SAL51567,21,10,18,9,25,14,15,10,3,132,274,152,170,155,217,216,180,103,16,1483
SAL51568,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,5,3,0,21
SAL51569,132,78,88,96,107,99,72,53,22,746,1494,895,838,970,1188,1240,1229,739,276,8869
SAL51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51571,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,8,0,0,0,29
SAL51572,3,0,0,3,3,0,0,0,0,12,31,22,11,33,19,32,20,6,6,182
SAL51573,9,10,8,3,11,19,3,6,5,79,30,51,51,36,56,87,101,92,31,536
SAL51574,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,20
SAL51575,6,0,6,0,0,0,0,5,0,12,11,3,8,0,8,0,0,5,0,36
SAL51576,5,0,4,0,0,0,0,0,0,13,3,0,4,4,7,5,10,0,0,32
SAL51577,31,17,16,29,15,10,14,0,0,140,343,156,187,261,147,143,97,25,9,1373
SAL51578,28,21,65,44,31,37,31,10,0,271,657,391,869,712,538,486,414,175,97,4340
SAL51579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51580,24,47,153,98,62,49,31,18,4,484,476,581,1927,1171,599,562,415,263,108,6102
SAL51581,0,0,0,0,0,0,0,0,0,8,20,8,8,12,13,15,21,9,0,100
SAL51582,8,8,5,9,10,3,0,0,0,39,115,56,34,72,61,58,36,11,8,448
SAL51583,0,0,0,0,0,0,0,0,0,11,17,0,8,8,10,4,15,4,0,59
SAL51584,0,0,0,3,0,4,6,0,0,13,11,5,13,4,13,11,4,0,0,71
SAL51585,4,25,104,85,38,15,9,4,0,284,78,67,133,132,104,122,93,46,14,786
SAL51586,5,3,10,7,7,23,6,5,0,69,68,34,44,43,60,127,87,34,5,497
SAL51587,0,0,0,0,0,0,0,0,0,0,19,7,5,10,13,12,16,10,3,93
SAL51588,114,86,123,93,67,83,40,31,6,647,1298,744,1547,1239,722,637,448,308,101,7042
SAL51589,0,0,4,3,0,0,3,4,0,16,9,9,6,8,10,34,27,18,8,129
SAL51590,5,0,0,0,0,0,3,0,0,3,9,3,4,5,4,8,3,4,0,34
SAL51591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
SAL51592,23,9,26,7,9,10,0,0,0,80,293,117,274,123,78,81,25,8,3,1005
SAL51593,37,24,31,40,42,37,35,7,6,270,585,341,425,480,513,466,285,139,120,3358
SAL51594,23,7,4,14,18,10,9,7,0,93,157,67,64,73,96,65,46,22,5,587
SAL51595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10
SAL51596,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,9
SAL51597,3,0,0,3,3,0,0,0,0,9,13,0,0,10,0,3,7,0,0,45
SAL51598,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SAL51599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51600,21,9,12,7,8,15,7,7,4,83,87,24,48,35,35,64,41,37,11,380
SAL51601,122,44,87,77,42,42,8,0,0,428,582,213,369,409,247,155,45,12,0,2022
SAL51602,0,0,0,7,3,3,0,0,0,14,0,0,0,6,4,6,0,0,0,28
SAL51603,4,0,0,0,0,0,0,0,0,7,4,4,7,0,0,0,0,0,0,21
SAL51604,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,11,5,4,0,21
SAL51605,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,3,0,0,0,8
SAL51606,0,0,0,0,4,3,0,0,0,8,9,20,0,11,8,7,10,5,4,71
SAL51607,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,18
SAL51608,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16
SAL51609,0,0,0,0,0,0,0,0,0,4,5,5,8,7,0,9,7,0,0,38
SAL51610,84,58,56,74,67,38,24,29,11,438,1033,638,858,777,736,499,403,307,198,5447
SAL51611,3,3,0,0,6,0,0,0,0,19,31,21,17,23,12,16,4,0,0,127
SAL51612,164,118,76,117,150,94,64,47,11,835,4214,2714,1411,2945,2937,2055,1906,846,235,19262
SAL51613,3,4,6,3,3,4,7,0,0,31,35,14,8,18,19,36,29,7,3,164
SAL51614,28,5,8,21,12,14,23,13,3,127,218,71,108,150,119,148,109,63,17,996
SAL51615,0,0,0,0,5,0,0,0,0,9,13,21,5,11,20,30,24,8,0,124
SAL51616,11,4,5,5,4,10,6,0,0,45,133,68,49,80,95,102,79,20,11,635
SAL51617,60,51,79,61,50,36,19,26,11,397,999,972,1246,907,656,707,518,378,225,6608
SAL51618,21,22,43,40,24,10,13,0,0,169,84,70,107,88,79,39,39,13,0,521
SAL51619,3,0,0,0,3,4,0,4,0,24,32,18,11,24,34,29,26,18,0,193
SAL51620,4,0,0,0,3,0,0,5,0,22,19,14,7,14,26,22,11,13,0,124
SAL51621,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,8,0,0,30
SAL51622,3,3,0,0,0,0,0,0,0,13,36,15,12,21,21,37,27,8,0,176
SAL51623,32,32,24,25,58,53,43,12,3,284,992,801,540,666,808,877,875,360,103,6020
SAL51624,11,4,8,14,7,8,3,0,0,54,114,25,53,107,56,69,39,13,0,484
SAL51625,66,37,46,53,43,42,30,19,4,348,538,366,399,359,385,381,334,182,37,2979
SAL51626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51627,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,16
SAL51628,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,21
SAL51629,0,12,5,0,8,6,0,0,0,28,22,65,25,25,32,41,25,13,6,255
SAL51630,0,0,0,0,4,0,0,0,0,4,6,0,3,5,9,3,0,0,0,32
SAL51631,5,0,0,0,0,0,0,0,0,6,4,0,4,0,9,4,4,0,0,39
SAL51632,21,9,11,11,8,8,12,3,0,87,164,83,101,115,94,122,142,58,16,896
SAL51633,0,0,0,0,0,0,0,0,0,0,3,3,0,8,5,3,0,0,0,29
SAL51634,4,0,3,0,0,4,3,0,0,23,33,10,17,22,28,28,45,16,3,196
SAL51635,38,28,28,26,28,26,16,15,5,213,275,212,217,182,212,242,190,121,62,1711
SAL51636,5,3,5,5,3,4,6,3,0,32,27,21,17,25,18,32,46,11,3,207
SAL51637,11,3,17,4,14,8,11,3,11,82,161,160,151,153,185,162,135,71,28,1207
SAL51638,35,35,20,30,35,20,16,25,9,231,852,580,347,545,684,456,394,448,241,4551
SAL51639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51640,10,10,8,14,12,13,9,6,0,78,107,72,53,72,106,78,89,52,11,639
SAL51641,80,69,46,64,71,79,39,24,10,484,1726,1272,731,1189,1346,1614,1099,421,177,9579
SAL51642,0,0,0,0,0,3,3,0,0,3,21,10,21,17,11,17,11,0,0,116
SAL51643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51644,0,0,0,0,0,0,0,7,0,9,5,4,0,0,9,0,0,7,0,34
SAL51645,0,0,0,0,0,4,0,0,0,0,4,0,6,8,3,11,8,0,0,33
SAL51646,12,201,614,551,316,150,54,13,0,1918,120,300,660,635,423,293,129,49,6,2613
SAL51647,23,24,10,12,15,10,14,9,5,120,249,149,103,139,215,194,154,74,21,1295
SAL51648,0,0,0,0,0,0,0,4,0,0,6,0,7,8,14,13,11,8,3,65
SAL51649,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,14,12,4,0,39
SAL51650,3,0,0,4,0,4,0,0,0,11,22,5,5,16,6,15,7,0,9,90
SAL51651,27,13,14,17,23,19,24,16,6,152,243,144,137,133,197,228,170,99,15,1372
SAL51652,5,3,3,8,7,9,3,0,0,38,89,52,35,48,37,51,41,21,3,370
SAL51653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51654,0,0,6,5,9,4,6,8,0,53,45,23,34,39,39,58,69,53,9,358
SAL51655,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,10,0,0,0,19
SAL51656,72,19,28,37,28,34,14,3,0,241,221,103,115,152,125,124,68,33,0,941
SAL51657,0,0,0,0,0,0,0,0,0,0,4,6,0,0,5,3,0,0,0,18
SAL51658,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14
SAL51659,8,4,0,7,9,0,0,0,0,24,22,18,11,19,33,27,21,7,0,162
SAL51660,48,18,23,25,15,29,22,14,21,224,528,305,314,313,365,342,324,315,224,3025
SAL51661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51662,3,18,54,23,26,11,10,0,0,154,25,41,104,39,54,27,25,3,4,313
SAL51663,0,0,3,4,0,9,6,0,0,22,7,0,5,8,5,20,15,5,7,79
SAL51664,18,10,11,12,18,20,21,10,4,123,219,86,87,130,214,211,198,45,15,1195
SAL51665,3,5,4,4,4,0,3,0,0,23,60,21,24,44,45,57,51,17,0,324
SAL51666,53,22,29,25,28,14,8,6,0,181,699,326,399,420,427,286,257,118,20,2950
SAL51667,226,122,153,153,125,96,46,29,9,957,2757,1186,1491,1556,1413,1117,852,503,151,11022
SAL51668,0,0,0,0,0,3,0,0,0,0,6,0,3,4,0,6,6,0,0,30
SAL51669,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51670,124,67,80,119,80,61,34,15,3,597,1586,826,1090,1228,1040,956,588,249,71,7631
SAL51671,0,0,0,0,7,8,4,0,0,8,15,16,10,14,27,23,21,16,6,145
SAL51672,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,15
SAL51673,0,0,0,0,3,0,0,0,0,5,6,0,0,3,10,0,0,0,0,23
SAL51674,0,0,0,3,0,0,0,0,0,6,4,3,0,9,6,16,10,12,0,48
SAL51675,6,12,3,4,11,7,8,4,0,55,105,59,53,58,64,95,78,22,12,541
SAL51676,0,0,0,0,0,0,0,3,0,3,4,5,0,6,3,0,7,0,0,29
SAL51677,0,0,0,0,0,0,0,0,0,3,19,5,9,13,7,7,16,4,0,82
SAL51678,0,0,0,0,4,3,0,0,0,16,10,5,17,8,16,10,3,7,3,92
SAL51679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51680,3,0,0,5,0,0,3,0,0,17,17,7,7,11,15,12,19,9,7,91
SAL51681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51683,0,0,5,5,0,0,0,0,0,7,11,3,10,10,12,15,4,4,0,72
SAL51684,7,0,0,3,0,0,0,0,0,6,6,3,4,13,8,11,7,4,0,67
SAL51685,0,0,0,0,6,0,3,0,0,9,0,0,0,0,3,13,3,3,0,27
SAL51686,0,0,0,0,0,6,0,0,0,6,7,0,7,7,3,14,4,0,0,47
SAL51687,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,15
SAL51688,124,84,157,145,105,90,56,45,12,809,1841,1272,2428,2082,1519,1346,1058,712,445,12706
SAL51689,0,0,0,0,0,0,0,0,0,0,7,7,7,10,5,25,17,3,0,79
SAL51690,39,19,21,24,35,44,35,38,13,271,318,157,183,201,269,391,499,284,93,2393
SAL51691,7,0,0,0,0,0,0,0,0,17,13,4,3,5,8,9,5,3,0,49
SAL51692,3,4,0,0,0,5,0,4,0,26,14,9,6,11,16,16,13,16,0,94
SAL51693,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6,4,0,0,0,17
SAL51694,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,3,7,0,0,33
SAL51695,0,5,10,0,12,3,3,0,0,33,48,21,35,18,56,68,41,21,4,314
SAL51696,0,0,0,0,0,3,0,0,0,0,6,0,0,5,0,3,0,0,0,14
SAL51697,8,0,4,8,0,8,0,0,0,23,10,0,6,6,0,7,8,0,0,43
SAL51698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL59494,190,352,661,811,748,503,245,69,15,3591,772,820,1512,1543,1313,1144,758,155,30,8055
SAL59797,0,22,46,76,51,27,3,0,0,226,0,42,116,170,109,62,18,0,0,514
