SAL_CODE_2021,P_Mng_0,P_Mng_1_19,P_Mng_20_29,P_Mng_30_34,P_Mng_35_39,P_Mng_40_44,P_Mng_45_49,P_Mng_50_over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_19,P_Pro_20_29,P_Pro_30_34,P_Pro_35_39,P_Pro_40_44,P_Pro_45_49,P_Pro_50_over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_19,P_TTW_20_29,P_TTW_30_34,P_TTW_35_39,P_TTW_40_44,P_TTW_45_49,P_TTW_50_over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_19,P_CPS_20_29,P_CPS_30_34,P_CPS_35_39,P_CPS_40_44,P_CPS_45_49,P_CPS_50_over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_19,P_CA_20_29,P_CA_30_34,P_CA_35_39,P_CA_40_44,P_CA_45_49,P_CA_50_over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_19,P_Sal_20_29,P_Sal_30_34,P_Sal_35_39,P_Sal_40_44,P_Sal_45_49,P_Sal_50_over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_19,P_MOD_20_29,P_MOD_30_34,P_MOD_35_39,P_MOD_40_44,P_MOD_45_49,P_MOD_50_over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_19,P_Lab_20_29,P_Lab_30_34,P_Lab_35_39,P_Lab_40_44,P_Lab_45_49,P_Lab_50_over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_24,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL51370,0,0,0,4,0,0,0,5,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,10,7,4,6,9,3,12,0,46
SAL51371,9,11,11,17,48,72,46,65,3,274,19,49,55,35,84,123,37,63,8,471,20,16,23,16,45,75,20,90,0,309,12,48,43,26,30,33,5,10,0,212,16,43,50,27,83,73,14,18,0,325,8,51,25,4,15,27,3,6,0,144,20,4,9,3,24,25,24,54,0,170,5,31,26,18,16,20,0,10,0,132,0,3,0,3,0,5,6,4,12,29,108,261,232,151,352,456,151,318,26,2059
SAL51372,18,13,19,12,68,76,32,118,9,364,46,30,17,30,138,178,59,94,3,593,72,54,47,28,104,182,168,632,36,1331,27,95,58,45,97,107,23,58,9,516,25,43,51,34,144,112,41,87,5,539,14,78,52,23,64,38,21,33,8,324,60,52,21,7,58,75,66,519,20,883,40,101,58,38,65,71,34,163,23,585,10,13,8,3,6,14,12,39,48,152,309,476,324,223,759,851,455,1739,152,5295
SAL51373,0,0,3,9,40,36,13,50,0,153,13,14,8,9,37,54,20,57,0,217,13,23,14,24,58,99,49,241,5,525,9,37,26,30,41,40,11,34,3,236,11,20,25,15,76,51,16,33,0,241,3,37,33,17,23,17,0,7,0,149,21,7,15,11,32,42,32,228,4,405,4,41,40,34,31,31,14,48,4,259,5,0,0,0,0,0,0,6,10,23,81,192,168,145,333,370,165,711,37,2210
SAL51374,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11
SAL51375,0,3,0,3,0,6,0,22,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,9,3,21,0,44
SAL51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
SAL51377,9,16,11,16,53,70,23,52,0,247,19,48,59,36,103,132,32,53,4,486,19,33,32,26,116,138,51,112,10,545,22,71,70,38,76,46,11,24,5,364,19,29,50,36,127,81,21,18,4,388,7,69,35,17,39,33,8,13,7,221,20,23,11,9,72,64,33,72,5,310,11,90,65,32,64,56,17,30,12,383,0,7,3,4,6,12,0,6,9,49,125,384,345,221,654,628,201,375,53,2984
SAL51378,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,22
SAL51379,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,10,4,21
SAL51380,4,0,0,0,4,4,4,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,7,3,0,0,4,4,8,3,0,23
SAL51381,33,75,76,59,160,283,122,335,8,1149,83,271,274,181,506,707,201,429,15,2663,20,58,40,29,93,136,29,138,8,554,25,221,130,77,84,68,21,40,9,669,31,144,124,51,181,179,53,49,0,808,14,176,72,43,64,73,16,36,0,489,14,24,17,18,23,22,12,52,0,193,13,103,70,21,29,33,13,37,4,322,6,13,13,8,16,13,9,9,25,116,242,1084,814,482,1162,1518,466,1127,70,6954
SAL51382,0,5,3,3,0,13,0,29,0,57,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,4,0,3,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,14,0,0,0,0,0,0,0,0,0,0,4,12,9,6,13,23,0,36,0,105
SAL51383,0,0,0,0,0,0,0,9,0,19,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,3,0,9,0,34
SAL51384,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7
SAL51385,0,4,0,0,0,9,3,18,0,29,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,5,0,0,4,0,5,0,0,0,0,6,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,9,5,4,11,4,27,0,68
SAL51386,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,20
SAL51387,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,11
SAL51388,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12
SAL51389,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL51390,8,10,14,9,36,47,13,53,0,190,15,28,21,14,39,36,16,22,0,187,20,21,15,21,62,56,15,102,5,321,10,53,38,21,16,14,4,12,4,181,6,30,24,17,26,29,14,14,0,168,5,57,28,4,18,16,0,4,4,148,25,9,6,0,35,26,16,86,0,206,8,32,30,10,13,29,5,33,6,158,0,4,4,0,3,3,4,4,8,25,100,242,184,108,251,254,82,332,28,1595
SAL51391,0,0,0,0,3,0,0,6,0,18,0,3,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,3,9,0,17,0,46
SAL51392,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,6,7,3,0,9,0,19,3,45
SAL51393,4,3,4,0,3,12,3,22,0,48,0,0,0,4,0,0,3,4,0,14,3,0,0,0,6,3,4,16,0,46,0,0,4,0,0,5,4,0,0,19,4,0,3,0,5,8,3,8,0,36,0,0,0,6,3,0,4,3,0,18,0,6,3,0,4,0,0,14,0,37,0,8,9,5,3,6,9,5,0,45,4,0,0,0,0,0,0,0,5,6,13,26,32,16,34,36,30,76,7,275
SAL51394,22,48,40,29,155,199,94,174,10,762,48,137,121,109,392,473,95,153,15,1539,34,72,82,41,214,255,95,220,19,1026,30,202,136,82,130,97,26,54,11,776,30,117,136,75,238,173,48,58,11,885,16,210,102,53,71,45,22,30,6,555,16,46,42,24,92,92,36,118,10,475,21,142,79,68,89,63,10,56,8,533,6,20,3,3,17,15,4,12,22,98,224,988,748,482,1387,1416,427,877,105,6645
SAL51395,0,4,7,3,7,19,3,12,0,54,3,5,3,5,10,9,6,6,0,49,9,5,8,9,23,25,11,29,4,115,6,23,9,12,22,11,0,8,3,88,0,5,11,10,14,19,5,0,0,55,5,13,15,5,14,4,5,0,0,67,11,14,6,3,14,11,9,35,0,99,7,36,22,7,17,18,6,18,3,127,0,0,0,0,0,0,0,4,7,13,33,107,76,55,112,119,43,111,19,666
SAL51396,19,26,19,20,112,163,57,137,0,552,47,106,111,85,186,230,58,114,6,952,26,74,66,54,196,288,90,205,10,1006,40,152,113,71,111,68,19,41,8,629,25,72,88,62,177,142,43,46,7,670,17,136,85,47,58,49,20,19,7,434,22,46,29,18,83,95,27,103,7,425,22,146,85,52,88,64,30,60,8,550,6,12,6,3,14,26,4,13,28,101,228,761,597,418,1024,1121,345,736,84,5323
SAL51397,13,8,4,9,14,27,14,29,5,120,14,32,32,28,43,54,13,27,3,244,10,17,17,20,52,51,24,28,0,222,9,53,48,36,32,27,6,13,8,240,3,21,17,15,42,24,7,6,0,136,3,38,25,12,26,14,6,7,0,141,4,11,7,4,12,13,11,26,0,84,12,52,34,14,16,21,9,11,0,162,6,6,4,0,3,3,0,4,4,31,74,244,192,133,244,227,99,142,24,1386
SAL51398,0,0,0,0,5,4,0,5,0,9,0,0,4,0,0,0,0,0,0,9,0,0,4,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,4,5,0,43
SAL51399,0,3,3,0,0,4,3,3,0,18,0,0,0,4,6,4,0,5,0,14,0,4,0,0,3,11,4,12,0,30,0,3,5,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,5,0,0,0,12,5,0,4,0,0,0,0,4,0,14,0,4,3,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,7,22,13,6,10,22,8,24,8,124
SAL51400,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL51401,0,0,0,0,0,4,0,8,0,14,0,0,4,10,7,9,0,0,0,39,0,5,0,0,0,4,0,0,0,14,0,5,11,8,11,6,0,0,0,45,0,3,5,3,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,10,0,5,0,0,4,0,0,10,0,22,0,0,0,0,0,3,0,0,8,11,11,28,21,21,27,30,5,35,7,171
SAL51402,7,15,19,18,55,78,34,60,0,282,28,77,65,61,166,200,60,86,7,745,14,23,30,23,88,101,31,76,3,382,16,108,76,44,57,50,13,17,0,376,9,41,38,31,78,70,16,26,7,310,3,59,34,18,29,27,12,16,0,199,3,18,27,11,20,32,7,39,5,170,8,77,65,16,30,31,11,30,7,266,0,5,4,0,10,12,3,0,16,49,85,414,365,218,525,606,175,342,52,2786
SAL51403,0,0,6,0,0,0,0,4,0,6,5,0,0,0,0,5,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,0,3,0,9,0,34
SAL51404,0,3,0,0,3,5,9,18,0,36,0,0,4,3,8,10,5,5,0,41,0,7,0,3,10,14,9,11,0,53,0,4,5,3,6,0,7,3,0,33,0,8,4,0,8,5,0,3,0,33,0,12,0,0,4,0,0,0,0,23,3,0,0,0,0,8,4,13,0,22,3,11,4,0,5,5,0,0,0,23,0,0,0,0,0,0,0,0,0,9,14,38,29,18,49,42,22,59,0,270
SAL51405,15,44,55,39,127,228,89,216,8,815,65,150,144,127,336,418,128,178,8,1551,17,46,60,39,133,177,52,109,16,645,14,147,100,55,66,55,8,20,3,470,29,139,124,57,210,138,27,40,10,772,13,187,86,35,62,57,13,37,3,496,4,25,21,10,36,28,13,35,6,184,4,95,53,19,46,50,12,21,3,301,7,10,9,3,7,20,0,9,15,82,172,840,637,388,1022,1173,337,679,74,5319
SAL51406,0,3,0,0,0,7,0,7,0,13,0,4,0,4,0,6,0,3,0,17,0,0,5,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,8,0,0,0,17,0,0,4,0,0,0,0,0,0,4,4,11,8,9,8,17,6,14,0,79
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,11,6,3,11,18,37,15,54,0,159,12,28,23,22,43,64,15,33,0,244,17,17,15,9,32,47,16,75,3,236,10,28,30,9,18,22,5,8,0,132,8,34,19,12,39,29,9,13,0,166,0,30,15,8,18,10,0,3,0,84,13,4,3,0,16,12,6,38,0,98,3,40,15,10,22,15,6,7,0,106,3,4,0,0,3,3,0,0,5,28,72,190,136,92,208,240,73,228,18,1251
SAL51409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51410,5,4,3,3,4,23,6,20,0,67,15,11,14,0,24,17,7,11,0,97,8,8,5,5,31,43,10,32,0,145,6,13,13,3,10,8,0,9,0,66,0,11,9,7,24,12,3,6,0,80,3,21,4,4,10,4,3,3,0,51,3,0,4,9,4,13,9,25,0,58,6,26,6,7,10,9,6,9,0,71,0,0,0,0,3,0,0,0,6,10,40,100,57,42,114,124,39,111,12,643
SAL51411,0,0,4,6,4,15,4,18,0,51,5,16,8,3,13,17,4,21,0,96,7,3,4,0,13,23,5,27,0,85,0,14,9,5,3,4,0,5,0,39,8,6,8,8,7,12,0,4,0,43,0,9,3,4,5,3,0,0,0,26,5,0,0,3,6,8,0,11,0,31,4,13,8,3,3,7,0,6,0,36,0,0,0,0,0,3,0,0,4,5,32,54,44,32,49,86,23,99,11,415
SAL51412,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51413,6,3,8,3,35,28,6,18,0,100,0,16,20,12,43,33,8,17,0,146,5,20,13,8,58,79,12,54,8,252,9,37,42,33,40,16,5,12,0,193,13,18,24,12,67,33,17,13,0,195,7,52,26,20,32,29,9,7,0,174,8,12,8,8,35,35,13,50,6,184,5,51,28,20,24,27,13,24,5,193,0,3,0,0,7,3,0,5,6,31,57,211,164,118,332,289,81,189,22,1469
SAL51414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
SAL51415,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,3,0,8,0,16,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,12,4,9,9,11,0,14,0,56
SAL51416,16,47,58,46,137,231,104,247,3,893,90,242,218,211,436,750,227,489,10,2676,14,33,27,21,65,72,28,55,3,321,15,156,65,49,39,45,12,30,7,419,21,93,76,46,142,121,20,48,0,562,14,112,53,20,35,44,11,28,0,313,3,14,0,4,12,15,5,23,4,77,8,80,40,17,16,15,9,12,4,191,0,6,0,6,9,10,4,16,13,76,185,792,548,410,892,1311,415,940,56,5534
SAL51417,26,29,25,30,137,190,66,149,6,664,73,98,129,109,338,420,109,145,5,1433,39,58,60,58,207,266,99,233,11,1021,26,157,162,92,135,107,21,54,11,770,41,95,101,71,230,192,45,67,3,855,15,143,90,49,75,64,16,23,7,478,29,20,39,20,69,93,34,132,6,443,29,140,93,48,80,82,18,69,4,553,0,3,10,6,19,15,4,17,21,85,282,747,717,475,1288,1419,418,887,77,6295
SAL51418,0,0,0,0,0,5,4,12,0,22,6,6,0,6,0,0,0,0,0,6,0,0,0,0,0,5,0,4,0,8,0,0,5,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,6,10,10,10,4,20,3,58
SAL51419,4,0,10,4,5,14,10,17,0,63,3,18,15,12,28,32,10,12,0,143,7,6,9,10,22,35,17,26,6,137,3,19,21,12,21,13,11,13,0,117,4,17,8,11,17,15,0,8,0,89,5,15,5,5,20,7,0,0,0,67,6,10,6,0,8,13,6,17,0,66,0,18,11,9,11,5,3,19,0,73,0,0,0,0,0,0,0,0,0,14,39,94,85,69,133,140,59,120,10,759
SAL51420,13,17,9,13,68,89,50,100,0,366,12,50,49,44,120,135,42,82,3,533,30,42,36,30,168,160,52,142,9,664,31,102,74,48,79,54,24,27,5,454,25,76,69,40,128,89,33,43,5,499,10,88,50,26,51,41,9,22,0,308,16,22,26,15,59,70,24,109,0,347,20,101,59,34,60,70,9,38,10,396,5,11,4,5,8,13,5,13,27,84,171,508,378,250,741,717,237,584,61,3655
SAL51421,17,26,40,29,29,94,48,203,0,498,40,120,134,70,109,204,78,218,5,962,3,12,6,8,10,20,8,15,0,93,21,91,46,9,12,44,17,29,6,279,3,55,31,18,28,38,17,14,5,201,3,56,26,8,15,14,3,16,0,140,0,11,3,0,3,3,0,13,4,36,7,23,8,0,11,0,0,6,0,59,0,0,4,4,6,4,3,6,4,21,97,407,302,147,218,419,170,510,21,2293
SAL51422,0,0,0,0,0,7,7,14,0,26,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,7,4,6,3,3,10,11,33,0,76
SAL51423,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,7,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,3,0,6,0,3,3,5,0,33,0,53
SAL51424,0,3,4,0,0,5,0,16,5,28,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,4,5,5,0,18,5,55
SAL51425,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL51426,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,0,9,0,19
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,3,0,0,0,4,4,3,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,5,0,0,0,17,0,3,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,12,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,6,10,6,8,16,7,10,0,71
SAL51431,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,4,0,5,0,26
