SAL_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
SAL50703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,4,0,7,4,0,0,22,0,0,0,0,0,0,5,0,0,3,0,0,6,5,3,3,3,0,0,20,14,6,5,11,16,21,9,9,0,88,6,0,6,3,3,6,0,3,0,28,23,8,12,19,36,41,32,15,3,191,0,0,0,0,9,18,20,4,0,60,3,0,0,0,10,3,4,0,0,23,0,0,0,0,3,4,7,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,5,0,27,0,0,0,0,5,13,9,14,0,42,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,3,4,3,0,10,0,3,0,6,5,12,4,0,0,40,0,0,0,0,0,0,5,6,0,9,0,3,6,5,3,14,7,0,0,31,35,21,10,18,31,42,26,11,4,197
SAL50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50705,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,8,7,0,0,16,4,13,18,14,15,16,9,5,0,97,0,0,0,0,0,3,4,0,0,5,5,4,3,3,13,19,14,7,4,72,100,40,56,71,62,94,68,18,3,515,6,5,13,17,12,13,21,10,3,101,125,62,98,115,111,183,180,68,29,965,0,0,3,5,20,63,101,42,17,252,12,10,15,17,18,24,24,7,4,130,0,0,0,0,8,13,37,21,9,82,0,0,0,0,0,0,3,4,0,10,0,0,0,5,13,22,60,17,3,116,3,0,0,0,5,21,45,20,7,102,0,0,0,0,0,6,9,9,0,21,0,0,0,7,0,16,15,6,0,42,9,16,28,29,30,27,22,7,0,161,0,0,0,0,0,7,3,6,3,18,15,9,8,8,20,33,28,12,4,131,212,86,116,136,150,167,143,37,8,1054
SAL50706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,5,0,0,0,0,21
SAL50707,0,0,0,0,6,4,7,12,3,38,0,0,0,0,3,13,21,30,12,82,15,50,63,58,62,49,44,22,7,369,0,0,0,0,4,5,12,6,9,41,19,27,28,39,40,45,68,49,20,333,462,213,163,274,310,278,205,115,32,2041,41,20,13,23,28,27,27,37,21,231,565,315,270,409,505,501,567,389,169,3689,0,4,6,14,70,135,255,221,107,815,71,62,50,54,72,84,85,45,20,546,0,0,0,7,29,48,111,79,30,298,0,0,0,0,0,0,3,24,16,45,0,4,3,9,31,51,100,87,37,326,0,0,0,6,19,46,100,124,68,367,0,0,0,0,6,4,15,22,16,70,0,0,0,0,7,23,49,54,14,151,39,97,86,85,108,76,76,33,10,601,0,0,0,0,5,3,26,25,16,73,48,49,51,64,85,86,127,76,31,621,950,509,315,530,612,545,374,216,56,4109
SAL50708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,10,0,0,12,3,3,0,5,0,38,3,0,0,0,6,0,0,0,0,14,13,4,5,18,15,12,4,6,0,72,0,0,0,0,0,4,4,0,0,9,0,0,5,0,3,4,0,0,0,12,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,18,6,7,22,9,11,0,5,0,87
SAL50709,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,11,6,4,0,22,0,7,4,5,11,10,7,3,0,50,0,0,0,0,0,0,0,0,3,7,0,0,0,0,10,11,18,5,0,52,74,25,43,43,55,77,37,8,0,375,13,11,11,15,17,22,23,13,5,113,93,48,64,76,85,149,126,48,11,701,0,0,3,8,16,38,62,29,13,161,8,11,12,11,6,15,15,11,0,87,0,0,0,0,10,11,19,13,3,58,0,0,0,0,0,0,4,0,4,8,0,0,0,3,3,18,25,16,4,67,0,0,0,0,0,10,29,12,7,62,0,0,0,0,4,0,4,3,3,14,0,0,0,0,0,15,13,7,0,34,5,8,8,16,25,17,23,3,0,108,0,0,0,0,0,3,3,0,6,15,0,6,5,9,15,17,28,12,0,84,146,66,78,92,122,161,89,28,3,781
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,15,5,7,5,10,6,0,0,46,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,6,8,3,0,33,63,30,20,19,43,35,19,11,0,248,6,10,5,3,3,3,3,0,0,35,80,56,37,51,67,63,46,21,0,422,0,0,0,3,3,16,25,16,0,66,8,12,8,9,11,3,8,0,0,62,0,0,0,0,4,8,10,10,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,9,8,0,24,0,0,0,0,0,9,12,5,3,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,3,0,13,3,19,10,13,9,14,13,3,0,83,0,0,0,0,0,0,0,0,0,5,8,11,3,12,9,5,11,8,0,66,124,84,39,45,77,58,45,18,0,495
SAL50712,0,0,4,0,0,3,0,0,8,20,0,0,0,0,9,8,7,0,0,21,7,33,39,29,31,17,9,10,8,174,0,0,3,0,0,0,4,0,0,18,6,10,20,10,28,22,11,12,6,116,252,159,232,144,128,97,32,10,3,1072,18,25,38,24,30,20,16,8,15,204,297,240,346,217,229,205,112,64,53,1760,0,4,8,18,32,67,52,28,24,229,33,37,44,32,25,41,6,5,7,230,0,0,0,3,7,20,16,15,4,77,0,0,0,0,0,0,0,10,11,23,0,0,3,13,28,50,48,27,7,179,0,0,3,0,13,30,27,23,25,110,0,0,6,0,0,6,4,8,6,41,0,0,0,0,10,10,15,10,6,45,8,45,52,43,42,36,15,6,9,267,0,0,3,0,0,8,13,10,6,35,7,14,23,25,43,40,24,16,3,198,497,340,544,343,299,221,73,27,5,2348
SAL50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,6,4,8,0,3,0,32,0,0,0,0,0,0,0,0,0,3,8,6,3,6,6,9,4,0,0,46,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,15,19,5,6,14,8,0,3,0,67
SAL50714,0,0,0,0,0,6,0,7,0,17,0,0,0,0,0,6,6,12,10,40,12,30,26,47,42,24,16,10,9,215,0,0,0,0,3,0,0,5,3,22,15,22,17,31,28,37,50,23,4,228,349,249,160,204,259,236,176,47,12,1681,20,19,11,19,20,16,15,9,9,151,416,344,223,320,397,389,389,168,81,2736,0,0,4,14,63,106,173,103,54,514,53,63,35,54,55,43,47,33,5,399,0,0,0,3,21,28,68,52,9,189,0,0,0,0,0,0,3,19,10,36,3,0,0,3,18,28,70,42,15,188,5,4,0,3,16,30,81,71,26,236,0,0,0,0,0,6,12,13,0,36,0,0,0,4,0,12,31,29,15,84,20,54,45,66,56,43,40,13,11,346,0,0,0,0,3,0,12,24,9,50,42,32,28,35,52,58,78,47,12,375,703,507,316,435,509,442,313,92,14,3336
SAL50715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,5,0,0,4,0,0,17,3,0,0,0,0,0,4,0,0,10,7,4,6,3,6,6,6,0,0,39,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,6,6,7,4,0,6,0,0,46
SAL50716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,3,3,4,0,4,0,0,20,34,33,15,14,9,9,0,0,0,125,13,0,0,0,4,3,0,0,0,24,51,41,22,23,32,23,3,0,0,198,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,5,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,12,3,0,0,43,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,4,0,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,5,5,3,3,0,4,0,0,25,69,71,34,36,19,15,0,0,0,250
SAL50717,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,0,7,0,9,9,12,9,4,3,0,0,36,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,7,0,0,20,39,31,23,15,16,11,7,0,0,143,34,20,19,23,16,17,6,8,0,133,77,63,52,51,52,39,20,13,0,363,0,0,3,3,4,13,10,0,0,44,3,9,12,8,4,14,6,0,0,57,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,4,0,7,5,4,0,0,31,0,0,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,8,0,0,21,0,9,10,15,10,4,3,0,0,59,0,0,0,0,3,5,0,0,0,3,7,3,0,4,6,8,6,0,0,40,92,52,51,39,44,28,19,6,0,324
SAL50718,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,7,10,4,0,19,0,22,17,16,17,14,3,0,0,91,0,0,0,0,0,0,6,0,0,0,0,0,5,12,14,10,11,0,0,52,138,61,52,68,55,42,13,0,3,437,24,29,17,32,19,13,6,3,0,139,178,118,99,135,114,101,55,10,3,820,0,0,0,8,22,41,21,5,0,109,22,13,22,23,21,19,12,3,0,147,0,0,0,0,4,5,11,9,0,30,0,0,0,0,0,0,0,0,0,4,3,0,3,10,17,28,20,9,0,80,0,0,0,0,10,14,16,3,0,51,0,0,0,0,4,0,0,0,0,9,0,0,0,5,9,11,15,6,0,32,3,27,24,25,32,16,10,0,0,140,0,0,0,0,0,0,3,0,0,7,10,5,8,20,19,14,9,0,0,87,276,123,125,120,124,108,38,3,0,915
SAL50719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,6,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,6,7,0,0,22,32,15,9,15,22,27,16,5,0,136,4,0,0,4,0,4,4,6,0,23,34,15,18,32,36,54,51,24,0,262,0,0,0,0,4,18,30,13,5,71,5,0,0,8,3,12,9,5,0,39,0,0,0,0,0,11,10,13,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,3,0,17,0,0,0,0,0,6,11,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,13,0,0,3,3,9,6,10,0,0,37,0,0,0,0,0,0,0,0,0,8,0,3,0,4,11,6,18,8,0,45,68,27,19,41,44,43,38,11,0,279
SAL50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,8,9,3,0,6,8,11,16,0,0,59,0,0,0,0,0,0,9,0,0,7,10,3,6,6,13,27,39,7,0,110,0,0,0,0,0,9,22,4,0,31,4,0,0,0,0,4,7,4,0,18,0,0,0,0,0,3,9,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,23,0,0,0,0,0,5,3,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,3,3,3,4,0,20,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,4,6,0,0,18,18,10,3,12,18,21,31,4,4,126
SAL50723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,5,0,3,0,0,0,22,0,0,0,0,3,0,0,0,0,3,9,0,6,4,3,3,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,6,7,7,4,0,0,0,49
SAL50724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,28,14,10,17,17,3,3,0,90,0,0,0,0,0,5,4,0,0,8,5,8,10,7,10,14,12,9,0,77,97,123,80,72,58,60,33,7,0,527,11,13,5,0,14,3,6,3,0,57,110,173,118,97,102,112,85,36,3,844,0,0,4,0,18,25,38,22,6,112,5,32,19,15,17,16,15,5,0,125,0,0,3,4,7,15,15,8,0,45,0,0,0,0,0,0,5,0,0,5,0,4,0,5,8,26,28,7,3,86,0,0,0,0,0,17,21,17,4,65,0,0,0,4,0,4,0,4,0,12,0,0,0,0,0,0,7,5,0,17,6,42,30,20,23,14,14,4,3,154,0,0,0,0,0,5,7,0,0,17,7,15,12,15,22,25,28,18,0,139,214,329,201,136,116,105,63,12,0,1184
SAL50725,4,0,0,0,0,5,9,8,8,30,4,0,0,0,7,11,17,20,3,62,13,88,74,51,59,70,32,17,11,412,4,0,4,0,4,3,12,10,10,34,25,31,52,42,40,80,58,36,11,388,531,421,410,406,359,369,241,86,19,2848,31,36,36,26,38,40,28,14,10,253,618,596,593,566,590,722,572,292,120,4664,5,5,17,24,81,154,217,172,66,740,61,89,83,83,89,104,70,34,16,626,4,4,3,11,23,52,87,74,25,281,4,0,0,0,0,0,3,15,24,45,6,10,9,22,29,122,142,107,27,469,0,5,0,4,16,69,138,118,47,394,4,0,4,0,0,12,25,13,12,69,4,5,6,0,8,16,46,38,14,126,27,135,136,97,99,105,58,31,20,694,4,0,5,4,9,14,20,27,10,87,58,62,88,65,71,129,122,65,32,692,1060,854,893,782,690,731,450,171,37,5669
SAL50726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,14,0,0,3,0,0,0,0,0,0,5,0,4,13,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,3,0,0,0,28
SAL50727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,3,3,4,0,0,0,0,0,27,0,5,0,4,0,0,0,0,0,10,10,5,5,5,8,3,3,4,0,49,0,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,21,6,6,10,8,8,0,0,0,60
SAL50728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,37,8,23,16,5,5,0,0,0,92,0,4,0,0,0,0,0,0,0,10,39,12,26,22,15,10,3,0,0,131,0,0,5,0,0,3,3,0,0,7,6,0,5,3,0,3,0,0,0,23,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,9,3,7,0,0,0,26,73,16,38,40,19,16,0,0,0,190
SAL50729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,6,0,0,0,16
SAL50730,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,0,3,8,9,0,9,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,19,29,17,15,12,7,8,3,0,0,97,27,8,10,5,11,10,4,3,0,78,62,34,25,33,31,44,20,4,4,263,0,0,0,3,11,15,19,4,0,48,3,4,0,4,8,5,3,0,0,36,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,3,6,6,14,11,3,0,43,0,0,0,0,3,4,8,0,0,18,0,0,0,0,6,0,4,0,0,9,0,0,0,0,0,4,8,0,0,11,4,10,6,8,6,4,7,0,0,52,0,0,0,0,0,0,3,0,0,3,5,4,7,6,10,3,4,0,0,36,62,30,27,22,15,19,8,0,0,187
