SAL_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SAL51321,3,74,3,14,13,0,0,0,0,109,8,44,3,10,9,3,0,0,0,77,29,34,0,4,49,4,0,3,0,133,6,43,6,5,18,5,0,0,0,79,6,8,0,4,3,3,0,0,0,22,0,0,5,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,74,233,19,45,100,23,0,3,7,501,19,24,0,0,6,5,0,0,0,57,3,14,0,0,0,0,0,0,0,17,48,68,28,0,5,3,8,3,0,173,15,14,22,0,0,0,0,4,0,56,6,5,0,0,3,0,0,0,0,13,3,106,3,18,11,4,0,0,0,152,10,59,3,10,9,0,0,0,0,95,76,102,4,8,55,17,9,10,0,283,16,62,8,6,18,8,0,0,0,124,5,13,0,3,3,3,0,0,0,35
SAL51322,4,39,0,14,0,3,0,0,0,69,4,49,0,11,5,3,0,0,0,63,13,22,3,0,26,10,0,0,0,76,4,18,0,23,4,0,0,0,0,51,0,3,0,6,0,0,0,0,0,11,0,0,8,4,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,29,141,19,49,49,16,0,4,4,315,4,10,5,3,7,0,0,0,0,25,0,4,0,0,3,0,0,0,0,13,11,38,59,0,3,3,8,6,0,137,5,5,18,0,3,0,0,0,0,40,0,0,3,0,0,0,0,0,0,5,3,48,5,23,9,5,0,0,0,93,6,55,0,7,4,4,0,0,0,79,26,35,0,6,30,9,0,6,0,122,7,24,0,21,4,4,0,5,0,71,0,10,6,6,0,3,0,0,0,20
SAL51323,4,16,0,0,0,4,0,0,0,26,5,17,0,3,3,0,0,0,0,30,0,3,4,0,18,8,0,0,0,37,3,7,0,8,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,5,10,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,50,10,25,25,8,0,3,0,144,3,7,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,7,11,6,28,3,0,0,4,0,0,58,9,0,7,0,0,0,4,3,0,22,0,0,0,0,0,0,0,0,0,8,4,22,0,0,0,4,0,0,0,34,5,24,0,8,0,0,4,0,0,35,15,11,3,3,18,12,0,0,0,59,3,9,0,12,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51327,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51328,0,19,4,3,0,0,0,0,0,30,0,15,0,11,0,0,0,0,0,28,3,6,0,3,18,0,0,3,0,29,3,5,0,8,3,4,0,0,0,20,0,3,0,0,0,0,0,0,0,8,0,0,3,5,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,56,7,24,29,7,0,3,0,150,0,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,4,12,9,43,4,4,4,10,3,0,77,4,0,11,0,0,0,3,4,0,21,0,0,7,0,5,0,0,4,0,15,0,28,0,3,0,0,0,0,0,35,0,25,0,9,0,0,0,0,0,38,9,10,9,4,18,0,0,3,0,49,3,5,0,15,3,4,7,0,0,33,0,4,0,0,0,0,0,0,0,9
SAL51329,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51330,49,632,28,106,49,13,7,12,3,891,64,329,0,85,35,21,5,8,4,548,215,292,23,98,279,82,12,39,19,1054,79,259,16,154,107,30,0,16,8,663,46,97,9,28,42,26,0,9,4,268,24,12,65,62,45,13,3,4,6,239,0,0,0,0,0,0,0,0,0,5,11,13,0,8,9,3,0,0,0,52,5,17,0,14,7,9,6,4,20,86,572,1873,209,602,622,214,51,126,63,4321,68,255,32,22,35,7,10,9,0,442,35,92,16,5,0,6,0,8,3,179,186,397,433,37,57,35,64,64,20,1285,90,84,270,17,21,16,31,35,6,567,28,42,36,3,13,8,12,11,0,159,72,822,34,154,58,27,14,19,3,1196,97,432,13,93,45,22,6,15,3,727,465,547,64,136,349,146,47,65,28,1847,142,387,31,223,120,45,12,32,8,1002,64,160,38,38,50,34,3,20,5,420
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,3,11,0,0,0,0,0,0,0,21,0,9,0,0,0,0,0,0,0,7,9,3,0,0,5,0,0,0,0,18,0,0,0,8,0,0,0,4,0,14,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,27,3,11,13,4,0,8,0,85,7,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,35,3,0,0,0,0,0,0,0,0,9,11,0,3,0,0,0,0,0,0,18,3,16,0,0,0,0,0,0,0,22,0,11,0,0,0,0,0,0,0,15,9,3,0,4,5,5,0,4,0,27,7,4,3,6,4,0,0,4,0,20,0,3,0,0,0,0,0,0,0,5
SAL51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51334,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51337,12,229,21,96,21,18,5,8,0,413,30,173,0,136,25,6,5,5,0,383,70,90,11,51,174,52,9,14,0,478,29,63,12,159,42,27,5,15,5,365,4,17,3,11,12,10,3,0,0,61,22,12,56,49,38,26,5,12,0,229,0,0,0,0,0,0,0,0,0,3,3,7,0,3,4,3,0,0,4,28,5,0,0,5,15,8,0,0,10,39,190,624,141,528,355,161,34,68,30,2129,10,45,15,11,6,8,0,3,0,97,14,37,13,6,9,0,3,6,0,90,171,125,589,34,32,17,87,63,20,1142,29,10,153,18,12,10,34,23,3,287,13,5,19,4,9,0,4,13,0,68,35,284,33,117,27,18,10,7,0,535,40,217,4,148,31,10,12,8,3,482,155,149,43,72,198,69,27,29,5,746,48,86,22,211,54,37,9,25,12,507,7,28,5,14,17,18,4,8,0,105
SAL51338,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,3,5,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,0,13,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,8,0,4,0,0,0,5,0,0,0,8,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL51339,3,32,14,5,9,4,3,0,0,66,0,27,0,21,7,5,0,0,0,63,12,12,4,5,46,5,0,0,5,87,3,10,9,23,4,6,0,5,0,53,0,0,0,0,0,4,0,0,0,13,0,0,10,14,8,0,4,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,4,3,15,28,90,39,78,81,23,10,11,10,369,6,6,4,0,8,0,0,0,0,19,3,6,0,0,0,0,4,0,0,14,25,21,126,0,6,3,19,14,4,219,5,3,32,0,0,0,8,3,5,56,9,5,5,0,3,4,3,0,0,34,3,38,14,8,9,4,4,0,0,76,10,33,3,21,7,5,0,0,0,77,24,15,10,8,52,10,0,3,7,129,7,7,11,27,4,4,0,5,0,69,0,0,3,4,0,4,0,3,0,19
SAL51340,4,110,15,75,21,6,9,11,0,250,7,79,4,95,10,7,0,4,0,216,42,42,14,39,134,48,12,30,5,360,15,33,0,166,37,12,7,28,0,301,3,0,3,5,15,6,0,4,0,41,6,4,29,29,29,14,6,24,0,145,0,0,0,0,0,0,0,0,0,0,6,3,0,11,0,3,0,4,0,27,6,0,3,13,7,4,0,9,4,47,99,299,95,461,277,107,49,129,15,1526,0,22,15,17,0,0,15,0,0,77,9,33,12,14,15,8,5,11,0,105,46,57,397,19,28,10,124,47,7,738,3,6,92,8,12,8,26,20,0,168,6,4,23,0,0,0,5,7,0,51,6,135,17,91,26,9,13,15,0,311,13,97,7,99,17,7,0,13,0,254,69,75,36,58,170,58,58,51,11,581,23,48,12,197,44,19,26,43,0,414,5,8,7,8,19,9,7,10,0,76
SAL51341,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51342,3,7,0,0,0,0,0,0,0,23,5,7,0,0,4,0,0,0,0,20,7,0,0,0,7,0,0,0,0,24,3,11,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,23,39,4,13,22,0,0,6,0,111,0,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,6,13,0,0,0,0,3,0,39,3,0,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,11,3,15,0,0,0,0,0,3,0,26,8,13,0,3,5,0,0,0,0,28,13,4,0,0,7,4,0,0,0,32,9,10,0,3,0,0,0,0,0,21,3,4,0,0,0,0,0,0,0,15
SAL51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,15,123,0,18,7,8,0,3,4,171,6,85,6,14,10,4,0,0,0,123,42,78,0,14,74,15,4,4,3,229,13,58,3,21,29,8,3,3,0,132,8,10,3,3,3,0,0,0,0,28,0,0,11,8,6,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,88,419,47,92,146,43,8,16,5,866,16,57,14,10,6,4,0,3,5,120,15,31,11,4,3,0,0,3,0,74,74,130,79,3,19,12,15,13,0,348,12,13,19,0,9,0,3,3,0,59,6,11,4,6,3,3,0,0,0,27,15,194,3,21,9,8,0,4,4,263,13,106,9,14,10,4,0,0,0,157,111,148,12,21,96,41,13,11,3,461,23,84,5,35,36,9,3,8,0,197,11,21,8,3,3,0,0,3,0,52
SAL51346,11,208,4,15,16,4,0,0,0,261,14,74,3,6,6,0,0,0,0,108,47,60,5,10,30,9,0,8,0,178,15,120,3,21,20,9,0,4,0,201,8,35,0,8,3,0,0,4,0,56,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,12,0,3,0,0,5,0,0,3,0,9,116,594,32,86,97,32,8,19,5,990,25,92,8,16,14,4,0,5,0,162,10,20,4,3,8,0,0,0,0,48,37,97,11,0,4,8,3,11,0,168,9,43,11,4,0,0,0,0,0,74,4,18,0,0,3,0,0,0,0,30,20,333,4,13,16,5,0,3,0,398,14,87,0,8,6,0,0,0,0,130,119,156,5,16,49,24,7,12,0,396,39,206,4,28,35,11,0,4,5,337,17,49,4,7,3,3,0,4,0,97
