SAL_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL50257,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50258,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,4,3,7,8,3,4,0,49,..,0,3,6,3,16,9,5,6,42,..,0,4,0,6,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,5,0,0,8,3,0,0,0,0,0,0,0,0,9,20,6,13,10,11,23,9,7,6,102
SAL50259,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,6,4,4,11,5,9,0,0,48,..,0,0,0,13,7,9,3,0,39,..,0,0,3,6,4,3,0,0,12,..,0,0,5,0,0,0,0,0,5,19,..,..,..,..,..,..,..,..,19,..,3,..,..,..,..,..,..,..,3,..,6,4,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,5,0,0,0,4,..,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19,13,10,6,19,21,16,3,0,107
SAL50260,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,8,7,0,0,12,0,0,0,0,0,6,0,0,0,5,118,72,52,74,117,69,42,12,4,561,..,0,40,87,143,105,56,27,5,463,..,3,29,38,41,7,11,0,0,138,..,0,0,0,10,5,0,5,0,24,228,..,..,..,..,..,..,..,..,228,..,67,..,..,..,..,..,..,..,67,..,80,19,7,4,0,0,0,0,105,..,0,0,0,0,0,3,3,0,12,..,9,4,0,4,0,0,4,0,15,..,3,0,0,0,5,0,0,0,12,..,3,4,0,7,6,15,0,0,30,0,0,0,0,6,0,0,0,0,10,228,162,99,134,213,135,96,37,3,1100
SAL50261,..,30,31,7,8,11,11,6,0,107,..,16,39,37,75,112,113,65,42,488,5,11,13,7,5,12,13,3,0,56,371,273,338,294,308,322,278,154,68,2415,..,21,136,192,166,243,203,125,35,1128,..,102,165,72,66,55,16,8,4,495,..,16,58,119,99,42,21,22,16,387,755,..,..,..,..,..,..,..,..,755,..,126,..,..,..,..,..,..,..,126,..,133,54,24,24,19,4,0,0,258,..,24,24,13,9,11,15,9,0,103,..,21,24,14,10,3,0,0,0,73,..,56,69,13,23,43,21,12,0,230,..,28,87,107,143,207,177,100,52,893,22,16,28,11,10,22,19,4,0,120,776,548,639,557,544,631,495,279,103,4571
SAL50262,..,6,6,0,0,4,7,5,0,20,..,8,10,9,7,32,80,63,27,241,4,5,9,0,0,0,11,0,0,26,765,322,218,523,485,390,505,206,52,3477,..,5,154,756,726,588,764,313,49,3350,..,18,101,101,72,52,19,4,0,364,..,0,12,38,74,28,14,6,9,188,1558,..,..,..,..,..,..,..,..,1558,..,446,..,..,..,..,..,..,..,446,..,192,113,33,18,8,4,0,0,365,..,17,5,0,3,8,17,3,3,60,..,7,11,0,4,7,0,0,0,28,..,5,8,0,0,4,10,6,0,52,..,13,19,28,28,62,114,88,37,378,5,12,15,4,3,3,13,9,0,58,1558,715,445,962,930,757,942,433,105,6847
SAL50263,..,89,79,13,14,13,9,3,0,224,..,14,51,58,76,72,105,66,31,481,3,11,14,11,0,0,5,0,0,48,455,380,678,503,376,269,258,122,48,3083,..,15,433,527,340,244,219,90,26,1899,..,74,371,163,84,40,14,3,0,750,..,5,26,54,61,50,32,8,7,243,921,..,..,..,..,..,..,..,..,921,..,180,..,..,..,..,..,..,..,180,..,112,73,44,25,7,4,0,0,261,..,66,45,17,9,23,15,8,8,188,..,34,46,15,11,0,0,0,0,114,..,182,218,56,39,36,16,7,6,559,..,36,104,135,156,182,223,107,44,979,16,26,20,19,5,12,3,0,0,100,936,729,1347,1033,725,596,525,229,79,6200
SAL50264,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,11,6,0,3,3,9,8,3,0,49,..,0,0,4,5,13,19,11,0,48,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,3,..,..,..,..,..,..,..,3,..,0,0,4,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,3,0,0,7,3,0,0,6,0,0,0,0,0,13,22,8,4,15,3,13,24,12,0,99
SAL50265,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,8,3,0,12,0,0,0,0,0,0,0,0,0,0,53,37,33,38,45,51,40,19,3,315,..,5,24,45,67,71,58,21,4,295,..,0,14,0,13,8,9,0,0,46,..,0,4,4,6,8,0,0,0,27,122,..,..,..,..,..,..,..,..,122,..,50,..,..,..,..,..,..,..,50,..,30,19,3,0,0,0,0,0,63,..,4,0,5,0,3,3,0,0,17,..,3,3,0,0,0,0,0,0,7,..,0,4,0,0,0,0,0,0,3,..,0,0,0,4,3,9,8,5,29,0,0,0,0,0,4,0,0,0,6,120,93,63,61,92,96,84,34,11,656
SAL50266,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,9,0,3,0,21,0,4,0,0,0,0,0,0,0,9,25,13,24,21,15,23,19,6,3,146,..,0,10,30,19,40,28,9,3,140,..,9,20,5,3,0,3,0,0,38,..,0,0,0,0,0,0,0,0,3,48,..,..,..,..,..,..,..,..,48,..,5,..,..,..,..,..,..,..,5,..,0,0,4,5,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,3,7,4,8,10,14,8,0,66,3,4,3,0,0,0,0,0,0,15,56,25,40,45,34,54,45,19,6,328
SAL50267,..,0,0,0,0,0,0,0,0,0,..,0,0,5,6,0,6,0,0,17,0,0,0,0,0,0,0,0,0,3,12,7,5,14,11,15,10,5,0,75,..,0,0,10,9,15,8,8,0,45,..,0,8,6,0,0,0,3,0,16,..,0,0,0,0,0,3,0,0,5,15,..,..,..,..,..,..,..,..,15,..,0,..,..,..,..,..,..,..,0,..,6,0,3,0,0,0,0,0,10,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,9,..,0,9,8,4,5,11,0,0,28,0,0,0,0,0,4,0,0,0,0,15,14,10,27,16,32,18,8,0,144
SAL50268,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50269,..,5,7,3,5,3,0,0,0,31,..,3,13,8,12,20,33,17,11,121,8,8,7,4,6,0,3,0,0,44,761,497,359,534,616,416,227,86,20,3516,..,0,231,677,887,624,335,114,8,2887,..,41,156,136,96,76,19,3,0,533,..,4,24,66,90,44,10,11,0,265,1512,..,..,..,..,..,..,..,..,1512,..,520,..,..,..,..,..,..,..,520,..,376,137,35,17,7,0,0,0,573,..,16,19,7,6,14,21,11,7,104,..,19,14,5,3,3,3,0,0,51,..,8,33,12,14,13,5,0,0,83,..,7,26,35,43,37,48,30,16,241,10,24,15,9,7,4,10,4,0,87,1524,1031,662,978,1154,825,449,179,37,6845
SAL50270,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,4,0,0,24,..,0,0,5,4,3,5,0,0,23,..,0,0,0,0,4,0,0,0,4,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,5,9,6,9,3,0,40
SAL50271,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,5,5,8,0,0,0,25,..,0,6,10,4,5,0,0,0,27,..,0,5,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,19,..,..,..,..,..,..,..,..,19,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,0,12,10,9,10,0,0,0,58
SAL50272,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,3,11,8,8,0,0,0,40,..,0,9,14,8,8,3,0,0,44,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,22,12,13,14,12,15,3,0,0,86
SAL50273,..,4,13,9,3,0,0,0,0,28,..,8,14,7,21,33,43,49,15,196,7,11,10,0,6,9,6,8,0,59,358,200,223,231,208,191,202,107,32,1744,..,4,136,231,232,222,245,109,20,1200,..,70,136,103,57,58,12,0,0,435,..,6,29,46,31,14,4,5,11,147,744,..,..,..,..,..,..,..,..,744,..,123,..,..,..,..,..,..,..,123,..,108,30,16,15,6,0,0,0,166,..,17,3,3,3,5,13,6,0,55,..,8,4,0,4,3,0,0,0,19,..,16,24,14,8,3,0,0,0,64,..,34,41,40,48,61,65,74,28,393,11,17,16,9,11,10,16,13,0,103,754,406,424,455,409,386,352,211,58,3456
SAL50274,..,0,0,0,3,0,0,0,0,8,..,0,0,0,4,0,5,0,0,13,0,0,0,0,0,0,0,0,0,4,57,54,19,36,77,71,31,13,5,362,..,0,10,39,88,115,46,19,0,317,..,13,10,8,19,15,0,0,0,69,..,0,3,4,9,7,3,0,0,23,109,..,..,..,..,..,..,..,..,109,..,41,..,..,..,..,..,..,..,41,..,43,25,8,0,0,0,0,0,80,..,5,6,0,0,0,3,3,3,17,..,7,0,0,0,0,0,0,0,7,..,3,3,0,8,3,3,3,0,25,..,0,0,0,4,4,8,0,0,30,0,0,4,0,5,0,0,0,0,10,109,112,59,63,140,146,67,31,6,732
SAL50275,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7
SAL50276,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,7,12,9,7,9,18,7,4,0,73,..,0,6,13,13,26,13,8,0,69,..,4,7,3,0,3,0,0,0,16,..,0,0,0,0,0,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,8,..,..,..,..,..,..,..,8,..,9,4,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,4,0,0,5,0,5,0,20,0,0,0,0,0,0,0,0,0,0,24,18,15,15,16,38,15,16,0,157
SAL50277,..,13,22,8,8,5,0,0,0,54,..,10,33,18,27,37,55,25,6,211,9,3,3,3,0,0,5,0,0,27,914,316,661,646,424,311,212,67,19,3579,..,16,595,968,541,387,243,80,16,2843,..,53,247,165,103,49,13,4,0,625,..,0,42,48,65,40,16,9,6,232,1842,..,..,..,..,..,..,..,..,1842,..,309,..,..,..,..,..,..,..,309,..,172,115,34,18,4,5,0,0,352,..,64,36,19,12,32,27,14,4,215,..,15,26,10,7,3,0,3,0,67,..,13,55,24,14,11,7,0,0,126,..,18,66,52,53,66,83,40,6,388,13,13,9,8,4,3,10,0,0,60,1854,690,1194,1325,822,603,395,147,29,7062
SAL50278,..,9,0,0,0,0,0,0,0,12,..,4,6,0,10,24,33,28,26,122,0,0,0,0,0,0,0,0,0,9,25,40,32,29,37,49,66,50,37,358,..,3,11,13,17,28,47,41,14,172,..,16,14,7,13,5,4,3,0,68,..,0,4,12,7,4,0,5,4,43,45,..,..,..,..,..,..,..,..,45,..,15,..,..,..,..,..,..,..,15,..,24,3,0,9,4,0,0,0,43,..,7,8,0,0,4,0,0,0,16,..,0,0,0,0,0,0,0,0,4,..,7,3,0,0,0,0,3,0,18,..,7,9,3,26,26,43,30,30,184,0,0,0,0,0,0,0,0,0,13,47,83,64,50,73,77,104,85,45,628
SAL50279,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,6,3,8,7,34,0,0,0,0,3,0,4,0,0,14,26,8,26,14,19,35,32,27,8,192,..,0,16,21,19,33,41,25,10,160,..,0,22,7,3,5,8,0,0,42,..,0,3,0,0,0,0,0,0,14,54,..,..,..,..,..,..,..,..,54,..,3,..,..,..,..,..,..,..,3,..,4,0,8,0,0,0,0,0,10,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,5,4,0,0,9,..,0,5,3,4,19,11,20,8,66,4,5,3,0,3,3,11,3,0,30,60,17,44,35,31,73,77,46,14,400
SAL50280,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,3,12,9,4,16,5,0,0,62,..,0,0,7,13,15,17,0,0,66,..,0,7,0,3,5,0,0,0,14,..,0,0,0,3,0,0,0,0,3,21,..,..,..,..,..,..,..,..,21,..,0,..,..,..,..,..,..,..,0,..,5,5,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,5,0,0,0,0,0,4,..,0,0,0,0,8,4,0,0,10,0,0,0,0,0,0,0,0,0,4,21,10,15,16,21,28,20,0,0,134
SAL50281,..,5,4,0,0,0,4,4,0,18,..,3,9,5,8,12,16,9,0,57,3,0,4,0,0,0,0,0,0,7,111,68,84,94,87,93,70,29,6,648,..,3,46,116,101,123,99,35,3,535,..,12,19,18,9,14,12,8,0,89,..,0,7,17,17,7,8,3,0,61,239,..,..,..,..,..,..,..,..,239,..,59,..,..,..,..,..,..,..,59,..,42,28,10,7,3,0,0,0,88,..,3,0,0,3,5,0,6,0,20,..,6,7,0,3,0,5,0,0,21,..,3,10,3,5,4,4,5,0,31,..,3,17,13,22,20,24,10,0,113,7,0,5,0,0,0,0,0,0,13,243,139,145,182,163,184,144,64,9,1267
SAL50282,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,..,0,0,0,0,3,0,0,0,4,..,3,0,0,6,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,5,0,0,0,17
SAL50283,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,4,5,3,0,25,..,0,3,0,6,3,6,3,0,23,..,4,0,0,6,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,5,3,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,4,8,0,12,6,6,4,0,58
SAL50284,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,7,9,8,7,8,4,3,50,..,0,0,10,11,13,10,4,0,50,..,0,5,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,4,8,..,..,..,..,..,..,..,..,8,..,4,..,..,..,..,..,..,..,4,..,6,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,4,4,0,0,0,0,10,..,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,8,3,13,14,19,19,12,7,0,96
SAL50285,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,12,3,4,4,11,7,8,0,0,50,..,0,3,9,10,10,10,11,0,41,..,0,0,0,4,4,0,0,0,13,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,5,15,12,6,11,15,19,13,11,3,96
SAL50286,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,4,0,23,..,0,3,8,9,5,4,0,0,32,..,0,0,0,0,5,0,0,0,5,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,12,5,3,6,12,5,9,7,0,56
SAL50287,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,3,5,0,6,0,0,31,..,0,6,13,3,0,9,0,0,34,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,20,0,6,12,6,0,17,0,0,63
SAL50288,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,3,0,0,0,16,..,0,0,0,5,0,3,5,0,17,..,0,0,0,0,4,0,0,0,8,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,6,7,3,7,0,36
SAL50289,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5
SAL50290,..,4,4,0,4,4,0,0,0,21,..,0,0,3,6,24,15,12,3,66,0,3,4,0,4,4,7,0,0,19,131,82,83,112,153,149,95,32,12,844,..,0,50,106,170,184,124,29,4,667,..,8,52,36,33,27,5,0,0,162,..,0,9,19,19,11,10,3,3,69,290,..,..,..,..,..,..,..,..,290,..,93,..,..,..,..,..,..,..,93,..,77,28,10,7,0,0,0,0,134,..,3,4,0,0,7,9,6,3,30,..,4,0,4,3,3,0,4,0,21,..,4,9,8,14,7,11,3,0,47,..,0,8,8,20,40,24,17,9,127,3,9,10,6,4,0,4,4,0,34,295,205,161,189,264,294,180,63,20,1678
SAL50291,..,0,0,0,0,0,0,0,0,4,..,0,0,5,4,5,3,0,3,20,0,0,4,0,0,3,6,0,0,15,80,38,50,60,79,76,57,18,3,466,..,0,35,66,105,120,82,23,0,429,..,5,25,21,33,15,4,0,0,112,..,0,7,11,7,0,4,0,0,25,183,..,..,..,..,..,..,..,..,183,..,39,..,..,..,..,..,..,..,39,..,38,16,4,3,0,0,0,0,55,..,0,0,0,0,0,5,0,0,8,..,6,6,5,0,0,0,0,0,12,..,0,0,0,0,0,3,0,0,10,..,0,0,0,8,15,13,6,3,52,3,3,8,0,0,4,8,0,0,28,183,94,89,108,154,162,119,43,6,955
SAL50292,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,5,0,0,14,..,0,4,3,0,3,3,4,0,15,..,0,0,3,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,3,3,4,0,30
