SA2_CODE_2021,C11_Budh_0_14,C11_Budh_15_24,C11_Budh_25_34,C11_Budh_35_44,C11_Budh_45_54,C11_Budh_55_64,C11_Budh_65_74,C11_Budh_75_84,C11_Budh_85ov,C11_Budh_Tot,C11_C_Ang_0_14,C11_C_Ang_15_24,C11_C_Ang_25_34,C11_C_Ang_35_44,C11_C_Ang_45_54,C11_C_Ang_55_64,C11_C_Ang_65_74,C11_C_Ang_75_84,C11_C_Ang_85ov,C11_C_Ang_Tot,C11_C_As_Apo_0_14,C11_C_As_Apo_15_24,C11_C_As_Apo_25_34,C11_C_As_Apo_35_44,C11_C_As_Apo_45_54,C11_C_As_Apo_55_64,C11_C_As_Apo_65_74,C11_C_As_Apo_75_84,C11_C_As_Apo_85ov,C11_C_As_Apo_Tot,C11_C_Bap_0_14,C11_C_Bap_15_24,C11_C_Bap_25_34,C11_C_Bap_35_44,C11_C_Bap_45_54,C11_C_Bap_55_64,C11_C_Bap_65_74,C11_C_Bap_75_84,C11_C_Bap_85ov,C11_C_Bap_Tot,C11_C_Breth_0_14,C11_C_Breth_15_24,C11_C_Breth_25_34,C11_C_Breth_35_44,C11_C_Breth_45_54,C11_C_Breth_55_64,C11_C_Breth_65_74,C11_C_Breth_75_84,C11_C_Breth_85ov,C11_C_Breth_Tot,C11_C_Cath_0_14,C11_C_Cath_15_24,C11_C_Cath_25_34,C11_C_Cath_35_44,C11_C_Cath_45_54,C11_C_Cath_55_64,C11_C_Cath_65_74,C11_C_Cath_75_84,C11_C_Cath_85ov,C11_C_Cath_Tot,C11_C_Ch_Chr_0_14,C11_C_Ch_Chr_15_24,C11_C_Ch_Chr_25_34,C11_C_Ch_Chr_35_44,C11_C_Ch_Chr_45_54,C11_C_Ch_Chr_55_64,C11_C_Ch_Chr_65_74,C11_C_Ch_Chr_75_84,C11_C_Ch_Chr_85ov,C11_C_Ch_Chr_Tot,C11_C_E_Orth_0_14,C11_C_E_Orth_15_24,C11_C_E_Orth_25_34,C11_C_E_Orth_35_44,C11_C_E_Orth_45_54,C11_C_E_Orth_55_64,C11_C_E_Orth_65_74,C11_C_E_Orth_75_84,C11_C_E_Orth_85ov,C11_C_E_Orth_Tot,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot,C11_C_La_Da_Sai_0_14,C11_C_La_Da_Sai_15_24,C11_C_La_Da_Sai_25_34,C11_C_La_Da_Sai_35_44,C11_C_La_Da_Sai_45_54,C11_C_La_Da_Sai_55_64,C11_C_La_Da_Sai_65_74,C11_C_La_Da_Sai_75_84,C11_C_La_Da_Sai_85ov,C11_C_La_Da_Sai_Tot,C11_C_Luth_0_14,C11_C_Luth_15_24,C11_C_Luth_25_34,C11_C_Luth_35_44,C11_C_Luth_45_54,C11_C_Luth_55_64,C11_C_Luth_65_74,C11_C_Luth_75_84,C11_C_Luth_85ov,C11_C_Luth_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_Tot,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Se_da_Adv_0_14,C11_C_Se_da_Adv_15_24,C11_C_Se_da_Adv_25_34,C11_C_Se_da_Adv_35_44,C11_C_Se_da_Adv_45_54,C11_C_Se_da_Adv_55_64,C11_C_Se_da_Adv_65_74,C11_C_Se_da_Adv_75_84,C11_C_Se_da_Adv_85ov,C11_C_Se_da_Adv_Tot,C11_C_Uni_Ch_0_14,C11_C_Uni_Ch_15_24,C11_C_Uni_Ch_25_34,C11_C_Uni_Ch_35_44,C11_C_Uni_Ch_45_54,C11_C_Uni_Ch_55_64,C11_C_Uni_Ch_65_74,C11_C_Uni_Ch_75_84,C11_C_Uni_Ch_85ov,C11_C_Uni_Ch_Tot,C11_Chr_Ch_nfd_0_14,C11_Chr_Ch_nfd_15_24,C11_Chr_Ch_nfd_25_34,C11_Chr_Ch_nfd_35_44,C11_Chr_Ch_nfd_45_54,C11_Chr_Ch_nfd_55_64,C11_Chr_Ch_nfd_65_74,C11_Chr_Ch_nfd_75_84,C11_Chr_Ch_nfd_85ov,C11_Chr_Ch_nfd_Tot,C11_Chr_Oth_Ch_0_14,C11_Chr_Oth_Ch_15_24,C11_Chr_Oth_Ch_25_34,C11_Chr_Oth_Ch_35_44,C11_Chr_Oth_Ch_45_54,C11_Chr_Oth_Ch_55_64,C11_Chr_Oth_Ch_65_74,C11_Chr_Oth_Ch_75_84,C11_Chr_Oth_Ch_85ov,C11_Chr_Oth_Ch_Tot
506031125,77,96,81,71,107,83,27,8,3,549,263,191,109,259,358,259,157,58,14,1662,0,0,0,0,0,0,0,0,0,0,56,51,28,30,56,25,18,4,0,267,10,9,11,0,4,0,3,0,0,36,580,462,213,368,481,304,122,48,7,2571,0,3,0,0,3,3,5,0,0,17,4,11,4,8,10,12,4,0,0,58,11,0,6,9,5,4,0,0,0,33,14,6,0,3,7,6,0,3,0,39,5,14,10,11,13,0,4,0,0,50,4,0,0,0,0,0,0,0,0,10,4,12,8,4,8,4,0,0,0,40,38,52,16,19,50,22,0,3,0,206,29,46,19,39,58,53,27,7,3,287,0,0,0,0,0,4,0,0,0,16,7,6,7,4,8,3,0,0,0,41,79,82,38,56,72,56,29,7,3,425,103,98,71,75,81,49,6,0,0,484,3,8,0,4,3,4,0,0,0,21
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,86,186,277,119,66,64,21,10,5,831,112,153,167,183,235,234,167,130,39,1420,0,0,0,0,0,0,0,0,0,0,51,55,57,52,25,28,15,9,6,290,0,0,0,0,0,0,0,0,0,3,662,541,673,519,503,375,237,160,44,3713,6,15,4,15,6,8,3,3,0,60,8,15,19,13,14,12,7,3,4,100,3,0,16,3,6,8,6,3,3,52,4,6,4,6,0,0,6,0,0,34,8,7,12,8,6,0,6,4,0,56,4,4,9,9,0,0,0,0,0,21,9,8,16,4,4,6,0,0,0,50,59,26,54,38,21,11,12,3,0,226,28,30,47,30,36,36,15,23,3,242,0,5,0,5,11,5,3,0,4,21,14,0,20,8,4,3,5,4,0,55,47,37,60,38,41,41,26,19,10,316,88,93,113,60,46,41,13,4,0,458,14,3,7,9,3,0,7,4,0,38
506031128,72,114,94,91,127,144,59,29,10,740,264,183,226,288,357,439,329,218,97,2403,0,0,0,0,0,0,0,0,0,0,89,46,54,49,39,49,27,10,0,366,19,16,15,7,10,7,5,0,0,65,458,361,388,348,386,415,228,135,54,2773,16,0,14,8,9,6,6,3,0,55,4,12,8,7,20,13,5,0,0,75,8,11,15,9,10,10,11,5,0,72,5,4,3,5,0,3,4,0,0,24,12,0,12,11,9,11,18,4,0,85,3,4,6,4,0,0,0,0,0,17,8,3,6,9,3,6,0,0,6,37,26,23,27,16,22,23,13,5,0,154,47,39,30,44,69,60,49,26,7,381,4,7,7,4,8,10,4,0,0,44,11,9,0,11,5,7,3,5,0,41,44,40,49,40,67,96,49,19,15,420,85,71,86,54,52,70,22,9,3,446,12,13,11,7,6,5,0,0,3,49
506031129,141,150,80,130,138,80,25,7,3,755,227,212,109,225,350,378,358,205,79,2130,0,0,0,0,0,0,0,0,0,0,82,68,28,41,76,55,27,20,4,403,19,14,4,9,7,0,0,0,0,61,517,420,246,357,407,331,273,184,100,2847,12,10,9,8,5,4,4,0,0,41,9,10,7,13,9,12,5,8,0,79,8,0,3,7,4,4,0,3,3,42,10,7,7,6,5,0,0,5,0,35,6,6,3,12,16,9,5,5,8,75,8,4,4,3,0,0,0,0,0,20,6,14,5,0,12,4,10,0,0,44,35,32,33,26,25,31,14,9,0,205,56,50,17,36,82,62,50,43,13,414,3,0,0,4,0,0,0,3,0,17,4,11,4,9,12,3,15,29,64,146,94,65,30,70,96,100,86,65,25,630,69,102,55,47,59,40,18,13,3,412,6,0,0,0,0,5,4,7,0,18
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,163,198,108,132,183,145,45,13,8,994,328,279,171,328,498,605,327,167,71,2784,0,0,0,0,0,0,0,0,0,0,90,68,52,62,65,72,30,12,5,462,31,19,12,16,5,12,10,5,0,103,700,651,350,483,568,567,276,128,34,3752,15,3,7,9,15,14,12,0,3,85,21,9,13,19,26,20,7,3,3,118,14,4,0,9,5,3,5,3,0,43,4,0,3,5,0,3,0,0,0,20,28,17,9,14,17,26,9,4,8,133,4,0,0,0,0,0,0,6,0,17,6,11,11,4,10,7,0,5,0,64,46,74,26,23,59,40,15,11,0,293,77,93,37,68,108,111,44,28,6,576,0,0,3,9,3,6,0,0,0,22,6,10,4,8,0,10,0,0,0,40,95,93,63,71,115,124,103,24,20,725,135,109,78,95,103,78,30,10,0,635,11,5,12,6,8,3,3,0,0,56
506041132,156,112,209,148,94,113,42,10,0,887,302,190,212,314,336,433,305,150,29,2272,0,0,0,0,0,0,0,0,0,0,126,77,75,83,47,40,50,18,0,519,0,0,0,0,0,0,0,0,0,0,781,537,636,521,483,513,329,129,34,3969,7,7,13,3,8,4,4,0,0,53,47,21,22,26,19,20,14,5,4,174,3,3,11,7,13,20,17,3,0,92,7,5,9,11,3,6,0,0,0,52,10,11,7,12,16,15,8,4,5,86,10,14,4,12,4,0,0,3,0,54,14,16,6,11,13,15,12,3,0,91,76,44,30,47,37,21,18,5,0,278,38,26,39,46,49,72,44,9,5,335,0,9,0,4,5,9,7,3,0,50,16,7,18,16,7,11,11,0,5,80,49,45,39,52,54,66,33,12,6,354,122,89,106,81,71,73,24,9,4,589,5,9,8,3,7,11,3,0,0,52
506041133,219,196,247,205,161,111,31,5,3,1175,480,350,248,488,507,413,216,84,42,2838,0,0,0,0,0,0,0,0,0,0,112,53,54,72,60,38,17,4,0,415,5,10,7,3,0,6,0,0,0,26,1152,684,689,814,614,419,173,76,21,4638,3,4,3,3,9,9,0,3,0,37,31,4,19,19,14,17,0,0,0,106,14,4,10,17,6,5,0,4,0,57,26,7,8,7,5,6,0,0,0,70,10,9,8,16,11,13,4,0,0,68,5,4,10,4,8,3,0,0,0,36,30,8,10,26,13,7,3,4,0,96,126,86,38,80,86,32,12,3,3,464,122,53,60,98,95,62,35,9,7,543,11,5,3,8,3,5,8,0,0,47,12,14,9,16,10,3,0,3,0,57,105,74,68,87,83,58,24,15,9,518,217,144,145,144,103,59,21,0,0,831,26,16,15,13,15,0,0,0,0,90
506041134,39,24,57,44,30,28,12,0,0,246,371,303,320,411,562,591,508,369,120,3563,0,0,0,0,0,0,0,0,0,0,89,58,59,45,50,56,42,30,9,445,0,0,0,0,0,0,0,0,0,0,671,520,563,436,497,459,300,177,58,3674,18,4,8,10,4,8,12,5,6,85,13,13,13,13,12,12,5,4,5,84,10,0,12,14,20,25,13,10,3,110,31,3,25,16,6,9,4,5,4,97,14,17,15,9,12,12,14,8,5,98,5,0,0,3,4,0,0,0,0,13,15,10,11,16,9,17,6,3,6,94,55,31,28,25,42,31,15,10,0,233,43,37,26,49,55,73,67,45,18,408,6,4,5,15,14,15,21,23,15,130,24,14,22,13,15,19,11,7,0,119,33,41,49,45,51,71,68,51,30,441,136,119,117,80,88,59,36,31,7,669,10,10,6,9,8,10,5,6,3,59
506041135,61,53,75,85,35,37,7,8,0,361,501,275,335,454,423,380,202,70,21,2667,0,0,0,0,0,0,0,0,0,0,91,73,48,84,53,27,15,3,0,391,0,0,0,0,0,0,0,0,0,0,809,471,505,506,433,294,129,64,10,3227,8,8,4,8,11,13,3,0,0,59,5,0,9,6,8,7,0,0,0,39,6,6,3,11,3,7,0,0,0,41,11,10,10,11,3,3,6,0,0,48,8,0,10,15,13,8,0,0,4,57,7,0,0,10,0,0,0,0,0,25,6,7,5,6,10,8,8,0,0,56,48,35,18,40,37,23,10,0,0,216,74,43,29,70,60,71,29,0,0,379,8,0,0,7,6,4,3,0,0,27,5,7,5,7,6,6,3,0,0,47,58,36,50,57,50,72,38,7,3,371,154,109,88,104,86,44,19,6,4,606,18,9,7,15,9,7,5,0,0,70
506041136,41,30,57,43,40,19,14,0,0,243,246,198,174,262,307,374,276,190,63,2081,0,0,0,0,0,0,0,0,0,0,66,30,46,39,24,38,12,14,3,270,0,0,0,0,0,0,0,0,0,6,498,324,377,340,359,357,221,151,37,2670,0,9,0,6,5,5,3,0,0,26,18,14,14,13,23,9,4,6,0,99,6,0,6,7,7,4,4,3,0,51,18,7,7,3,4,3,0,0,0,43,10,8,9,8,14,10,8,0,0,71,8,4,9,9,4,5,0,0,0,38,8,0,8,4,5,7,3,4,0,41,18,26,16,10,23,13,11,4,0,138,31,23,27,24,45,58,52,45,23,334,0,8,4,8,3,6,3,5,0,39,17,12,17,5,8,12,9,3,0,72,29,22,28,24,34,64,42,24,7,271,75,57,47,39,46,55,19,9,0,349,8,12,10,8,4,4,3,0,0,41
506041137,108,169,160,126,137,130,56,23,6,922,504,405,323,551,662,772,508,264,58,4045,0,0,0,0,0,0,0,0,0,0,91,76,66,67,73,60,40,16,3,498,0,0,0,0,0,0,0,3,0,16,961,752,595,716,754,732,386,177,36,5122,29,12,12,21,16,24,21,10,0,138,25,11,17,23,12,18,3,8,3,126,9,5,8,8,17,20,8,7,0,74,27,13,17,19,14,9,11,0,4,99,19,8,9,16,9,24,15,12,3,111,16,16,0,12,4,5,4,5,0,64,13,21,13,17,19,18,13,0,0,117,75,40,46,52,53,51,13,10,4,343,68,49,37,54,91,96,88,38,10,535,9,6,0,4,4,9,10,3,0,47,9,6,12,16,15,16,15,7,3,109,83,82,66,72,105,128,84,43,11,679,225,140,122,110,121,70,60,11,0,855,14,15,9,6,18,14,5,4,0,94
506051138,30,19,40,27,28,23,0,0,0,170,429,258,300,421,556,540,309,177,55,3042,0,0,0,0,0,0,0,0,0,0,88,40,56,48,52,41,29,19,4,372,0,4,0,0,5,0,0,0,0,15,636,477,468,499,493,453,204,140,29,3399,17,11,5,7,10,22,8,12,3,90,10,5,17,8,8,8,10,4,0,75,14,3,13,5,13,15,7,0,0,81,12,3,3,11,5,0,4,0,0,34,13,10,10,3,19,12,12,4,0,85,0,3,3,0,4,5,0,0,0,9,13,4,10,6,5,8,6,8,3,62,58,41,34,26,28,33,11,7,0,246,35,30,30,42,65,74,52,25,8,359,7,3,3,7,3,6,6,3,0,45,27,18,7,14,14,8,8,14,3,113,57,47,36,55,71,105,59,29,22,476,150,97,113,70,77,60,27,14,6,614,30,5,16,13,4,3,11,7,4,89
506051139,22,21,24,25,15,3,4,0,0,116,340,249,259,366,411,387,302,154,37,2497,0,0,0,0,0,0,0,0,0,0,30,31,27,29,35,35,17,12,3,218,9,9,6,8,0,0,0,0,0,32,592,402,422,405,337,254,178,81,18,2683,12,10,9,5,14,6,5,0,0,62,21,8,14,12,10,9,0,3,0,73,13,5,3,5,10,4,4,0,0,43,12,8,14,14,3,4,4,0,0,58,10,5,6,12,10,8,5,0,3,54,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,3,0,0,22,34,18,6,19,10,9,4,5,0,108,28,17,14,33,57,49,41,17,7,258,0,5,0,7,0,12,6,0,0,32,18,13,19,10,9,14,15,4,0,110,24,26,27,40,45,50,40,27,3,292,68,63,46,44,54,24,19,17,0,332,13,12,12,12,11,0,8,0,0,67
506051140,11,4,10,17,24,19,12,0,0,97,368,336,177,354,572,659,521,305,78,3371,0,0,0,0,0,0,0,0,0,0,46,26,17,48,27,36,28,15,3,249,19,23,11,12,8,7,6,4,0,87,720,444,250,498,505,524,329,201,51,3523,9,7,3,7,8,20,17,8,0,80,16,10,4,15,11,10,8,0,7,82,4,3,3,3,8,6,10,9,0,44,6,5,0,0,8,4,0,6,0,34,6,4,5,7,14,14,20,7,4,80,5,0,0,0,0,0,0,0,0,5,5,0,0,8,0,7,8,0,4,39,22,20,8,8,23,11,11,7,0,94,28,14,12,48,64,72,73,36,16,352,5,3,3,6,0,0,5,5,0,29,22,16,8,24,15,13,12,4,0,107,38,56,23,52,75,135,94,65,24,560,96,63,40,60,75,69,38,15,8,460,4,0,14,5,4,4,4,0,0,40
506051141,8,12,10,15,28,19,0,4,0,96,371,198,108,288,364,413,345,151,74,2312,0,0,0,0,0,0,0,0,0,0,82,55,16,50,54,56,31,16,7,365,7,10,11,0,0,5,9,0,0,38,721,507,232,438,419,392,272,152,51,3173,13,3,8,7,9,15,6,6,0,77,11,10,4,8,11,11,11,0,0,53,4,5,0,4,3,9,7,5,6,38,6,7,0,0,4,7,3,0,0,34,14,0,3,12,13,13,7,4,4,69,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,6,3,0,20,6,12,7,12,9,15,5,5,3,74,32,17,8,29,46,40,44,26,8,239,0,0,0,0,0,0,0,0,0,12,33,32,12,18,31,32,23,8,4,189,45,35,20,53,61,79,61,30,7,392,84,62,28,36,75,59,34,5,4,395,9,11,4,7,12,3,3,0,0,47
506061142,25,15,21,23,14,7,0,0,0,92,339,229,204,295,302,285,148,64,14,1892,0,0,0,0,0,0,0,0,0,0,61,27,24,35,22,28,17,13,10,231,0,3,0,0,0,4,0,0,0,5,311,187,220,219,165,136,73,32,5,1361,0,0,4,0,0,4,0,0,0,18,4,5,0,0,3,5,0,0,0,17,12,0,17,3,0,7,4,3,0,44,13,7,4,3,9,4,0,0,0,42,6,3,0,6,10,5,6,3,0,41,0,0,0,6,0,0,0,0,0,6,5,4,0,3,7,3,0,0,0,34,30,11,5,15,14,4,0,0,0,80,146,86,44,65,55,51,21,12,0,495,7,0,4,0,3,5,0,0,0,17,8,3,5,0,0,0,0,0,0,30,22,28,14,16,41,36,14,6,4,193,83,44,30,33,19,13,6,0,0,230,3,0,5,0,0,4,0,0,0,11
506061143,13,9,5,14,6,8,0,0,0,46,258,163,87,253,294,257,134,50,6,1515,0,0,0,0,0,0,0,0,0,0,29,13,9,20,16,6,4,0,0,101,0,0,0,0,0,0,0,0,0,0,230,105,75,209,171,131,52,11,3,994,4,6,0,0,5,0,0,0,0,17,0,0,0,0,0,3,0,0,0,12,8,0,0,3,5,0,0,0,0,16,0,0,0,0,9,0,0,0,0,11,8,0,3,6,7,7,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,6,9,0,4,6,3,0,0,0,30,64,55,13,38,36,39,11,5,0,267,0,0,3,0,0,0,0,0,0,14,4,3,0,0,4,0,0,0,0,15,20,21,5,18,48,27,15,10,6,168,68,57,11,29,27,13,5,5,0,221,0,6,0,0,0,0,0,0,0,8
506061144,0,3,10,10,5,9,3,0,0,42,159,89,47,167,172,184,146,67,11,1042,0,0,0,0,0,0,0,0,0,0,10,3,0,15,7,14,10,0,0,62,0,0,0,0,0,0,0,4,0,4,121,57,50,108,98,80,64,20,0,605,0,3,0,4,6,0,3,0,0,24,0,5,0,5,0,0,0,0,0,17,5,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,5,5,0,5,3,4,3,4,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,9,17,11,12,6,24,19,16,10,0,107,0,0,0,0,0,5,0,0,0,14,4,0,0,0,0,0,0,0,0,0,30,13,6,28,15,24,24,11,0,157,30,15,10,14,12,11,3,0,0,100,0,0,0,0,0,0,0,0,0,0
506071145,49,64,106,84,57,45,12,4,3,423,188,219,284,248,321,383,261,233,147,2282,0,0,0,0,0,0,0,0,0,0,16,36,27,30,29,26,8,11,10,187,5,3,0,0,3,0,0,0,0,14,400,554,590,394,369,368,221,149,70,3122,12,11,9,5,7,8,3,10,0,69,16,13,27,28,21,30,12,11,9,165,0,3,3,3,3,8,5,5,0,35,0,0,6,0,4,4,3,3,0,24,11,5,13,18,11,10,10,4,0,88,3,4,0,4,0,4,0,0,0,19,3,6,11,10,0,0,0,0,0,37,19,24,26,20,14,15,3,0,0,127,31,29,47,36,46,64,35,23,17,316,0,0,0,0,0,4,0,5,0,15,0,5,4,3,0,0,0,0,0,17,57,94,62,61,91,111,56,54,42,625,47,64,87,36,30,40,12,9,3,332,0,3,0,7,0,0,3,0,0,12
506071146,52,132,89,54,63,42,22,0,3,464,157,154,101,182,222,251,182,138,123,1507,0,0,0,0,0,0,0,0,0,0,23,47,13,16,33,17,11,28,22,210,3,11,6,0,3,0,0,0,0,23,656,638,278,360,429,401,200,125,59,3151,7,9,13,5,10,13,8,0,0,69,3,17,7,8,10,12,15,3,3,74,0,0,8,0,10,12,7,10,0,43,6,0,5,3,3,0,4,0,0,18,13,4,0,8,18,0,10,6,0,65,3,0,0,4,0,0,0,0,0,15,3,3,5,4,0,3,0,4,3,34,14,26,15,17,17,9,7,3,0,108,25,16,31,24,40,38,28,25,20,242,0,3,0,3,6,5,0,0,0,17,4,8,7,0,0,7,0,0,0,25,52,78,50,35,79,89,50,42,39,505,54,70,37,38,57,27,4,12,8,303,12,9,4,7,0,9,4,0,0,39
506071147,42,71,106,91,52,50,17,13,7,444,313,262,244,368,481,491,298,165,110,2734,0,0,0,0,0,0,0,0,0,0,38,30,35,24,32,23,9,6,5,209,5,0,9,0,0,3,0,0,0,26,645,551,586,574,544,498,265,123,56,3851,9,9,5,6,10,7,6,3,5,53,45,23,30,40,28,20,14,11,3,224,13,5,7,8,8,13,4,0,0,54,3,3,7,8,7,9,0,0,4,35,6,8,20,14,13,16,9,0,5,98,0,3,4,0,0,0,0,0,0,10,4,6,9,9,0,3,3,0,0,34,23,22,30,26,24,23,14,0,0,169,20,14,48,38,67,68,45,17,14,324,0,0,0,5,0,5,0,0,0,13,0,4,3,4,0,0,0,3,0,20,136,125,68,101,133,124,66,46,18,811,63,86,76,56,59,29,30,5,7,406,9,7,6,5,0,0,4,0,3,37
507011148,56,31,71,61,28,24,5,0,0,281,569,229,339,645,366,258,141,42,6,2587,0,0,0,0,0,0,0,0,0,0,104,45,83,57,47,26,6,3,0,364,0,0,0,0,0,0,0,0,0,0,1078,461,659,740,437,238,122,28,5,3776,3,0,5,0,0,0,4,0,0,14,27,10,11,27,15,8,9,4,0,103,17,8,7,10,6,7,3,0,0,54,3,0,9,0,0,3,0,0,0,18,22,5,8,17,10,7,3,0,0,71,0,0,4,0,0,0,0,0,0,5,19,3,18,9,7,7,3,0,0,64,56,29,44,35,38,8,5,0,0,217,47,16,48,56,65,40,18,3,0,286,4,0,5,9,0,3,0,0,0,20,0,0,0,0,4,3,0,0,0,10,87,42,60,76,52,46,15,6,4,385,147,84,116,88,49,32,4,3,0,521,8,0,6,8,0,4,0,0,0,28
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
